zbar_cur,sigma_cur,between_cur,pos_frac,zbar_inv,sigma_inv,between_inv,pos_frac_inv,var_off,var_wid,var_cross,rowmean,rowmean_sd,cnorm,bias,bias_sd,star,star_sd,eps_max,w2col,gate_mean,ce_probe,alpha_med,task,step,clamp,pressure,acc,arm,iv,seed
0.18225830260806586,0.3034443407083067,0.055489354665142335,0.674296875,0.07111251179314534,0.16203297474553593,0.02063044462516428,0.6227099609375,0.0024790509340124347,0.023924337859162106,-0.00014870388828705787,0.0007261050133586033,0.0012798053653974152,0.6030174555994379,-0.00010021501540904865,0.02038560011107197,0.07428039372745152,0.13351710123424995,0.11453827131963647,0.5906994108521874,1.204147601573495,1.4999221563339233,0.6607041358947754,1,20,ref,0.0,,SNA,none,2
0.3361002668994228,0.66366577864535,0.17076733943133285,0.65650390625,0.11287395186236472,0.23895572822895678,0.09752487916879808,0.59862060546875,0.010449866392152968,0.04632689184037488,0.0003230818209032109,0.0010502525311929841,0.0028325917395801794,0.8484406468389969,0.005187537434103433,0.02516238097727192,0.11277310862101349,0.29019917298808556,0.13679260167007795,0.6666196340647851,1.1727991433721037,0.374081552028656,0.9777722954750061,1,300,ref,0.0,,SNA,none,2
0.21851996959321274,0.7852104312637904,0.21081320347513313,0.58451171875,0.022587943490591275,0.2821937896801699,0.16029548924210876,0.50026611328125,0.015218793086029582,0.06339649777071217,0.0010180440773142258,0.00017766625336223315,0.0036414394862737984,0.9915469242932263,0.006643392124387902,0.028369288179938085,0.024843134358669534,0.37255386785694355,0.17205885419182781,0.6983939133154048,1.0890220894175582,0.2990836501121521,0.8480164408683777,1,625,ref,0.0,0.9194999933242798,SNA,none,2
-0.36374368369044374,0.5819120729055632,0.5668856721495888,0.33369140625,-0.13315482253750205,0.3056851157244928,0.19131217042559506,0.40058837890625,0.021055141632259206,0.07190891944389305,0.0004793288993442982,-0.0012556101975864124,0.004100290872513769,1.0559568670664563,0.004157708643469959,0.02911459602976366,-0.12446425253571353,0.41741447835259365,0.1656632704130605,0.6955539795837226,0.8165821167570538,0.9986944794654846,0.9008954167366028,2,20,ref,0.0,,SNA,none,2
-0.25229380132350093,0.9153346132727599,0.7141226786311856,0.39625,-0.07958749425168937,0.36604617298932407,0.29341517654705657,0.46136474609375006,0.030360281478857908,0.10249791498687187,0.0011316042944003776,-0.0006808392133904852,0.005104139102419354,1.2537457917294776,0.005074345262910356,0.031752482779850905,-0.06466933397950843,0.5164566024507389,0.20813182129671193,0.7184140859304853,0.9045200846786611,0.334504097700119,0.7438868880271912,2,300,ref,0.0,,SNA,none,2
-0.34475444058965693,1.0390448238832528,0.8195942555985845,0.38712890625,-0.13207824963033007,0.38995279026004215,0.3307423723518631,0.44381347656250003,0.03537126787361573,0.11661012998828489,8.178076969176606e-05,-0.0011446174231684184,0.0054389408238674575,1.3336728524718202,0.005544026349525666,0.03445017198463125,-0.11170807788695118,0.552120849476628,0.25364280637385694,0.7406911733929412,0.8921287380694412,0.24544481933116913,0.6374270915985107,2,625,ref,0.0,0.9309999942779541,SNA,none,2
-0.6532690125550272,0.5710907044495857,0.4868594828751675,0.22169921875,-0.37029481303688094,0.4050982999848051,0.2876745788795443,0.2951806640625,0.043572633753112607,0.1228286962682035,-0.002296697370736944,-0.0033718622167394872,0.005165811026989798,1.3731361908834616,0.0008868792769499124,0.03490985476768817,-0.34451930807059633,0.5210645038108461,0.2549600819787633,0.7358988509940266,0.643525444122497,1.1287959814071655,0.6920095086097717,3,20,ref,0.0,,SNA,none,2
-0.34129963260525215,0.952452773556979,0.6580185603674247,0.35271484375,-0.26075149538874404,0.44919374610184454,0.4447544404972208,0.37948974609374997,0.05188891643995966,0.15185583072651945,-0.00196972562947072,-0.002320579652474503,0.006319269377065685,1.5220133286910318,0.004381211598229129,0.03863450779143022,-0.23333389022837664,0.637253079622495,0.2872684367305758,0.7623019213660218,0.8631498804898001,0.3014727234840393,0.7436419725418091,3,300,ref,0.0,,SNA,none,2
-0.4144961141621066,1.0388666685895298,0.5704779145054695,0.33359375,-0.28123914692929075,0.46207076107159023,0.4232320348030825,0.37517822265625,0.0515131002113098,0.1639056986623658,-0.0019094106363969738,-0.002554546735484857,0.0062019609403082656,1.5767517188772506,0.0043289151834324,0.04103306284217332,-0.2573532626720327,0.6229486810589743,0.29960954386952565,0.7775205663360518,0.8128247444354929,0.26875734329223633,0.633216142654419,3,625,ref,0.0,0.9229999780654907,SNA,none,2
-0.4775683597252325,0.6102693687573557,0.4524310545667912,0.26912109375,-0.36773413036293157,0.4606934423462025,0.33122287698143926,0.3128564453125,0.04673783497196042,0.1668624723438701,-0.0013618594950367308,-0.0033465921973716262,0.005442405057196047,1.598886689802826,0.0031738733058955405,0.04329879649749746,-0.33964370855216197,0.5478790243819621,0.2834984686529418,0.775117571383179,0.6755455178010743,1.014269232749939,0.6821815371513367,4,20,ref,0.0,,SNA,none,2
