arm,seed,lr,task,iv,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,alpha_med_l1,alpha_min_l1,alpha_max_l1,alpha_clip_frac_l1,two_alpha_W_med_l1,alpha_med_l2,alpha_min_l2,alpha_max_l2,alpha_clip_frac_l2,two_alpha_W_med_l2
SNAc3,5,0.001,1,none,0.9632125,1,1,0,0,-0.09196955711,0.7214977145,-2.693704844,0.9761567116,53.4861114,0,0,-0.4049475193,1.074160814,-2.91174531,0.9903558493,41.48679578,2.559483528,1.419087529,2.897214651,3,2.026267767,3,0.9300000072,4.229034424,2.893627167,1.816426754,3,0.4199999869,5.999999523
SNAc3,5,0.001,2,none,0.96439375,1,1,0,0,-0.04749491066,0.9882024527,-8.552454948,0.9748207331,45.48173425,0,0,-0.3939033747,1.666449547,-8.713825226,0.9858516455,35.23011645,3.340197802,1.606182337,2.835005283,3,0.9536933899,3,0.5600000024,5.728981495,1.816785574,0.7219765186,2.545161724,0,6
SNAc3,5,0.001,3,none,0.9691416667,1,1,0,0,-0.4033668935,1.328389406,-9.836340904,0.9718579054,39.99159884,0,0,0.1635058522,3.3095119,-13.70246792,0.9878407717,32.84093221,3.880789518,1.814122438,2.902792454,2.286271095,0.514195323,3,0.1199999973,6,0.9286367297,0.3579329848,2.01206255,0,6
SNAc3,5,0.001,4,none,0.9643833333,1,1,0,0,-0.1594308168,1.748270631,-11.85053444,0.978359282,37.43128092,0,0,-0.09573782235,4.180056572,-26.73694038,0.9930462837,20.29310847,4.612462521,1.805245757,2.348022223,1.771218896,0.3130782545,3,0.01999999955,6,0.7359905839,0.08927045763,1.302902699,0,6
SNAc3,5,0.001,5,none,0.9665666667,1,1,0,0,-0.5045460463,2.142549276,-10.79823685,0.979057014,38.20989488,0,0,0.1929995418,5.474831581,-77.96967316,0.9890311956,26.31245907,5.451990604,1.959335685,2.070668459,1.43091619,0.2629565597,2.328542709,0,6,0.563498199,0.08178828657,1.278931975,0,6
SNAc3,5,0.001,6,none,0.9747375,1,1,0,0,-0.3589892983,2.519724846,-10.01655865,0.9797913432,44.26212518,0,0,0.07755979896,6.096372604,-45.59185791,0.9830573797,34.02171631,6.068490982,2.185350657,2.203266382,1.210104227,0.316644311,2.704173565,0,6,0.4952386022,0.1369258761,0.9224071503,0,6
SNAc3,5,0.001,7,none,0.97740625,1,1,0,0,-0.00111497636,2.516833544,-9.924183846,0.9809408784,48.56593095,0,0,0.7822173834,7.139098644,-36.23112106,0.9822049737,36.98614531,6.527288437,2.327416658,2.31883955,1.227631927,0.381270051,2.107504606,0,6,0.4214196205,0.1300996989,0.8341543078,0,6
SNAc3,5,0.001,8,none,0.9785708333,1,1,0,0,-0.2195508629,2.75675106,-10.5840435,0.9780700803,50.48433647,0,0,-0.9631358981,8.223109245,-28.87980843,0.9765785933,40.81701186,6.941790581,2.465051413,2.292840481,1.116714358,0.3260796964,1.790443897,0,6,0.3701481819,0.1176910177,0.8245586157,0,6
SNAc3,5,0.001,9,none,0.9791291667,1,1,0,0,-0.06236764416,2.912602901,-12.85872078,0.9810373783,52.93391022,0,0,-0.3406286836,9.439331055,-70.99249268,0.981223166,40.59752084,7.211647034,2.564166307,2.261775732,1.059235811,0.3563350439,1.562279224,0,6,0.3253838122,0.111261338,0.7873365283,0,6
SNAc3,5,0.001,10,none,0.9742541667,1,1,0,0,-0.1947014928,3.221099138,-13.65282345,0.9865103364,52.67748536,0,0,0.1080243662,10.25557709,-60.23321533,0.9878780842,37.49734176,7.728867054,2.63269949,2.160517216,0.9650657773,0.3565924764,1.517753601,0,6,0.2945514023,0.07910066098,0.6031191349,0,6
SNAc3,5,0.001,11,none,0.9783625,1,1,0,0,-0.2552427649,3.428643703,-11.24870491,0.9821761847,53.32634633,0,0,-1.557667613,11.65166187,-77.24716187,0.9872589111,36.61365993,8.119852066,2.684166431,2.055015087,0.8764079809,0.3401299119,1.562819719,0,6,0.2643280029,0.07684144378,0.5994184017,0,6
SNAc3,5,0.001,12,none,0.9724729167,1,1,0,0,-0.1934596002,3.823126078,-14.93024921,0.9735279083,53.96435057,0,0,-0.4634462595,12.74065113,-80.06150055,0.9787294269,35.8996313,8.591181755,2.718228817,1.900677562,0.7961306572,0.3330062032,1.280891538,0,6,0.2383286357,0.05672175437,0.587210536,0,6
SNAc3,5,0.001,13,none,0.97486875,1,1,0,0,-0.7868115306,4.027324677,-15.44395828,0.9811621308,53.82358907,0,0,-2.593482733,14.58952618,-56.86791611,0.9888171554,35.60149074,8.904298782,2.808423281,1.885546923,0.7635973692,0.3463561833,1.22803998,0,6,0.2106263936,0.05000000075,0.5709764361,0.01999999955,6
SNAc3,5,0.001,14,none,0.97974375,1,1,0,0,-0.4825200438,3.896686554,-11.25831509,0.9829608202,58.16768908,0,0,-0.1636254191,13.62305832,-70.03298187,0.9824692607,43.35375314,9.298107147,2.900285482,1.980245471,0.7922282219,0.343239814,1.336498022,0,6,0.2174032032,0.05793531984,0.5477375388,0,6
SNAc3,5,0.001,15,none,0.9717770833,1,1,0,0,-0.5143623948,3.99727726,-10.50337601,0.9764996171,58.04473536,0,0,-0.7835174799,14.61107445,-62.12892532,0.9840775728,38.85672996,9.571233749,2.949981213,1.859231472,0.7554394007,0.4071127176,1.217196703,0,6,0.2120780349,0.05561035872,0.5815392137,0,6
SNAc3,5,0.001,16,none,0.9691145833,1,1,0,0,-0.5129044056,4.029417515,-10.22706699,0.9829262495,60.56884214,0,0,-0.8177139759,14.47356415,-81.01085663,0.9898843169,40.9709706,9.88470459,2.979310513,1.713041067,0.7679128647,0.3952808976,1.123573661,0,6,0.2093099654,0.05000000075,0.6098650694,0.009999999776,6
SNAc3,5,0.001,17,none,0.97833125,1,1,0,0,-0.2859365344,4.082150459,-10.34024525,0.9811710715,60.52697213,0,0,-2.068375826,15.37043476,-137.6854401,0.9856474996,40.48037088,10.32456875,3.047859907,1.73196733,0.7536612153,0.418351233,1.24427259,0,6,0.2012672722,0.05436526984,0.4860082865,0,6
