arm,cond,seed,slot,lr,task,iv,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,alpha_med_l1,alpha_min_l1,alpha_max_l1,alpha_clip_frac_l1,two_alpha_W_med_l1,alpha_med_l2,alpha_min_l2,alpha_max_l2,alpha_clip_frac_l2,two_alpha_W_med_l2
KKA,raw,2,4,0.001,47,none,0.95480625,0.9991666675,0.9991666675,0,0,-11.73759747,11.8708992,-27.99347687,0.5559667945,88.37387878,0,0,-30.48690796,29.33230972,-59.51589966,0.5280498862,81.824028,22.08006477,2.731662989,2.852010727,0.05191220343,0.03727114573,0.06955832243,0,1.200000048,0.02095146663,0.01691043749,0.02703450061,0,1.200000048
KKA,raw,2,4,0.001,48,none,0.9511041667,1,1,0,0,-11.41691208,12.22940922,-41.181427,0.6527415514,83.77700939,0,0,-38.88990021,33.88538361,-82.33070374,0.5415009856,79.5262834,22.22829819,2.763380527,2.902983665,0.05058773234,0.03453059494,0.06340192258,0,1.200000048,0.01829076931,0.01374429371,0.024202995,0,1.200000048
KKA,raw,2,4,0.001,49,none,0.95615,1,1,0,0,-8.844603539,12.31239223,-48.90520096,0.7342988849,81.74257616,0,0,-41.06241989,39.18094635,-84.3585968,0.5454156399,79.9868733,22.47731781,2.805422783,2.95117259,0.04976711795,0.03744980693,0.06300022453,0,1.200000048,0.01583543234,0.01175303478,0.02209090441,0,1.200000048
KKA,raw,2,4,0.001,50,none,0.9544104167,1,1,0,0,-10.42094231,12.25346756,-36.38046265,0.6931090355,84.94465316,0,0,-32.81033325,33.31912994,-83.62947083,0.5523085594,80.90317791,22.39826775,2.732453108,3.010628939,0.05070517585,0.03611863777,0.06353670359,0,1.200000048,0.01864230447,0.01279547904,0.02778762765,0,1.200000048
KKA,std,2,5,0.001,1,none,0.9787979167,1,1,0,0,-1.540997863,11.01031494,-8.727874756,0.9472447038,77.40707656,0,0,-5.210494518,11.88069057,-12.29013538,0.756865859,78.89385129,2.924962282,0.7833546996,0.7472145557,0.05597323924,0.0239586439,0.08110462129,0,1.200000048,0.05180275068,0.03302322701,0.07858420163,0,1.200000048
KKA,std,2,5,0.001,2,none,0.9849145833,1,1,0,0,-1.735249639,15.07652473,-9.094464302,0.9506173134,79.52605334,0,0,-12.50988007,18.99151802,-25.2765274,0.6646162868,81.62581461,4.264801979,0.9456731677,0.6856237054,0.04092111811,0.02385878377,0.05590851977,0,1.200000048,0.0326619558,0.02296125703,0.05008947477,0,1.200000048
KKA,std,2,5,0.001,3,none,0.9851708333,1,1,0,0,-2.292463541,17.77681923,-11.42227364,0.9364498258,81.3903479,0,0,-18.689188,24.00014496,-42.99409485,0.6124061346,81.83248064,5.326826096,1.049367309,0.6522499323,0.03481190652,0.02245751023,0.04777040333,0,1.200000048,0.0256480407,0.01619977504,0.03991641849,0,1.200000048
KKA,std,2,5,0.001,4,none,0.9874666667,1,1,0,0,-2.447816372,19.63295937,-16.85665321,0.9486013055,82.01365099,0,0,-21.68605614,27.80185509,-54.56048203,0.6324149966,82.15279963,6.034846306,1.131823301,0.6167644858,0.03157192469,0.0174016729,0.0415542312,0,1.200000048,0.02222593315,0.01414373424,0.03258552775,0,1.200000048
KKA,std,2,5,0.001,5,none,0.9863791667,1,1,0,0,-3.61343503,20.97487068,-11.68865776,0.9251282215,82.35626593,0,0,-23.4762249,29.72462654,-46.61125183,0.6251282692,83.06724304,6.592730999,1.202654123,0.5975052714,0.02937494405,0.01905583777,0.04047826678,0,1.200000048,0.02053359523,0.01392066851,0.02800993435,0,1.200000048
KKA,std,2,5,0.001,6,none,0.9866145833,1,1,0,0,-4.247922421,22.45287704,-14.22567558,0.9137221575,83.31367727,0,0,-23.98733521,32.33730316,-48.63719177,0.6322689056,83.58268001,7.129772186,1.25470531,0.5768105388,0.02758196928,0.01829442009,0.03582691401,0,1.200000048,0.01913717762,0.01380296145,0.02711305767,0,1.200000048
KKA,std,2,5,0.001,7,none,0.98695625,1,1,0,0,-4.124939442,22.94129753,-16.53105927,0.9041766524,84.14578409,0,0,-27.0376606,32.71538162,-48.25320435,0.6109802127,84.39768974,7.545310974,1.308675528,0.5807747245,0.02695560455,0.01857274771,0.03686349839,0,1.200000048,0.01872703992,0.01296959445,0.0277631674,0,1.200000048
KKA,std,2,5,0.001,8,none,0.9878583333,1,1,0,0,-4.770242691,23.10123825,-13.59919739,0.900010407,84.54204881,0,0,-25.86720085,34.11072922,-43.70108414,0.6263865829,84.55442442,7.905920982,1.325738788,0.56339854,0.02676293999,0.01762280054,0.03526823223,0,1.200000048,0.01814467646,0.01285696868,0.0254908409,0,1.200000048
KKA,std,2,5,0.001,9,none,0.9867625,1,1,0,0,-5.189983845,23.96294212,-15.18140697,0.8817964792,84.27911585,0,0,-29.50697327,36.66203308,-58.5540657,0.6237809658,84.13893869,8.413691521,1.373450875,0.5711478591,0.02580719255,0.0182743296,0.0335431546,0,1.200000048,0.01688737422,0.01125712413,0.0234375298,0,1.200000048
KKA,std,2,5,0.001,10,none,0.9872895833,1,1,0,0,-5.010791302,24.93669128,-15.92373085,0.9015812278,84.1998713,0,0,-32.95450974,39.00779343,-57.6363945,0.6089398265,83.88802889,8.735469818,1.407631755,0.5742949247,0.02474636585,0.01749689691,0.0323573947,0,1.200000048,0.01590858959,0.01136199664,0.02173313126,0,1.200000048
KKA,std,2,5,0.001,11,none,0.9861895833,1,1,0,0,-6.388228416,25.02694511,-17.09592056,0.8761845231,84.96670116,0,0,-30.43056107,38.74172592,-48.38365173,0.6182038784,84.70728853,9.060863495,1.42896843,0.5731563568,0.02470818721,0.01874992624,0.03498025239,0,1.200000048,0.01589275338,0.01212468185,0.02323737182,0,1.200000048
KKA,std,2,5,0.001,12,none,0.98729375,1,1,0,0,-5.768102169,24.93301582,-15.94436932,0.8830791712,85.18467509,0,0,-31.73472977,39.8233757,-54.02306747,0.6139751077,84.42468491,9.32437706,1.432276249,0.5688596964,0.02473742887,0.01652593724,0.03052691557,0,1.200000048,0.0154430354,0.01042074896,0.02343077585,0,1.200000048
KKA,std,2,5,0.001,13,none,0.9869791667,1,1,0,0,-6.307097435,26.16371346,-17.44868469,0.8552772999,85.1154879,0,0,-32.65216064,40.81401062,-62.20178604,0.613937974,84.2854331,9.629997253,1.470457315,0.5808871388,0.02368594334,0.01767631061,0.03361941874,0,1.200000048,0.01513455808,0.0110304486,0.02134632692,0,1.200000048
KKA,std,2,5,0.001,14,none,0.9869166667,1,1,0,0,-6.922601223,26.9949379,-14.92503643,0.8599270582,85.3946954,0,0,-34.15409088,42.7893219,-56.65394592,0.6176919937,84.31802988,10.01480865,1.485066175,0.5800693035,0.02289315127,0.01786511764,0.03309368342,0,1.200000048,0.01439724676,0.009897788987,0.02007674426,0,1.200000048
KKA,std,2,5,0.001,15,none,0.9869854167,1,1,0,0,-7.279414177,26.797369,-19.72604942,0.8552857637,85.48592196,0,0,-33.38443375,43.42609787,-60.00884247,0.6193619967,85.12442037,10.27413273,1.487288356,0.5748666525,0.02301524766,0.01556811947,0.03094641306,0,1.200000048,0.01423567533,0.01120952517,0.02283074521,0,1.200000048
KKA,std,2,5,0.001,16,none,0.9865083333,1,1,0,0,-7.084794998,27.217062,-19.0688839,0.8615549803,86.29013296,0,0,-32.47930145,43.17750168,-54.1736412,0.6165198088,85.13125763,10.52461243,1.509107709,0.5734689236,0.02271715924,0.01541519538,0.03007419594,0,1.200000048,0.014328246,0.01048414316,0.02051883005,0,1.200000048
KKA,std,2,5,0.001,17,none,0.9867916667,1,1,0,0,-7.168273926,27.52004433,-20.32401085,0.8565413356,85.92298935,0,0,-35.42918777,42.98031616,-61.76581573,0.6090512872,85.31334022,10.75262928,1.504214525,0.6048416495,0.02251234651,0.01640863158,0.028779177,0,1.200000048,0.01440581121,0.009845808148,0.02003841102,0,1.200000048
KKA,std,2,5,0.001,18,none,0.9869416667,1,1,0,0,-7.888382435,28.10943985,-19.97626495,0.8574054241,85.44453435,0,0,-36.59509277,44.60084915,-67.11748505,0.6052631736,84.70986872,10.9536438,1.523090601,0.6015048623,0.02198155597,0.01455440838,0.0284212511,0,1.200000048,0.01387451123,0.01019987836,0.01841690578,0,1.200000048
KKA,std,2,5,0.001,19,none,0.9867125,1,1,0,0,-7.855498314,27.45426178,-21.56575775,0.852442801,86.17218048,0,0,-35.43862534,43.5312767,-68.22676086,0.611635983,85.08704475,11.11324978,1.530164361,0.5946581364,0.02248157933,0.01341485698,0.02801013738,0,1.200000048,0.0142076863,0.009404478595,0.02362108789,0,1.200000048
KKA,std,2,5,0.001,20,none,0.98758125,1,1,0,0,-8.055173874,28.29364204,-25.29084396,0.8484433293,85.75598815,0,0,-38.26264191,43.91569519,-66.63316345,0.5976638198,84.52186717,11.42820644,1.538533807,0.6100308299,0.02185000479,0.01467452943,0.0289144069,0,1.200000048,0.0140812546,0.009332918562,0.02028859407,0,1.200000048
KKA,std,2,5,0.001,21,none,0.9872208333,1,1,0,0,-7.808321953,28.52015305,-21.509161,0.8562310934,86.99118965,0,0,-36.39046478,43.07557678,-57.37584686,0.588046968,85.34182041,11.51950169,1.531925321,0.6110656261,0.02172262967,0.01486188266,0.0277240742,0,1.200000048,0.01425640937,0.01040566247,0.01920442469,0,1.200000048
KKA,std,2,5,0.001,22,none,0.9871229167,1,1,0,0,-8.068589211,27.79337311,-19.20074844,0.8466567993,87.27657136,0,0,-35.09837341,42.53960419,-63.3026886,0.6161265969,85.33478622,11.6743269,1.515523672,0.6265262365,0.02219870873,0.01641120948,0.02850199863,0,1.200000048,0.01454153843,0.01053727418,0.01948946156,0,1.200000048
KKA,std,2,5,0.001,23,none,0.986975,1,1,0,0,-8.017504692,28.08177757,-24.02313232,0.8553267717,87.07889979,0,0,-36.34109497,43.9493866,-61.76449966,0.5977120996,85.62423853,11.82318592,1.539083123,0.6363892555,0.02193870768,0.01446512155,0.02773022465,0,1.200000048,0.01411792357,0.01121574547,0.01846862212,0,1.200000048
KKA,std,2,5,0.001,24,none,0.9870979167,1,1,0,0,-8.199025154,28.42800713,-19.90416336,0.8367254734,87.05514516,0,0,-37.122715,43.82652664,-66.10462189,0.5943695307,85.36053503,12.06783199,1.52750659,0.6253896952,0.02185444534,0.0162775144,0.02752711251,0,1.200000048,0.01412908733,0.009885590523,0.01850257628,0,1.200000048
KKA,std,2,5,0.001,25,none,0.9871625,1,1,0,0,-8.553364754,28.95108795,-18.31049156,0.8412490487,86.74943743,0,0,-36.85116577,42.9597702,-69.67529297,0.6002719402,84.70980119,12.22546959,1.526523232,0.6418881416,0.02138090506,0.01501378976,0.02712885477,0,1.200000048,0.01441687718,0.008227209561,0.0195610486,0,1.200000048
KKA,std,2,5,0.001,26,none,0.98718125,1,1,0,0,-7.981265545,28.33899689,-19.71952438,0.8412956595,86.85924533,0,0,-40.7533226,45.74872589,-64.61445618,0.58984828,84.34347173,12.46239567,1.559469461,0.6513889432,0.02173073962,0.01389751304,0.02694381028,0,1.200000048,0.01343928464,0.009878329001,0.01899734698,0,1.200000048
KKA,std,2,5,0.001,27,none,0.98710625,1,1,0,0,-8.272620201,28.95371819,-29.73372078,0.8409634233,86.65528683,0,0,-41.50334549,45.55529404,-83.82820892,0.5842474103,83.79064545,12.58993149,1.56699729,0.6585203409,0.0213952437,0.01352047175,0.02790215798,0,1.200000048,0.01363505609,0.008658454753,0.02078119479,0,1.200000048
KKA,std,2,5,0.001,28,none,0.9873895833,1,1,0,0,-8.837855339,28.6505661,-22.15210915,0.8456035852,87.20830457,0,0,-37.72656631,44.69043732,-61.71147156,0.6073089242,85.20713152,12.71033669,1.552356958,0.6626893878,0.02168320119,0.01301655173,0.02676459961,0,1.200000048,0.01389300171,0.01008714736,0.02095988765,0,1.200000048
KKA,std,2,5,0.001,29,none,0.9864666667,1,1,0,0,-9.389024734,29.09548569,-20.92524529,0.8344560266,86.93452852,0,0,-37.94036865,45.09770584,-68.34269714,0.5965195894,85.2107686,12.86785412,1.550889373,0.6747230291,0.0211918503,0.01262610964,0.0276021082,0,1.200000048,0.01373345312,0.01032690052,0.02000495233,0,1.200000048
KKA,std,2,5,0.001,30,none,0.9867354167,1,1,0,0,-9.579237938,29.39732933,-26.78155327,0.837223351,86.63882583,0,0,-39.31882095,46.46353531,-67.97211456,0.5982894897,84.64934618,13.08580971,1.558862686,0.680349946,0.02104926109,0.01353753172,0.02674063481,0,1.200000048,0.01314020716,0.009646071121,0.01810034737,0,1.200000048
KKA,std,2,5,0.001,31,none,0.9866354167,1,1,0,0,-9.319101334,28.9666214,-26.02583694,0.8328467011,86.67648049,0,0,-39.1331749,45.76998901,-62.56872559,0.5881251097,84.81116611,13.16778469,1.563515663,0.6841415763,0.02142511681,0.01358176116,0.02598307841,0,1.200000048,0.01356527861,0.009537734091,0.01897673495,0,1.200000048
KKA,std,2,5,0.001,32,none,0.9871520833,1,1,0,0,-10.32044315,29.82155418,-21.61462402,0.8196669817,87.43327814,0,0,-36.70806122,44.79798126,-65.09848022,0.602206409,85.49702407,13.30291748,1.541872621,0.6914055943,0.02069842257,0.01444814075,0.02751326747,0,1.200000048,0.0138213085,0.0104746595,0.01884589903,0,1.200000048
KKA,std,2,5,0.001,33,none,0.98676875,1,1,0,0,-9.957601547,30.20505714,-25.29241943,0.8248357773,87.0164018,0,0,-39.48746872,46.25853348,-75.19548035,0.5823887587,84.72057598,13.47424603,1.557863712,0.6878291965,0.02044065669,0.01384583395,0.02489085309,0,1.200000048,0.01333611272,0.009168002754,0.01896455325,0,1.200000048
KKA,std,2,5,0.001,34,none,0.9870166667,1,1,0,0,-10.05889797,29.97683144,-23.75955772,0.8261393905,87.17687773,0,0,-38.65561676,46.45311737,-70.85630798,0.5885055065,84.92452264,13.619524,1.548082232,0.6748979092,0.0207266584,0.01232002396,0.02564357407,0,1.200000048,0.01333142631,0.01037116535,0.01871139742,0,1.200000048
KKA,std,2,5,0.001,35,none,0.98734375,1,1,0,0,-10.09588814,30.13163757,-25.54987335,0.8374788165,87.38559845,0,0,-37.79811096,45.28725433,-59.21866608,0.6017590761,85.73328997,13.73081303,1.542169094,0.6821130514,0.02062322572,0.0129068112,0.02670671232,0,1.200000048,0.01366351638,0.01027886011,0.01963932812,0,1.200000048
KKA,std,2,5,0.001,36,none,0.98725625,1,1,0,0,-10.63724232,29.73031998,-24.29484177,0.8151122928,87.20054089,0,0,-39.08693314,45.23547363,-62.34381104,0.5891779661,85.82293168,13.88402081,1.53413856,0.6747959852,0.02076759189,0.0112104062,0.02690293454,0,1.200000048,0.01367206126,0.01124429982,0.01930083707,0,1.200000048
KKA,std,2,5,0.001,37,none,0.9866041667,1,1,0,0,-9.768968582,30.52257156,-24.2920475,0.8216933608,86.94360742,0,0,-40.7686615,46.40029526,-67.21099854,0.5852172971,85.27638039,14.00309944,1.55833745,0.6707663536,0.02032632194,0.01173794642,0.02671549655,0,1.200000048,0.01339536905,0.01008687541,0.01705256663,0,1.200000048
KKA,std,2,5,0.001,38,none,0.9869083333,1,1,0,0,-10.81165981,30.49573898,-25.76468849,0.8190117478,86.96589718,0,0,-40.72889328,46.61486816,-60.69844055,0.5806734562,85.48278655,14.1381073,1.566806078,0.7160474062,0.020267535,0.01155936252,0.0271108672,0,1.200000048,0.01329669449,0.01003505383,0.01855722815,0,1.200000048
KKA,std,2,5,0.001,39,none,0.9874458333,1,1,0,0,-11.12613297,30.50712204,-24.64739418,0.8022024632,87.6332848,0,0,-37.55517197,45.4703331,-59.67497635,0.6038005352,85.85142028,14.20894241,1.567201495,0.6858525872,0.02020424046,0.01241742913,0.02613185905,0,1.200000048,0.01359724719,0.01013812888,0.02290026844,0,1.200000048
KKA,std,2,5,0.001,40,none,0.9866229167,1,1,0,0,-10.79031181,30.36637115,-25.28112984,0.8061387539,87.01732552,0,0,-38.37195969,45.16335678,-68.72917938,0.5985332131,85.30444282,14.30873013,1.540809512,0.6996418238,0.02041117847,0.0115234768,0.02536042221,0,1.200000048,0.01371002011,0.009901036508,0.01953813806,0,1.200000048
KKA,std,2,5,0.001,41,none,0.9865583333,1,1,0,0,-11.13796043,30.36522484,-25.92803192,0.8019155264,87.38887073,0,0,-37.6317215,44.69962692,-69.15044403,0.6009244919,85.52541484,14.41823292,1.535961986,0.704829812,0.02032491565,0.01231592894,0.02568121441,0,1.200000048,0.01383768022,0.009849529713,0.01907850243,0,1.200000048
KKA,std,2,5,0.001,42,none,0.9871604167,1,1,0,0,-11.04264164,29.83990479,-23.0561924,0.801342845,87.65272244,0,0,-37.62757874,44.09141922,-77.89454651,0.598480463,85.85413691,14.49720955,1.540259242,0.6989901662,0.02054033242,0.01109677553,0.02746636607,0,1.200000048,0.01406855695,0.009403930046,0.01901941746,0,1.200000048
KKA,std,2,5,0.001,43,none,0.9872270833,1,1,0,0,-11.07207489,30.38655472,-24.87547493,0.7964307666,87.69574847,0,0,-36.55503845,43.93828201,-73.89864349,0.5937974453,85.69138807,14.66450882,1.528006196,0.6974042058,0.02033582702,0.01144200377,0.02586887404,0,1.200000048,0.01405300107,0.01047671679,0.02185104787,0,1.200000048
KKA,std,2,5,0.001,44,none,0.9872104167,1,1,0,0,-11.7448864,30.54999352,-26.23106575,0.793140173,87.28579976,0,0,-36.34866714,44.79191208,-68.25513458,0.5964705944,85.85020212,14.81166744,1.538139343,0.7026466131,0.02026285604,0.01111127809,0.02526032366,0,1.200000048,0.01379622053,0.0093853781,0.01848751865,0,1.200000048
KKA,std,2,5,0.001,45,none,0.9869520833,1,1,0,0,-11.65002155,30.14746284,-27.1566391,0.7939480543,87.95319785,0,0,-34.39569473,43.45543671,-54.10984802,0.6007835865,86.41427183,14.91938877,1.532375455,0.6951822042,0.0204595048,0.01169857383,0.02489184029,0,1.200000048,0.01423671655,0.01026765723,0.0191950202,0,1.200000048
KKA,std,2,5,0.001,46,none,0.9870395833,1,1,0,0,-11.97474766,30.64365196,-24.51213264,0.7987017035,86.90525551,0,0,-39.13858032,46.49429321,-64.39771271,0.5861476064,85.45973476,15.0150423,1.546544194,0.6928809881,0.02014534175,0.0099295564,0.02696362883,0,1.200000048,0.0133660892,0.01045168284,0.01943162084,0,1.200000048
KKA,std,2,5,0.001,47,none,0.9874541667,1,1,0,0,-11.69732094,30.17307281,-26.75330734,0.7929409742,86.59304558,0,0,-40.22253799,45.39599609,-64.03018188,0.5800833106,85.3446374,15.11795235,1.578809381,0.6984853745,0.0204239022,0.008869643323,0.02578211576,0,1.200000048,0.01364556793,0.009816695005,0.0197503902,0,1.200000048
KKA,std,2,5,0.001,48,none,0.986825,1,1,0,0,-10.99346256,30.60686874,-27.31758499,0.7981138229,86.97675361,0,0,-40.79381943,45.59395599,-71.92484283,0.5756103992,85.08408347,15.240242,1.554062486,0.6995453238,0.02023359947,0.01115822606,0.02518566512,0,1.200000048,0.01349972188,0.009934965521,0.01977382228,0,1.200000048
KKA,std,2,5,0.001,49,none,0.9875166667,1,1,0,0,-11.69940472,30.09952927,-24.90059471,0.8032993674,87.84390476,0,0,-37.25534439,44.13449478,-65.04108429,0.5991200805,85.55633908,15.29332066,1.541182637,0.7029641867,0.02043834329,0.01187399309,0.02742218785,0,1.200000048,0.01392616145,0.009898077697,0.01886217296,0,1.200000048
KKA,std,2,5,0.001,50,none,0.98704375,1,1,0,0,-10.82157421,30.41479111,-27.69628906,0.8039861917,87.13408167,0,0,-39.69499969,46.14359283,-74.52505493,0.579174757,85.100464,15.49550343,1.570990562,0.6827530861,0.02029454149,0.01020779647,0.02573618107,0,1.200000048,0.01341283228,0.009481119923,0.01931782439,0,1.200000048
KKA,raw,3,6,0.001,1,none,0.8735541667,1,1,0,0,-1.530561805,4.964517117,-21.42546272,0.8933666945,66.55280834,0,0,-2.935530901,8.69596386,-20.55931282,0.8015596867,71.63974503,5.173876286,1.075091004,0.8548882604,0.1232242882,0.04838261381,0.2147715837,0,1.200000048,0.07140823454,0.03095570579,0.1715922207,0,1.200000048
KKA,raw,3,6,0.001,2,none,0.9365791667,1,1,0,0,-4.177567482,7.086286545,-36.41041183,0.7818715572,72.46576612,0,0,-9.857088089,13.85645485,-31.53992271,0.6333088279,76.60121187,7.110124111,1.427747011,1.022112131,0.0872643441,0.04926640913,0.1543317884,0,1.200000048,0.04486852884,0.02461240999,0.07115736604,0,1.200000048
KKA,raw,3,6,0.001,3,none,0.93716875,1,1,0,0,-3.628234863,8.485575676,-37.35825729,0.9049245715,70.34775494,0,0,-13.7729969,19.69148254,-51.92409134,0.6303965449,76.27197804,8.588594437,1.70962441,1.115807652,0.07253979892,0.04247741774,0.1163602248,0,1.200000048,0.03130996227,0.01810102724,0.05106958002,0,1.200000048
KKA,raw,3,6,0.001,4,none,0.9396416667,1,1,0,0,-6.106972694,8.651729584,-30.22282982,0.7296925783,75.48526555,0,0,-16.5667057,20.16545105,-48.79683685,0.5969570875,77.09159707,9.629898071,1.837090254,1.042155504,0.07133990526,0.03608294204,0.1167167127,0,1.200000048,0.03094333597,0.01841926016,0.05514927581,0,1.200000048
KKA,raw,3,6,0.001,5,none,0.93891875,1,1,0,0,-6.780384064,9.859834671,-49.03410721,0.7935898304,72.27228459,0,0,-23.62468529,27.89300537,-79.11978149,0.5875144601,76.23805692,10.69681644,2.045285463,1.128196716,0.06294546276,0.03741493449,0.08695477992,0,1.200000048,0.02226455323,0.0134534752,0.03579572961,0,1.200000048
KKA,raw,3,6,0.001,6,none,0.9345333333,1,1,0,0,-8.220797539,10.22841644,-34.22395325,0.7841981053,75.45383216,0,0,-21.44285202,26.81527328,-72.47512054,0.6068881154,77.91752136,11.50045109,2.163509369,1.056859732,0.06067926437,0.04253305867,0.0856308341,0,1.200000048,0.02328047901,0.01389795728,0.03653539717,0,1.200000048
KKA,raw,3,6,0.001,7,none,0.9415083333,1,1,0,0,-7.781961441,10.57907581,-44.86343002,0.8390623927,74.08727797,0,0,-26.12624931,30.27372742,-76.70471191,0.5930126905,77.05060521,12.17739964,2.257060528,1.103545904,0.05851021037,0.03846911341,0.08815070987,0,1.200000048,0.02062631771,0.01275041979,0.0305249095,0,1.200000048
KKA,raw,3,6,0.001,8,none,0.9374145833,1,1,0,0,-9.642231941,10.63996029,-38.91286087,0.6566333175,79.63016965,0,0,-28.15076828,27.71564674,-65.85332489,0.5431550145,77.28568511,12.86415195,2.319746494,1.096180439,0.05792052299,0.04146040976,0.07715657353,0,1.200000048,0.02239247598,0.01372610498,0.03510767594,0,1.200000048
KKA,raw,3,6,0.001,9,none,0.9431125,1,1,0,0,-8.133504868,11.10406971,-44.24072266,0.7047023773,77.45225471,0,0,-31.55898857,31.64552689,-84.79924774,0.5605893135,76.09075851,13.42203903,2.417645931,1.154624462,0.05582053587,0.04027309269,0.07659398764,0,1.200000048,0.01957316324,0.01169033535,0.02758457139,0,1.200000048
KKA,raw,3,6,0.001,10,none,0.9355791667,1,1,0,0,-10.09631062,10.93643761,-36.34614563,0.6074585319,82.31092767,0,0,-26.7200985,27.62240601,-66.84999847,0.5431244969,78.49955927,13.91936302,2.496443272,1.139098763,0.05618837848,0.039312765,0.07915822417,0,1.200000048,0.02241555043,0.01219088677,0.03017426096,0,1.200000048
KKA,raw,3,6,0.001,11,none,0.92845625,1,1,0,0,-13.00284863,11.55334473,-36.57154465,0.6579114199,80.01607486,0,0,-34.40234375,32.24423599,-87.82609558,0.5298779011,76.5773321,14.86346817,2.590444803,1.191653609,0.05346090719,0.03327366337,0.07632644475,0,1.200000048,0.01913694665,0.01111014467,0.03105269931,0,1.200000048
KKA,raw,3,6,0.001,12,none,0.93585,1,1,0,0,-10.18952847,11.69950485,-34.13486481,0.6314215064,82.20399417,0,0,-30.70521927,31.92606354,-65.16971588,0.5390360355,79.97423012,15.41142464,2.64342761,1.171296477,0.05294270068,0.0333966054,0.07271821797,0,1.200000048,0.01924465969,0.01377400197,0.02773869224,0,1.200000048
KKA,raw,3,6,0.001,13,none,0.9347083333,1,1,0,0,-10.09996128,11.79603004,-41.5139122,0.6995823383,78.96066079,0,0,-34.18680191,36.51111984,-104.1644821,0.554623723,78.19256701,15.93073463,2.711215973,1.24002111,0.05214466155,0.03471873328,0.06856459379,0,1.200000048,0.01685952954,0.01048946474,0.02654055133,0,1.200000048
KKA,raw,3,6,0.001,14,none,0.93203125,1,1,0,0,-11.06156635,11.51133919,-42.78765869,0.6036304832,83.57080372,0,0,-31.49571609,32.59861755,-69.03513336,0.5415458083,80.03836487,16.24347305,2.725240231,1.26344192,0.05411791801,0.03372924775,0.07963573933,0,1.200000048,0.01905656233,0.01456854306,0.02872032486,0,1.200000048
KKA,raw,3,6,0.001,15,none,0.9351166667,1,1,0,0,-8.954829216,11.78979683,-44.67584991,0.7006270885,80.28251571,0,0,-41.7383461,38.41454697,-86.83180237,0.5362190604,77.90206418,16.7988739,2.758596182,1.269674301,0.05225052312,0.03284872696,0.06930487603,0,1.200000048,0.0161602553,0.01127879508,0.02272792161,0,1.200000048
KKA,raw,3,6,0.001,16,none,0.93891875,1,1,0,0,-8.686990738,11.9312439,-40.72365189,0.7023791671,81.08259923,0,0,-32.64710617,36.95450592,-83.24240875,0.5653598905,79.96590714,17.02744102,2.791910648,1.275087476,0.05184264854,0.03966512904,0.06783120334,0,1.200000048,0.01678749174,0.01067668013,0.0251111798,0,1.200000048
KKA,raw,3,6,0.001,17,none,0.9331645833,1,1,0,0,-12.31663609,12.61828709,-46.20093918,0.7139760256,80.78380688,0,0,-36.26446152,38.09333038,-83.9528656,0.5558974743,79.36420447,17.67624474,2.808318615,1.388422489,0.0490709357,0.03430019692,0.06649013609,0,1.200000048,0.01620012708,0.01056340523,0.02359244786,0,1.200000048
KKA,raw,3,6,0.001,18,none,0.9345208333,1,1,0,0,-12.13404369,12.56430054,-38.64932251,0.6152176857,82.92250948,0,0,-34.43187714,36.00617599,-83.01284027,0.5538013577,79.65072249,18.26782227,2.867872,1.376325369,0.04922673479,0.03832378983,0.06341873109,0,1.200000048,0.01720924675,0.01231916994,0.02530013956,0,1.200000048
KKA,raw,3,6,0.001,19,none,0.940625,1,1,0,0,-12.06266594,12.12629986,-29.72910309,0.5833522677,84.97989992,0,0,-35.80475235,33.09296799,-73.80389404,0.5388052464,80.492681,18.42667198,2.83289814,1.391781449,0.05101556331,0.03827278316,0.07158316672,0,1.200000048,0.01884193532,0.01339036133,0.02612232789,0,1.200000048
KKA,raw,3,6,0.001,20,none,0.9424354167,1,1,0,0,-11.94509983,12.05629539,-29.80942535,0.5987880826,85.90451672,0,0,-31.85136223,32.79890823,-66.92498779,0.5535214543,81.36053315,18.53252792,2.826970577,1.437147141,0.05131756887,0.03830968961,0.06610353291,0,1.200000048,0.01878619939,0.01419521589,0.02570299245,0,1.200000048
KKA,raw,3,6,0.001,21,none,0.938425,0.9850000143,0.9850000143,0,0,-12.62165928,12.24736691,-28.47802734,0.5492295623,86.4243794,0,0,-36.72226715,31.88057518,-82.05349731,0.5134010911,79.16162259,18.81241417,2.890533686,1.475851178,0.05025105551,0.0368919,0.06697451323,0,1.200000048,0.01904321276,0.01272685174,0.02701178007,0,1.200000048
KKA,raw,3,6,0.001,22,none,0.9458854167,0.9991666675,0.9991666675,0,0,-12.24554539,11.99796295,-30.32494926,0.5602046847,86.95816518,0,0,-27.90755653,30.38630104,-66.78092957,0.5360890627,81.61355464,18.91205025,2.877329111,1.494487286,0.05141084641,0.03534444794,0.06210500002,0,1.200000048,0.02035819925,0.01382336952,0.02971290238,0,1.200000048
