scope,seed,group,metric,n,mean,sd,q05,q10,q25,median,q75,q90,q95,p_negative,p_zero
primary_valid,7,low,delta_S,334,-0.015824542517633974,0.14000073694138493,-0.20813711560185766,-0.13802642432274295,-0.060112361650681123,-0.020752121869008988,-0.00076741125667467713,0.12727079314645373,0.23950030526734678,0.75449101796407181,0
primary_valid,8,low,S0,236,0.1355978427517569,0.1712717128560288,0.0077456236467696726,0.012959481886355206,0.032134847657289356,0.067941735440399498,0.1576187678729184,0.34649191296193749,0.50443790189456195,0,0
primary_valid,8,low,S1,236,0.11745153424423976,0.26876425087933464,0,0,0,0.011669306142721325,0.10162488027708605,0.32317629508906975,0.60287020943360403,0,0.4364406779661017
primary_valid,8,low,delta_S,236,-0.018146308507517129,0.25035110321068293,-0.29529076197650284,-0.20004857682215516,-0.08894641775987111,-0.033694049925543368,-0.0068945347884437069,0.1275663353735581,0.20955308077100199,0.79661016949152541,0
primary_valid,9,low,S0,292,0.11947737338786039,0.15205024008184442,0.0095191479511413483,0.016137606906704606,0.031547677601338364,0.062035476672463119,0.14169367912836606,0.28838344542309668,0.38326757575850917,0,0
primary_valid,9,low,S1,292,0.092977064340237572,0.21030560871791665,0,0,0,0.02184988820226863,0.10044377070153132,0.26754006227129218,0.4220126504529616,0,0.37671232876712329
primary_valid,9,low,delta_S,292,-0.026500309047622829,0.17682724232037392,-0.23133938043029048,-0.16734955988358705,-0.076744831174437422,-0.02941592735623999,-0.0069635923791793175,0.093369877588702396,0.19965879796072836,0.81506849315068497,0
primary_valid,10,low,S0,258,0.12135686045588913,0.16445913885824517,0.0091273709374945621,0.012486708461074159,0.024636395624838769,0.06053468311438337,0.14113761059707031,0.28893397813662902,0.41815158757963117,0,0
primary_valid,10,low,S1,258,0.087638901321457005,0.19638434351561782,0,0,0,0.0085814055055379868,0.068954163696616888,0.27583381985896271,0.42892604061635209,0,0.46511627906976744
primary_valid,10,low,delta_S,258,-0.033717959134432117,0.18799810122995267,-0.26531281206334822,-0.20061111589893699,-0.085680210235295817,-0.0303316829376854,-0.0066202351154061034,0.10663510090671488,0.17844680862908671,0.79457364341085268,0
primary_valid,11,low,S0,300,0.096607388298516519,0.12247617709803313,0.0083647654886590313,0.01248228179756552,0.024144660135789309,0.052070637000724673,0.11757043073885143,0.22870191736146808,0.34084957684390249,0,0
primary_valid,11,low,S1,300,0.072069852666293927,0.19270436288249013,0,0,0,0,0.039828191511332989,0.20623488832497983,0.39161391894449482,0,0.52666666666666662
primary_valid,11,low,delta_S,300,-0.024537535632222596,0.17310101630649408,-0.21743740968522612,-0.15243135474156588,-0.071109770429757191,-0.030925315513741225,-0.0094067687889491935,0.079219833039678764,0.18264919439097893,0.82333333333333336,0
primary_valid,12,low,S0,230,0.13332167747693072,0.17435855486554355,0.008073031326057389,0.010464895074255765,0.03180226479889825,0.069650695892050862,0.16779158027202357,0.30809534581494513,0.43761937720701094,0,0
