task,arm,seed,online_acc,online_loss,train_acc,train_loss,val_acc,val_loss,samples,steps,online_global_acc,train_global_acc,val_global_acc,train_seconds,seconds,online_chunks
1,LK03,0,0.5239840149879456,1.1495547597427367,0.5988,0.9841355773925782,0.584,1.1095477905273436,62500,500,0.5236480236053467,0.5988,0.584,47.07612246001372,49.10826468101004,"[0.4099999964237213, 0.5009599924087524, 0.544160008430481, 0.5650399923324585, 0.5997599959373474]"
2,LK03,0,0.7576000094413757,0.6441630710258484,0.842,0.42242939224243164,0.732,0.7474795532226562,62500,500,0.7573279738426208,0.842,0.732,31.135299560963176,32.5307839490124,"[0.6249600052833557, 0.7557599544525146, 0.7841599583625793, 0.8062399625778198, 0.8168799877166748]"
3,LK03,0,0.6715999841690063,0.7957842962093353,0.77,0.5708215225219726,0.72,0.7908047485351563,62500,500,0.6712319850921631,0.77,0.72,31.188740882033017,32.5858009760268,"[0.55103999376297, 0.6588000059127808, 0.6983999609947205, 0.7163999676704407, 0.7333599925041199]"
4,LK03,0,0.6576640009880066,0.8977993869400024,0.7556,0.6840852516174316,0.656,0.9148526000976562,62500,500,0.6571999788284302,0.7556,0.656,31.184829473029822,32.58077304001199,"[0.5488799810409546, 0.6404799818992615, 0.6791200041770935, 0.6999199986457825, 0.7199199795722961]"
5,LK03,0,0.6530240178108215,0.8951620157203674,0.752,0.6380179122924805,0.712,0.8408491821289062,62500,500,0.6525759696960449,0.752,0.712,31.19268713699421,32.59259044402279,"[0.5600799918174744, 0.6350399851799011, 0.6646400094032288, 0.6917600035667419, 0.7135999798774719]"
6,LK03,0,0.6611199975013733,0.8963853601112365,0.7784,0.6192867416381836,0.68,0.8667438049316406,62500,500,0.6607199907302856,0.7784,0.68,31.202557092008647,32.59385391604155,"[0.5581600069999695, 0.6426399946212769, 0.6819199919700623, 0.708079993724823, 0.7148000001907349]"
7,LK03,0,0.8035200238227844,0.509765306465149,0.8924,0.28407274284362793,0.872,0.3280625457763672,62500,500,0.8031520247459412,0.8924,0.872,31.182829811994452,32.57848012994509,"[0.6959199905395508, 0.7939199805259705, 0.8209599852561951, 0.8471199870109558, 0.8596799969673157]"
8,LK03,0,0.7007520198822021,0.7778386632347106,0.7912,0.5442783462524414,0.756,0.6629357604980469,62500,500,0.7003039717674255,0.7912,0.756,31.196873050008435,32.75706605397863,"[0.6119199991226196, 0.6915199756622314, 0.7111999988555908, 0.7348799705505371, 0.7542399764060974]"
9,LK03,0,0.8024640083312988,0.5407821919612884,0.8864,0.3063428771972656,0.788,0.6325843200683594,62500,500,0.8020960092544556,0.8864,0.788,31.188632901990786,32.587476342974696,"[0.7115199565887451, 0.7961599826812744, 0.8189599514007568, 0.8404799699783325, 0.8452000021934509]"
10,LK03,0,0.6741120219230652,0.8232057090415954,0.7496,0.6442477584838867,0.588,1.0631611328125,62500,500,0.6736479997634888,0.7496,0.588,31.21008545201039,32.60341127903666,"[0.5714399814605713, 0.6595999598503113, 0.6947199702262878, 0.7120800018310547, 0.7327199578285217]"
11,LK03,0,0.7765120267868042,0.6108864600162506,0.8512,0.41758496932983397,0.764,0.6415784912109375,62500,500,0.7760639786720276,0.8512,0.764,31.21132756199222,32.61411726201186,"[0.6689599752426147, 0.7660799622535706, 0.7958399653434753, 0.8155199885368347, 0.8361600041389465]"
12,LK03,0,0.8018400073051453,0.5357845425577163,0.8976,0.28241799602508544,0.844,0.44444923400878905,62500,500,0.801584005355835,0.8976,0.844,31.201116217998788,32.589606575027574,"[0.7027199864387512, 0.7918399572372437, 0.8197599649429321, 0.8366400003433228, 0.8582399487495422]"
13,LK03,0,0.8208000063896179,0.4611140457286835,0.9116,0.23911263675689698,0.844,0.42930915832519534,62500,500,0.8203840255737305,0.9116,0.844,31.195829066971783,32.586975061974954,"[0.7307199835777283, 0.8106399774551392, 0.8372799754142761, 0.8568799495697021, 0.8684799671173096]"
14,LK03,0,0.7850080132484436,0.6017038579063415,0.8628,0.3904757148742676,0.764,0.6955556640625,62500,500,0.7846239805221558,0.8628,0.764,31.211859225004446,32.59311091195559,"[0.6746399998664856, 0.7713599801063538, 0.8051199913024902, 0.8267999887466431, 0.8471199870109558]"
15,LK03,0,0.799232006072998,0.55347722813797,0.9068,0.27671914405822756,0.784,0.590032470703125,62500,500,0.7987039685249329,0.9068,0.784,31.21038225502707,32.59879310801625,"[0.6992799639701843, 0.7938399910926819, 0.8202399611473083, 0.8361600041389465, 0.8466399908065796]"
16,LK03,0,0.8533440232276917,0.408814706246376,0.9284,0.2080771942138672,0.86,0.4282997589111328,62500,500,0.8530399799346924,0.9284,0.86,31.19849455502117,32.61272109899437,"[0.7525599598884583, 0.8490399718284607, 0.8770399689674377, 0.8904799818992615, 0.897599995136261]"
17,LK03,0,0.9201599955558777,0.24442591387176513,0.9504,0.12464771165847778,0.876,0.41092343139648435,62500,500,0.9197279810905457,0.9504,0.876,31.193030408001505,32.749347653996665,"[0.8500799536705017, 0.9190399646759033, 0.9354400038719177, 0.9472000002861023, 0.9490399956703186]"
18,LK03,0,0.7618880271911621,0.6245418708152771,0.8692,0.35601868476867676,0.788,0.65340283203125,62500,500,0.761568009853363,0.8692,0.788,31.20865884399973,32.60828671703348,"[0.6564799547195435, 0.7542399764060974, 0.7835999727249146, 0.800879955291748, 0.8142399787902832]"
19,LK03,0,0.752128005027771,0.6635469193210601,0.8648,0.39379070472717287,0.764,0.7065682678222657,62500,500,0.7518079876899719,0.8648,0.764,31.218741338991094,32.61709704302484,"[0.6361599564552307, 0.7414399981498718, 0.7738400101661682, 0.796239972114563, 0.8129599690437317]"
20,LK03,0,0.7865440249443054,0.5726322333126068,0.8796,0.3249895147323608,0.784,0.7197770385742187,62500,500,0.7859519720077515,0.8796,0.784,31.20196296600625,32.60510638798587,"[0.6759200096130371, 0.7767199873924255, 0.804639995098114, 0.8310399651527405, 0.8443999886512756]"
21,LK03,0,0.8260480165481567,0.4680762907352447,0.92,0.21347758054733276,0.816,0.5534391021728515,62500,500,0.8256800174713135,0.92,0.816,31.194726451998577,32.59832310304046,"[0.7147200107574463, 0.8227199912071228, 0.8474400043487549, 0.8615999817848206, 0.8837599754333496]"
22,LK03,0,0.8190400004386902,0.5021661929512024,0.912,0.25310380496978757,0.852,0.4901214599609375,62500,500,0.8187040090560913,0.912,0.852,31.190888567012735,32.589225211995654,"[0.6979999542236328, 0.8131200075149536, 0.8487199544906616, 0.8588799834251404, 0.876479983329773]"
23,LK03,0,0.8589760065078735,0.40788972934532164,0.9212,0.2368552848815918,0.884,0.419811767578125,62500,500,0.8585759997367859,0.9212,0.884,31.20253402099479,32.59943961101817,"[0.7698400020599365, 0.8551999926567078, 0.8757599592208862, 0.8927199840545654, 0.9013599753379822]"
24,LK03,0,0.7810720205307007,0.5859180155143737,0.87,0.3450011751174927,0.752,0.5983162231445313,62500,500,0.780672013759613,0.87,0.752,31.209371387958527,32.60184732894413,"[0.6906399726867676, 0.7707200050354004, 0.7945599555969238, 0.8120799660682678, 0.8373599648475647]"
25,LK03,0,0.826304018497467,0.4801902350244522,0.9196,0.23007354335784913,0.824,0.5456549377441406,62500,500,0.8258399963378906,0.9196,0.824,31.2020544760162,32.596300990961026,"[0.7184000015258789, 0.8174399733543396, 0.841759979724884, 0.8685599565505981, 0.8853600025177002]"
26,LK03,0,0.7582719922065735,0.6336015308017731,0.8628,0.3642753648757935,0.752,0.7248234252929687,62500,500,0.7579839825630188,0.8628,0.752,31.20104146999074,32.617890072986484,"[0.6487999558448792, 0.7439999580383301, 0.7778399586677551, 0.8019199967384338, 0.8187999725341797]"
27,LK03,0,0.853663980960846,0.4052465257835388,0.9288,0.20202679622173308,0.852,0.4190536651611328,62500,500,0.8532480001449585,0.9288,0.852,31.19518507301109,32.74515952501679,"[0.7567200064659119, 0.8515999913215637, 0.8743199706077576, 0.8814399838447571, 0.9042399525642395]"
28,LK03,0,0.8237119913101196,0.4849769177675247,0.9204,0.2098709102630615,0.824,0.4672786407470703,62500,500,0.8232960104942322,0.9204,0.824,31.20848627295345,32.614306923991535,"[0.7114399671554565, 0.8129599690437317, 0.8441599607467651, 0.8659200072288513, 0.8840799927711487]"
29,LK03,0,0.7852640151977539,0.5690728135337829,0.8856,0.320447741317749,0.796,0.6008748779296875,62500,500,0.7849119901657104,0.8856,0.796,31.198238578042947,32.59761272097239,"[0.6711199879646301, 0.7664799690246582, 0.8094399571418762, 0.8331199884414673, 0.8461599946022034]"
