target_geometry_residual_signed,target_readout_residual_signed,model,condition,seed,update,valid,target_self_residual,total_self_residual,target_z_residual,prediction_residual,target_v_norm_ratio,loss,sham_loss,c_difference,rho
0.9421385701853399,-0.6525845993456605,leaky100,pulse_plus,1,1000,True,0.2895539708396794,0.32072608543856723,0.9782713461431087,0.004118470027233708,0.5962626547004292,0.00022331538852945711,4.151235642371408e-06,-0.03459658503140117,0.28061903975575214
0.9420095480448285,-0.6592860997579338,leaky100,pulse_plus,1,2000,True,0.2827234482868945,0.30780881103360647,0.9778966899349222,0.0013651542559172656,0.5900132396668188,1.8685902782524164e-05,1.9907500163926845e-06,-0.03383484561309591,0.2729260997278557
1.0000000000000002,0.0,leaky100,pulse_plus,2,0,True,1.0,1.0000000000000002,1.0,1.0,1.0,317.7160689619092,0.006539751273587038,0.0,0.8516990370898543
0.12117011569846695,0.5711399109895595,leaky100,pulse_plus,2,1,True,0.6923100266880265,1.1905089060253309,0.6303777407432614,1.397587091089096,0.7887556150321464,621.5184700624329,0.006098523746659649,-0.33618605150649783,0.870921181026038
0.03936764847001577,-0.03301653485901516,leaky100,pulse_plus,2,2,True,0.006351113611000604,0.1104608760693797,0.26426266148573263,0.3645619360126661,0.5224254250343656,42.282432492565064,0.005811249534491981,0.14945649063582178,0.29674155895125903
0.025855532382244684,-0.02331155025568123,leaky100,pulse_plus,2,5,True,0.002543982126563451,0.12140133537434526,0.24477209294408805,0.11960833877990643,0.5372808095263997,4.55062112547713,0.0052833332576891715,-0.06211590694755742,0.4390008177226048
0.022740806445556885,-0.021351857746181993,leaky100,pulse_plus,2,10,True,0.0013889486993748895,0.11424247063445013,0.2412006333373925,0.0916314109986609,0.5248127327297609,2.692868268370259,0.0048734580849208895,-0.10060288784486926,0.37171497979917084
0.02000588897855756,-0.019521688776359777,leaky100,pulse_plus,2,20,True,0.0004842002021977839,0.09538826154937793,0.24062559317392476,0.06636078448334698,0.5049230485886862,1.431737869468969,0.004534568557180584,-0.12157691859287678,0.19998371018378558
0.016123010196605204,-0.016529833615042882,leaky100,pulse_plus,2,50,True,0.0004068234184376753,0.07579675868461382,0.2412618161414626,0.04862141817730628,0.48785341585366715,0.7879035933798164,0.004189843038540402,-0.1492032495157416,0.05265546013426783
0.01527719515960976,-0.015547364223378957,leaky100,pulse_plus,2,100,True,0.00027016906376919246,0.07569955919754172,0.24122722248565595,0.04169242041215052,0.47529130117215757,0.5863014677576074,0.003986568706139587,-0.16091350259505544,0.049352910105570684
0.013503076208189324,-0.013181082148182323,leaky100,pulse_plus,2,200,True,0.00032199406000700553,0.0773487067340168,0.2441659816619501,0.03392632572171171,0.45728039644129403,0.39620916119993543,0.0037660088852760195,-0.17142530298737557,0.0568049070112561
0.012920617363600109,-0.010230216591453204,leaky100,pulse_plus,2,500,True,0.0026904007721469097,0.08049708235144805,0.2635969026418021,0.023652644007616446,0.4377573724651352,0.2056602256868701,0.0033060358126650626,-0.18341108411733886,0.06641068292878563
0.012217461599635309,-0.006343614483240907,leaky100,pulse_plus,2,1000,True,0.005873847116394402,0.08174662308805802,0.2655617639737626,0.019620824504622755,0.45139260500628875,0.14814733796343266,0.002718542406229104,-0.19504042903512975,0.05040492199114124
0.009122049037556729,0.002212112941247265,leaky100,pulse_plus,2,2000,True,0.011334161978803997,0.07726939303222949,0.2606093702884197,0.015294318426026651,0.50521030496469,0.0923639548422848,0.001742544977172823,-0.2043881365311797,0.0216485163191653
1.0,0.0,leaky100,pulse_plus,3,0,True,1.0,1.0,1.0,1.0,1.0,27.876505866117306,0.0043793692324712325,0.0,0.7266375446499523
0.9186639733718158,0.020895449086855523,leaky100,pulse_plus,3,1,True,0.9395594224586714,0.9295411975743274,0.9610999378794609,0.8746161011650064,0.8905573593307636,21.652697430069715,0.0036132402016251634,-0.09316589272649066,0.7118427212753603
0.889542807284778,-0.2536464696562545,leaky100,pulse_plus,3,2,True,0.6358963376285235,0.648843342141052,0.9537838443311399,0.6751734562311699,0.8346357710821035,12.79568516821295,0.003460665934740795,-0.01115866040447032,0.6451584519993424
0.8404753437337702,-0.3305306310555275,leaky100,pulse_plus,3,5,True,0.5099447126782427,0.5313469005182151,0.927329196367002,0.21688299627133226,0.7181740160842605,1.3244049647215803,0.003335925168330331,-0.060074998315965994,0.6052834410306617
0.8339475976112708,-0.4071480531162461,leaky100,pulse_plus,3,10,True,0.4267995444950247,0.4786089802286903,0.9251197115819935,0.10921566967979746,0.6599882265031479,0.34099748695195153,0.0032254485396481887,-0.054270529586884095,0.5851145178376157
0.8367340854847056,-0.4620002211175469,leaky100,pulse_plus,3,20,True,0.3747338643671586,0.4445472804324053,0.9247285711742556,0.06832297474463558,0.6127211903751001,0.13834744269001575,0.0031090129513056015,-0.057423141525260624,0.5707965440618341
0.8499298980342005,-0.5207109391921533,leaky100,pulse_plus,3,50,True,0.3292189588420472,0.39825266355808064,0.9273955155849432,0.04280331537902775,0.568832829396827,0.05846810316075289,0.0029437094402051424,-0.058514821009753956,0.5498020794984579
0.8634529970741112,-0.5601175771217126,leaky100,pulse_plus,3,100,True,0.30333541995239854,0.36455653569984586,0.9307705451647814,0.02928105676166458,0.5408482021020131,0.030965172345795433,0.00283186229800033,-0.05782551494661818,0.5331977570388593
0.8759622769801498,-0.5965033776699004,leaky100,pulse_plus,3,200,True,0.27945889931024936,0.32889625017605323,0.9339404329729748,0.017629733873145693,0.5136178552299051,0.014787862803869152,0.0026542769192212877,-0.05599341403654873,0.5141025986483126
0.8875134712063151,-0.6296356724396734,leaky100,pulse_plus,3,500,True,0.2578777987666415,0.2968150259339315,0.9362337612106597,0.008099607960474065,0.4848333912040375,0.004624383638816778,0.0022553674338734674,-0.054328538633602944,0.49627944014809094
0.8889516513401459,-0.6386458354655805,leaky100,pulse_plus,3,1000,True,0.25030581587456524,0.2865850627185839,0.9352801065679424,0.005088562412268115,0.47261348273941123,0.0016183583260919396,0.0017617286701591226,-0.05340839570962953,0.4914095622562529
0.8907677983409525,-0.644416958960649,leaky100,pulse_plus,3,2000,True,0.24635083938030342,0.27951854766700823,0.933623379478905,0.004055944560093592,0.46573194368059423,0.0003148749071588627,0.0009887176039960258,-0.05316058075665943,0.48984567385251543
1.0000000000000002,0.0,leaky100,pulse_plus,4,0,True,1.0,1.0,0.9999999999999999,1.0,1.0,50.60117666286372,0.01162068969819268,0.0,0.7121863476144396
0.624548464263554,0.2553190178803774,leaky100,pulse_plus,4,1,True,0.8798674821439315,0.8361436414237737,0.9242246568986214,1.0107697266181472,0.9071956657478494,53.16314858788988,0.005866483229131686,0.1263824746025416,0.6816233924937517
0.7967398748055389,-0.23261034651801762,leaky100,pulse_plus,4,2,True,0.5641295282875214,0.5431090892674751,0.9065583323445618,0.8445490622533933,0.83741469806647,36.71545843158356,0.005215163243956035,-0.01534110239040204,0.6001204614318626
0.5783711501611499,-0.21064595959619054,leaky100,pulse_plus,4,5,True,0.3677251905649594,0.28557736303963155,0.8409947674700167,0.1452438009337321,0.7217557632947729,1.0986513790731176,0.0047810662638180365,0.055655818609814695,0.48857750047870085
0.5713040949411893,-0.23315063059040883,leaky100,pulse_plus,4,10,True,0.3381534643507804,0.2743902939734387,0.8352489047395311,0.09917365726781932,0.6891959050866925,0.5192867182400616,0.004449187986365575,0.04216747736724252,0.48207700446445617
0.5615626242309935,-0.25021751594705144,leaky100,pulse_plus,4,20,True,0.3113451082839419,0.257470710242103,0.8304850158818741,0.07502793450199648,0.6542212398641335,0.30469147452258527,0.00411547534834524,0.03633533757166943,0.4719514493838164
0.5550186880567516,-0.2816341537011613,leaky100,pulse_plus,4,50,True,0.27338453435559035,0.2291477594490882,0.8275354781104095,0.05205413047710632,0.603118874007793,0.15252562010704174,0.0037709020566850963,0.03249219018646485,0.45449558808552337
0.5520448509296385,-0.3080591283469269,leaky100,pulse_plus,4,100,True,0.2439857225827117,0.21133433867214946,0.8272987527586511,0.03627959434676629,0.5582810651747916,0.07791735121839799,0.003591160411780281,0.03252523537080565,0.4434416156569159
0.5475485810448281,-0.33151939709730227,leaky100,pulse_plus,4,200,True,0.21602918394752577,0.19352268178427598,0.8271759509494302,0.023143380276355163,0.5129781118031439,0.03542596926546855,0.0034222789648540785,0.03452026688244511,0.4316167833121548
0.5375150694768471,-0.3506782286975737,leaky100,pulse_plus,4,500,True,0.18683684077927357,0.17598097525610637,0.825342337558171,0.012375405812722009,0.46547613114171776,0.012866621968197444,0.003113882977885712,0.0416967244197011,0.41945912232187005
0.5243037287771718,-0.35361886950322075,leaky100,pulse_plus,4,1000,True,0.17068485927395105,0.17354184201323977,0.8213779583366653,0.006785446629919534,0.4419220739877206,0.005212057348678931,0.0027013828213876944,0.049177044138761616,0.41855787162843283
0.5131004108309634,-0.3512961272737116,leaky100,pulse_plus,4,2000,True,0.16180428355725177,0.18016016606382976,0.8168945272927525,0.003327625196783822,0.42988689893270393,0.0014702499166301837,0.0020334956278382854,0.056888800606153644,0.4263651357142609
1.0,0.0,leaky100,pulse_plus,5,0,True,1.0,1.0000000000000002,1.0,1.0,1.0,6.093132897817384,0.0037978488069596358,0.0,0.5868483665254353
0.9871302808014979,-0.13924394672923338,leaky100,pulse_plus,5,1,True,0.8478863340722644,0.8498034714662175,0.9970760694505688,0.8416788650427472,0.9243463112457981,4.318169666709473,0.0020833167425614325,-0.0024541520996870236,0.5435670690972599
0.9735766425756873,-0.23962240301058801,leaky100,pulse_plus,5,2,True,0.7339542395650992,0.7382765409218821,0.9947011126423125,0.7123752461173634,0.8626883824600301,3.098422942906767,0.0016760966199906606,-0.00616955661848273,0.505005406905274
0.9502622016136998,-0.42262932241728923,leaky100,pulse_plus,5,5,True,0.5276328791964106,0.5428803791946731,0.9905197412708895,0.4458219766221249,0.7355953021723479,1.2160542783385409,0.0014957659227700195,-0.011732840513052734,0.41902493098612015
0.9313803266168333,-0.5475481130264733,leaky100,pulse_plus,5,10,True,0.38383221359035996,0.4148681385755231,0.9875692188218572,0.22980411568898834,0.630084477466151,0.3258772702700302,0.001417832278477034,-0.017041581400214445,0.3444247846949216
0.9216569051999886,-0.6217123437355856,leaky100,pulse_plus,5,20,True,0.29994456146440296,0.3457697797254351,0.9861733158521553,0.11252884996390246,0.5582892461375706,0.08125464662023715,0.001338456528581511,-0.02020357985675314,0.2957223034215753
0.9269237026356243,-0.6705736645976483,leaky100,pulse_plus,5,50,True,0.256350038037976,0.3046512398751773,0.9868376815901229,0.07386538954929224,0.5133742253812199,0.03702528486154179,0.0012601389752990005,-0.020467438205199806,0.26330764528571826
0.9362407336243145,-0.705562994686116,leaky100,pulse_plus,5,100,True,0.23067773893819832,0.27253682402869206,0.9880811945933609,0.05128246026774113,0.4823595874765021,0.019509868140137485,0.001218354338396656,-0.019941119842794952,0.2357711178460959
0.9461588265370802,-0.7434017510569352,leaky100,pulse_plus,5,200,True,0.202757075480145,0.2355433220769821,0.9894903860276661,0.02989346746242803,0.44737645294893263,0.008458296879341881,0.0011702100752953102,-0.018935939061075546,0.20130746716518091
0.9588211063472056,-0.7849247839312841,leaky100,pulse_plus,5,500,True,0.17389632241592134,0.19586719701555633,0.9915928241727235,0.013245665705706434,0.4082720395930344,0.003299352281439918,0.001052393683778009,-0.01745090036793212,0.16093949720802295
0.9702573337028737,-0.8081478089860887,leaky100,pulse_plus,5,1000,True,0.16210952471678475,0.1797687252750699,0.9936498024212062,0.007799381847475329,0.38863794461852064,0.0019683682376007462,0.0008927928803188876,-0.017046567914453414,0.1439779514327487
0.9806550637914442,-0.8265282554811493,leaky100,pulse_plus,5,2000,True,0.15412680831029493,0.17037252403994635,0.9956994343894139,0.0037146221134545703,0.3729812121320503,0.0010115032673884432,0.000641519596262316,-0.016915414917558602,0.13505695337341103
1.0,0.0,leaky100,pulse_plus,6,0,True,1.0,1.0,1.0,1.0,1.0,9.55416300026804,1.600611775819941e-05,0.0,0.6130375884097783
1.0376758964990827,-0.13158625260992762,leaky100,pulse_plus,6,1,True,0.9060896438891552,0.9083763622529728,0.995700946656818,1.0936703320879668,0.9425856886735798,11.420037263401884,1.4515339344055887e-05,-0.03816893249695319,0.5867329586494091
0.9354787604613198,-0.14073804318708935,leaky100,pulse_plus,6,2,True,0.7947407172742307,0.7923832535305698,0.9843984047601682,1.2359358728718963,0.9067503214066441,14.588562418396695,1.4094204903828115e-05,0.018132580798488673,0.5503769862116399
0.8867329755505035,-0.3623056684888623,leaky100,pulse_plus,6,5,True,0.5244273070616412,0.5279557666659938,0.9376899472983773,1.287778113432787,0.7674891086434172,15.837261752079701,1.3609402881141905e-05,-0.0475357602165849,0.4319277816450563
0.770385544794152,-0.4533098920678633,leaky100,pulse_plus,6,10,True,0.3170756527262888,0.3150138492506134,0.8988464949520379,0.27045620153446726,0.6415476907055626,0.6984490009824241,1.3138237993729425e-05,0.0073617875004559075,0.2815132428249532
0.7674617883865952,-0.5004212991391433,leaky100,pulse_plus,6,20,True,0.2670404892474518,0.27116994109883585,0.8977201352386799,0.09652729333497359,0.5873920421198763,0.08903301918714188,1.2554018549121392e-05,0.005340503983092937,0.23951070762448406
0.7795700362097815,-0.5394241065712297,leaky100,pulse_plus,6,50,True,0.24014592963855177,0.2486400685640984,0.9002798369331068,0.05951983677450352,0.5474506029840908,0.03378949484656972,1.1539893218669641e-05,0.007555862649799572,0.21593683220574578
0.794197161801282,-0.5660945344350085,leaky100,pulse_plus,6,100,True,0.22810262736627346,0.2395535130977405,0.9033852821637188,0.04177176570341536,0.5257700670494555,0.016558472891359772,1.0627158646304498e-05,0.0072071007457670255,0.20599560691160243
0.8053838748656846,-0.5897792753147577,leaky100,pulse_plus,6,200,True,0.2156045995509268,0.2303842929749856,0.905901334155271,0.02818209316326001,0.5048125713754548,0.0074808282928242546,9.446147537253084e-06,0.006632424107898771,0.1957917245677123
0.8135495146762409,-0.6140208428708255,leaky100,pulse_plus,6,500,True,0.19952867180541542,0.21849312299582696,0.9075848769630767,0.01297520814087488,0.47898582575987714,0.0015812839358045612,6.978504466673909e-06,0.005761815005710602,0.1822946244726567
0.816329988361014,-0.6249388408353882,leaky100,pulse_plus,6,1000,True,0.19139114752562575,0.21165551917377717,0.9078096896001207,0.004940584981372229,0.46531253665702177,0.00023067453046233632,4.300491299064221e-06,0.005218653721437372,0.17443900325273798
0.8171124836510834,-0.6290129016208198,leaky100,pulse_plus,6,2000,True,0.18809958203026345,0.2078587535155949,0.9076640986808528,0.0009786838584132254,0.4593680166988874,8.310438581309545e-06,1.6466239018188964e-06,0.004957199475146723,0.17021783249721478
1.0,0.0,leaky100,pulse_plus,7,0,True,1.0,0.9999999999999999,1.0,1.0,1.0,19.805970635703837,5.6413796098886814e-08,0.0,0.7686357871210053
1.1061402234340187,-0.12994542205653672,leaky100,pulse_plus,7,1,True,0.9761948013774819,1.0384998760113295,0.9904165672077263,1.635941061949009,0.9397644922783268,53.002354815053984,1.6521377095998814e-08,0.06304553548756386,0.7745689573972822
0.7409662012239162,0.19955186664783725,leaky100,pulse_plus,7,2,True,0.9405180678717533,0.9175234621058865,0.9502752020238792,2.9768595546413374,0.9587514017486108,175.50276724309236,1.2615709833376465e-08,-0.07083340047413289,0.754334371737977
0.13751643070345979,-0.10958410125476291,leaky100,pulse_plus,7,5,True,0.027932329448696898,0.0969087074731389,0.44447418484859763,0.591187849168064,0.31960970027661834,6.921840254699985,1.0821781347627274e-08,-0.02026226077360893,0.08560776168052033
0.13147588892473266,-0.11535195907499148,leaky100,pulse_plus,7,10,True,0.016123929849741172,0.09790043032463916,0.4297303787499749,0.16891734071198336,0.24817149323396515,0.5651309144346353,9.525137082040628e-09,0.05314159991433631,0.08943758523534527
0.13156994664639465,-0.11708986159173959,leaky100,pulse_plus,7,20,True,0.014480085054655062,0.08832491868234743,0.4284027957710564,0.10021725919669554,0.2340514663999363,0.198937385071483,8.362179542206178e-09,0.04258435345874445,0.05462844524745698
0.1327322673367202,-0.11841301656934737,leaky100,pulse_plus,7,50,True,0.014319250767372801,0.07462347928266848,0.428403539847048,0.05715754916680638,0.2249645282768304,0.0647216229011294,6.807607833252986e-09,0.029929926252246775,0.007864484799669074
0.13349273595018354,-0.11888789504562113,leaky100,pulse_plus,7,100,True,0.014604840904562415,0.06674022513797104,0.4288473567040115,0.042025876702093096,0.219424952452755,0.034992088720926684,5.63411453311465e-09,0.027017527536794983,0.01733460174199872
0.13499620406616808,-0.12004829727036084,leaky100,pulse_plus,7,200,True,0.014947906795807231,0.05872851469574226,0.4297907370050454,0.027971394778987448,0.21404825686277373,0.01550386268636838,4.543354408217947e-09,0.02572241852435897,0.041649166453209006
0.1379295446261452,-0.1225029309618938,leaky100,pulse_plus,7,500,True,0.015426613664251413,0.04853784582301599,0.4310154940322784,0.014757121579541404,0.20922401256099363,0.004317137550075137,2.7107186485321712e-09,0.025717130158570134,0.07074407708965486
0.14050557346537057,-0.12463467778492783,leaky100,pulse_plus,7,1000,True,0.01587089568044275,0.04162527608019287,0.43162612633731096,0.006971381466076194,0.2094698320520777,0.00096400500348229,1.178555648045163e-09,0.02655598563197148,0.08935719478195556
0.14170578410755,-0.1254034229378023,leaky100,pulse_plus,7,2000,True,0.0163023611697477,0.03668760816140824,0.4320753703642315,0.0019495760422525222,0.2121185879898661,7.548700664297654e-05,2.271284384456536e-10,0.02795988979920394,0.10213764778436418
0.9999999999999999,0.0,leaky100,pulse_plus,8,0,True,1.0,0.9999999999999999,0.9999999999999999,1.0,1.0,22.304230649063932,1.3065799954941657e-09,0.0,0.6192909684599283
0.8771424889487226,0.5419519397131207,leaky100,pulse_plus,8,1,True,1.4190944286618432,1.3732730273012548,0.9674937061912232,1.6543847072983429,1.0115217245069303,61.04736048323471,6.398129101429608e-10,0.08843037768721596,0.6847489097714122
0.9387158375047971,0.11536516442805395,leaky100,pulse_plus,8,2,True,1.0540810019328513,1.07744136105291,0.940496371160104,2.4271712938553724,1.0901148529200677,131.3993508558311,5.028043293017712e-10,-0.0647730817392746,0.6380733513313033
0.41366126576218426,-0.3688692356162264,leaky100,pulse_plus,8,5,True,0.04479203014595791,0.055315928344381246,0.6386548842270092,0.13419145366675514,0.353038232034264,0.4016445848104644,4.05158389385001e-10,0.023275495004152214,0.00114312960935817
0.41177873424116823,-0.3651036399480487,leaky100,pulse_plus,8,10,True,0.04667509429311954,0.04098115774961691,0.6378769511248737,0.08365504334725027,0.34878951275863745,0.15609147371875842,3.3330938294044333e-10,0.029434371310705143,0.0209894498716546
0.41219672093678456,-0.363394949426386,leaky100,pulse_plus,8,20,True,0.04880177151039854,0.024381309292677907,0.6379195291075326,0.06121836603807779,0.34980224137232113,0.08359146047301633,2.756368057835761e-10,0.029963998092946087,0.04548946670724748
0.41258232810547507,-0.3649178808706474,leaky100,pulse_plus,8,50,True,0.04766444723482765,0.012304515576605913,0.6377320221644721,0.04401384420551766,0.3421047436610548,0.04320997171572244,2.3163914719778932e-10,0.032900001664571354,0.06256562991992815
0.41298827172865243,-0.3665453399980165,leaky100,pulse_plus,8,100,True,0.04644293173063599,0.007874445340802899,0.6373839374760516,0.034746309958602964,0.3362010642505545,0.026929668004878535,2.0418031104645073e-10,0.03640676143489274,0.06859081983242107
0.4143710847358069,-0.3689954429086947,leaky100,pulse_plus,8,200,True,0.04537564182711225,0.007621311702891941,0.6371927569287166,0.026747310773146005,0.33196947924161263,0.01595842257854517,1.6773024535114616e-10,0.0418559061429436,0.06878116604796118
0.4183507943476005,-0.37443768333855426,leaky100,pulse_plus,8,500,True,0.04391311100904629,0.006206971053330808,0.6374293448367906,0.01690445448258395,0.32810818912183914,0.006374754379282086,9.777024827624014e-11,0.0499987931080913,0.07046701307089746
0.4233145638963177,-0.38054047790295764,leaky100,pulse_plus,8,1000,True,0.04277408599336017,0.002283131247127271,0.638352632839597,0.01064155539510542,0.325187816598462,0.0025262897761475197,4.0784318013879365e-11,0.05611172092085753,0.07551350426091764
0.42599703999960475,-0.38461718215553353,leaky100,pulse_plus,8,2000,True,0.04137985784407126,0.0037728903170514707,0.6388347145093749,0.0052901727755554845,0.32133125822400155,0.0006243145621322432,7.170901818380703e-12,0.0612954315412631,0.0832886823531952
1.0,0.0,leaky100,pulse_plus,9,0,True,1.0,1.0000000000000002,1.0,1.0,1.0,23.03123457570936,0.0036914006530715804,0.0,0.8285823066960935
0.9660123565259292,-0.12155786103467878,leaky100,pulse_plus,9,1,True,0.8444544954912504,0.8910317863343368,0.9893055795767833,0.9550680940365814,0.8976141990021265,21.126136974997472,0.003263351361153565,0.027440582409044456,0.8137905530876585
0.9810255953525648,-0.35560840068022603,leaky100,pulse_plus,9,2,True,0.6254171946723388,0.650272561809535,0.9867740384723617,1.211337320999419,0.8153054811488453,34.03433455847285,0.0031257401177721064,-0.035235825889489814,0.7629610886408371
0.5941996862997109,-0.2865569831169615,leaky100,pulse_plus,9,5,True,0.3076427031827494,0.37991635546056585,0.7929907214469621,1.65829200362892,0.5776565580361364,63.909714305872726,0.002919997081327747,0.10843229022508472,0.6734708961592475
0.48460669263075173,-0.43451325867980856,leaky100,pulse_plus,9,10,True,0.05009343395094313,0.03638517517318574,0.7240673729349736,0.1248870142637788,0.3527147025836914,0.37933927245460575,0.0028490159830370336,0.012961987483420034,0.30705439555927927
0.4777132810167216,-0.43253949838304695,leaky100,pulse_plus,9,20,True,0.04517378263367461,0.03564051340455386,0.7209200814673722,0.10950291922097,0.34098098115220343,0.29730315145716724,0.0027825171132889836,0.008873703061986649,0.305162773528501
0.4640327231282872,-0.4233348801108694,leaky100,pulse_plus,9,50,True,0.04069784301741783,0.030985446609378273,0.7152539678405869,0.08976004547317978,0.33379398022063406,0.20558365712535293,0.0026981659500522445,0.006192199579357682,0.2944465053877762
0.4499982398351761,-0.4139115532912719,leaky100,pulse_plus,9,100,True,0.03608668654390414,0.02452491256130022,0.7100367005459782,0.07124731444688875,0.3288314229054655,0.1346767655762155,0.0026194939589148907,0.007727207859227425,0.27944213794336387
0.43352406824695594,-0.4042541750863959,leaky100,pulse_plus,9,200,True,0.029269893160560074,0.016035317524716385,0.7044188108513993,0.05251365040580036,0.3197396450618731,0.0785200188123709,0.002505323333348783,0.01168709442192628,0.25910872266826934
0.4136087201190243,-0.39470582630851697,leaky100,pulse_plus,9,500,True,0.018902893810507342,0.006776152423768054,0.6964207411269737,0.03176491673999294,0.2974626151504488,0.034568057849707096,0.0022340254621097647,0.015885795680262826,0.237797085409027
