replicate,rho_005,rho_strict
1577,-0.12281565339044445,0.0008650507724369462
1578,-0.14020957036112816,-0.06463069456544898
1579,-0.11908775648104424,-0.029552853659591958
1580,-0.0982061150180217,0.017817413020917605
1581,-0.18241289554006138,-0.060214717426424515
1582,-0.11836723922986012,-0.08643891567037447
1583,-0.13999599248649883,-0.05397272663594036
1584,-0.11207402024183934,-0.07692931978501354
1585,-0.2425792410689618,-0.04515437265878392
1586,0.11557331520802328,-0.004113128282330148
1587,-0.0756701350230593,0.029494829455279988
1588,-0.19690782634896445,0.049913285138585284
1589,-0.2097158094541464,-0.07610201238090054
1590,-0.11878754095971754,-0.020783875686536155
1591,-0.03341979016601905,-0.030747708334254532
1592,-0.06072270408010408,0.021046329784926827
1593,-0.1399959924864988,-0.04758675286838144
1594,-0.07332340671250309,0.00568153353846837
1595,-0.2188167807588414,-0.012730280383579165
1596,-0.15165097257453294,-0.010422866575592445
1597,-0.2097158094541464,0.006397644473183121
1598,-0.027859272465288656,0.016195684235245637
1599,-0.11836723922986012,-0.08163112355966587
1600,-0.06628322178083447,-0.005870421377302966
1601,-0.03926624980427926,-0.03704405069392666
1602,-0.18241289554006138,0.011176375339271726
1603,-0.0937577008574374,0.0064705890370971965
1604,-0.07191536972616937,0.04565700230640182
1605,-0.13243899791676003,-0.02781901473730661
1606,-0.02546350022247861,-0.04371854028703459
1607,-0.07937714682354623,-0.03871992831330665
1608,-0.13852836344169855,-0.011359574570535408
1609,-0.1022852293019745,-0.01608358864348184
1610,-0.0005563585512036243,-0.0013150752114419054
1611,-0.11878754095971752,-0.03000557874095651
1612,-0.21740059931725556,-0.10819651338817105
1613,-0.14052993717307216,-0.054207033891933355
1614,-0.24813975876969221,-0.011794198592571378
1615,-0.11908775648104424,-0.053699657957128395
1616,-0.03394883912444863,0.018313670818065557
1617,-0.2225237925593284,-0.04486969366944321
1618,-0.11322702325898715,0.03863309205983517
1619,-0.15308991752921056,-0.0418346676269576
1620,-0.0859241093449021,-0.07691932001754306
1621,-0.18666143986481892,-0.0040985121277085125
1622,-0.16050394113018443,0.0179312687129635
1623,-0.05516218637937369,-0.07761234707141597
1624,-0.05886919817986062,-0.028108387817660674
1625,-0.20850377099608694,-0.1124467407901899
1626,-0.005664376117881888,-0.060268095290699694
1627,-0.0756701350230593,0.010579161400544797
1628,-0.23701872336823143,-0.004671118224424975
1629,0.11557331520802328,-0.029831429364296922
1630,-0.050073038594901344,0.02902486073485436
1631,-0.14020957036112816,-0.06060861946480152
1632,-0.11391882506927582,0.004676522244884458
1633,-0.24813975876969221,-0.00822606376665358
1634,0.03815353270187201,-0.0012155921082940373
1635,-0.19690782634896445,-0.024059163050417262
1636,-0.11668603231043052,-0.03926468372207897
1637,-0.11836723922986012,-0.03423212894922014
1638,-0.0937577008574374,-0.006149795626999464
1639,-0.19690782634896445,-0.004430412565860388
1640,-0.16481910873355088,-0.07706685713813276
1641,-0.08930928669685308,0.04297597489593733
1642,-0.23701872336823143,0.04452139780629275
1643,-0.16050394113018443,-0.003644199766355348
1644,-0.18949380274799063,0.004330266709059165
1645,-0.11207402024183934,-0.06388007688567338
1646,-0.06628322178083447,-0.0418212477482153
1647,-0.1712918601386006,-0.014057624235434885
1648,0.05750847832840983,-0.04654933171176107
1649,-0.11668603231043052,-0.0005666912286898084
1650,-0.1522676632693948,-0.06858138298716078
1651,-0.14954946392524596,-0.0516531706006298
1652,-0.06628322178083447,0.032440731060810635
1653,-0.14398894622451555,-0.03186473807101174
1654,-0.13576115620054383,-0.018320050817866477
1655,-0.0859241093449021,-0.09951957857648024
1656,-0.11878754095971752,-0.06255918825237254
1657,-0.11578103204232627,-0.06289457021651505
1658,0.11557331520802328,-0.0014198957760584302
1659,-0.14465798452171247,-0.03683518390114073
1660,-0.23701872336823143,-0.005636635578599669
1661,-0.23331171156774452,0.007747951108234367
1662,-0.14609045487380257,-0.06269835784569587
1663,-0.07636378388675369,-0.014795741828029495
1664,0.11557331520802328,0.11619265169120027
1665,-0.17685237783933097,0.002517128033438165
1666,-0.14370300428698574,-0.03936497321048317
1667,-0.11668603231043052,-0.041503272747566315
1668,-0.16650031565298049,-0.03771875107346187
1669,-0.11878754095971752,-0.022877260108344784
1670,-0.005664376117881888,0.03287833650509075
1671,-0.03341979016601905,0.06151447072845963
1672,-0.22589768796677065,-0.028906429218659047
1673,-0.11322702325898715,-0.02149062916117738
1674,-0.03341979016601905,0.005590388162881419
1675,-0.20432184994993832,-0.03415578867148585
1676,-0.07937714682354623,-0.045056211542294854
1677,-0.11207402024183934,-0.06322305327900504
1678,-0.22589768796677065,-0.10575003660693168
1679,-0.06746695556558506,-0.03280915807105005
1680,-0.204155291753416,-0.06341274386262037
1681,-0.11578103204232627,-0.029624517718232747
1682,-0.0005563585512036243,-0.05665598094007715
1683,-0.24813975876969221,-0.0575902612434588
1684,-0.23701872336823143,-0.08543773843052968
1685,0.024645046713594403,0.03671426761446426
1686,-0.20432184994993832,0.06055918382706537
1687,-0.18241289554006138,0.03326554816245001
1688,-0.050073038594901344,-0.03692132086688923
1689,-0.19110985402540323,0.02366217807137319
1690,-0.11438002627613493,-0.06094353172241377
1691,-0.0965249080985921,-0.06227127036983863
1692,-0.2097158094541464,0.04689458343153921
1693,-0.08930928669685308,0.008505801803148135
1694,-0.04030371649671194,-0.009966441855333553
1695,-0.02546350022247861,-0.043718540287034584
1696,-0.1366659981756319,-0.05705027757060911
1697,-0.10128610123342317,-0.017414656688702526
1698,-0.1709487298135648,-0.032708210318629666
1699,-0.19690782634896445,-0.0008138385814254745
1700,0.024645046713594403,-0.03959784718728985
1701,-0.15165097257453294,-0.033116306766759016
1702,-0.1710467670492893,-0.027665383277886743
1703,-0.03926624980427926,0.011706648883044853
1704,-0.20971580945414642,-0.0400366582213077
1705,-0.23331171156774452,-0.08809222630159774
1706,-0.1712918601386006,-0.03723300758875244
1707,-0.08308415862403316,-0.031956147528527525
1708,-0.24813975876969221,-0.026886144853907723
1709,-0.23331171156774452,-0.012344943997977148
1710,-0.18347099345692053,-0.06084692814610837
1711,-0.1712918601386006,0.003626432791172078
1712,-0.1194880438428132,-0.011430154429617631
1713,-0.13468942157480712,-0.048559757910357645
1714,-0.23331171156774452,-0.07582255088344926
1715,-0.06746695556558505,0.01795302136040304
1716,-0.11668603231043052,-0.04094362549119448
1717,-0.24257924106896184,-0.04515437265878392
1718,-0.0005563585512036243,0.1176921666951501
1719,-0.0756701350230593,-0.044172371376926534
1720,-0.22589768796677065,-0.058434241533563976
1721,-0.05516218637937369,-0.08029174230107085
1722,-0.11836723922986012,-0.04556576940007302
1723,-0.1712918601386006,-0.00020217069535883887
1724,-0.16481910873355088,-0.06439429068015637
1725,-0.17685237783933097,-0.12719057427698566
1726,-0.14609045487380257,-0.05455170797985391
1727,-0.21295218515667128,-0.05474139856346923
1728,-0.03341979016601905,-0.026529305017481235
1729,-0.15721149027526335,-0.05784095510053149
1730,-0.1985947740526856,-0.05131581781749337
1731,-0.18241289554006138,-0.027444460051970026
1732,0.11557331520802328,-0.007043343018143931
1733,-0.07191536972616937,-0.041324107650829174
1734,-0.0005563585512036243,0.04953079568148881
1735,-0.20971580945414642,-0.08423156198410975
1736,-0.05516218637937369,0.004931734225868382
1737,-0.176852377839331,-0.07637800108382099
1738,-0.02785927246528866,-0.005717861995381854
1739,-0.13348855948950025,-0.005483630373435611
1740,-0.15819793509588884,-0.035252810414644
1741,-0.1712918601386006,-0.052663039044857814
1742,-0.2097158094541464,-0.01161984501323296
1743,-0.17685237783933097,0.005434687653827397
1744,-0.18544757005774534,-0.07633478938458146
1745,-0.16037069457296657,0.01730503134201817
1746,-0.14020957036112816,0.022266981471430816
1747,-0.19555826818598754,-0.09346644080756716
1748,-0.10499311303391011,-0.06416517632447853
1749,-0.11322702325898713,-0.05393940933633532
1750,-0.08308415862403316,0.021925985384365205
1751,-0.0914846270456325,-0.0839952566520195
1752,-0.17094872981356482,-0.043451661308120566
1753,-0.1366659981756319,-0.03253118220490815
1754,-0.12434805866044793,-0.03544582011112673
1755,-0.02546350022247861,-0.037027571990936
1756,-0.14020957036112816,0.025778726119607628
1757,-0.0005563585512036243,0.02886286025644493
1758,,-0.05241815068166269
1759,-0.11808703807662185,-0.028572350547773528
1760,0.11557331520802328,0.014702117902720588
1761,-0.23034610212735496,-0.09125933155061629
1762,-0.14609045487380257,-0.07284717563416926
1763,-0.11808703807662185,-0.028572350547773524
1764,-0.11836723922986012,-0.030098901538437382
1765,-0.03926624980427926,-0.08460740132421353
1766,-0.11878754095971752,-0.06004789670116114
1767,-0.22589768796677065,-0.03176507046452831
1768,-0.23701872336823143,-0.017912086769983078
1769,-0.03341979016601905,0.0009978341809676785
1770,-0.09713121401501805,-0.07414790436438769
1771,-0.10128610123342317,-0.06646633596656144
1772,-0.11668603231043052,-0.06104488868236868
1773,-0.06628322178083447,-0.07427002792337323
1774,-0.18241289554006138,-0.0014897814039502141
1775,-0.04562462443431703,0.00765898287248274
1776,-0.17685237783933097,-0.049484783715821004
1777,-0.1362889806860119,-0.059872411001210254
1778,-0.19690782634896445,-0.04400751137363005
1779,-0.11878754095971752,0.020316412683859794
1780,-0.16050394113018443,0.036142557713930504
1781,-0.0982061150180217,-0.023840920607591513
1782,-0.10348609138728136,-0.025639265407200896
1783,-0.19690782634896445,0.012779707432737167
1784,-0.15721149027526335,-0.011748609049748436
1785,0.030205564414324794,-0.0920720282100539
1786,-0.13576115620054385,-0.09857777710820655
1787,-0.0756701350230593,-0.06926936074409987
1788,-0.06395130722666752,0.019322854292501985
1789,-0.15226766326939475,-0.025387710194956215
1790,-0.1712918601386006,9.493967852680442e-05
1791,-0.1709487298135648,0.008900897927272097
1792,-0.1194880438428132,-0.049318520471244166
1793,-0.1712918601386006,-0.04267282405199772
1794,-0.18241289554006138,0.019149138861631
1795,-0.11878754095971752,0.01595283602013459
1796,-0.11668603231043052,0.035069843362921106
1797,0.05750847832840983,0.0021310535538623027
1798,-0.17499887193908756,-0.00837056946379824
1799,-0.11207402024183934,0.05273534920289787
1800,-0.1194880438428132,0.017627320860444433
1801,-0.24072573516871834,0.010176652480816567
1802,-0.08308415862403316,-0.022488341355187885
1803,-0.16190494689637575,-0.08344968813845087
1804,-0.05152708081903629,-0.036052651162435015
1805,-0.1712918601386006,0.06372944260100297
1806,-0.1194880438428132,-0.050994398090624164
1807,-0.11878754095971752,-0.019260686123909868
1808,-0.11668603231043052,-0.15436010163418137
1809,-0.1194880438428132,-0.05678092945136364
1810,-0.06072270408010408,-0.05625788425941826
1811,-0.23701872336823143,-0.047043362615236735
1812,-0.15308991752921056,-0.005769313467364767
1813,-0.16650031565298049,-0.10504966867668018
1814,-0.23701872336823143,-0.028811673658636957
1815,-0.1362889806860119,0.006344206278769129
1816,-0.0005563585512036243,-0.0034782205056919334
1817,-0.11668603231043052,-0.021766860847643045
1818,-0.15721149027526335,0.05271746281335471
1819,-0.23701872336823143,-0.024935576066336704
1820,-0.22589768796677065,0.012621238376681632
1821,-0.12434805866044792,0.015313207752257484
1822,-0.11878754095971752,0.056381766843452634
1823,-0.12690206744378704,-0.06317085613843917
1824,-0.11668603231043052,-0.0855748540404624
1825,0.022669576200641757,-0.005722261152400526
1826,-0.0914846270456325,0.010567391538834382
1827,-0.24072573516871834,0.015432165267316833
1828,-0.1194880438428132,0.01167611390298594
1829,-0.05886919817986062,0.02846776703684847
1830,-0.15165097257453294,0.007398676320140723
1831,-0.2097158094541464,-0.029291765604261066
1832,-0.14609045487380257,-0.05270533777108903
1833,-0.1969078263489645,-0.013964351948825449
1834,-0.204155291753416,-0.022195196251657133
1835,-0.1932008145484775,-0.0377490498191377
1836,-0.0937577008574374,-0.04221514978659231
1837,-0.20432184994993832,-0.03415578867148587
1838,0.03815353270187201,-0.013888158566270438
1839,-0.22589768796677065,-0.05442081907850476
1840,-0.24072573516871834,0.07330524884316755
1841,-0.12434805866044793,-0.009887125126864876
1842,-0.19690782634896445,0.012779707432737167
1843,0.01801017144379644,0.02410863511333168
1844,-0.2347945162879393,-0.055759732432912816
1845,0.11557331520802328,0.08625631892036077
1846,-0.1712918601386006,-0.035941010595424476
1847,-0.15308991752921056,-0.05741084621747298
1848,-0.06628322178083447,0.013813273511577314
1849,-0.0859241093449021,-0.02897392854265311
1850,-0.15165097257453294,-0.01090545899630846
1851,-0.11391882506927582,-0.06973172806692361
1852,-0.23331171156774452,0.014508375730775628
1853,-0.08308415862403316,-0.10926002046950803
1854,-0.06746695556558506,0.032519877296432693
1855,-0.03341979016601905,0.02133806688401112
1856,-0.11668603231043052,-0.08476303805099447
1857,-0.13576115620054383,-0.008899997092817823
1858,-0.22589768796677065,-0.012804052502122673
1859,0.05750847832840983,-0.033243596958048995
1860,-0.23331171156774452,-0.03760282391351164
1861,-0.11908775648104426,-0.039010687686959554
1862,0.11557331520802328,0.010740176544842764
1863,-0.23701872336823143,0.0320774919814325
1864,-0.10030865270114972,-0.06592263117894666
1865,-0.18241289554006138,-0.01964368936292034
1866,-0.2097158094541464,0.003588248754641668
1867,-0.20971580945414642,-0.05697062003497898
1868,-0.11668603231043052,-0.06469393079847009
1869,-0.22589768796677065,0.04029415342004648
1870,-0.19555826818598754,-0.06824461008984682
1871,-0.2097158094541464,-0.06897369374828881
1872,-0.16926752289413521,-0.03989261257926325
1873,-0.1194880438428132,0.050886507940008006
1874,-0.05967194975546057,-0.04850080368972822
1875,-0.1194880438428132,-0.01726042788493942
1876,-0.1194880438428132,-0.06079435190642286
1877,-0.11322702325898715,0.021703043631027187
1878,0.11557331520802328,0.06042785746688457
1879,-0.03926624980427926,-0.020088642884878178
1880,-0.21295218515667128,-0.03095777080112496
1881,,0.02780886556690857
1882,0.11557331520802328,-0.03843123336900039
1883,-0.05516218637937369,0.07547738425969551
1884,-0.2425792410689618,-0.010209477510094352
1885,-0.1399959924864988,0.002425505802493759
1886,-0.06628322178083447,0.006625740071264665
1887,-0.02546350022247861,-0.008363407317845212
1888,-0.21740059931725556,-0.05425794797891984
1889,-0.17639987770527885,-0.09696232140992883
1890,0.11557331520802328,-0.009648056250406567
1891,-0.05516218637937369,-0.0026348742575563653
1892,-0.050073038594901344,-0.04669686883235078
1893,-0.1567969293296975,-0.05884004513770938
1894,-0.05862119543081708,0.006997752296042711
1895,-0.14020957036112816,-0.013798372688162036
1896,-0.18241289554006138,-0.09276832693784054
1897,-0.1194880438428132,0.01762732086044443
1898,-0.0515270808190363,0.027354570399002926
1899,-0.1194880438428132,-0.0317368766163608
1900,-0.18241289554006138,-0.010372825954758667
1901,-0.07030618459893082,-0.0033198513950157688
1902,-0.12434805866044793,-0.034931177961867725
1903,-0.17685237783933097,-0.030630666505765448
1904,-0.0756701350230593,-0.003668158339024045
1905,-0.14020957036112816,-0.03926388527372294
1906,-0.17685237783933097,-0.013150017472095118
1907,-0.12281565339044445,0.017560769900167278
1908,-0.14910639868229678,0.02219254072767742
1909,-0.14020957036112816,-0.05507967890585198
1910,-0.15308991752921056,-0.0021527394829298566
1911,-0.14052993717307216,0.01378851219891042
1912,-0.14465798452171247,-0.015289832971587525
1913,-0.16205190149239618,-0.021356948261773853
1914,-0.1712918601386006,0.01394963723360652
1915,-0.16190494689637577,-0.036639441361811395
1916,-0.23701872336823143,-0.06100093022592954
1917,-0.06910532251362397,-0.010062801794901939
1918,-0.204155291753416,-0.026208618706716348
1919,-0.11322702325898713,0.009913021378115096
1920,-0.14020957036112816,0.04772850560274311
1921,-0.1399959924864988,-0.0018081587674648354
1922,-0.11878754095971752,-0.06607093290054934
1923,-0.10265452917860603,-0.02141221923500932
1924,-0.07030618459893082,-0.040768048816327354
1925,-0.08308415862403316,-0.03546789217670433
1926,-0.24813975876969221,0.012080658420089584
1927,-0.23701872336823143,0.09208705226943391
1928,-0.13576115620054385,-0.04496535125241067
1929,-0.24813975876969221,0.030228650718542638
1930,-0.22184901347783986,-0.07289078054456825
1931,-0.16926752289413521,-0.09438773488868885
1932,-0.21295218515667128,-0.006216292055876183
1933,-0.17870588373957444,-0.0037772193154427757
1934,-0.14609045487380257,0.010082453641547995
1935,-0.0982061150180217,-0.004024681925990042
1936,-0.22589768796677065,-0.052485980646150426
1937,-0.08470698760738683,-0.01095384393066507
1938,0.022669576200641757,-0.002507528721791714
1939,-0.1712918601386006,0.02591944010058725
1940,-0.05862119543081708,0.03422476823776673
1941,-0.02546350022247861,-0.046933272717643394
1942,-0.1362889806860119,-0.003933272468474254
1943,-0.18241289554006138,0.004301082463252176
1944,-0.14465798452171247,-0.04784344248300356
1945,-0.0937577008574374,0.014947925630789546
1946,-0.06746695556558506,0.03580980559995882
1947,-0.06628322178083447,-0.041935775536895814
1948,-0.24813975876969221,-0.015682143732715564
1949,-0.17870588373957444,-0.003777219315442779
1950,-0.1194880438428132,0.025654165770562867
1951,-0.03341979016601905,0.03758688015512827
1952,-0.1362889806860119,-0.01746734077710023
1953,-0.06628322178083447,-0.019102715176426546
1954,-0.204155291753416,0.05437024587022458
1955,-0.07937714682354623,-0.02081894415035285
1956,-0.20971580945414642,-0.08323033101351227
1957,-0.0756701350230593,-0.008899546360012969
1958,0.024645046713594403,-0.022752701110256134
1959,-0.10235582515230982,-0.0639284131409061
1960,-0.06628322178083447,-0.0007753953870257123
1961,-0.20137503290305084,-0.055155009143012836
1962,-0.10128610123342317,-0.05196959492246619
1963,-0.11668603231043052,0.009140118458088818
1964,-0.14465798452171247,-0.032701956490357995
1965,-0.18666143986481892,-0.06836202586222219
1966,-0.14465798452171247,-0.04784344248300356
1967,-0.24072573516871834,-0.031040895130146687
1968,-0.11668603231043052,-0.04423750147377562
1969,-0.11908775648104424,-0.0037378626700459885
1970,-0.11578103204232627,-0.05600493884545637
1971,-0.1712918601386006,-0.08402814947488162
1972,-0.0005563585512036243,-0.003734062347487537
1973,-0.0005563585512036243,-0.007338730743712274
1974,-0.09713121401501808,-0.04335364800651643
1975,-0.06628322178083447,-0.025819448222028557
1976,-0.12690206744378704,0.028202672098868595
1977,-0.005664376117881888,-0.005684012088190332
1978,-0.2425792410689618,0.019054994146055
1979,-0.0937577008574374,-0.03040284939095646
1980,-0.11878754095971752,-0.03109170847082078
1981,0.022669576200641757,-0.05219509852652846
1982,-0.050073038594901344,0.011176214743499934
1983,-0.19110985402540323,-0.05910859352860104
1984,-0.11878754095971752,-0.11421674333039489
1985,-0.06395130722666753,0.006411213265526096
1986,-0.23701872336823143,0.01474635207769105
1987,-0.005664376117881888,0.0670947655151555
1988,-0.05516218637937369,-0.03554661565693392
1989,-0.06628322178083447,0.04530828162984357
1990,0.11557331520802328,0.07675189407687846
1991,-0.18241289554006138,-0.03563387143736775
1992,-0.16037069457296657,-0.04329279450087832
1993,-0.11322702325898713,-0.03510756024234589
1994,-0.16037069457296657,-0.022890679987087086
1995,-0.06628322178083447,-0.04884473704456893
1996,-0.07636378388675369,-0.05505775035727724
1997,-0.16050394113018443,0.021944691168022723
1998,0.0008272450693737304,0.03144377278997943
1999,-0.17685237783933097,-0.03775898513837717
2000,-0.11391882506927582,-0.032527602911019575
2001,-0.204155291753416,0.008160219502499176
2002,-0.0756701350230593,-0.030464687245102033
2003,-0.2097158094541464,-0.040036658221307704
2004,-0.054704519505167956,-0.044268996624439554
2005,-0.14052993717307216,-0.061958770104710174
2006,-0.11207402024183934,-0.02773915539643025
2007,-0.17094872981356482,-0.020372304589984486
2008,-0.06628322178083447,0.02354474925477667
2009,-0.06072270408010408,0.0005586318383786204
2010,-0.14398894622451555,0.034803812501571496
2011,-0.05516218637937369,0.011268017454856585
2012,-0.0005563585512036243,0.0043386534341529615
2013,-0.1362889806860119,-0.032975137331713464
2014,0.06912144570433251,-0.019136834989117363
2015,-0.0005563585512036243,-0.043055319313461585
2016,-0.05516218637937369,-0.024377286044545258
2017,-0.07191536972616937,-0.015337632067828288
2018,-0.21740059931725556,-0.10819651338817105
2019,-0.10128610123342317,-0.059161971392876225
2020,-0.18949380274799063,-0.015194089716602457
2021,-0.07191536972616937,0.03442317465279142
2022,-0.21347346155913943,-0.024116311928316068
2023,-0.0914846270456325,-0.027084938586200296
2024,-0.04562462443431703,-0.02276803811453306
2025,-0.05862119543081708,0.045809763560093295
2026,-0.18241289554006138,-0.024149363266831668
2027,-0.21140275715786752,-0.013468763137421184
2028,-0.23701872336823143,-0.09261006030792866
2029,-0.0859241093449021,-0.013471268392802525
2030,-0.24813975876969221,-0.058234761632491513
2031,-0.14503970054915907,-0.06795915825598918
2032,-0.18666143986481892,-0.03312823554786329
2033,-0.19690782634896445,-0.007678278584354141
2034,-0.22589768796677065,-0.049817392298234654
2035,-0.22589768796677065,-0.02965565394874212
2036,-0.13031112080336862,-0.05221468388928291
2037,-0.21295218515667128,-0.020317707520336414
2038,-0.1712918601386006,0.007463802086463561
2039,-0.16050394113018443,-0.053861361854913546
2040,0.030205564414324794,-0.041158128390165756
2041,-0.18241289554006138,0.0014078232757042508
2042,-0.14609045487380257,0.051978980059512694
2043,-0.03926624980427926,0.006884550237131637
2044,-0.16050394113018443,-0.07577490808554103
2045,-0.23701872336823143,0.09049363438131165
2046,-0.03341979016601905,-0.03286558824646943
2047,-0.22589768796677065,-0.13685591430043126
2048,-0.20971580945414642,-0.05283739262419622
2049,-0.11836723922986012,-0.022229548865535548
2050,-0.05516218637937369,0.09552429819400254
2051,-0.06628322178083447,-0.013218097134853297
2052,-0.22589768796677065,-0.036556296670397906
2053,-0.0859241093449021,-0.034756824382529306
2054,-0.07191536972616937,0.013505728087867652
2055,-0.0019573643173949606,-0.01595219463630006
2056,-0.15165097257453294,-0.036237857565138414
2057,0.11557331520802328,0.08281070125440831
2058,-0.0937577008574374,-0.08540882257879688
2059,-0.0756701350230593,0.0010141678585450415
2060,-0.03341979016601905,-0.07447469649237119
2061,-0.18347099345692053,-0.05233487752147753
2062,-0.05516218637937369,-0.04980257692334956
2063,-0.24072573516871834,-0.03104089513014669
2064,-0.22589768796677065,-0.08593912039912556
2065,-0.1194880438428132,0.026954524053763772
2066,-0.14020957036112816,-0.012869320240153382
2067,-0.15165097257453294,-0.06483686133530306
2068,-0.11668603231043052,-0.031249514658372102
2069,-0.03341979016601905,-0.010721066926984166
2070,-0.19690782634896445,-0.12354135487216975
2071,-0.19859477405268564,-0.024623897624239326
2072,-0.07937714682354623,0.008222920712886363
2073,-0.16050394113018443,-0.06496941547453677
2074,-0.0961780836667449,-0.012208023880385813
2075,-0.20971580945414642,-0.011071681776540922
2076,-0.15165097257453294,-0.007301315777213053
2077,-0.14609045487380257,-0.023663472907849814
2078,0.11557331520802328,-0.02410470987960486
2079,-0.06628322178083447,0.019554869501501336
2080,-0.1194880438428132,0.04300492197558804
2081,-0.17685237783933097,-0.009047083480602675
2082,-0.18010688950576578,-0.08955957554303193
2083,-0.08308415862403316,-0.03683093835685384
2084,-0.2097158094541464,-0.06913069235588017
2085,-0.19690782634896445,-0.08067112346830152
2086,-0.11878754095971752,-0.06255918825237254
2087,-0.19690782634896445,-0.008184347860853512
2088,-0.050073038594901344,-0.0008559667072963826
2089,-0.0756701350230593,-0.02098717179859822
2090,-0.1194880438428132,0.011769295535215362
2091,-0.23701872336823143,0.01789074094038111
2092,-0.11908775648104424,-0.04759974417386792
2093,-0.14609045487380257,0.005281487193229221
2094,-0.12434805866044793,-0.04617743728613966
2095,-0.15544510195552647,-0.03767733129922579
2096,-0.11207402024183934,0.0011978801305508654
2097,-0.15819793509588884,-0.04589287369543254
2098,-0.12281565339044445,-0.043440655699063614
2099,-0.12434805866044792,0.022441526384869213
2100,-0.15308991752921056,-0.07519898270311069
2101,-0.04437426737095753,-0.047005778211515616
2102,-0.03341979016601905,-0.07365738145545861
2103,-0.11207402024183934,-0.03486747402904199
2104,-0.16349102759171916,-0.036500301858632594
2105,0.0017496474830919668,0.005329904988351607
2106,-0.1194880438428132,-0.04619696967286478
2107,-0.1710467670492893,-0.07085905607009131
2108,-0.11322702325898715,-0.06468430195338196
2109,-0.1194880438428132,0.07555853148700407
2110,-0.14781995939952428,-0.05973388507054816
2111,-0.11322702325898713,-0.0519486530279333
2112,-0.13576115620054383,-0.015923486389171453
2113,-0.050073038594901344,0.02063404877086753
2114,-0.10128610123342319,-0.05020236063661249
2115,-0.14609045487380257,-0.002947204136907087
2116,-0.19690782634896445,-0.09964281710071342
2117,-0.22589768796677065,0.037697673177142656
2118,-0.17685237783933097,-0.04622091521721639
2119,-0.07636378388675368,-0.014795741828029495
2120,-0.18949380274799063,-0.1256948909649122
2121,-0.0914846270456325,0.03703124658640921
2122,-0.11878754095971752,-0.00015575417854588047
2123,-0.11207402024183934,0.060549394509608244
2124,-0.19690782634896445,-0.04675260324158384
2125,-0.12690206744378704,-0.02116152537793663
2126,-0.027859272465288656,-0.0188993026671984
2127,-0.0937577008574374,-0.009661540275176279
2128,-0.12434805866044793,-0.06043407455136312
2129,-0.22589768796677065,-0.006877721054137656
2130,-0.03341979016601905,0.013737038028723392
2131,-0.23701872336823146,0.002950782597838514
2132,-0.0914846270456325,-0.04047477287578909
2133,-0.24813975876969221,0.08503132094556382
2134,-0.06072270408010408,-0.011612109062747292
2135,-0.050073038594901344,0.00608051863817645
2136,-0.03341979016601905,-0.027480509582239854
2137,-0.17685237783933097,-0.023441896106688183
2138,-0.1222651951671759,-0.037387602588429554
2139,-0.12281565339044445,-0.007375301539470763
2140,-0.22589768796677065,-0.08853987878255361
2141,-0.12690206744378704,-0.05678080837362254
2142,-0.1194880438428132,-0.006263739046343013
2143,-0.24072573516871834,-0.038756327804331914
2144,-0.19690782634896445,0.06214390490954239
2145,-0.2097158094541464,-0.01161984501323296
2146,-0.2347945162879393,-0.09071689400057216
2147,-0.14020957036112816,-0.042840237551401254
2148,-0.1656119586968627,0.0015510264987908702
2149,-0.14910639868229678,0.0033566521522955706
2150,-0.23701872336823143,-0.005636635578599669
2151,-0.03926624980427926,-0.05020383844307522
2152,-0.19110985402540323,-0.06963362140670343
2153,-0.18949380274799063,-0.03086654155080828
2154,-0.14609045487380257,-0.10302732919590532
2155,-0.18241289554006138,-0.006588088688730169
2156,-0.24813975876969221,-0.13157046268450945
2157,-0.22184901347783986,-0.08468644378932645
2158,-0.11878754095971752,-0.008302404044387856
2159,-0.13416850244248174,-0.047185177350921335
2160,-0.0859241093449021,-0.009588402414324758
2161,-0.1194880438428132,0.01762732086044443
2162,-0.03926624980427926,-0.029573645109338898
2163,0.05750847832840983,-0.014491239125456329
2164,-0.12106433308186904,-0.0597758094192809
2165,-0.19690782634896445,-0.028437840178226086
2166,-0.18666143986481892,-0.05410538859699874
2167,-0.18949380274799063,-0.09163768921014973
2168,-0.12434805866044793,-0.029440590372987446
2169,-0.1194880438428132,-0.003805324801051448
2170,-0.24813975876969221,-0.04230158116598635
2171,-0.13984343686176356,0.0014159003378494128
2172,-0.0859241093449021,-0.012709953212704149
2173,-0.04437426737095752,0.04051344684245113
2174,0.03815353270187201,0.021384666450643124
2175,-0.19690782634896445,-0.04059791249912727
2176,-0.036960243769983664,-0.036838552270431604
2177,-0.1366659981756319,-0.0772618412491893
2178,-0.03926624980427926,-0.011941993019036205
2179,-0.23701872336823143,-0.06176468281139843
2180,-0.06628322178083447,-0.019102715176426546
2181,-0.09207649393800779,0.027029985887106662
2182,-0.14020957036112816,-0.057096874816624704
2183,-0.07348362328506249,-0.055252734468333765
2184,-0.11668603231043052,-0.08775387226783396
2185,-0.24072573516871834,-0.010575403579917377
2186,-0.15165097257453294,-0.02866667783945212
2187,0.03815353270187201,-0.010673426135661628
2188,-0.24072573516871834,0.00042023298382081256
2189,-0.08308415862403316,-0.08764429876812091
2190,-0.02785927246528866,0.026835747516034174
2191,-0.0897551225199108,0.001049999353582496
2192,-0.11591031779491259,-0.002505301828119414
