arm,mode,seed,task,step,global_step,window_start,window_steps,loss,acc,advantage,confidence,online_acc_window,initial_positive_count,observed,down,up,net,conf,hist,label,correction,roundoff,conf_common,correction_common,zmean_l1,zsd_l1,outputsd_l1,gain_l1,ppos_l1,dead_l1,output_sd_ratio_l1,output_sd_ratio_n_l1,eff_rank_l1,zmean_l2,zsd_l2,outputsd_l2,gain_l2,ppos_l2,dead_l2,output_sd_ratio_l2,output_sd_ratio_n_l2,eff_rank_l2
R,base,1004,1,300,300,150,150,2.300987244,0.1066666692,0.002635580255,2.303622723,0.1079166681,2895,True,4.078459263,1.295629144,-2.782831669,-5.506960392,0,2.72410965,0,1.777613943e-05,-0.5969869494,0,-7.246821404,2.020540237,0,0,2.499999937e-05,0.9799999595,0,96,,-0.01959682815,0.0008828520076,0,0,0.3800833523,0.5199999809,0.003176335711,87,
R,base,1005,1,300,300,150,150,2.301295757,0.1058333367,0.003662297735,2.304958105,0.1004166678,3581,True,1.348291159,0.991825521,-0.3564652503,-0.5059953332,0,0.1495082378,0,2.191500243e-05,-0.0861505121,0,-7.719809532,2.099771976,0,0,0.009808333591,0.9799999595,0,100,,-0.05468273908,0.07015664876,0.007034398615,0.0733333379,0.4286749959,0.3999999762,0.2067387849,91,
R,base,1001,1,750,750,300,450,2.286851168,0.1150000021,0.02518622763,2.312037468,0.1105555519,3285,True,9.799837112,8.329492569,-1.470340252,-17.84948158,0,16.37913895,0,2.770284482e-07,-2.268807888,0,-7.474573612,1.951540947,0,0,0.002650000155,0.969999969,0,96,,-0.01442516968,0.09436244518,0.01674562693,0.2325000018,0.4239000082,0.3400000036,0.6129162312,91,
R,base,1002,1,750,750,300,450,2.299852133,0.1125000045,0.004776412621,2.304628849,0.1080555543,2812,True,7.02515173,4.446902752,-2.578249931,-13.27866459,0,10.70040798,0,3.099648893e-07,-1.254243493,0,-6.085923195,1.759677172,0,0,3.33333337e-05,0.9899999499,0,99,,-0.01058007777,0.001321414835,0,0,0.3700666726,0.5699999928,0,86,
R,base,1003,1,750,750,300,450,2.295605421,0.1075000018,0.009622294456,2.305227518,0.1045833305,3529,True,14.61580372,12.58993149,-2.025871992,-29.69934464,0,27.6734581,0,2.825661795e-06,-2.369447708,0,-6.551143169,1.769173741,0,0,0.003600000171,0.9799999595,0,96,,-0.02082742751,0.07967253029,0.0208679866,0.1616666764,0.3583999872,0.2800000012,0.8234789371,82,
R,base,1004,1,750,750,300,450,2.299782276,0.1075000018,0.005268136971,2.305050611,0.1019444466,2895,True,2.995244741,0.9660949111,-2.029150248,-0.5906914473,0,-1.438461423,0,2.306840315e-06,-0.04178451374,0,-7.368360996,2.036084652,0,0,0,1,0,96,,-0.02006501332,0,0,0,0.3599999845,0.6399999857,0,87,
R,base,1005,1,750,750,300,450,2.297019958,0.1183333397,0.007461301517,2.304481268,0.1097222194,3581,True,4.824364185,2.908279419,-1.916086555,-3.05860424,0,1.142516255,0,1.032429282e-06,-0.5305753946,0,-7.777723789,2.156102657,0,0,0.001516666729,0.9899999499,0,100,,-0.01842685975,0.04386231676,0.004495529458,0.07833333313,0.3658833206,0.4499999881,0.2072444409,91,
R,base,1001,1,1500,1500,750,750,2.2611866,0.1400000006,0.06936185062,2.330548525,0.1176666692,3285,True,14.30037403,12.71912956,-1.581244469,-30.51008034,0,28.9288063,0,1.73859371e-06,-5.054782867,0,-7.474573612,1.964624524,0,0,0.002558333334,0.9799999595,0,96,,-0.003562981728,0.1074046791,0.02519041486,0.1800000072,0.3914666772,0.2899999917,0.9110462666,91,
R,base,1002,1,1500,1500,750,750,2.299513578,0.1125000045,0.006007585675,2.305521011,0.1125833318,2812,True,0.6583743691,0.7509101629,0.09253565222,-0.134334445,0,0.2268692255,0,8.651131793e-07,-0.01454448607,0,-6.085923195,1.759677172,0,0,9.16666686e-05,0.9899999499,0,99,,-0.01531431545,0.005436093546,0.0001899474155,0.0008333333535,0.3699749708,0.4799999893,0.02716402151,86,
R,base,1003,1,1500,1500,750,750,2.27221036,0.1300000101,0.04210550711,2.314316034,0.113333337,3529,True,33.5680275,31.50030136,-2.067724228,-116.1599274,0,114.0920563,0,7.961789379e-07,-8.504917145,0,-6.597415447,1.769173741,0,0,0.001366666635,0.9799999595,0,96,,-0.02564364485,0.1117344201,0.02860338241,0.05250000209,0.3705833256,0.3299999833,1.172028542,82,
R,base,1004,1,1500,1500,750,750,2.29976964,0.1075000018,0.005468317308,2.305238008,0.1017500013,2895,True,3.294660118e-12,0,-3.294660118e-12,-7.939156554e-10,0,-3.480129518e-09,0,4.270746867e-09,-5.615422363e-11,0,-7.368360996,2.036084652,0,0,0,1,0,96,,-0.02006501332,0,0,0,0.3400000036,0.6599999666,0,87,
R,base,1005,1,1500,1500,750,750,2.27926302,0.1333333403,0.03704957291,2.316312313,0.1261666715,3581,True,6.317019463,6.438924313,0.1219061166,-19.42471886,0,19.54661369,0,-3.870081855e-08,-3.439506054,0,-7.777723789,2.156102657,0,0,0.003066666657,0.9899999499,0,100,,-0.0391026251,0.1122744903,0,0,0.3234083056,0.5,0.06856929511,91,
R,base,1001,1,3000,3000,1500,1500,2.202973366,0.151666671,0.2171668559,2.420140028,0.1393750012,3285,True,33.67508316,34.11836624,0.4432627559,-152.3701019,0,152.8131104,0,-1.746811904e-07,-23.44096184,0,-7.474573612,1.964624524,0,0,0.005349999759,0.9799999595,0,96,,-0.03375053778,0.1894124299,0.05134923011,0.2191666663,0.3827249706,0.3299999833,1.851355076,91,
R,base,1002,1,3000,3000,1500,1500,2.268046141,0.1266666651,0.05580236018,2.323848486,0.1170416698,2812,True,20.15024185,20.24663353,0.09638847411,-87.05400848,0,87.1504364,0,2.170781954e-07,-9.359315872,0,-6.085923195,1.759677172,0,0,0.001933333348,0.9899999499,0,99,,-0.03134296462,0.097568959,0.004759732168,0.08333333582,0.3126333356,0.4799999893,0.5218919516,86,
R,base,1003,1,3000,3000,1500,1500,2.199866056,0.1416666657,0.284686178,2.484552383,0.136041671,3529,True,59.5731163,61.13094711,1.557795167,-502.3405457,0,503.898468,0,1.080334187e-06,-35.95038986,0,-6.551143169,1.769173741,0,0,0.004683333449,0.9799999595,0,96,,-0.05672651902,0.2383596748,0.1048606336,0.1775000095,0.3399583399,0.349999994,3.173890591,82,
R,base,1004,1,3000,3000,1500,1500,2.299767017,0.1075000018,0.005318321288,2.305085182,0.09866666794,2895,True,0,0,0,0,0,0,0,0,0,0,-7.368360996,2.036084652,0,0,0,1,0,96,,-0.02006501332,0,0,0,0.3100000024,0.6899999976,0,87,
R,base,1005,1,3000,3000,1500,1500,2.265676022,0.1441666633,0.07162420452,2.337300301,0.1342916638,3581,True,13.1937952,13.02704716,-0.166745007,-80.44117737,0,80.27436829,0,1.912412699e-07,-14.27981567,0,-7.777723789,2.156102657,0,0,0.001358333393,0.9899999499,0,100,,-0.03626031801,0.09482609481,0,0,0.2668249905,0.5299999714,0,91,
R,base,1001,1,5000,5000,3000,2000,2.174263477,0.1616666764,0.4038949609,2.578158379,0.1608749926,3285,True,39.7284584,39.29025269,-0.4382450581,-330.4359131,0,329.9974976,0,8.568167686e-08,-51.40691376,0,-7.474573612,1.964624524,0,0,0.003550000023,0.9799999595,0,96,,-0.01078376081,0.1515057236,0.05463963002,0.2466666698,0.363383323,0.349999994,2.100087404,91,
R,base,1002,1,5000,5000,3000,2000,2.224095106,0.1283333302,0.2100977451,2.434192657,0.126781255,2812,True,26.24436569,26.49120903,0.2468629777,-310.2489014,0,310.495575,0,2.360902727e-07,-33.35839081,0,-6.085923195,1.759677172,0,0,0.003650000086,0.9899999499,0,99,,-0.0680956766,0.1327624321,0,0,0.2527916729,0.5,0.5637367368,86,
R,base,1003,1,5000,5000,3000,2000,2.095576286,0.1858333349,0.6465370059,2.742113352,0.1586562544,3529,True,73.49814606,73.49610901,-0.002072766423,-946.0650024,0,946.0617065,0,-2.9951334e-06,-68.00908661,0,-6.551143169,1.769173741,0,0,0.003275000025,0.9799999595,0,96,,-0.04985296354,0.2664165795,0.1607965976,0.1158333346,0.3493500054,0.3599999845,3.912575722,82,
R,base,1004,1,5000,5000,3000,2000,2.299765587,0.1075000018,0.005643529352,2.305409431,0.09981250018,2895,True,0,0,0,0,0,0,0,0,0,0,-7.368360996,2.036084652,0,0,0,1,0,96,,-0.02006501332,0,0,0,0.2599999905,0.7400000095,0,87,
R,base,1005,1,5000,5000,3000,2000,2.235498905,0.1550000012,0.1768336743,2.412332773,0.1431562454,3581,True,15.46084118,15.49827099,0.03743868694,-178.8429413,0,178.8805847,0,4.498288035e-07,-31.82873917,0,-7.777723789,2.156102657,0,0,0.001733333338,0.9899999499,0,100,,-0.04147532582,0.09308092296,0,0,0.2534999847,0.5299999714,0,91,
R,base,1001,1,7500,7500,5000,2500,2.042789221,0.2250000089,0.749955833,2.792745113,0.1894499958,3285,True,43.36936188,43.70747375,0.338142693,-623.1229248,0,623.4602051,0,1.11758709e-06,-92.39182281,0,-7.474573612,1.964624524,0,0,0.003408333287,0.9799999595,0,96,,-0.03267741576,0.2119676173,0.08818622679,0.150000006,0.3294250071,0.349999994,3.815207005,91,
R,base,1002,1,7500,7500,5000,2500,2.165839434,0.1708333343,0.4102229774,2.576062679,0.1445499957,2812,True,30.49171829,30.55060005,0.0588947162,-495.6673584,0,495.7258911,0,-2.905726433e-07,-53.32334518,0,-6.085923195,1.759677172,0,0,0.00419999985,0.9899999499,0,99,,-0.08447220176,0.1626219302,0,0,0.2184083313,0.5,1.020755529,86,
R,base,1003,1,7500,7500,5000,2500,2.015494347,0.1975000054,1.162715197,3.178209782,0.1791750044,3529,True,81.31890869,81.43441772,0.1155693978,-1438.152222,0,1438.265137,0,-3.427267075e-07,-104.1262817,0,-6.551143169,1.769173741,0,0,0.003858333454,0.9799999595,0,96,,-0.08218567073,0.3817427158,0.2348789722,0.1233333349,0.3475999832,0.3599999845,5.031971931,82,
R,base,1004,1,7500,7500,5000,2500,2.299755096,0.1075000018,0.005488017574,2.305243015,0.09950000048,2895,True,0,0,0,0,0,0,0,0,0,0,-7.368360996,2.036084652,0,0,0,1,0,96,,-0.02006501332,0,0,0,0.2099999934,0.7899999619,0,87,
R,base,1005,1,7500,7500,5000,2500,2.196127415,0.1658333391,0.3985594809,2.594686985,0.1455000043,3581,True,14.14533997,14.22596455,0.08062402159,-288.806488,0,288.8867188,0,1.603511919e-07,-51.48049545,0,-7.777723789,2.156102657,0,0,0.002499999944,0.9899999499,0,100,,-0.04785764217,0.1281969994,0,0,0.2748083472,0.5299999714,0,91,
R,base,1001,1,10000,10000,7500,2500,1.997665048,0.2566666603,1.083650589,3.081315517,0.2152999938,3285,True,38.89703369,38.85480881,-0.0422421433,-838.0209351,0,837.9793091,0,2.086162567e-07,-122.9312286,0,-7.474573612,1.964624524,0,0,0.003375000088,0.9799999595,0,96,,-0.04057708383,0.2919179499,0.1068758667,0.1424999982,0.3281250298,0.349999994,5.325064659,91,
R,base,1002,1,10000,10000,7500,2500,2.2999506,0.1024999991,0.07833135128,2.37828207,0.1690499932,2812,True,28.32333374,27.82136536,-0.501945734,-599.6044312,0,599.1013184,0,5.662441254e-07,-64.50958252,0,-6.085923195,1.759677172,0,0,0.0005833333125,0.9899999499,0,99,,-0.03316820785,0.06759993732,0,0,0.2232833207,0.5,0.6128956676,86,
R,base,1003,1,10000,10000,7500,2500,2.04336381,0.1883333325,1.229353666,3.272717476,0.1961500049,3529,True,75.47080231,75.01070404,-0.4600806832,-1656.322998,0,1655.860718,0,-8.940696716e-07,-120.3996964,0,-6.551143169,1.769173741,0,0,0.003016666742,0.9799999595,0,96,,-0.07391616702,0.3848702312,0.1889189184,0.1116666719,0.3471249938,0.3599999845,4.80636692,82,
R,base,1004,1,10000,10000,7500,2500,2.299753904,0.1075000018,0.005774537101,2.305528879,0.09707500041,2895,True,0,0,0,0,0,0,0,0,0,0,-7.368360996,2.036084652,0,0,0,1,0,96,,-0.02006501332,0,0,0,0.1400000006,0.8599999547,0,87,
R,base,1005,1,10000,10000,7500,2500,2.265318632,0.1383333355,0.1475751996,2.412894011,0.1574500054,3581,True,16.60678673,16.37794685,-0.2288551331,-407.0508423,0,406.8214417,0,4.805624485e-07,-72.5,0,-7.777723789,2.156102657,0,0,0.000883333385,0.9899999499,0,100,,-0.05023210496,0.06621406227,0,0,0.2363083214,0.5299999714,0,91,
R,base,1001,1,15000,15000,10000,5000,2.111722469,0.2300000042,2.459126949,4.570849895,0.2416999936,3285,True,70.75983429,70.93976593,0.1800437272,-2030.141479,0,2030.322021,0,1.721084118e-06,-282.3858032,0,-7.474573612,1.964624524,0,0,0.005841666367,0.9799999595,0,96,,-0.07922171801,0.4974399805,0.1679040939,0.1975000054,0.3549999893,0.349999994,8.380102158,91,
R,base,1002,1,15000,15000,10000,5000,2.29556942,0.1183333397,0.05873801187,2.354307413,0.1827500015,2812,True,44.88560867,44.62146759,-0.264269501,-1267.951782,0,1267.687988,0,7.234375516e-07,-136.3776093,0,-6.266462803,1.759677172,0,0,0.0002500000119,0.9899999499,0,99,,-0.03105180897,0.04475514591,0,0,0.2018250078,0.5,0.4121565819,86,
R,base,1003,1,15000,15000,10000,5000,1.857901216,0.2950000167,2.621699333,4.47960043,0.2365625054,3529,True,135.3042297,135.7370605,0.4329457581,-4093.855713,0,4094.290039,0,-1.341104507e-06,-296.8920288,0,-6.551143169,1.769173741,0,0,0.003808333306,0.9799999595,0,96,,-0.09631910175,0.5685998201,0.3646674156,0.1274999976,0.3481749594,0.3599999845,8.276887894,82,
R,base,1004,1,15000,15000,10000,5000,2.299750328,0.1075000018,0.005564868916,2.305314779,0.1004624963,2895,True,0,0,0,0,0,0,0,0,0,0,-7.368360996,2.036084652,0,0,0,1,0,96,,-0.02006501332,0,0,0,0.05999999866,0.9399999976,0,87,
R,base,1005,1,15000,15000,10000,5000,2.312329292,0.1183333397,0.1145231798,2.426852226,0.175575003,3581,True,28.16782761,28.10928917,-0.05853271112,-1061.3302,0,1061.273926,0,-7.4878335e-07,-189.2727661,0,-7.777723789,2.156102657,0,0,0.0004333333345,0.9899999499,0,100,,-0.04707801342,0.04219860956,0,0,0.2423999906,0.5399999619,0,91,
