act,arm,lam,lr,seed,task,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,reg_loss,wt_q10_l1,wt_med_l1,wt_q90_l1,wt_max_l1,wt_ratio0_med_l1,rowmean_abs_med_l1,b_med_l1,exceed_t1_frac_l1,exceed_2x0_frac_l1,bind_frac_l1,proj_rows_l1,proj_removed_l1,wt_q10_l2,wt_med_l2,wt_q90_l2,wt_max_l2,wt_ratio0_med_l2,rowmean_abs_med_l2,b_med_l2,exceed_t1_frac_l2,exceed_2x0_frac_l2,bind_frac_l2,proj_rows_l2,proj_removed_l2,pen_wt_total,pen_rest_total
LR,l2rest,0,0.001,2,1,0.9678583333,1,1,0,0,-0.2454841137,1.938151479,-2.568930626,0.5162500739,69.87754516,0,0,2.920820713,3.5427773,0.08258071542,0.8274999857,41.35170472,5.538943768,3.18823123,0.6189587712,0.003907008957,5.173112195,5.541055905,5.913417959,7.767758081,9.574183779,4.006588031e-06,0.0008591212973,0,1,nan,nan,nan,3.001859176,3.189094136,3.407106843,3.528255917,5.501741278,0.0004227319767,0.000957711396,0,1,nan,nan,nan,4.119419539,0.003907008957
LR,l2rest,0,0.001,2,2,0.9642875,1,1,0,0,-1.618537426,3.401757956,-5.936192036,0.3617499769,73.66373365,0,0,-1.638855577,8.896388054,-7.431699276,0.4779999852,69.81922782,8.874769211,4.909819126,0.6912593842,0.004887734351,8.243195812,8.892258293,9.593600696,10.34617603,15.50729666,4.341044014e-06,0.000902999891,1,1,nan,nan,nan,4.426132544,4.916581375,5.192456387,5.516189507,8.580135185,0.0002617417776,0.0009676159825,1,1,nan,nan,nan,10.34762945,0.004887734351
LR,l2rest,0,0.001,2,3,0.9711708333,1,1,0,0,-2.813058376,4.833701134,-8.184697151,0.3444999754,69.3835262,0,0,-8.2479105,15.7681942,-25.39897919,0.354249984,78.52565394,12.19261456,6.195283413,0.7298727632,0.005330560749,11.11072632,12.21009685,13.16883567,14.91685955,21.06972981,2.486329299e-06,0.0004974156473,1,1,nan,nan,nan,5.780826224,6.202347187,6.659582507,6.922669319,10.90031204,0.0001251165522,0.0005445487623,1,1,nan,nan,nan,18.72840848,0.005330560749
LR,l2rest,0,0.001,2,4,0.9651333333,1,1,0,0,-4.066524029,6.323600292,-14.0851202,0.3129999638,66.40097085,0,0,-20.6884594,22.85083771,-47.20524597,0.2694999576,82.95428383,15.08024693,7.401688576,0.8015204668,0.006830652166,14.06293025,15.0824188,16.27558225,17.6727254,26.31351867,2.506828957e-06,-0.006482971599,1,1,nan,nan,nan,6.788339983,7.401868052,7.846133106,8.486554918,12.87747157,0.001388941011,-0.002065115958,1,1,nan,nan,nan,28.31361984,0.006830652166
LR,l2rest,0,0.001,2,5,0.9523625,1,1,0,0,-5.340999126,7.406852722,-17.15529823,0.3032499552,64.12540541,0,0,-29.15275764,30.81631088,-62.01550674,0.2537499666,85.67937675,17.59466553,8.312896729,0.7016298771,0.004922230956,16.45663395,17.64343831,18.79394377,20.50116254,30.65063154,1.196629026e-05,0.0002327731781,1,1,nan,nan,nan,7.729626306,8.325807908,9.105900565,9.71139758,14.57198415,0.0001274757064,-1.998971584e-05,1,1,nan,nan,nan,38.32990798,0.004922230956
LR,l2rest,0,0.001,2,6,0.9438520833,1,1,0,0,-6.711440563,8.229306221,-21.27285767,0.2807499766,62.48676292,0,0,-40.6988678,35.81869507,-62.1119194,0.1997499764,86.11868653,19.86676979,9.216382027,0.898786962,0.008120687539,18.55852674,19.93095354,21.4622627,22.34483387,34.65887425,2.581030384e-06,-0.002133772941,1,1,nan,nan,nan,8.342750694,9.222777927,9.876242149,10.52330073,15.96411112,0.001322828363,-0.0001883875593,1,1,nan,nan,nan,48.22493256,0.008120687539
LR,l2rest,0,0.001,2,7,0.9163,1,1,0,0,-8.77940464,9.390760422,-27.64811516,0.2304999828,61.3474081,0,0,-48.09300995,38.99460602,-85.2184906,0.185499981,84.45512249,22.56646347,10.23463631,0.8466904759,0.007401660154,20.94463867,22.62055817,24.16071336,25.471562,39.26481019,6.947905919e-06,-0.007201342378,1,1,nan,nan,nan,9.437148377,10.24346979,11.04565043,11.81595129,17.78306187,0.002382632571,-0.004705493106,1,1,nan,nan,nan,61.61269266,0.007401660154
LR,l2rest,0,0.001,2,8,0.91471875,1,1,0,0,-10.02580929,10.16992855,-28.79903412,0.2274999768,60.65445888,0,0,-50.81409836,41.83206558,-88.07302094,0.185499981,84.40544741,24.36248016,10.85892296,0.8668166995,0.007430469939,22.61176295,24.40844316,26.06773362,28.23663256,42.60863269,1.330138778e-05,0.0005737505562,1,1,nan,nan,nan,10.06165964,10.85946113,11.6127304,12.4892324,18.92872589,0.0001669073163,0.0001441427594,1,1,nan,nan,nan,71.71852253,0.007430469939
LR,l2rest,0,0.001,2,9,0.9149416667,1,1,0,0,-13.24835968,11.07479382,-31.19384384,0.201249972,59.51798458,0,0,-52.18952942,41.39040756,-95.07946014,0.1825000048,84.19837386,26.22975349,11.4899025,0.960213542,0.009369531198,24.32481752,26.25003103,28.48696813,30.49092544,45.59797626,5.756950579e-06,0.000501854287,1,1,nan,nan,nan,10.54331614,11.49126443,12.31305935,13.08894542,19.83894927,0.000187887577,5.057389353e-05,1,1,nan,nan,nan,82.57324487,0.009369531198
LR,l2rest,0,0.001,2,10,0.9117,0.9958333373,0.9958333373,0,0,-15.59282684,11.65664196,-34.20165253,0.1757499874,57.65711939,0,0,-55.84365845,41.61610794,-88.86894226,0.1629999876,82.84949017,28.05973053,12.02017975,0.9807087183,0.01064760683,26.06813833,28.06654409,30.38859694,32.535442,48.74628239,0.0002951818943,-0.007147625322,1,1,nan,nan,nan,10.89735211,12.02952387,12.81396859,13.65270246,20.78545656,0.003806253518,-0.005884801503,1,1,nan,nan,nan,94.47460075,0.01064760683
LR,l2rest,0,0.001,2,11,0.8901770833,1,1,0,0,-17.7228756,12.82199574,-37.8033638,0.1659999788,57.13678405,0,0,-55.52949142,41.73113251,-83.96157837,0.1727499962,83.76250282,30.12807083,12.50809574,1.090935707,0.01200135328,27.53268754,30.14785154,32.51792515,35.25270686,52.25182651,5.258258467e-06,-0.0001259252113,1,1,nan,nan,nan,11.47249635,12.51013049,13.46341062,14.39243931,21.63615514,0.0004091451876,0.000137200921,1,1,nan,nan,nan,107.4851808,0.01200135328
LR,l2rest,0,0.001,2,12,0.8912520833,1,1,0,0,-20.48661804,13.32503033,-43.59854126,0.1457500011,56.79339182,0,0,-56.55380249,41.73397446,-99.1235199,0.161499992,82.43147661,32.29894257,12.91663647,1.118143797,0.01285705146,29.16130284,32.33547187,34.96334013,37.28241956,56.1835885,6.125929999e-06,-0.004555028165,1,1,nan,nan,nan,11.8708875,12.91920964,13.93651771,14.89593106,22.57658457,0.003580479329,-0.002148178639,1,1,nan,nan,nan,121.5994637,0.01285705146
LR,l2rest,0,0.001,2,13,0.8797729167,1,1,0,0,-23.0514698,14.18387222,-41.54960251,0.1359999776,55.75578353,0,0,-55.76718903,41.04270172,-86.43738556,0.1682499647,82.51346444,34.29530334,13.26346779,1.210564852,0.0143929828,31.14755065,34.3147815,37.15132369,39.2209255,59.52306534,3.492722287e-05,0.0003422682494,1,1,nan,nan,nan,12.33661055,13.29349718,14.36192373,15.35811538,23.16634725,0.0005339938682,0.0001662650684,1,1,nan,nan,nan,136.0079772,0.0143929828
LR,l2rest,0,0.001,2,14,0.8579916667,1,1,0,0,-24.05170822,14.43202019,-44.86035156,0.1382500082,56.01352772,0,0,-57.64801407,39.51441193,-89.45714569,0.1502499878,80.60658445,36.42038345,13.66296101,1.362733245,0.01916213854,33.08838784,36.44149587,39.43973171,41.33519304,62.95728755,8.894369655e-06,-0.002694552648,1,1,nan,nan,nan,12.64928462,13.67943017,14.65576832,15.79675875,23.84428383,0.002991977439,-0.001185367233,1,1,nan,nan,nan,150.6305941,0.01916213854
