step,run_id,dead_frac,dup_frac,sat_frac,eff_rank,stable_rank,wcos_mean,sign_match_mean,sign_clone_frac,drift_sq_W,trC_W,snr_drift,eff_rank_W,top1_frac,stable_rank_W,stable_rank_W_alive,neg_gate_frac,eval_loss,b_mean_alive,b_mean_dead,b_std,b_min,beta_mean,beta_p10,beta_min,p_min,p_mean,dead_b_dominant_frac,dead_persist_frac,p_zero_frac,p_zero_persist_frac
0,B_w20_K100_c0.0_lr0.01_s0,0,0,0,17.4232,12.9327,0.174698,0.502005,0,1.55348,84.9325,0.0182907,15.8563,0.159831,6.25659,6.25659,0,1.67805,-0.000256584,nan,0.00075838,-0.00212693,-0.000167138,-0.00100681,-0.00149265,0.4895,0.501325,nan,nan,0,nan
0,B_w20_K100_c0.0_lr0.01_s1,0,0,0,17.5817,13.4205,0.165671,0.496742,0,1.68288,103.141,0.0163163,16.2696,0.164397,6.08285,6.08285,0,1.69342,-0.00119295,nan,0.00627301,-0.0163137,-0.000944214,-0.00589069,-0.0118216,0.4845,0.498075,nan,nan,0,nan
0,B_w20_K100_c0.0_lr0.01_s2,0,0,0,17.1709,12.379,0.182643,0.500752,0,1.29068,66.7185,0.0193452,15.9618,0.173281,5.77098,5.77098,0,1.34445,0.000191036,nan,0.0025242,-0.00529267,3.31277e-05,-0.00250699,-0.00420168,0.487,0.50135,nan,nan,0,nan
0,B_w20_K100_c0.0_lr0.01_s3,0,0,0,17.3635,12.3043,0.184629,0.492481,0,1.3122,79.1647,0.0165756,15.9097,0.192685,5.18981,5.18981,0,1.74823,-0.000676492,nan,0.00864243,-0.0162863,-0.000504559,-0.00987567,-0.0139177,0.4795,0.50195,nan,nan,0,nan
0,B_w20_K100_c0.0_lr0.01_s4,0,0,0,17.362,13.1079,0.17157,0.518546,0,1.41029,91.6503,0.0153878,16.4536,0.159739,6.26022,6.26022,0,2.8388,1.88821e-05,nan,0.00012173,-0.000210775,1.05341e-05,-8.13019e-05,-0.000166888,0.4845,0.499725,nan,nan,0,nan
1000,B_w20_K100_c0.0_lr0.01_s0,0,0,0,17.6286,13.3748,0.174298,0.5,0,0.12256,9.46253,0.0129522,15.8541,0.154662,6.46572,6.46572,0,0.570174,-0.0884245,nan,0.0341411,-0.167735,-0.0674078,-0.10136,-0.123777,0.447,0.475625,nan,nan,0,nan
1000,B_w20_K100_c0.0_lr0.01_s1,0,0,0,17.7763,13.7997,0.164332,0.493484,0,0.200052,16.0992,0.0124262,16.3891,0.16012,6.24533,6.24533,0,0.663152,-0.0656058,nan,0.0350227,-0.11806,-0.0478113,-0.0751119,-0.0890999,0.461,0.4792,nan,nan,0,nan
1000,B_w20_K100_c0.0_lr0.01_s2,0,0,0,17.3883,12.6728,0.180501,0.493484,0,0.113104,8.56695,0.0132023,15.8595,0.17356,5.76169,5.76169,0,0.549831,-0.0812681,nan,0.032275,-0.143539,-0.0599829,-0.0876217,-0.0904171,0.453,0.4784,nan,nan,0,nan
1000,B_w20_K100_c0.0_lr0.01_s3,0,0,0,17.5743,12.7261,0.181028,0.494987,0,0.0330423,2.6455,0.01249,16.2219,0.187906,5.32181,5.32181,0,0.38206,-0.0683312,nan,0.0272633,-0.120345,-0.0529962,-0.074794,-0.0960593,0.4565,0.478925,nan,nan,0,nan
1000,B_w20_K100_c0.0_lr0.01_s4,0,0,0,17.8132,14.1404,0.158711,0.503759,0,0.0753452,5.30954,0.0141905,16.8891,0.147069,6.79952,6.79952,0,0.525477,-0.0658169,nan,0.035228,-0.12563,-0.0487389,-0.0773919,-0.099852,0.4605,0.480925,nan,nan,0,nan
2000,B_w20_K100_c0.0_lr0.01_s0,0,0,0,17.8787,14.0484,0.165692,0.500752,0,0.232071,18.4373,0.012587,16.1352,0.145701,6.86336,6.86336,0,0.641158,-0.138461,nan,0.0586201,-0.239431,-0.110977,-0.168168,-0.189941,0.4205,0.4594,nan,nan,0,nan
2000,B_w20_K100_c0.0_lr0.01_s1,0,0,0,17.9892,14.2417,0.15933,0.492231,0,0.0535741,4.08567,0.0131127,16.9157,0.15934,6.27588,6.27588,0,0.434538,-0.128895,nan,0.0383015,-0.214556,-0.0997312,-0.126456,-0.177321,0.421,0.458475,nan,nan,0,nan
2000,B_w20_K100_c0.0_lr0.01_s2,0,0,0,17.5795,13.2268,0.173545,0.487218,0,0.0683095,6.33343,0.0107856,16.0991,0.163311,6.1233,6.1233,0,0.47093,-0.130858,nan,0.0419929,-0.227187,-0.10209,-0.133249,-0.145253,0.4295,0.460325,nan,nan,0,nan
2000,B_w20_K100_c0.0_lr0.01_s3,0,0,0,17.7736,13.2261,0.176838,0.49198,0,0.112771,7.79464,0.0144677,16.2782,0.174363,5.73516,5.73516,0,0.692788,-0.116276,nan,0.0425202,-0.189673,-0.0955824,-0.134699,-0.159462,0.4285,0.462975,nan,nan,0,nan
2000,B_w20_K100_c0.0_lr0.01_s4,0,0,0,18.0075,14.6736,0.151013,0.501504,0,0.132285,9.85323,0.0134255,17.042,0.13925,7.18132,7.18132,0,0.538583,-0.111108,nan,0.0490032,-0.19745,-0.0879806,-0.140809,-0.158962,0.4385,0.463925,nan,nan,0,nan
3000,B_w20_K100_c0.0_lr0.01_s0,0,0,0,18.0568,14.419,0.162274,0.493233,0,0.0746833,7.08627,0.0105392,16.4791,0.143301,6.97831,6.97831,0,0.442232,-0.19601,nan,0.0717055,-0.315544,-0.165967,-0.226788,-0.258786,0.4,0.4368,nan,nan,0,nan
3000,B_w20_K100_c0.0_lr0.01_s1,0,0,0,18.1544,14.6946,0.153323,0.491729,0,0.115531,10.2485,0.011273,16.844,0.147401,6.78419,6.78419,0,0.496348,-0.171178,nan,0.0399797,-0.244216,-0.138007,-0.188756,-0.208046,0.4135,0.44415,nan,nan,0,nan
3000,B_w20_K100_c0.0_lr0.01_s2,0,0,0,17.7286,13.4286,0.175808,0.488221,0,0.110732,9.55694,0.0115866,16.3783,0.163572,6.11351,6.11351,0,0.496746,-0.176687,nan,0.0613814,-0.2914,-0.146724,-0.220985,-0.245156,0.4005,0.4418,nan,nan,0,nan
3000,B_w20_K100_c0.0_lr0.01_s3,0,0,0,17.9195,13.8154,0.168357,0.491228,0,0.0602684,4.92484,0.0122376,16.5843,0.169995,5.88251,5.88251,0,0.435405,-0.154579,nan,0.0498395,-0.253364,-0.132862,-0.194902,-0.200414,0.4165,0.4497,nan,nan,0,nan
3000,B_w20_K100_c0.0_lr0.01_s4,0,0,0,18.1574,14.9865,0.147668,0.504762,0,0.1073,10.2436,0.0104748,16.9862,0.142393,7.02283,7.02283,0,0.534025,-0.170664,nan,0.059966,-0.281188,-0.142173,-0.195845,-0.253736,0.3975,0.445925,nan,nan,0,nan
4000,B_w20_K100_c0.0_lr0.01_s0,0,0,0,18.1426,14.6281,0.159001,0.495238,0,0.0367676,4.0769,0.00901854,16.59,0.145045,6.89441,6.89441,0,0.335058,-0.229705,nan,0.0705056,-0.331385,-0.203323,-0.273748,-0.28292,0.393,0.422925,nan,nan,0,nan
4000,B_w20_K100_c0.0_lr0.01_s1,0,0,0,18.2292,14.921,0.155398,0.494987,0,0.110908,10.8542,0.010218,16.7884,0.142732,7.00614,7.00614,0,0.507335,-0.199847,nan,0.0475129,-0.297254,-0.167456,-0.21927,-0.240345,0.4045,0.431475,nan,nan,0,nan
4000,B_w20_K100_c0.0_lr0.01_s2,0,0,0,17.9388,13.979,0.164976,0.489474,0,0.0672803,5.33812,0.0126038,16.6525,0.148989,6.71191,6.71191,0,0.49579,-0.221816,nan,0.0640035,-0.335099,-0.193227,-0.266071,-0.277969,0.384,0.4243,nan,nan,0,nan
4000,B_w20_K100_c0.0_lr0.01_s3,0,0,0,18.1089,14.3046,0.16036,0.486967,0,0.0897386,6.57765,0.013643,16.855,0.171347,5.83611,5.83611,0,0.573675,-0.187077,nan,0.0531343,-0.305578,-0.166786,-0.235733,-0.248452,0.399,0.435775,nan,nan,0,nan
4000,B_w20_K100_c0.0_lr0.01_s4,0,0,0,18.3297,15.2307,0.148496,0.496241,0,0.0819233,6.49506,0.0126132,17.3044,0.147551,6.77733,6.77733,0,0.536761,-0.198878,nan,0.0609604,-0.314375,-0.17335,-0.224356,-0.280165,0.3885,0.43065,nan,nan,0,nan
