arm,seed,task,cap_on,major_frac,med_K_l1,med_K_l2,med_U_l1,med_U_l2,med_a1mean_l1,med_b1,med_b2,med_d_l1,med_d_l2,med_gate_mean_l1,med_gate_mean_l2,med_gate_rms_l1,med_gate_rms_l2,med_lowgate_l1,med_lowgate_l2,med_pplus_l1,med_pplus_l2,med_q_l1,med_q_l2,med_row_mean_l1,med_row_mean_l2,med_row_norm_l1,med_row_norm_l2,med_sigma_l1,med_sigma_l2,med_v_norm_l1,med_v_norm_l2,med_wt_norm_l1,med_wt_norm_l2,med_zbar_l1,med_zbar_l2,memo_acc,online_acc,rem_par,rem_perp,rows_par,rows_perp
cap_par,7,1,0,0.11166666666666666,3.007975013148799,3.7334816397898862,2.6710251569747925,4.936639308929443,-0.23222201367877154,-0.004428408574312925,0.03258834592998028,-0.5728032566026662,0.07221455233442739,0.582889706644055,0.756909540760486,0.6836391660756256,0.8198074559873201,0.030416666666666668,0.006666666666666667,0.2966666666666667,0.5208333333333333,-0.10893535042274297,0.022609837294737027,-0.0028535721373410356,-0.0023256958596175534,3.478370454813782,1.6166078622686695,1.1446985170108928,1.2462202663769308,3.475449907448711,1.6157877975801647,3.47402278622573,1.6136375489260475,-0.6784269559135039,0.09604168243551006,1.0,0.7974270833333333,0.0,0.0,0,0
cap_par,7,2,1,0.11083333333333334,2.9973673684492494,3.219418506803299,4.629120826721191,8.467222690582275,0.16021659099877678,-0.09063073247671127,-0.0793493315577507,-0.2102249242334314,-0.07806015008606856,0.647896580476748,0.5963973019837886,0.7515826711280684,0.7310542874322304,0.0625,0.15291666666666667,0.45,0.4608333333333333,-0.03719375550790291,-0.03583015830129887,-0.0011245186748816863,0.02651779597479617,4.362157472524831,2.093300051831913,1.6629562378262546,2.713643069576344,4.3620997720358226,2.0866436153498977,4.356209173595567,2.0797528631262687,-0.32979302357416596,-0.21788444091876347,1.0,0.8164895833333333,137.58718276023865,0.0,40040,0
cap_par,7,3,1,0.1175,3.159866175714199,2.897164225865204,6.111868858337402,11.329135417938232,0.3257643415308121,-0.22021767497062683,-0.21120129525661469,-0.11184100570300748,-0.40922102371719893,0.6483356646949172,0.436442220216548,0.7604347665686415,0.6238193819859078,0.08833333333333333,0.3729166666666667,0.48541666666666666,0.34458333333333335,-0.002065366273419987,-0.3065644400054942,-0.0027253971847204985,0.01760689065662518,5.36113098870632,2.378112543124195,2.1292217038004297,4.246925452514745,5.360531768935263,2.347155823842913,5.324001435023089,2.3699175146324056,-0.2618970202033718,-1.8151125010522082,1.0,0.8795104166666666,226.0114119052887,0.0,46013,0
cap_par,7,4,1,0.11333333333333333,3.1494358033422323,2.8036681337926743,8.083125591278076,12.700440406799316,0.33525464086958284,-0.3754521608352661,-0.27986662089824677,-0.20803616131374622,-0.712470614706989,0.5779203908335118,0.29698946738642024,0.7154437381004746,0.5226306946950389,0.16791666666666666,0.5691666666666667,0.44,0.24333333333333335,-0.03141393060139656,-0.5951848147465426,-0.0026573052662277924,-0.0014306768291862681,6.391464898357695,2.63781977455366,2.6054997078288213,5.870538871610652,6.390932629890861,2.5650499313908757,6.3774918971517485,2.6135673290295522,-0.5624157289601862,-4.374728081629922,0.9800000190734863,0.8689583333333334,252.16306588053703,0.0,51139,0
cap_par,7,5,1,0.11416666666666667,3.2646689847540946,2.6514670005345136,9.43141794204712,15.642817974090576,0.6285490240347765,-0.44328394532203674,-0.3766983896493912,-0.08169437649017235,-0.7570360027086132,0.6172148126830053,0.28081616402875925,0.7480044597012396,0.5060176469170501,0.15916666666666668,0.6166666666666667,0.48833333333333334,0.2345833333333333,0.028271742871915057,-0.6204646972816321,0.0026070064440671336,-0.02318137082387693,7.384843332000982,2.8421395862116827,2.930310653003927,7.913813357601278,7.384533001082451,2.8018124367326784,7.359300666312504,2.827816371912164,-0.24601837429217993,-6.104114301803833,1.0,0.8420416666666667,221.96843743883073,0.0,51787,0
cap_par,7,6,1,0.10916666666666666,3.37145467732514,2.7196862810191242,11.244002342224121,17.535511016845703,0.8913863645485254,-0.39513257145881653,-0.44054000079631805,0.02089633833394386,-0.896098546147576,0.6368172419772751,0.22010847946337236,0.7621013575679356,0.4498904079657396,0.16958333333333334,0.6995833333333333,0.5137499999999999,0.18583333333333332,0.04318643349701136,-0.7641754557396591,0.00630688966202681,-0.040726523697376255,8.202194076803545,3.1165684788494987,3.256125419800928,9.495479946386746,8.202131834211041,3.0160825608355397,8.18461258587152,3.090475190126691,0.06128421507775783,-9.05479570592443,0.996666669845581,0.8165208333333334,240.87851505354047,0.0,62459,0
cap_par,7,7,1,0.115,3.540585693686892,2.653891600020496,12.493545055389404,20.09469985961914,0.9773246152737799,-0.29920728504657745,-0.5034257173538208,0.00869129076643278,-0.9691345053132374,0.6140331915764526,0.19061007907556943,0.7473698174921288,0.4186983652713743,0.1775,0.7433333333333334,0.49875,0.15916666666666668,0.04002635579724137,-0.8717360794716841,0.009585009953752888,-0.05293249818845652,9.004857071623796,3.322145460369449,3.488850784498207,11.754335064634734,9.004411648039987,3.2052468405130123,8.976578958470027,3.290901041877728,0.026577677391469476,-11.516104309732714,0.9700000286102295,0.75071875,236.1455634906888,0.0,58539,0
cap_par,7,8,1,0.1125,3.54511879001279,2.3951536720391804,13.420256614685059,21.321242332458496,1.0029136436777966,-0.08572936058044434,-0.5670958459377289,-0.006358022598294795,-1.0481886382082073,0.5888397868143156,0.15548007792972032,0.7334521642575915,0.3775571260642674,0.225,0.7887500000000001,0.4791666666666667,0.12916666666666668,0.015815028947612067,-1.036626678187039,0.008549380834452044,-0.06837360087403796,9.69123927042656,3.5529849020294977,3.8576629575251236,14.604261076638611,9.691138192135762,3.3996080952786807,9.623732357984862,3.503152355156666,-0.02426865105206768,-15.313930130849283,0.9066666960716248,0.69325,265.17405647970736,0.0,62598,0
cap_par,7,9,1,0.11583333333333333,3.4530116618291107,2.2515753152085507,14.266940116882324,21.552383422851562,1.2782656792352887,0.09102197736501694,-0.61159747838974,0.048647766216315155,-1.0915009875576012,0.59660151796499,0.13641590036211287,0.7393826658694365,0.3583729181316725,0.21041666666666667,0.8262499999999999,0.49416666666666664,0.12041666666666667,-0.0012264156113432623,-1.2096676914493054,0.017156981068063598,-0.08177072096499614,10.15542151796112,3.7711102877499267,4.230804847434479,17.688508742409674,10.155320910587054,3.5350247246553987,10.123748782669054,3.6624687399951847,0.19678620245928563,-19.77624961969753,0.800000011920929,0.5968333333333333,246.92282526753843,0.0,59579,0
cap_par,7,10,1,0.11,3.6206186888276033,2.1108123376174284,15.717850685119629,21.70159912109375,1.4177216872380813,0.17171532660722733,-0.6632084846496582,0.06830493481624819,-1.172373932406031,0.5900918370624033,0.11049978093881546,0.7462974014249076,0.32105339233696073,0.23375,0.8566666666666667,0.5108333333333333,0.09625,0.01650763910294567,-1.3314652478026086,0.019697866968367263,-0.08763336359887035,10.707732194331701,3.943031915663907,4.488146025546182,21.08141694849093,10.707581117433687,3.6624540521507827,10.668460804391136,3.7996135157474438,0.3030277240027984,-24.632186830490827,0.7475000023841858,0.5501666666666667,258.10172192566097,0.0,63675,0
