registered,arm,seed,unit,t_sub,win_len,d_wmu,d_b,share_unit,routes_same_sign,share_in_unit_interval,d_wmu_ff,d_b_ff,n_ff_intervals,share_unit_ff,pred,pred_meanrecip,pred_ff
0,E_1216,0,1,221000,220,-0.972747041527565,-0.09671398893043931,0.09043245726216022,1,1,-0.09249692503050524,-0.049352132704426344,198,0.34792006018572896,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_1216,0,2,321000,320,-0.18270717934536052,0.014215286621416606,-0.08436777812631523,0,0,-0.39505142551792083,-0.023275946134249964,288,0.055640504809241494,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_1216,0,3,61000,60,-0.1224970824519298,-0.019787059440621202,0.1390672156252229,1,1,-0.18939444272684358,-0.02061179132512433,54,0.0981484736306626,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_1216,0,4,441000,440,-4.757707901727628,-0.7477077545509827,0.13581313405433157,1,1,-0.6830026606633246,-0.12897524241017083,396,0.15884082796092636,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_1216,0,6,81000,80,-0.30197444189363276,0.03413844322594159,-0.12746024953986024,0,0,-0.08226725225469692,0.004745440712662641,72,-0.06121426496966655,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_1216,0,7,201000,200,-0.3588843847161183,-0.13394128877596945,0.27178228728808274,1,1,-0.5817185467214359,-0.07252122383767823,180,0.11084808215755747,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_1216,0,8,491000,490,-9.224970869318685,-0.8023321763713447,0.08001475299145426,1,1,3.1855967200272457,0.4029078403459224,441,0.11227736611933525,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_1216,0,10,311000,310,-0.22902690139953563,-0.2410102922756323,0.5127472794039977,1,1,-0.23703780803347807,-0.030176246428628595,279,0.11292911403695592,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_1216,0,11,151000,150,-3.8002439342264687,-0.8642646050049353,0.1852852444659357,1,1,-0.49979756859983326,-0.44522069754476845,135,0.47112390680144073,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_1216,0,12,561000,560,-0.5385063263474232,0.14543754040443324,-0.37000531613193843,0,0,0.5692966503890248,0.053873410786782594,504,0.08645057608373126,0.09758305318051957,0.09758305318051957,0.09758305318051957
