act,arm,lam,lr,seed,task,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,reg_loss,wt_q10_l1,wt_med_l1,wt_q90_l1,wt_max_l1,wt_ratio0_med_l1,rowmean_abs_med_l1,b_med_l1,exceed_t1_frac_l1,exceed_2x0_frac_l1,bind_frac_l1,proj_rows_l1,proj_removed_l1,wt_q10_l2,wt_med_l2,wt_q90_l2,wt_max_l2,wt_ratio0_med_l2,rowmean_abs_med_l2,b_med_l2,exceed_t1_frac_l2,exceed_2x0_frac_l2,bind_frac_l2,proj_rows_l2,proj_removed_l2
R,cap2,0,0.001,8,1,0.9063791667,0.6750000119,0.6750000119,0.6100000143,0.6100000143,-1.542116165,0.7006118298,-3.785557032,0,32.90770364,0.009999999776,0.009999999776,0.1397873759,0.1393092573,-0.245153293,0.8874999881,30.71077055,1.183635235,1.207470775,8.962688446,0,0.5927694079,1.153761314,1.178207029,1.206652788,1.999999904,0.009308133111,0.005808678106,0,0,0.84,1863010,911.6169518,1.062543107,1.128493064,1.187986265,1.245659941,1.954305554,0.04438053131,0.07489625737,0,0,0.01,2355334,419.6526831
R,cap2,0,0.001,8,2,0.64659375,0.9041666389,0.9041666389,0.8000000119,0.8000000119,-1.805701494,0.787293911,-4.00833559,0,18.6925893,0.009999999776,0.009999999776,0.1265733838,0.1255284697,-0.2353028357,0.8566666842,30.92187061,1.186133981,1.260952473,15.59054661,0,0.5927694079,1.149323707,1.178154072,1.206653071,1.999999864,0.01068049509,0.009568480775,0,0,0.66,503664,263.6350679,1.104248097,1.143648056,1.202466032,1.246783409,1.999703761,0.04749912499,0.08547814563,0.98,0,0.49,1389303,274.9586143
R,cap2,0,0.001,8,3,0.253075,0.3474999964,0.3474999964,0.9200000167,0.9200000167,-1.937980533,0.8025950193,-4.223642826,0,7.786384728,0.009999999776,0.009999999776,0.1176951751,0.09413986653,-0.5131936669,0.9316666722,13.61976315,1.194408059,1.226345181,18.76829529,0,0.5927694079,1.146830084,1.174624051,1.206653001,1.999999822,0.01165663263,0.009568480775,0,0,0.57,170543,59.9474225,1.046327609,1.135991553,1.191371828,1.224787766,1.991326129,0.04411342615,0.1201886646,0.77,0,0.19,457280,72.34545827
R,cap2,0,0.001,8,4,0.10569375,0.1083333343,0.1083333343,0.9900000095,0.9900000095,-1.95845139,0.8151884675,-4.563671589,0,1,0.0700000003,0.0700000003,0.09399543703,0.007792792749,-0.5371347666,1,1.299390346,1.194408059,1.205774069,18.60359764,0,0.5927694079,1.144322965,1.174452541,1.191529412,1.999999711,0.01178039772,0.009568480775,0,0,0.52,32,0.009664416313,1.04192445,1.122574208,1.183565353,1.239799023,1.960776495,0.04491844098,0.09419283643,0.56,0,0.13,86049,0.3239018917
R,cap2,0,0.001,8,5,0.10426875,0.1033333316,0.1033333316,0.9900000095,0.9900000095,-1.95845139,0.8151884675,-4.563671589,0,1,0.09000000358,0.09000000358,0.06569016725,0.008693382144,-0.5371428132,1,1.444383019,1.194408059,1.22092998,18.24998283,0,0.5927694079,1.144322965,1.174452541,1.191529412,1.999999711,0.01178039772,0.009568480775,0,0,0.52,0,0,1.043010983,1.123968781,1.185008587,1.238804869,1.970775249,0.04496196934,0.06565292552,0.58,0,0.06,95185,0.1899499893
R,cap2,0,0.001,8,6,0.10718125,0.1191666648,0.1191666648,0.9900000095,0.9900000095,-1.95845139,0.8151884675,-4.563671589,0,1,0.09000000358,0.09000000358,0.03934398293,0.01239731256,-0.5370925069,1,1.654597298,1.194408059,1.219702601,17.88646698,0,0.5927694079,1.145218812,1.174452541,1.191529412,1.999999728,0.01178039772,0.009568480775,0,0,0.53,1437,0.01337397099,1.052568006,1.126967561,1.181964653,1.243816425,1.967469573,0.04462529821,0.03969305567,0.58,0,0.09,140829,0.2437639236
R,cap2,0,0.001,8,7,0.1007645833,0.1066666692,0.1066666692,1,1,-1.95845139,0.8151884675,-5.003655434,0,0,0.4699999988,0.4699999988,0.009322852828,0,-0.5374503732,1,1.000002211,1.194408059,1.217675209,17.40739441,0,0.5927694079,1.144322965,1.174452541,1.191529412,1.999999711,0.01178039772,0.009568480775,0,0,0.52,35,2.74181366e-05,1.058104908,1.12486312,1.179184598,1.24129838,1.965859335,0.04464101864,0.009532230441,0.56,0,0.01,206,0.003460764885
R,cap2,0,0.001,8,8,0.09642916667,0.1066666692,0.1066666692,1,1,-1.95845139,0.8151884675,-5.003655434,0,0,0.7599999905,0.7599999905,-0.002856217092,0,-0.5374503732,0,1.000001414,1.194408059,1.217675209,17.03539467,0,0.5927694079,1.144322965,1.174452541,1.191529412,1.999999711,0.01178039772,0.009568480775,0,0,0.52,0,0,1.058104908,1.12486312,1.179184598,1.24129838,1.965859335,0.04464101864,-0.002853359096,0.56,0,0.01,0,0
R,cap2,0,0.001,8,9,0.1133583333,0.1158333346,0.1158333346,1,1,-1.95845139,0.8151884675,-5.003655434,0,0,0.8899999857,0.8899999857,-0.003058143426,0,-0.5374503732,0,1.000000943,1.194408059,1.217675209,16.90986633,0,0.5927694079,1.144322965,1.174452541,1.191529412,1.999999711,0.01178039772,0.009568480775,0,0,0.52,0,0,1.058104908,1.12486312,1.179184598,1.24129838,1.965859335,0.04464101864,-0.003028302221,0.56,0,0.01,0,0
R,cap2,0,0.001,8,10,0.11465,0.1150000021,0.1150000021,1,1,-1.95845139,0.8151884675,-5.003655434,0,0,0.9200000167,0.9200000167,-0.003256336087,0,-0.5374503732,0,1.000001018,1.194408059,1.217675209,16.86539841,0,0.5927694079,1.144322965,1.174452541,1.191529412,1.999999711,0.01178039772,0.009568480775,0,0,0.52,0,0,1.058104908,1.12486312,1.179184598,1.24129838,1.965859335,0.04464101864,-0.003157240804,0.56,0,0.01,0,0
