step,run_id,dead_frac,dup_frac,sat_frac,eff_rank,stable_rank,wcos_mean,sign_match_mean,sign_clone_frac,drift_sq_W,trC_W,snr_drift,eff_rank_W,top1_frac,stable_rank_W,stable_rank_W_alive,neg_gate_frac,eval_loss
0,A_w100_T10000_centered_lr0.01_s0,0.31,0.0135354,0.3,7.7696,5.12833,0.180499,0.503283,0,9.54265,15.722,0.606963,19.4182,0.101892,9.8143,8.99279,0.31,1.31685
0,A_w100_T10000_centered_lr0.01_s1,0.17,0.0159596,0.15,8.38027,4.9578,0.181989,0.499111,0.00020202,14.3802,30.7009,0.468397,19.4858,0.101473,9.85485,9.48561,0.17,2.37911
0,A_w100_T10000_centered_lr0.01_s2,0.21,0.00505051,0.2,9.66559,5.11096,0.177025,0.50095,0,1.03596,15.985,0.0648082,19.4826,0.090065,11.1031,10.2253,0.21,1.01194
0,A_w100_T10000_centered_lr0.01_s3,0.21,0.0282828,0.2,7.05854,4.96123,0.18021,0.498879,0,3.04794,17.7858,0.17137,19.4476,0.0925671,10.803,9.93625,0.21,1.00911
0,A_w100_T10000_centered_lr0.01_s4,0.32,0.0224242,0.26,6.87624,5.08786,0.180232,0.499202,0,8.47022,49.6618,0.170558,19.4672,0.0928604,10.7689,9.63917,0.32,2.07128
0,A_w100_T10000_centered_lr0.01_s5,0.19,0.00444444,0.17,10.2225,5.23648,0.181438,0.500061,0,0.594508,13.8421,0.0429493,19.4686,0.106151,9.42052,8.73155,0.19,1.12839
0,A_w100_T10000_centered_lr0.01_s6,0.23,0.019596,0.22,7.51221,4.78064,0.183867,0.498556,0,3.07333,50.8033,0.0604946,19.35,0.0992326,10.0773,9.97921,0.23,2.14694
0,A_w100_T10000_centered_lr0.01_s7,0.32,0.0159596,0.3,7.57624,4.72343,0.17787,0.500515,0,1.71992,53.0282,0.032434,19.5169,0.088441,11.307,9.99018,0.32,2.6448
0,A_w100_T10000_centered_lr0.01_s8,0.21,0.0250505,0.21,6.71876,4.94806,0.184968,0.502475,0,35.4194,49.9179,0.709553,19.4017,0.114352,8.74491,7.37236,0.21,2.8692
0,A_w100_T10000_centered_lr0.01_s9,0.24,0.00666667,0.2,9.88852,5.3807,0.177145,0.498909,0,38.3674,48.4403,0.792056,19.5766,0.0931066,10.7404,9.77072,0.24,4.23492
10000,A_w100_T10000_centered_lr0.01_s0,0,0.00444444,0,16.6733,7.83158,0.180258,0.503657,0,0.0169334,0.80906,0.0209297,19.4221,0.104258,9.59159,9.59159,0,0.0396922
10000,A_w100_T10000_centered_lr0.01_s1,0,0.00606061,0,16.8392,7.55949,0.180766,0.498879,0,0.0504299,6.7086,0.00751721,19.5103,0.100828,9.91786,9.91786,0,0.331609
10000,A_w100_T10000_centered_lr0.01_s2,0,0.00242424,0,16.8869,7.69472,0.176823,0.500242,0,0.0225767,1.02264,0.0220768,19.4998,0.0893376,11.1935,11.1935,0,0.0851698
10000,A_w100_T10000_centered_lr0.01_s3,0,0.00363636,0,16.6057,7.6396,0.180604,0.498616,0,0.0210664,2.4319,0.00866255,19.4349,0.0954161,10.4804,10.4804,0,0.222779
10000,A_w100_T10000_centered_lr0.01_s4,0,0.00686869,0,16.6974,7.87375,0.179762,0.498343,0,0.028264,2.64056,0.0107038,19.4858,0.0946572,10.5644,10.5644,0,0.10276
10000,A_w100_T10000_centered_lr0.01_s5,0,0.0040404,0,16.4717,7.50681,0.180568,0.499758,0,0.0470426,4.66371,0.0100869,19.4901,0.103717,9.64164,9.64164,0,0.43003
10000,A_w100_T10000_centered_lr0.01_s6,0,0.00848485,0,16.6255,7.23626,0.183771,0.497424,0,0.0966577,4.98611,0.0193854,19.3304,0.106694,9.37264,9.37264,0,0.178067
10000,A_w100_T10000_centered_lr0.01_s7,0,0.00444444,0,16.2455,6.99178,0.178262,0.500657,0,0.0701524,7.92778,0.00884894,19.5015,0.0886886,11.2754,11.2754,0,0.656856
10000,A_w100_T10000_centered_lr0.01_s8,0,0.00585859,0,16.6162,7.68055,0.184983,0.502556,0.00020202,0.0413343,8.79185,0.00470143,19.3832,0.115098,8.68828,8.68828,0,0.444137
10000,A_w100_T10000_centered_lr0.01_s9,0,0.00565657,0,16.6317,7.69996,0.176915,0.498869,0,0.0238623,5.40868,0.00441185,19.5683,0.0899108,11.1221,11.1221,0,0.804916
20000,A_w100_T10000_centered_lr0.01_s0,0,0.00262626,0,16.2613,7.54904,0.180805,0.503303,0,0.0277001,2.36553,0.0117099,19.4301,0.102829,9.72486,9.72486,0,0.203325
20000,A_w100_T10000_centered_lr0.01_s1,0,0.00989899,0,15.7886,7.16051,0.181633,0.49898,0,0.114653,7.46163,0.0153656,19.4732,0.0953831,10.484,10.484,0,0.357007
20000,A_w100_T10000_centered_lr0.01_s2,0,0.00383838,0,16.3712,7.52761,0.177151,0.500374,0,0.00601985,0.900684,0.00668365,19.4917,0.090533,11.0457,11.0457,0,0.109555
20000,A_w100_T10000_centered_lr0.01_s3,0,0.00383838,0,16.474,7.64996,0.180367,0.498939,0,0.0494241,4.37933,0.0112857,19.4551,0.0904691,11.0535,11.0535,0,0.417603
20000,A_w100_T10000_centered_lr0.01_s4,0,0.00747475,0,16.4585,6.84321,0.180215,0.499374,0,0.0557366,2.69981,0.0206446,19.4494,0.0982519,10.1779,10.1779,0,0.12218
