zbar_cur,sigma_cur,between_cur,pos_frac,zbar_inv,sigma_inv,between_inv,pos_frac_inv,var_off,var_wid,var_cross,rowmean,rowmean_sd,cnorm,bias,bias_sd,star,star_sd,eps_max,w2col,gate_mean,ce_probe,acc,dead_hard,dead_soft,sat,task,step,clamp,ce20,pressure,arm,iv,seed
0.46517667691132303,0.9835151567067455,0.33856548671265135,0.6591796875,0.10470703684562083,0.34801229200817213,0.27927564305713404,0.58027587890625,0.03589707726228573,0.0850719964804117,0.00014348164608387462,0.000892896634086741,0.0051577168120567505,1.1432827764342823,0.01927481547114439,0.0336660351868629,0.11074119287656092,0.522880214476547,0.19460883781447763,0.7802213110208814,0.7614257853128947,0.26932260394096375,0.9100000262260437,0,0,0.0,1,625,ref,1.823934555053711,0.0,LR03,none,0
-0.10794563133545926,1.1763213485307595,0.5840189595044938,0.45775390625,-0.10751596610270227,0.47590952094957134,0.6176214416005188,0.46846923828125,0.07817893232355563,0.14659433895168686,0.0017166008552080962,-0.0010476268087110645,0.007653393196927583,1.5230387451960832,0.023151578613324092,0.0489051166221776,-0.08416501930800883,0.7669170046720122,0.21384667895393078,0.8358151925060437,0.6204277408390771,0.23374390602111816,0.9210000038146973,0,0,0.0,2,625,ref,0.9325516819953918,0.0,LR03,none,0
-0.34831821174391187,1.252327841141644,0.6081888953874891,0.377265625,-0.27078890267627836,0.5606665371997112,0.7016395417188389,0.3997900390625,0.09979859742881991,0.21563244844272902,-0.0010840799360337832,-0.0025664056788155132,0.008341896686775836,1.7911951042977259,0.02663437491748482,0.06471131238573581,-0.2362626071436436,0.8319488083413037,0.2413166628351085,0.8871738950327415,0.5640859449235722,0.282927006483078,0.9067000150680542,0,0,0.0,3,625,ref,1.295595645904541,0.0,LR03,none,0
-0.8743930888998035,1.2714526422545023,0.7227442202359778,0.2387109375,-0.5880837224342048,0.6221626360708846,0.6242583340293146,0.27517333984375,0.12162011096084348,0.2611302114411068,0.004336023320721927,-0.005742395041974434,0.007736560758550429,1.9750293271026416,0.022723577516153455,0.08076025732534348,-0.5655148053706185,0.7692263907500448,0.2490981137819418,0.930919962131999,0.4670976653252728,0.2509233355522156,0.9169999957084656,0,0,0.0,4,625,ref,1.484592318534851,0.0,LR03,none,0
-0.7376943383434525,1.2877585327142727,0.5525246739462398,0.27591796875,-0.7372991728917276,0.6837879877473685,0.6596915835335502,0.22808349609375,0.14747339102307971,0.3158900400483764,0.004202581116139415,-0.007078350399463206,0.007903136483610296,2.1360817956926597,0.02292339053237811,0.09001645456570335,-0.702167335906834,0.7856051888985072,0.2419831045293484,0.970167264572199,0.49314258675673045,0.22633548080921173,0.9140999913215637,0,0,0.0,5,625,ref,1.2558850049972534,0.0,LR03,none,0
-0.8504363851231024,1.3354099163670612,0.4610120101680169,0.25048828125,-0.8872721334925971,0.7395046343287284,0.7378426891379672,0.20628173828125,0.18508405967828925,0.3611836493877951,0.0005993951275819931,-0.008364055745727864,0.008444668677509905,2.288826985196635,0.023869294878677463,0.09730914833087337,-0.8329262739176632,0.8486664736471519,0.3235908077549642,1.0086064442853124,0.47534180580987595,0.24469466507434845,0.9200999736785889,0,0,0.0,6,625,ref,1.1633875370025635,0.0,LR03,none,0
-0.9065845237979032,1.3531510941662208,0.6313407752870447,0.26021484375,-0.8934600655846807,0.7597869446473758,0.6559071781248734,0.20721191406249997,0.17968966796640282,0.3957836832943537,0.0018028499958383432,-0.008557192834155678,0.007995430522831594,2.425001686587073,0.029585992310894652,0.10069078111273227,-0.8469941172113612,0.7935762745975927,0.45283744809343485,1.0440292411216812,0.4821503994439263,0.24689161777496338,0.9117000102996826,0,0,0.0,7,625,ref,1.4193377494812012,0.0,LR03,none,0
-0.900425922559213,1.3648229955332591,0.6832592861732394,0.25859375,-0.9949466867138542,0.8041965709495031,0.7079615075105165,0.192373046875,0.2114020560710501,0.43626008278046785,-0.0009300141245785131,-0.009446219638191146,0.00849274016528413,2.563357168819436,0.033623376851901414,0.10320703622261115,-0.9340266931530814,0.8417255090169434,0.4922840520160236,1.0819118572267548,0.48101563383825124,0.24208714067935944,0.916700005531311,0,0,0.0,8,625,ref,1.2133928537368774,0.0,LR03,none,0
-0.9220420462809815,1.3450327481832172,0.8489577230864875,0.261875,-1.023618129169406,0.8376509716680605,0.7386121980680577,0.1943408203125,0.22506401830610342,0.47757358312907855,-0.0009784510987359504,-0.009930825890911316,0.008553608546913623,2.6784258059533617,0.039497054551611656,0.10701164771880038,-0.977795019591581,0.8445846022135027,0.5789306255033495,1.1126958132023745,0.4833125087991357,0.22069385647773743,0.9225000143051147,0,0,0.0,9,625,ref,1.2085334062576294,0.0,LR03,none,0
-0.9680947091399262,1.3909525216774343,0.782931126202249,0.2521484375,-1.011183048341614,0.8619232359291199,0.6717185563515014,0.20024169921874999,0.21752972162734177,0.5237531061334102,0.001628836873773583,-0.009988150524617424,0.008140739407321188,2.779933143446699,0.04663667333079502,0.10990388983858117,-0.9765276108544404,0.8007609393599813,0.5488170181916363,1.1389448886565046,0.47650391516508533,0.21189039945602417,0.9168999791145325,0,0,0.0,10,625,ref,1.178858757019043,0.0,LR03,none,0
-0.9210093442342757,1.3937721327926342,0.6910664410799316,0.2625,-1.0087313364780537,0.8751962282480886,0.6662583201798875,0.20120605468749997,0.21552965075711217,0.5543589234515167,-0.003920136268948122,-0.009948845051854017,0.008094978008940101,2.8832750577561392,0.0513621316087665,0.110930827883906,-0.9677757859527968,0.7843330271878847,0.5375019982822866,1.166464188379259,0.4837500087916851,0.23490020632743835,0.9153000116348267,0,0,0.0,11,625,ref,1.1897605657577515,0.0,LR03,none,0
-0.9369259480815606,1.382136822893694,0.8236194165028558,0.2644921875,-1.0616362416938971,0.9058602995245852,0.6909812580893262,0.19693603515625002,0.23467040352241797,0.591958149939438,-0.006045671207084302,-0.010531417169331505,0.008258757708583276,2.982111357274028,0.05286255537066609,0.11396607251825279,-1.0259527751509865,0.7990163179092343,0.5967133165171059,1.1848537578837044,0.4851445400179364,0.23322074115276337,0.9157000184059143,0,0,0.0,12,625,ref,1.1075568199157715,0.0,LR03,none,0
-1.002245992102369,1.4493074140140898,0.9416284365400439,0.25705078125,-1.071933009643786,0.9345376948115932,0.8513005019708865,0.2053515625,0.256513679190955,0.6253409085116308,-0.008493884678819235,-0.010713301670737951,0.009000855460281836,3.0774687500302367,0.05438782541779801,0.1163471328094353,-1.0430593554376324,0.8792792456444462,0.5807810702253775,1.2105275285972164,0.47993555573164487,0.23727211356163025,0.916100025177002,0,0,0.0,13,625,ref,1.1965254545211792,0.0,LR03,none,0
-1.1263482193407623,1.425458985782641,0.8572843620853026,0.22845703125,-1.125460407499676,0.9591870351505168,0.8396619101329774,0.19911376953124998,0.2702527292725155,0.6616386233885385,-0.011851584260214956,-0.011273440972295896,0.00889867521503129,3.168016298198862,0.05714530833880417,0.11952211518247663,-1.0976813169002506,0.8676730463451816,0.5774591242933995,1.2280205776704793,0.4599199310725089,0.25256603956222534,0.9172999858856201,0,0,0.0,14,625,ref,1.108390212059021,0.0,LR03,none,0
-1.1102942549869141,1.4808969873683961,0.7718116928398991,0.232734375,-1.1464608186112795,0.9872982275203038,0.8320148044803122,0.19877685546874999,0.27395185650395354,0.7119221830119975,-0.011116249451217159,-0.0113281097083075,0.008987450703832904,3.2543157378279064,0.057539799285586925,0.1232844579881281,-1.1028869716471839,0.8783866044497667,0.49112005539021764,1.2433627176343305,0.462914071646519,0.21554183959960938,0.9254000186920166,0,0,0.0,15,625,ref,1.0935429334640503,0.0,LR03,none,0
-0.9797132414139665,1.4938765568767158,0.8917255206032506,0.26689453125,-1.167297013153341,1.0068891186737545,0.8381937603158588,0.20263671874999997,0.27982801395558377,0.7411991739872161,-0.007201490639189666,-0.011554569719149763,0.00894859635631823,3.341298871138929,0.06019479261361994,0.12546465030649978,-1.1234300463016995,0.863775294101087,0.4400130958250351,1.2675108070102847,0.4868261806142982,0.22480618953704834,0.9240999817848206,0,0,0.0,16,625,ref,1.2629823684692383,0.0,LR03,none,0
-1.0957024970825342,1.5156828330592438,0.9202680597466023,0.24455078125,-1.1659318314230351,1.0314876723114592,0.9484775315663974,0.21139892578125002,0.2998622546939509,0.777391154511698,-0.013286591075136387,-0.011750452311386706,0.009529110370146754,3.421717386719976,0.061805122385849245,0.12850242272903123,-1.1418855006580224,0.9319168398370903,0.48091269954103266,1.2855763006850265,0.47118555588065647,0.22791644930839539,0.9197999835014343,0,0,0.0,17,625,ref,1.2160496711730957,0.0,LR03,none,0
-1.166071829787756,1.5407970876664585,0.9063648814952461,0.24201171875,-1.233424359277926,1.056909580944245,0.9366805182747782,0.19688720703125,0.32061966810382414,0.8089688810861867,-0.012530686898270787,-0.012390198165006394,0.00955006063599626,3.503138447185974,0.061074552979553116,0.13197825674711325,-1.2081502354501907,0.9264669873361453,0.48558758482216113,1.3046042629275063,0.46940821216092443,0.22235806286334991,0.919700026512146,0,0,0.0,18,625,ref,1.0317062139511108,0.0,LR03,none,0
-1.1498810502178463,1.5626414940819506,1.047151643562825,0.248671875,-1.237759549093261,1.0876725520987902,1.0492931806392418,0.20655761718750001,0.3342660460625242,0.8484784156042826,0.00028711892228905215,-0.012367551992378711,0.010108424825018569,3.582905876136985,0.06381661271938356,0.13524461941353214,-1.2030883513395692,0.983352538764673,0.49563921508511544,1.3261972976002863,0.4740703214565292,0.24032162129878998,0.9203000068664551,0,0,0.0,19,625,ref,1.2017829418182373,0.0,LR03,none,0
-1.1736708645308565,1.5654425579298228,1.1834454280882243,0.24490234375,-1.2500263053465988,1.1082548561621912,1.1614818064549302,0.20939208984375002,0.3530459587565551,0.8785578800443692,-0.0033750125938447704,-0.0124708037023687,0.010674730419946153,3.6544404554496657,0.0656383855175227,0.13459167226398874,-1.2118434577827302,1.0413948813332068,0.4662453167311509,1.3398158098356168,0.4714316496264655,0.23233261704444885,0.9221000075340271,0,0,0.0,20,625,ref,1.1681265830993652,0.0,LR03,none,0
-1.0612795074871229,1.5652799187891073,1.2465477426451135,0.276875,-1.261467104167664,1.1239457692355195,1.1354255299402918,0.21187255859374998,0.34413978364561515,0.9227582065596773,-0.0036438980228683717,-0.01234802564752969,0.010497581859165548,3.7245756978815705,0.06471815479686484,0.13380377828076706,-1.200186573222296,1.0147628465849539,0.46240923600017036,1.3490589853607875,0.4938125086203218,0.23146948218345642,0.9204000234603882,0,0,0.0,21,625,ref,1.2759097814559937,0.0,LR03,none,0
-1.1879300353329634,1.584770240415356,1.0615880974144403,0.24728515625,-1.304944931566244,1.14853913651933,1.19088018237303,0.21017822265625002,0.3685885687938921,0.9598200951803159,-0.009266515857639202,-0.012872726802651977,0.010752999112307239,3.8001104301491626,0.06247915836866014,0.1344060674688523,-1.2561748078571828,1.0447817490307316,0.459768173071542,1.3609274758535441,0.4730996183480602,0.25409799814224243,0.9085000157356262,0,0,0.0,22,625,ref,1.2766945362091064,0.0,LR03,none,0
-1.1923833005700641,1.6226653038874665,1.2820296776577684,0.253984375,-1.2410034347437195,1.1465865232875656,1.1003422631128035,0.2201904296875,0.3445558944487277,0.9851847603440023,-0.015079999408062407,-0.012421640491168522,0.010425613476578784,3.873357210576321,0.06374209595844149,0.1340695979155093,-1.2087035755628717,1.0072763634849817,0.4650654373092108,1.3736589095989722,0.47778907139319926,0.26984119415283203,0.9115999937057495,0,0,0.0,23,625,ref,1.2616719007492065,0.0,LR03,none,0
-1.2898244545247033,1.6223959868883695,1.2109740422128064,0.2325,-1.352761418233739,1.1610100210526013,0.8442000254348615,0.1909228515625,0.353262885668655,1.0194918628522276,-0.02481047953632006,-0.013520882500897488,0.009317839105640264,3.9392154821079823,0.06094961634837091,0.14248578102685405,-1.324100001344825,0.9129697253329704,0.5383239895072665,1.3820186737033457,0.46275000914931297,0.2840050756931305,0.9075000286102295,0,0,0.0,24,625,ref,1.2195605039596558,0.0,LR03,none,0
-1.1466949687456955,1.6411160740908801,1.052891935149354,0.26265625,-1.3632795495585799,1.173265411360435,0.8047277434545248,0.18874511718749998,0.3484497835152805,1.0534264553048884,-0.0253245133253976,-0.013511903421767633,0.00913187490096278,4.013149679338226,0.06110802000388503,0.14168118442874025,-1.3230218004708063,0.8918457372107391,0.6137603786127586,1.3955293641146767,0.48385938378982246,0.26800695061683655,0.9128999710083008,0,0,0.0,25,625,ref,1.2527917623519897,0.0,LR03,none,0
-1.195133779757213,1.6536859499806937,1.1247453902024451,0.25466796875,-1.3853243122817434,1.1911347817302074,0.8224857684240025,0.19052978515625002,0.3576628982831816,1.0837376769955491,-0.022598507031261553,-0.013731939524168249,0.009188505945014955,4.078016560559611,0.061994899147539397,0.14407324068493213,-1.3446749381854042,0.8978448893594215,0.5918651430300118,1.409682579178836,0.4782675870100502,0.2516776919364929,0.9000999927520752,0,0,0.0,26,625,ref,1.1929469108581543,0.0,LR03,none,0
