zbar_cur,sigma_cur,between_cur,pos_frac,zbar_inv,sigma_inv,between_inv,pos_frac_inv,var_off,var_wid,var_cross,rowmean,rowmean_sd,cnorm,bias,bias_sd,star,star_sd,eps_max,w2col,gate_mean,ce_probe,acc,dead_hard,dead_soft,sat,task,step,clamp,ce20,pressure,arm,iv,seed
0.05330156495338345,0.8453171534312974,0.1913099337570557,0.5159375,-0.023344992839118096,0.30317647057739894,0.17691085401744858,0.4783984375,0.022070936121991694,0.07012907570887915,-0.0002840395191024151,-0.0002249312083802414,0.004098240901488582,1.0430350678012084,0.006764899761910783,0.0307855232932897,-0.016276561041675255,0.41813817896872174,0.16761642938060684,0.7414863555781268,1.019226558409864,0.26502007246017456,0.9097999930381775,0,0,0.0010742187732830644,1,625,ref,1.51710844039917,0.0,SN02,none,0
-0.22454560092626535,1.0732586220671103,0.3722994815193318,0.4276953125,-0.16877918075941634,0.4302663160776669,0.4884544461609637,0.43085693359375,0.06157281392213285,0.12251491992959355,0.0010413688993204068,-0.0015487137568899606,0.006678204549833845,1.3905516335617107,0.007381934049190022,0.04157470030863412,-0.15126491439093576,0.6746381403307744,0.18140087160718243,0.7845038538698232,0.922721087281825,0.21687620878219604,0.9241999983787537,0,0,0.013398437760770321,2,625,ref,0.7026475667953491,0.0,SN02,none,0
-0.27529028549349277,1.1856921678379784,0.3592190339989234,0.4028125,-0.2632371851547152,0.5154135784402646,0.6174045830835398,0.40240966796875005,0.08591195380433207,0.18274976851483216,-0.003010565478565419,-0.002421368369206542,0.007727311247056684,1.6403065913810204,0.010827900041185785,0.05625900741086409,-0.2372117773867709,0.779536687407287,0.2113417103906836,0.8274900399340486,0.903858204507269,0.26751720905303955,0.9050999879837036,0,0,0.01615234464406967,3,625,ref,1.0353610515594482,0.0,SN02,none,0
-0.4982181677065763,1.1950833285660394,0.8516592573927615,0.35140625,-0.4147695823072728,0.5745732005110278,0.7091176063500086,0.34656982421875,0.10786631564065507,0.22080517436326422,0.001462872741566489,-0.003988026295581715,0.008150288618412575,1.8155419366771042,0.011246111306827516,0.06677385198876412,-0.39727857601881256,0.8221400753219593,0.23433203862009325,0.8607590333138307,0.8364385481295176,0.23076137900352478,0.9222000241279602,0,0,0.0380859375,4,625,ref,1.3868077993392944,0.0,SN02,none,0
-0.5008511407635516,1.213766032437888,0.5279968220420341,0.3526953125,-0.508582425958845,0.6345957678727282,0.8199863691265112,0.32759033203125,0.1292789145176943,0.2717842154366815,0.0016486586476017957,-0.004812501207074477,0.008689940807475849,1.9784076352115272,0.013343106221291236,0.07433873434144482,-0.4796389869641277,0.8763205771112755,0.23643133000865024,0.8979913026309285,0.8319467775372322,0.19792740046977997,0.9253000020980835,0,0,0.03167968615889549,5,625,ref,1.126117467880249,0.0,SN02,none,0
-0.5755165634048548,1.264140142767108,0.5619439175107099,0.33814453125,-0.6224313429917344,0.690439035047216,0.9593439061408847,0.3041552734375,0.16176673053424231,0.315145880132921,-0.00020654955023239607,-0.005946033606320627,0.009387067165686713,2.1319179662184715,0.016744886665255764,0.0823711642474228,-0.5923537851617213,0.9542320165803675,0.3764580595123701,0.9256815888996809,0.8090782687696628,0.2202819585800171,0.9229000210762024,0,0,0.03718750178813934,6,625,ref,1.0700862407684326,0.0,SN02,none,0
-0.7011769197859801,1.284401351601296,1.0267249974419084,0.3107421875,-0.6640110901780487,0.7260163141458514,1.0036812304129479,0.29818115234375,0.17197965719175204,0.3496876135756727,0.005432417638503191,-0.006410917421172988,0.00949566981358653,2.2673540833893275,0.021500607784546447,0.08852100898785235,-0.6352197448010851,0.964128239594219,0.4152920790719734,0.9607588312170185,0.7732811700366438,0.23983460664749146,0.9190999865531921,0,0,0.05183593928813934,7,625,ref,1.577270269393921,0.0,SN02,none,0
-0.681850471064955,1.3144077303708852,1.1173630464125834,0.339921875,-0.6929074701162173,0.7675807472164194,1.1715770876298806,0.30445800781249993,0.1993361868826886,0.3878663927586797,0.0019776238559487394,-0.006754583864320079,0.01032103352824151,2.4003574457998305,0.023637388034621835,0.09309362717086676,-0.668287402993786,1.0470285515446487,0.4301155289395493,0.9892519164696116,0.7907864493934903,0.22833077609539032,0.9208999872207642,0,0,0.061054687947034836,8,625,ref,0.9895496368408203,0.0,SN02,none,0
-0.7782065826297067,1.300493596817454,1.152418620335594,0.3088671875,-0.7834931413864153,0.809761406847049,1.2234511795786092,0.28417724609375,0.22279864339032848,0.43070055697977294,0.0022143356488108705,-0.00765438796403626,0.010557782204895793,2.5201516352031152,0.027728567759040743,0.09967785828134577,-0.756370186339303,1.0694271303722926,0.43770021315032315,1.0169933588321005,0.7564139654347674,0.20576897263526917,0.9287999868392944,0,0,0.06138671934604645,9,625,ref,1.0154236555099487,0.0,SN02,none,0
-0.8026029601576744,1.357476952564505,1.029696172166801,0.31140625,-0.8648529523307661,0.8409833692417225,1.175950760144956,0.26774658203125,0.23505117366205067,0.469269225415557,0.0029326282635519017,-0.008625011629969027,0.01024781112377081,2.6236910174728223,0.03233088521650643,0.10613923559176153,-0.8511964333512728,1.038606634469832,0.4510732672244757,1.0349996092797236,0.7523532439861447,0.2073683738708496,0.9226999878883362,0,0,0.06779296696186066,10,625,ref,1.1331231594085693,0.0,SN02,none,0
