act,reg,lam,seed,task,tensor,ndim,numel,sq_norm,norm,norm0,norm_ratio,cos_w0,dist_w0,pen_l2,pen_l2init,pen_shell,pen_angular,reg_loss,arm
LR,none,0,0,0,W1,2,78400,33.19778038,5.761751502,5.761751502,1,1,0,0.03319778038,0,0,1.474277606e-17,0,cap2
LR,none,0,0,0,b1,1,100,0.0445198491,0.2109972727,0.2109972727,1,1,0,4.45198491e-05,0,0,0,0,cap2
LR,none,0,0,0,W2,2,10000,33.40909083,5.78005976,5.78005976,1,1,0,0.03340909083,0,0,0,0,cap2
LR,none,0,0,0,b2,1,100,0.3121393494,0.5586943256,0.5586943256,1,1,0,0.0003121393494,0,0,0,0,cap2
LR,none,0,0,0,W3,2,1000,3.260951522,1.805810489,1.805810489,1,1,0,0.003260951522,0,0,0,0,cap2
LR,none,0,0,0,b3,1,10,0.04022925306,0.2005723138,0.2005723138,1,1,0,4.022925306e-05,0,0,0,0,cap2
LR,none,0,0,1,W1,2,78400,135.4872432,11.63989876,5.761751502,2.020201454,0.04216709295,12.76828296,0.1354872432,0.1630290499,0.03455261522,0.1284764346,0,cap2
LR,none,0,0,1,b1,1,100,0.4770832831,0.6907121565,0.2109972727,3.273559642,0.17450793,0.6861035824,0.0004770832831,0.0004707381257,0.0002301263697,0.000240611756,0,cap2
LR,none,0,0,1,W2,2,10000,145.0666648,12.04436237,5.78005976,2.083778173,0.3227602402,11.5557981,0.1450666648,0.1335364697,0.03924148714,0.09429498255,0,cap2
LR,none,0,0,1,b2,1,100,1.121242294,1.05888729,0.5586943256,1.895289145,0.5170823686,0.9064081079,0.001121242294,0.0008215756582,0.0002501930021,0.0005713826561,0,cap2
LR,none,0,0,1,W3,2,1000,182.8716559,13.52300469,1.805810489,7.488606791,0.7874632178,12.15207511,0.1828716559,0.1476729295,0.13729264,0.01038028952,0,cap2
LR,none,0,0,1,b3,1,10,0.06309643066,0.251190029,0.2005723138,1.252366412,0.7286526683,0.1729279279,6.309643066e-05,2.990406826e-05,2.562153091e-06,2.734191517e-05,0,cap2
