arm,seed,lr,task,iv,online_acc,memo_acc,acc,dead_frac_c1,zeroout_c1,zbar_c1,zsd_c1,zbar_min_c1,mob_c1,mob_pool_c1,eff_rank_c1,dead_frac_c2,zeroout_c2,zbar_c2,zsd_c2,zbar_min_c2,mob_c2,mob_pool_c2,eff_rank_c2,dead_frac_f1,zeroout_f1,zbar_f1,zsd_f1,zbar_min_f1,mob_f1,eff_rank_f1,dead_frac_f2,zeroout_f2,zbar_f2,zsd_f2,zbar_min_f2,mob_f2,eff_rank_f2,w_norm_c1,w_norm_c2,w_norm_f1,w_norm_f2,w_norm_f3,alpha_med_c1,alpha_min_c1,alpha_max_c1,alpha_clip_frac_c1,two_alpha_W_med_c1,alpha_med_c2,alpha_min_c2,alpha_max_c2,alpha_clip_frac_c2,two_alpha_W_med_c2,alpha_med_f1,alpha_min_f1,alpha_max_f1,alpha_clip_frac_f1,two_alpha_W_med_f1,alpha_med_f2,alpha_min_f2,alpha_max_f2,alpha_clip_frac_f2,two_alpha_W_med_f2
SNAc3,4,0.001,11,none,0.9731666667,1,1,0,0,-0.1962280869,0.1396667808,-0.3562175632,0.4896990955,0.5462613106,11.96508716,0,0,-0.4216216505,0.3451422751,-0.5900095105,0.7337906957,0.6120706201,14.40082848,0,0,-0.266771704,1.4923594,-8.234564781,0.988286376,72.87742576,0,0,-0.4692825377,4.122490883,-12.29806805,0.9983645082,55.44010934,0.9729835987,3.08225584,6.224755764,2.047872543,1.699029922,3,3,3,1,0.8323585987,3,3,3,1,2.06581831,2.055291176,0.5014362335,2.429245234,0,6,0.7512608767,0.374194622,1.011940479,0,6
SNAc3,4,0.001,12,none,0.9625895833,1,1,0,0,-0.2021606266,0.1529111415,-0.432436645,0.4680674374,0.5372040868,12.03431322,0,0,-0.4975008368,0.3614951372,-0.6236180663,0.8423189521,0.6336689591,14.28574316,0,0,-0.1859382093,1.805013895,-8.861883163,0.9906984568,72.17590036,0,0,0.1731432825,4.952455521,-6.813933849,1.006632566,57.41308487,1.016674519,3.227613926,6.558884621,2.065877914,1.504991651,3,3,3,1,0.9172251821,3,3,3,1,2.168365479,1.707936645,0.3527912498,2.05658865,0,6,0.6249305606,0.328843385,0.9185382128,0,6
SNAc3,4,0.001,13,none,0.9718479167,1,1,0,0,-0.1892402172,0.1422816366,-0.4136124253,0.4390995502,0.5083810091,11.85146754,0,0,-0.4898612499,0.367872566,-0.6538074017,0.8242802024,0.6003910303,14.09808333,0,0,-0.1639807224,1.788023949,-9.785532951,0.9930104613,73.42990544,0,0,-0.2149882317,4.871689796,-7.122880936,1.004398942,60.01182299,1.017455697,3.312469244,6.856608391,2.121449709,1.529686928,3,3,3,1,0.8515794277,3,3,3,1,2.201097488,1.734376907,0.5333268046,2.02711153,0,6,0.6349377632,0.432679534,0.8670332432,0,6
SNAc3,4,0.001,14,none,0.9543041667,1,1,0,0,-0.2451999933,0.1676010191,-0.5222815275,0.44951123,0.4987875521,11.54559147,0,0,-0.4925929904,0.3473596573,-0.6421471834,0.8794798255,0.5809741616,14.2593597,0,0,-0.1155992672,1.924045682,-10.09270382,1.001435995,73.72406691,0,0,-0.3617786765,5.187362194,-6.198728085,1.00492394,60.86398809,1.039560556,3.442215443,7.176831245,2.152044535,1.446259856,3,3,3,1,1.003756404,3,3,3,1,2.080191612,1.604321957,0.2620622218,1.944085121,0,6,0.5968996286,0.3595975041,0.7776066065,0,6
SNAc3,4,0.001,15,none,0.9693604167,1,1,0,0,-0.2510301769,0.1468340456,-0.5027750731,0.4429445565,0.4888917804,11.53377281,0,0,-0.504660666,0.357583791,-0.6472401023,0.8586120009,0.6088616252,14.10928408,0,0,-0.06549175084,1.935511589,-16.72427559,0.9909928441,71.57499878,0,0,0.1896764785,5.370419025,-7.771417618,0.9970577359,60.89466889,1.018911719,3.498912811,7.416581154,2.274048567,1.530253887,3,3,3,1,0.8793497086,3,3,3,1,2.136007786,1.604775429,0.2757631838,1.949017763,0,6,0.575860858,0.3556355536,0.8250553608,0,6
SNAc3,4,0.001,16,none,0.9756333333,1,1,0,0,-0.2458941638,0.1526665539,-0.4081203938,0.374917388,0.4497350156,11.92643666,0,0,-0.5219957232,0.3920675218,-0.6134560704,0.8251467347,0.6146136522,13.97407616,0,0,-0.2328855395,1.979523301,-16.88079834,0.992996037,74.63386287,0,0,0.4202390015,5.477383614,-7.724159718,0.9948959351,62.23172937,0.9864767194,3.606689215,7.663656235,2.311938047,1.61248672,3,3,3,1,0.9154391885,3,3,3,1,2.347310305,1.560482264,0.4088404477,1.849395752,0,6,0.5626211166,0.4295279384,0.7482324839,0,6
SNAc3,4,0.001,17,none,0.9723395833,1,1,0,0,-0.2478470206,0.1577550471,-0.4397390783,0.3696264327,0.4529224336,11.30653373,0,0,-0.5084183812,0.3701916635,-0.6535114646,0.8422745466,0.6199132204,14.1095938,0,0,-0.32191661,1.949024081,-17.85811806,0.9947839379,73.05955738,0,0,0.1949317157,5.432682991,-7.929527283,0.9959149361,64.81920234,0.9882008433,3.622619629,7.868759632,2.377863884,1.573363781,3,3,3,1,0.9445239902,3,3,3,1,2.215598822,1.589282036,0.3308807611,1.845491052,0,6,0.5710451007,0.3895737529,0.7368548512,0,6
SNAc3,4,0.001,18,none,0.9697541667,1,1,0,0,-0.2390806079,0.1655369252,-0.4103474021,0.4308921993,0.456401974,11.68060719,0,0,-0.5169584155,0.3751422763,-0.6076989174,0.8225262761,0.6013016105,14.17012709,0,0,-0.314968437,2.143846512,-17.65448952,0.9992895722,74.65135396,0,0,-0.2173367143,6.010061264,-8.535996437,0.9984695911,65.47293731,0.9891927242,3.696748734,8.098640442,2.390280485,1.496881008,3,3,3,1,0.9868627787,3,3,3,1,2.244012117,1.440351725,0.2137733102,1.745081306,0,6,0.5165091753,0.3138103485,0.6948831677,0,6
SNAc3,4,0.001,19,none,0.9673958333,1,1,0,0,-0.2259160876,0.1482508034,-0.4557599127,0.3710844517,0.3943642378,10.98436706,0,0,-0.4661860168,0.3520694971,-0.5750611424,0.803250432,0.5863680243,14.33392485,0,0,-0.3886119723,2.113820076,-20.36744499,0.9935351014,73.55866462,0,0,-0.1034101993,6.09328413,-6.930774212,1.005132079,65.23818771,1.017826915,3.76836133,8.304754257,2.463423014,1.55106461,3,3,3,1,0.8859959841,3,3,3,1,2.11020565,1.462900281,0.1973104477,1.783040047,0,6,0.5106606483,0.3117778301,0.6953891516,0,6
SNAc3,4,0.001,20,none,0.9668833333,1,1,0,0,-0.2394064367,0.1468866169,-0.4998042881,0.3888657093,0.4360691309,10.89570621,0,0,-0.515822053,0.3574195504,-0.639095664,0.8629059196,0.5784000754,14.10991292,0,0,-0.3837023377,2.129399061,-25.31712914,0.9939720035,71.6322296,0,0,0.1319898218,6.173428059,-8.017985344,0.9956381321,66.69781564,1.080719709,3.809537172,8.534393311,2.503316879,1.580953479,3,3,3,1,0.8761762977,3,3,3,1,2.138642788,1.454938769,0.1945973933,1.707154274,0,6,0.5040896535,0.3428718448,0.7117509842,0,6
SNAc3,4,0.001,21,none,0.96841875,1,1,0,0,-0.2150025517,0.1393175274,-0.4435828626,0.364174515,0.4372313917,11.09630358,0,0,-0.5282756686,0.3780362904,-0.6411861181,0.9152852893,0.6149378419,14.08194108,0,0,-0.4050813019,2.247153282,-26.21962929,0.9948234558,73.42562031,0,0,-0.3029513955,6.446649075,-7.892482281,0.9993743896,69.08373749,1.127438188,3.88724041,8.731063843,2.533987522,1.540239811,3,3,3,1,0.8348536491,3,3,3,1,2.264548302,1.380031466,0.1981571019,1.6116817,0,6,0.4747804999,0.3131002486,0.6377272606,0,6
SNAc3,4,0.001,22,none,0.9696645833,1,1,0,0,-0.2592080534,0.1588889956,-0.4974405169,0.3627308607,0.3834611475,10.80882559,0,0,-0.5027813911,0.3624510467,-0.6486523747,0.8488587737,0.6120076776,14.0602107,0,0,-0.4262011945,2.164111376,-21.81388092,0.9887625575,76.00327764,0,0,-0.02327158116,6.246287823,-6.552325726,0.994120121,69.42837918,1.149141073,3.94567728,8.911839485,2.576745033,1.621338129,3,3,3,1,0.9503683448,3,3,3,1,2.177014828,1.418817043,0.2363816053,1.661860228,0,6,0.4912481308,0.3296073079,0.6607331038,0,6
SNAc3,4,0.001,23,none,0.96849375,1,1,0,0,-0.2412705272,0.1485431641,-0.4886768758,0.3009620309,0.3800800145,10.93734411,0,0,-0.5133820772,0.3474345803,-0.5971342325,0.8372498155,0.5965539813,14.15454536,0,0,-0.2891803384,2.19622016,-31.0363102,0.9894987345,68.54327647,0,0,-0.06094747037,6.547910213,-10.01246071,0.9974753261,65.90084163,1.178419113,3.959504843,9.074999809,2.604231358,1.671802521,3,3,3,1,0.8905257583,3,3,3,1,2.081553459,1.407614946,0.1831979901,1.697108746,0,6,0.4696515203,0.2529891729,0.6291889548,0,6
SNAc3,4,0.001,24,none,0.964425,1,1,0,0,-0.2288453281,0.1440806836,-0.4899241328,0.3698498011,0.4042637646,11.49374418,0,0,-0.5171420574,0.3661684394,-0.5940340161,0.8243514299,0.5880026221,14.14664031,0,0,-0.4503090084,2.342111111,-28.74418449,1.004687071,70.54773056,0,0,-0.8528779149,6.800992489,-10.46898174,0.9925542474,66.73451736,1.170085192,3.990626812,9.260632515,2.602873325,1.586467028,3,3,3,1,0.8636342883,3,3,3,1,2.186342239,1.327324271,0.1893159151,1.610496521,0,6,0.4573565722,0.1672206968,0.5716992021,0,6
SNAc3,4,0.001,25,none,0.9552375,1,1,0,0,-0.2189089507,0.1519446075,-0.4943005443,0.3813834488,0.4060204029,11.48009754,0,0,-0.5064740181,0.3846873641,-0.6770380139,0.8434836268,0.6585648656,14.0581125,0,0,-0.1685547233,2.517923594,-18.88858604,0.996373415,79.17269459,0,0,-0.05607435852,7.418319225,-12.5435667,0.9979636669,70.22499311,1.194862485,4.098695755,9.433574677,2.623147488,1.460221767,3,3,3,1,0.9079454541,3,3,3,1,2.303543806,1.232644558,0.2165909261,1.45587182,0,6,0.4174976945,0.2220304608,0.5322787762,0,6
SNAc3,4,0.001,26,none,0.9680145833,1,1,0,0,-0.2538742125,0.1458570063,-0.4698517025,0.3085158765,0.3923001289,11.42648609,0,0,-0.5161318183,0.3707663715,-0.6401349306,0.8266853094,0.6005709767,14.08972768,0,0,-0.3385092914,2.439273834,-29.18719482,0.9942449331,72.41867699,0,0,0.1625311971,7.10814333,-9.789252281,0.9956569672,69.66332805,1.21964848,4.131763935,9.601229668,2.655418634,1.475002885,3,3,3,1,0.8711479902,3,3,3,1,2.218183756,1.271846414,0.1801529229,1.520131111,0,6,0.4355890155,0.1596746147,0.5497466922,0,6
SNAc3,4,0.001,27,none,0.96963125,1,1,0,0,-0.2556028068,0.1476303339,-0.4758029878,0.3714053035,0.4502300024,11.76945138,0,0,-0.5061820149,0.3950027525,-0.6734417677,0.8451100588,0.6481661201,14.19264934,0,0,-0.4333586097,2.724769831,-23.56086731,0.9917141199,79.49725841,0,0,-1.213579774,8.017534256,-9.705629349,0.9948049188,72.96191861,1.237306356,4.26274395,9.778800011,2.676127672,1.46467042,3,3,3,1,0.884627223,3,3,3,1,2.368386745,1.133411765,0.2001241446,1.322232723,0,6,0.3833962083,0.2338101864,0.5036976337,0,6
SNAc3,4,0.001,28,none,0.9674666667,1,1,0,0,-0.2630148232,0.1430617869,-0.5150213242,0.3667064011,0.3662409186,11.45885397,0,0,-0.502248168,0.3557335138,-0.6778414249,0.8292324543,0.5718646646,14.06262844,0,0,-0.3583746552,2.455068588,-25.78695297,0.989440918,74.74520927,0,0,-0.3971424103,7.343122959,-15.38917637,0.9961717129,70.32145744,1.219859362,4.241336823,9.914070129,2.709488869,1.490177393,3,3,3,1,0.8563030958,3,3,3,1,2.134982109,1.257805943,0.2099626958,1.464504123,0,6,0.4230142236,0.2657163143,0.5565575361,0,6
SNAc3,4,0.001,29,none,0.9666458333,1,1,0,0,-0.2467101663,0.1545110941,-0.5293828249,0.4076874554,0.4016654193,12.00537537,0,0,-0.4981587231,0.3852365911,-0.6970866919,0.8688741326,0.6405468583,14.04113262,0,0,-0.590626955,2.593891144,-23.2817688,1.000899792,78.9423256,0,0,-0.03198222071,7.752214432,-10.30255032,0.997564137,72.99802526,1.261082172,4.281675339,10.03004837,2.708467007,1.493347287,3,3,3,1,0.9259105921,3,3,3,1,2.309286594,1.186379194,0.270500809,1.359842181,0,6,0.3985908031,0.2878587842,0.5655326247,0,6
SNAc3,4,0.001,30,none,0.9593666667,1,1,0,0,-0.284121722,0.1550561935,-0.5544272065,0.2740944326,0.2911144197,11.25127898,0,0,-0.5003812313,0.3358611763,-0.6356736422,0.8809110522,0.5697459579,14.03305655,0,0,-0.5510740876,2.394271374,-27.4155159,0.9985150099,71.88448426,0,0,-0.5201186538,7.2135849,-10.34335613,0.995937705,71.25421232,1.301680803,4.331004143,10.20183468,2.728402615,1.527474761,3,3,3,1,0.9271469116,3,3,3,1,2.013090611,1.290296555,0.2047565877,1.460399628,0,6,0.4268573821,0.2778585255,0.5601429343,0,6
SNAc3,4,0.001,31,none,0.9643166667,1,1,0,0,-0.2636492848,0.1450366527,-0.5530830026,0.3500621021,0.4533766806,11.38443696,0,0,-0.5316255093,0.377076745,-0.6538077593,0.8754205704,0.6570795774,14.08432263,0,0,-0.4721983373,2.780486107,-22.43533325,0.9901428223,78.4909541,0,0,0.4528273046,8.31897068,-11.21254444,0.9975604415,71.44320967,1.304068685,4.418939114,10.37072182,2.732606173,1.495458364,3,3,3,1,0.8689621687,3,3,3,1,2.262480736,1.10968256,0.2132273912,1.241051197,0,6,0.3714783192,0.1947925687,0.4659100175,0,6
SNAc3,4,0.001,32,none,0.9514416667,1,1,0,0,-0.2796162367,0.159665823,-0.4717420042,0.3680434823,0.4022045732,11.63068554,0,0,-0.5215736032,0.3949707448,-0.6640488505,0.8889758587,0.6742357612,14.21922919,0,0,-0.5658608079,3.04609704,-18.76723099,0.9982625842,80.12139208,0,0,0.7197338939,9.009970665,-7.52275753,1.001819968,73.34887946,1.325947642,4.490631104,10.53861523,2.735590935,1.433001876,3,3,3,1,0.9564637542,3,3,3,1,2.36546278,1.014550447,0.173407346,1.212128639,0,6,0.3442284763,0.2070113719,0.4354273081,0,6
SNAc3,4,0.001,33,none,0.9583,1,1,0,0,-0.260786891,0.1640817821,-0.470353812,0.3600697517,0.372707516,11.79346637,0,0,-0.5552213788,0.4013530016,-0.6518235207,0.9527029395,0.6546536088,14.18764886,0,0,-0.5690379143,3.058639526,-23.86877251,1.003474712,78.43530404,0,0,-0.6107146144,9.12644577,-9.509022713,0.9944033027,73.16019222,1.351022482,4.570962906,10.69769669,2.731127739,1.406800389,3,3,3,1,0.9783786535,3,3,3,1,2.404624224,1.008713245,0.1573441923,1.193671227,0,6,0.3390079141,0.2057010233,0.4260519743,0,6
SNAc3,4,0.001,34,none,0.9691645833,1,1,0,0,-0.3025059402,0.159863174,-0.5094488859,0.3905722201,0.4406358898,11.58525424,0,0,-0.5461627245,0.4024135768,-0.6798379421,0.8745532632,0.6711967587,14.27586269,0,0,-0.4544502497,3.098417759,-19.94075775,0.9937568307,81.59450481,0,0,0.1468132585,8.986673355,-8.491669655,0.9910063744,75.24714156,1.31671679,4.597972393,10.82008934,2.747677565,1.376706958,3,3,3,1,0.957347393,3,3,3,1,2.404793262,0.998795867,0.1773728579,1.133932948,0,6,0.3432816565,0.2134243101,0.4336191416,0,6
SNAc3,4,0.001,35,none,0.9637916667,1,1,0,0,-0.3038779199,0.1593655497,-0.5173695087,0.3666815758,0.3278168738,11.16898814,0,0,-0.6056104302,0.391361624,-0.7062101364,1.037609339,0.6882742643,13.81382867,0,0,-0.8267506361,3.00096488,-29.85196686,0.9899562597,75.98545569,0,0,-1.60278976,8.871014595,-10.30587292,0.9888225794,74.14274294,1.32802403,4.597725868,10.98231602,2.772217989,1.407013416,3,3,3,1,0.9542714357,3,3,3,1,2.344349384,1.029643178,0.2033479512,1.18716383,0,6,0.3503020704,0.2093241066,0.4446747303,0,6
SNAc3,4,0.001,36,none,0.9607583333,1,1,0,0,-0.3000694215,0.1636802554,-0.5849491358,0.3732691407,0.3164509535,10.8180307,0,0,-0.5133363008,0.3794125915,-0.6533823609,0.8964123726,0.5807216167,14.21553706,0,0,-0.603597343,3.011581898,-17.7955513,1.000953197,82.33372597,0,0,-1.225058436,8.964830399,-10.24914169,0.9944849014,74.03225523,1.326193929,4.662358284,11.13510895,2.763330221,1.459127784,3,3,3,1,0.9807348251,3,3,3,1,2.277327538,1.023710012,0.1936866492,1.222764969,0,6,0.3441949487,0.2077230215,0.4629413486,0,6
SNAc3,4,0.001,37,none,0.9681604167,1,1,0,0,-0.3205341101,0.1379237622,-0.5303465724,0.2933439314,0.3577605486,10.73928603,0,0,-0.5543236136,0.377194494,-0.5912302732,0.9407953024,0.5917978287,14.18487604,0,0,-0.5906547308,2.941038609,-16.88679314,0.9991624355,83.22069281,0,0,-1.253388166,8.916303635,-7.973829269,0.9930818081,75.21989289,1.388836622,4.635430813,11.26701736,2.783903599,1.489329815,3,3,3,1,0.8272470236,3,3,3,1,2.264378309,1.046667099,0.2456301153,1.193787694,0,6,0.3471559882,0.2045564651,0.4446492791,0,6
SNAc3,4,0.001,38,none,0.9654270833,1,1,0,0,-0.301022917,0.1563545913,-0.5433472395,0.3468605578,0.334756881,11.02702901,0,0,-0.5424855947,0.3965842426,-0.6961455345,0.9176241159,0.6215233207,13.99764849,0,0,-1.071020007,3.118810892,-23.81669044,0.9923570752,77.83509069,0,0,-0.8798180223,9.269029617,-12.53589821,0.9940364957,74.20060131,1.410511374,4.706120491,11.35316849,2.792490959,1.491457224,3,3,3,1,0.9373703003,3,3,3,1,2.383240223,0.9895695448,0.2040454298,1.130802274,0,6,0.3290240169,0.2350979894,0.4532179832,0,6
SNAc3,4,0.001,39,none,0.9536583333,1,1,0,0,-0.3203851879,0.1628832221,-0.5753320456,0.4181418717,0.3280565739,11.64393899,0,0,-0.593888104,0.4116614461,-0.7064251304,1.011276484,0.6707194448,13.85092641,0,0,-0.6620289087,3.209817171,-21.15939713,0.9910833836,81.19945455,0,0,-0.126056239,9.554946899,-11.7627058,0.9935548902,74.42559979,1.435557723,4.76203537,11.48250103,2.809124708,1.450362325,3,3,3,1,0.9764806032,3,3,3,1,2.462145805,0.9652013779,0.2450378537,1.129504085,0,6,0.3244602084,0.2350658774,0.4156559408,0,6
SNAc3,4,0.001,40,none,0.9552125,1,1,0,0,-0.331274271,0.1575361043,-0.5103307962,0.3430996239,0.3063296974,11.35413247,0,0,-0.5058722496,0.4135569632,-0.6762595773,0.8631116748,0.6476385593,14.1657421,0,0,-0.5467225909,3.330377579,-9.504737854,0.9918009639,87.07556686,0,0,-0.6133791208,9.938743591,-15.20430088,0.9978794456,74.7119281,1.425290346,4.775418282,11.63700294,2.830289841,1.454613805,3,3,3,1,0.9451902509,3,3,3,1,2.477515459,0.9298186898,0.2990522385,1.063833594,0,6,0.3118648529,0.1917965859,0.4036595225,0,6
SNAc3,4,0.001,41,none,0.9587208333,1,1,0,0,-0.3168432117,0.1561852992,-0.5446870923,0.3291690648,0.347633481,11.32669678,0,0,-0.5781627297,0.3883233368,-0.7302969098,0.9611079097,0.6127396822,13.74932802,0,0,-0.7425515056,3.118848085,-18.69496536,0.9929823875,82.87904058,0,0,-1.132391334,9.387453079,-10.25803947,0.9954800606,75.92584879,1.451668382,4.766863823,11.68016624,2.820723772,1.46410501,3,3,3,1,0.9365231395,3,3,3,1,2.327869177,0.9934669733,0.3420005143,1.181767106,0,6,0.3326299489,0.1891836226,0.461640805,0,6
SNAc3,4,0.001,42,none,0.9517083333,1,1,0,0,-0.3264980614,0.1635058671,-0.5369253755,0.3697185814,0.3284934163,11.62583059,0,0,-0.5902860761,0.3945100904,-0.6939829588,1.000489593,0.634871006,13.8230496,0,0,-0.5283388495,3.19580245,-15.88063145,0.993878305,85.42482468,0,0,-1.007742882,9.607604027,-8.3534832,0.9957212806,75.75524548,1.481032729,4.77573967,11.82722473,2.803584814,1.455712438,3,3,3,1,0.9794817567,3,3,3,1,2.365319967,0.9692757726,0.3447174132,1.151838303,0,6,0.3216294646,0.222907573,0.4185484648,0,6
SNAc3,4,0.001,43,none,0.9604541667,1,1,0,0,-0.3618458509,0.1595498174,-0.460760355,0.4199792445,0.3310856223,11.43156859,0,0,-0.5755479336,0.4244180322,-0.7369961739,0.9085583687,0.6448444724,13.95801096,0,0,-0.4916863739,3.599130154,-13.56955147,0.9926735759,88.28014019,0,0,0.008571472019,10.62488747,-8.182634354,0.9988505244,76.87621188,1.423877239,4.807241917,11.9092989,2.80538249,1.395077944,3,3,3,1,0.9524245262,3,3,3,1,2.536777258,0.8625546694,0.3758590221,1.019307137,0,6,0.291349113,0.2069199383,0.3689267039,0,6
