act,reg,lam,lr,seed,task,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,reg_loss,pen_l2_total,pen_l2init_total,pen_shell_total
R,shell,0.001,0.001,8,1,0.9602125,0.8158333302,0.8158333302,0.1700000018,0.1700000018,-0.2317920923,0.8283752799,-1.263825417,0.296666652,57.360932,0.05999999866,0.05999999866,0.5278359056,0.4317218065,-0.001867988962,0.8766666651,22.6814942,1.277696252,1.082314253,2.491414309,0.09821678969,0.3192483149,0.3364976388,0.09821678969
R,shell,0.001,0.001,8,2,0.9558104167,1,1,0.2800000012,0.2800000012,-0.3318243325,0.8689978123,-1.112258434,0.2491666675,44.34618351,0.05999999866,0.05999999866,0.6830328107,0.4123187661,-0.0438035354,0.9674999714,16.34932193,1.352214217,1.098946095,2.540727377,0.1154367881,0.3505529988,0.3881394348,0.1154367881
R,shell,0.001,0.001,8,3,0.9507645833,1,1,0.3199999928,0.3199999928,-0.2427973747,0.817250967,-0.9064022899,0.2725000083,50.69418246,0.03999999911,0.03999999911,0.4658105075,0.392159313,-7.330618973e-05,0.9083333611,21.32144779,1.367232323,0.981908679,2.569776058,0.1122672255,0.3444251033,0.3939306829,0.1122672255
R,shell,0.001,0.001,8,4,0.9504833333,1,1,0.3899999857,0.3899999857,-0.1173555255,0.7278319001,-1.529217362,0.1908333302,43.63626957,0.05999999866,0.05999999866,0.4631563425,0.4284955859,-0.001924701151,0.8783333302,21.10325869,0.9735716581,1.071543932,2.594514132,0.1225654002,0.3628595216,0.4167664015,0.1225654002
R,shell,0.001,0.001,8,5,0.94449375,1,1,0.3600000143,0.3600000143,-0.2838563323,0.8403360844,-1.367852569,0.2033333331,48.03929346,0.07999999821,0.07999999821,0.4058096111,0.4241414666,-0.03544140235,0.864166677,19.68311071,1.367327452,1.089642525,2.608380795,0.1217588304,0.3612914463,0.4175599413,0.1217588304
R,shell,0.001,0.001,8,6,0.9448666667,1,1,0.3000000119,0.3000000119,-0.3594992459,0.8688973188,-1.751030445,0.2191666663,44.87420117,0.200000003,0.200000003,0.498298049,0.416815877,-0.008561981842,0.9208333492,17.61998004,1.398228407,1.108213544,2.613316298,0.1229878047,0.3635403093,0.4220024431,0.1229878047
R,shell,0.001,0.001,8,7,0.9408458333,1,1,0.3199999928,0.3199999928,-0.1624219418,0.7870293856,-0.8297170997,0.2558333278,49.0725324,0.1099999994,0.1099999994,0.3850641251,0.3590527177,-3.622580334e-05,0.8941666484,15.2941936,1.297889352,0.9711464643,2.600753307,0.106065203,0.3317154381,0.391561037,0.106065203
R,shell,0.001,0.001,8,8,0.9354041667,0.9941666722,0.9941666722,0.3799999952,0.3799999952,-0.4389481246,0.9546877146,-3.418215752,0.1574999988,49.32858948,0.1400000006,0.1400000006,0.3448748887,0.4646799862,-0.2427949011,0.7916666865,22.63514269,1.605297685,1.127464175,2.655477762,0.144399561,0.4014888445,0.4657383218,0.144399561
R,shell,0.001,0.001,8,9,0.93641875,1,1,0.3100000024,0.3100000024,-0.2275908589,0.8877237439,-1.153246045,0.2224999964,52.30066634,0.05999999866,0.05999999866,0.4585084617,0.4228126705,-0.002283109818,0.8933333158,20.08883717,1.31874764,1.025152445,2.598913431,0.1189963006,0.3565617691,0.4206299545,0.1189963006
R,shell,0.001,0.001,8,10,0.94339375,1,1,0.3199999928,0.3199999928,-0.2003655434,0.807025671,-1.25944531,0.2491666675,45.48662807,0.1199999973,0.1199999973,0.5252578855,0.3368495703,-0.02956262045,0.9624999762,13.51350405,1.309786558,0.919500351,2.570212603,0.1043293705,0.3290228167,0.3939192021,0.1043293705
R,shell,0.001,0.001,8,11,0.9383229167,1,1,0.4199999869,0.4199999869,-0.3944701552,0.8736947775,-3.050538063,0.2025000006,47.36147366,0.1700000018,0.1700000018,0.370980829,0.4177224934,-0.1162451059,0.8208333254,20.32621306,1.477398515,1.004470706,2.65941906,0.1367888213,0.3876831567,0.4512314313,0.1367888213
R,shell,0.001,0.001,8,12,0.9403375,1,1,0.3199999928,0.3199999928,-0.326046288,0.8977447748,-1.171653271,0.2224999964,51.54804478,0.05000000075,0.05000000075,0.3919011652,0.3828191757,-0.008174714632,0.8616666794,19.09761728,1.383635402,0.9805213809,2.604125977,0.1223036938,0.3620692033,0.4277700331,0.1223036938
R,shell,0.001,0.001,8,13,0.9441625,1,1,0.2800000012,0.2800000012,-0.226673305,0.8035604358,-1.235539794,0.2666666806,43.83433342,0.1700000018,0.1700000018,0.5240935683,0.3341290057,-0.124012962,0.9541666508,13.17490379,1.220568895,0.9021831751,2.57111907,0.1064002198,0.3323149134,0.3978575972,0.1064002198
R,shell,0.001,0.001,8,14,0.93005625,1,1,0.3400000036,0.3400000036,-0.5078453422,0.9606751204,-2.605306625,0.2058333308,50.60891139,0.2099999934,0.2099999934,0.3368104994,0.4279320538,-0.177664578,0.7991666794,21.81133698,1.567829013,1.037207484,2.59994483,0.1416540482,0.396945088,0.4648989443,0.1416540482
R,shell,0.001,0.001,8,15,0.9389125,1,1,0.2399999946,0.2399999946,-0.199491024,0.854814887,-0.9226228595,0.2783333361,46.58010036,0.1199999973,0.1199999973,0.4858854711,0.3776146173,-0.1354407221,0.9466666579,14.80905585,1.363472342,0.9651529193,2.504399061,0.1087993304,0.3385820024,0.4068558599,0.1087993304
R,shell,0.001,0.001,8,16,0.9404583333,1,1,0.2700000107,0.2700000107,-0.1473151594,0.8237661719,-0.9617620707,0.2425000072,51.14505044,0.1199999973,0.1199999973,0.443631351,0.4094864428,-0.007376407739,0.8899999857,18.98006589,1.372659802,1.024996996,2.500255585,0.112155923,0.3446104856,0.4112965038,0.112155923
