arm,wd_b,step,task,seed,unfit,eval_loss_exact,signal_var,residual_var,L1_strict_dead_frac,L1_alive,L1_n_invalid,L1_b_median_alive,L1_b_q25_alive,L1_b_q75_alive,L1_b_median_all,L1_b_maxabs,L1_wall_frac,L1_beta_median_alive,L1_kappa_median_alive,L1_sigma_median_alive,L1_margin_median_alive,L1_p_hat_median_alive,L1_p_hat_thin_frac,L1_p_hat_sat_frac,L1_eff_rank,L1_eff_rank_W,L1_w_norm_median,L1_wcos_mean
P_none,0.0,10000,1,6,0.0023738924965382,0.0051068920716834,2.12109375,0.0050352485375791,0.0,100,0,-0.0174055090174078,-0.0743554346263408,0.0332007715478539,-0.0174055090174078,0.3785966336727142,0.0902944978350911,-0.040859208995946,2.073398435642919,0.395165954675456,0.7325319019146264,0.46875,0.02,0.0,17.88432289186253,19.30593119845115,1.4591384568090635,0.1838766131440475
P_none,0.0,10000,1,7,0.0014034416447295,0.0046853078599694,3.02734375,0.0042487002916616,0.0,100,0,-0.0349822305142879,-0.1569155305624008,0.0627786945551633,-0.0349822305142879,0.5296829342842102,0.1960431979146346,-0.1247712652273743,1.9663650197060536,0.3545276879621332,0.5726890349760652,0.4375,0.15,0.0,18.1879156025243,19.48687010041441,1.4465098393484856,0.1785787241707585
P_none,0.0,10000,1,8,0.0012488227190682,0.002325895163362,1.5615234374999998,0.0019500659451076,0.0,100,0,-0.0723347291350364,-0.1443609558045864,0.0230098385363817,-0.0723347291350364,0.3929494619369507,0.129123863174987,-0.196190956293907,2.03047220378866,0.3819685021672171,0.6600784733891487,0.4375,0.05,0.0,18.90429782571257,19.36912116927177,1.4555634952325307,0.1849601752392082
P_none,0.0,10000,1,9,0.0004975138301388,0.0016618880308658,1.7568359375000002,0.0008740501761912,0.0,100,0,-0.0374930147081613,-0.1682794615626335,0.0592577392235398,-0.0374930147081613,0.4675888419151306,0.1665575213868457,-0.1245704006381071,2.1249901004653564,0.3819640383862189,0.6505605215206742,0.453125,0.09,0.0,18.969980274792483,19.581196870177408,1.4833884041929128,0.1772981218531585
P_none,0.0,20000,2,0,0.0026466743658352,0.0016888145065184,0.5273437499999998,0.0013957071851084,0.0,100,0,-0.0431386977434158,-0.1555629149079322,0.0582908140495419,-0.0431386977434158,0.6485990285873413,0.1593074488526384,-0.1271340841533233,2.0430460966824286,0.36625522570784,0.5833605644293129,0.46875,0.14,0.01,17.73245399650823,19.390340170241355,1.43893668703726,0.1816532287007463
P_none,0.0,20000,2,1,0.0015263411687461,0.0023961070773924,1.5624999999999998,0.0023849080761658,0.0,100,0,-0.0159509796649217,-0.1915629394352436,0.1170285549014806,-0.0159509796649217,0.7681365609169006,0.1840878333561714,-0.0276267502182073,2.093032461490963,0.3893736798003283,0.5735040903091431,0.5,0.28,0.01,18.357490943941663,19.447604963161552,1.4736995557027173,0.1821411414441356
P_none,0.0,20000,2,2,0.0021799714232131,0.0019279500764696,0.6210937499999999,0.0013539666261363,0.0,100,0,-0.028612813912332,-0.1277694068849086,0.0699534751474857,-0.028612813912332,0.4141298830509186,0.1313895892892682,-0.088233652316172,1.9847286683979397,0.3527736298402336,0.584685374982655,0.5,0.08,0.0,18.14645082571473,19.486684103361213,1.4176693320593867,0.1774803092250892
P_none,0.0,20000,2,3,0.0006933126603043,0.0011793500046853,1.5771484374999996,0.0010934569788979,0.0,100,0,-0.0707411840558052,-0.1854354105889797,0.0719991698861122,-0.0707411840558052,0.540605902671814,0.2120827426274877,-0.238025941061947,1.9716078637168168,0.3678714597345029,0.577216359321028,0.4375,0.17,0.02,18.4345814797014,19.432952885779613,1.4535649537817965,0.1803881587759776
P_none,0.0,20000,2,4,0.0019030511595436,0.0031940390454741,1.6523437499999998,0.0031444946894022,0.0,100,0,-0.0240189647302031,-0.1210138332098722,0.1459173858165741,-0.0240189647302031,0.654170036315918,0.2521793877804046,-0.0649216704044213,2.0431645335078343,0.3755210936992346,0.5242327228188516,0.5,0.21,0.0,16.779281658998194,19.464767796378784,1.44406554297079,0.1808407319431333
P_none,0.0,20000,2,5,0.0007645759965219,0.0012233210143981,1.0302734375,0.0007877223401666,0.0,100,0,-0.0681000836193561,-0.1887050122022628,0.0563849620521068,-0.0681000836193561,0.8608306646347046,0.1631633318565102,-0.1977468339943358,2.041335398708304,0.3833841913574841,0.5984792492818087,0.4375,0.13,0.0,17.91023094486614,19.413643818687127,1.4336330541960671,0.1825731830602816
P_none,0.0,20000,2,6,0.0013181978972928,0.0027599241011618,1.8125,0.0023892336888433,0.0,100,0,-0.0862555168569088,-0.2579096332192421,0.0878285393118858,-0.0862555168569088,0.93137389421463,0.2169384715620768,-0.2633691210711498,2.1007968805328323,0.3900683762927848,0.6130975820124149,0.40625,0.24,0.0,18.555261497989488,19.301044615270637,1.4844772027622115,0.1838735138357084
P_none,0.0,20000,2,7,0.0011206642081188,0.0032586826655748,2.7021484375,0.0030282010389305,0.0,100,0,-0.0992845483124256,-0.2580721601843834,0.0599326258525252,-0.0992845483124256,0.854619562625885,0.2496974201820811,-0.3153722862926281,1.999013044920014,0.352675796360911,0.514393225312233,0.375,0.25,0.02,18.017865517412915,19.496976940135944,1.4401693151749926,0.1779943249135823
P_none,0.0,20000,2,8,0.0015066250283516,0.0011835053683527,0.7646484374999999,0.0011520384738275,0.0,100,0,-0.0514962114393711,-0.145958412438631,0.0508084194734692,-0.0514962114393711,0.799151599407196,0.1482375116715766,-0.1749052334936334,2.021426795002524,0.3676303975820676,0.5999142508953811,0.4375,0.15,0.01,18.12060342996073,19.362224252899264,1.440930844345602,0.1853498542176219
P_none,0.0,20000,2,9,0.0008000085388877,0.0016906582100759,1.7724609375,0.0014179838848449,0.0,100,0,-0.1164667382836341,-0.2046299055218696,0.0761098600924015,-0.1164667382836341,1.026773452758789,0.2148670595450522,-0.3486439570924239,2.1263968237671937,0.3776070689606125,0.5671226237900555,0.375,0.19,0.01,18.33517002780586,19.51034431480128,1.493809848983851,0.1786177335853215
P_none,0.0,30000,3,0,0.0031868799905796,0.0032948202251036,0.9375,0.0029876999911684,0.0,100,0,-0.0563985612243413,-0.1641508489847183,0.1072859335690736,-0.0563985612243413,0.8069058060646057,0.1633362646853876,-0.1549361991068534,2.0899350449891783,0.37220949112752,0.568885561078787,0.4375,0.16,0.02,17.183133245901242,19.376433642125804,1.4519176380028234,0.1819119594410559
P_none,0.0,30000,3,1,0.0004023871614435,0.0016721458177004,1.9833984375,0.0007980940672772,0.01,99,0,-0.0487706586718559,-0.1907220333814621,0.0909053981304168,-0.049348909407854,0.7013196349143982,0.1920042513179848,-0.1363313475518865,2.063344756638958,0.4146059121893372,0.6392510309815406,0.5,0.2121212121212121,0.0,18.232809641334377,19.426413654628423,1.4928704294055866,0.1828067411148383
P_none,0.0,30000,3,2,0.00143821369715,0.0024160038088973,1.5537109374999996,0.0022345683517243,0.0,100,0,-0.0317452326416969,-0.1351859830319881,0.0856994874775409,-0.0317452326416969,0.526674747467041,0.1629029550028544,-0.0611257693461423,1.9986021575078572,0.374590848478041,0.5932939685881138,0.484375,0.15,0.0,17.99145000402574,19.44817677537739,1.4334635737489556,0.1782072970052969
P_none,0.0,30000,3,3,0.0014720245836871,0.0017480395205995,0.9208984375000002,0.001355585139079,0.0,100,0,-0.0328368116170167,-0.1580983065068721,0.0520567940548062,-0.0328368116170167,0.6252220869064331,0.1533415143001451,-0.0984798242013153,2.020691130312032,0.3715782291384862,0.585768905468285,0.46875,0.19,0.02,18.41788052586617,19.425226275087244,1.4415545161009249,0.1807974340687383
P_none,0.0,30000,3,4,0.0004122161048234,0.0004499774756795,1.0624999999999998,0.0004379796113749,0.05,95,0,-0.022594217211008,-0.1776661127805709,0.1491023749113083,-0.0346805080771446,1.0794484615325928,0.2810029807570435,-0.0547208526420844,2.04129591635629,0.3521629725803265,0.4679663768038153,0.5,0.2210526315789473,0.0631578947368421,16.2486688063532,19.42344080247537,1.4306442343281334,0.1818134200563755
P_none,0.0,30000,3,5,0.0027784970613957,0.0070937254341577,0.99609375,0.0027676435572496,0.0,100,0,-0.0578035879880189,-0.1853787489235401,0.0708508361130952,-0.0578035879880189,0.7580744624137878,0.1806885005821299,-0.1956221238233387,2.0498977822065547,0.3895336342702701,0.6059187669306993,0.453125,0.13,0.0,18.465414617620628,19.39686931096746,1.4404355249576175,0.182691065978534
P_none,0.0,30000,3,6,0.0008648105823331,0.0014047269710599,1.6162109375000004,0.0013977163220326,0.03,97,0,-0.0966495424509048,-0.2476252317428589,0.0650412887334823,-0.1041593141853809,1.211733341217041,0.2007485113440664,-0.2751477840701783,2.0927169945639443,0.385881141328951,0.560584731400013,0.40625,0.2164948453608247,0.0206185567010309,18.45978688152323,19.24119748346343,1.4718746577948187,0.1844849835029218
P_none,0.0,30000,3,7,0.0005369822394331,0.0018881130083919,3.5146484375,0.0018873037887889,0.01,99,0,-0.0945219174027443,-0.2610222399234772,0.0099506499245762,-0.0965164229273796,0.9465249180793762,0.2117263051967907,-0.2956901356423936,2.007964223145021,0.3486447654262371,0.5094683915376664,0.40625,0.2424242424242424,0.0,18.39390078509412,19.48503885574653,1.4425672566497465,0.1779522498577336
P_none,0.0,30000,3,8,0.0021628693246433,0.0021558895057729,0.8398437500000002,0.0018164722843684,0.02,98,0,-0.0708956234157085,-0.1977337561547756,0.0363665036857128,-0.0797048546373844,0.8060165643692017,0.1625538447926538,-0.1323642498710766,1.999757850395852,0.3732658184624884,0.600902501726523,0.46875,0.2346938775510204,0.0,18.21736340249068,19.370571530683392,1.4554595209742398,0.1853563452920849
P_none,0.0,30000,3,9,0.0038253382435495,0.0107558324978186,1.6523437500000004,0.0063207737383651,0.04,96,0,-0.036302282474935,-0.164018765091896,0.1248270366340875,-0.0599295999854803,1.0966672897338867,0.1842282690645608,-0.1296059405003176,2.1367279873343694,0.3803154517748079,0.5815904731862247,0.46875,0.1770833333333333,0.0,17.750414820384314,19.4564898700483,1.5131440678247623,0.179407881265347
P_none,0.0,40000,4,0,0.0012384024638999,0.0029007571519329,1.921875,0.0023800547353077,0.01,99,0,-0.0562821105122566,-0.169801265001297,0.1011439450085163,-0.0566063188016414,0.9832444190979004,0.2041869417436305,-0.1880992639204493,2.073292752536145,0.3688886972001402,0.6210697889328003,0.4375,0.1919191919191919,0.0303030303030303,17.374292076032955,19.341226793301477,1.446832025296556,0.1818609662986805
P_none,0.0,40000,4,1,0.001328247168891,0.0018573471003037,1.12109375,0.001489089599499,0.01,99,0,-0.0928848981857299,-0.2756966799497604,0.0838974900543689,-0.0933030657470226,0.7161233425140381,0.2169255868135937,-0.29177110796978,2.0817429725152707,0.3909287029524185,0.5308972895145417,0.40625,0.2828282828282828,0.0,18.78726840166521,19.44891757859653,1.4918850151003331,0.1822705564496924
P_none,0.0,40000,4,2,0.0007770552780576,0.0018699717813535,2.4052734375,0.0018690304197813,0.01,99,0,-0.0578271821141243,-0.178814560174942,0.0826344601809978,-0.059673722833395,0.8150491118431091,0.1796834367806599,-0.1620470638488614,2.01055815548189,0.3693006425433981,0.5942508541047573,0.46875,0.1515151515151515,0.0,18.07600409637241,19.44298519781404,1.4316055409566804,0.178403065651839
P_none,0.0,40000,4,3,0.0040038057157962,0.0043444777239196,1.0068359375,0.0040311754814315,0.0,100,0,-0.0880873501300811,-0.2219059728085994,0.0694912150502204,-0.0880873501300811,0.645829439163208,0.2113385550163915,-0.23065084182298,2.056703937588448,0.3729047343375136,0.6104116924107075,0.421875,0.17,0.02,18.83250433815785,19.378157340125327,1.4451444946994667,0.182123803098744
P_none,0.0,40000,4,4,0.0008829675829393,0.0013363742777244,1.5,0.0013244513744089,0.05,95,0,-0.0265916641801595,-0.2460161671042442,0.1313928514719009,-0.0440378375351429,1.0794484615325928,0.2466340254379301,-0.0501073113787666,2.094611182073702,0.3698560801468024,0.5902572721242905,0.5,0.231578947368421,0.0210526315789473,16.87815142695406,19.347827334833184,1.4699340857345593,0.1832652193656768
P_none,0.0,40000,4,5,0.0033083889101554,0.0046138634023166,0.9833984375,0.0032534644848891,0.01,99,0,-0.0733407586812973,-0.1706887707114219,0.0710840672254562,-0.0734551101922988,1.0770448446273804,0.1914026534783631,-0.152140181810112,2.0757322054478142,0.3959149980680898,0.6208059191703796,0.4375,0.1818181818181818,0.0101010101010101,18.112942987912938,19.36778283591281,1.461894719554059,0.1839026838590152
P_none,0.0,40000,4,6,0.0038051489460909,0.0059923051011198,1.4521484374999998,0.0055256410965207,0.03,97,0,-0.1272262632846832,-0.2470263689756393,0.0599970705807209,-0.1305189728736877,1.211733341217041,0.2325325925311069,-0.3410717849455447,2.097741242144287,0.4062814554673293,0.5558239324018359,0.375,0.2577319587628865,0.0,18.12295209606041,19.228961914951554,1.486766581798741,0.1850073344390648
P_none,0.0,40000,4,7,0.0003509189378145,0.0008433868445431,2.061523437500001,0.0007234276149672,0.02,98,0,-0.0755448713898658,-0.2691176645457744,0.0287382788956165,-0.0759354941546917,0.9407461285591124,0.2330848360909423,-0.2720196833776027,2.039415340705529,0.3663944382138072,0.5571586154401302,0.390625,0.2448979591836734,0.0,18.25519198977335,19.503862649840386,1.4521240315729766,0.1769762476010428
P_none,0.0,40000,4,8,0.0032413542110832,0.0051426967136994,1.2343750000000002,0.0040010466043058,0.02,98,0,-0.1037284582853317,-0.2469853013753891,0.059394434094429,-0.1174626238644123,0.8549296855926514,0.2255762109305699,-0.2980444367963779,2.077546716023257,0.3784894806505386,0.5804104544222355,0.40625,0.2755102040816326,0.010204081632653,18.618956257775643,19.326034946894787,1.4707781490180034,0.1869382986848329
P_none,0.0,40000,4,9,0.0039820254952382,0.0049784500755116,1.2499999999999996,0.0049775318690478,0.01,99,0,-0.1467499732971191,-0.247084692120552,0.005092452163808,-0.1489323154091835,1.0980132818222046,0.2339690670226123,-0.3268062357032221,2.095255765664142,0.3987425399349134,0.5400552432984114,0.40625,0.2424242424242424,0.0,18.392736492355205,19.44425501171128,1.513846349772281,0.1792984885356097
P_none,0.0,50000,5,0,0.0025068423291511,0.0029915029654925,1.1210937500000002,0.0028104052674467,0.03,97,0,-0.0480172410607337,-0.1730579137802124,0.0518471635878086,-0.0488826781511306,0.9832444190979004,0.1572483259965337,-0.1343854768774442,2.0534876266758277,0.3668627027129546,0.6215403340756893,0.46875,0.1546391752577319,0.0309278350515463,17.630134258958336,19.348710997245465,1.4496916159065805,0.1821084883344605
P_none,0.0,50000,5,1,0.0019688528216568,0.004035998071872,1.9833984375,0.0039050196101416,0.01,99,0,-0.0627891048789024,-0.204839751124382,0.082696083933115,-0.0633184760808944,0.7019466161727905,0.1963508541519753,-0.203429495477195,2.064861193978262,0.4130558825096929,0.7160797715187073,0.4375,0.1818181818181818,0.0,18.61233519010928,19.41660689035908,1.5078020278680282,0.1832713385285737
P_none,0.0,50000,5,2,0.000646485373643,0.0023844865520522,1.7958984374999998,0.0011610220723922,0.02,98,0,-0.0502811651676893,-0.2256108559668064,0.0761110316962003,-0.0579506270587444,0.7276793122291565,0.199740268783298,-0.1504359543888146,2.0133775055277185,0.3680529127193812,0.524552009999752,0.46875,0.2040816326530612,0.0204081632653061,17.516378045276845,19.431521132022034,1.432459091843447,0.1783751229820977
P_none,0.0,50000,5,3,0.0031762579337709,0.0036106784677396,1.125,0.0035732901754922,0.0,100,0,-0.1177186518907547,-0.2321693859994411,-0.0051692046690732,-0.1177186518907547,0.7680023312568665,0.18576496748516,-0.3180643772248663,2.02656229128165,0.3742082540743802,0.5795500436797738,0.40625,0.24,0.0,19.969403424460623,19.388268742911418,1.4609100843005205,0.1820033025446399
P_none,0.0,50000,5,4,0.0050129457591612,0.0174753038413308,2.808593749999999,0.0140793281282692,0.09,91,0,-0.0763430222868919,-0.2243677750229835,0.1541580408811569,-0.1100667305290699,1.093894362449646,0.2532948399955861,-0.2496888886396831,2.1197246369939085,0.3855216819906673,0.5982436090707778,0.4375,0.2197802197802197,0.0,17.437595427111262,19.25464812386648,1.4840232225201675,0.1848895342670329
P_none,0.0,50000,5,5,0.002094553735361,0.0023456200453559,0.99609375,0.0020863718848323,0.0,100,0,-0.0775781758129596,-0.1976110115647316,0.0516191022470593,-0.0775781758129596,0.8108507394790649,0.1769940486301637,-0.2287241997184561,2.0743026451336206,0.400200091991903,0.6308470927178862,0.4375,0.13,0.0,18.59268942847503,19.35754780261103,1.463434452107629,0.1839094737970446
P_none,0.0,50000,5,6,0.0015364066474091,0.0045661922976503,1.3740234375,0.0021110587430709,0.04,96,0,-0.0994876250624656,-0.2344650253653526,0.0506856655701994,-0.1140864081680774,1.270580530166626,0.1875030266647194,-0.2828671052375249,2.086918555989333,0.3927264551436403,0.579988032579422,0.40625,0.2604166666666667,0.0,18.95198155600674,19.22508882019887,1.481033531024195,0.1848397258343681
P_none,0.0,50000,5,7,0.0009557494858893,0.002176803803385,1.4374999999999996,0.0013738898859659,0.03,97,0,-0.0762943476438522,-0.1987402141094207,0.0148687921464443,-0.1008177027106285,1.212189555168152,0.2069211193767846,-0.2485982280617316,2.0147594886163045,0.3637841208536145,0.556904450058937,0.40625,0.2061855670103092,0.0,17.805504291061535,19.49383544467393,1.4524397491158234,0.1777078608396295
P_none,0.0,50000,5,8,0.0011315832393161,0.0008712954165122,0.6523437500000001,0.0007381812537726,0.02,98,0,-0.0801742076873779,-0.2230655141174793,0.0351361660286784,-0.0824787206947803,0.8064557909965515,0.2058850318748976,-0.2211622998202536,2.050836188028101,0.3816131209071551,0.5269038565456867,0.40625,0.2346938775510204,0.010204081632653,18.586703189094205,19.34223941991017,1.459679352144399,0.1865587775858968
P_none,0.0,50000,5,9,0.0006636145757615,0.0017104927409457,2.4365234375,0.0016169124673097,0.02,98,0,-0.1298466473817825,-0.2726460546255111,0.0557797513902187,-0.1330725103616714,1.0583288669586182,0.2358763967534273,-0.3611213569902622,2.0900655664725085,0.3907342237112118,0.5844788011163473,0.375,0.2959183673469387,0.0,17.70856029577392,19.418860274928434,1.520201411864337,0.1784689616209882
P_none,0.0,60000,6,0,0.004246134516939,0.0062688498340534,1.296875,0.0055067057016553,0.02,98,0,-0.0684985443949699,-0.1995512805879116,0.0787085499614477,-0.0771023631095886,1.0151258707046509,0.2024828861383457,-0.2233172789856849,2.0900894791286824,0.3713350421636289,0.6138734183041379,0.4375,0.2142857142857142,0.0204081632653061,17.752704146176914,19.33059156003124,1.4791190335116604,0.1821534510135208
P_none,0.0,60000,6,1,0.001332883154525,0.0019347934160569,1.4375,0.0019160195346296,0.0,100,0,-0.0630472283810377,-0.2411705739796161,0.085932582616806,-0.0630472283810377,0.9247449636459352,0.21015621123056,-0.1727704224765127,2.049270203686896,0.4108247150718806,0.5675229501284775,0.4375,0.25,0.0,18.420803491738845,19.41284067466983,1.488760130828619,0.1835211433639905
P_none,0.0,60000,6,2,0.0028783251537802,0.0076951170337531,1.46484375,0.0042162966119827,0.01,99,0,-0.046074241399765,-0.1867740005254745,0.0825459882616996,-0.0467854961752891,0.7261161804199219,0.2331553812789047,-0.1877619867761878,2.0280991694005346,0.3595093916284742,0.5324116349220276,0.4375,0.2222222222222222,0.0101010101010101,17.41292323422259,19.409591104607863,1.4400820439733804,0.1794176390507626
P_none,0.0,60000,6,3,0.0007755660068793,0.0007984933413306,1.0068359375,0.0007808677276294,0.0,100,0,-0.1094664111733436,-0.2230020314455032,0.0233783437870442,-0.1094664111733436,0.6708883047103882,0.1726125684593389,-0.2805409535821076,2.0492139610784843,0.3793615590043109,0.5870151482522488,0.40625,0.23,0.01,19.467224273045552,19.37120826545056,1.4722404320934408,0.1823074068256643
P_none,0.0,60000,6,4,0.0023846388961549,0.0061490022624977,1.9521484375,0.0046551690951305,0.04,96,0,-0.1155432537198066,-0.3146430924534797,0.108483100309968,-0.1362184509634971,0.926479160785675,0.2501635109132099,-0.3112570624305981,2.091582973083283,0.3821180738419407,0.5809141770005226,0.375,0.2708333333333333,0.0,18.13142298113053,19.241796642991925,1.4823964519854114,0.185080958466646
P_none,0.0,60000,6,5,0.0004476972293816,0.0010376179026189,2.0468750000000004,0.0009163802663905,0.0,100,0,-0.0851837769150734,-0.2092216797173023,0.0667914785444736,-0.0851837769150734,0.9403831362724304,0.1827745099117382,-0.2211698286523001,2.0676518624931948,0.4087720852255929,0.593766400590539,0.4375,0.2,0.0,18.699820552461045,19.31045780594859,1.494320750422261,0.1857460808237717
P_none,0.0,60000,6,6,0.0048116070548421,0.0098063313835744,1.77734375,0.0085518797263796,0.05,95,0,-0.1317330151796341,-0.332900270819664,0.0009445040486752,-0.139377012848854,1.270580530166626,0.2559484730529264,-0.3485296955332906,2.079412985906395,0.3886729771455581,0.577161729335785,0.375,0.3052631578947368,0.0,19.633386328755066,19.210067141476078,1.4861711144802925,0.1854566381247207
P_none,0.0,60000,6,7,0.0019008011273249,0.0018520940109182,0.7646484374999999,0.0014534446120072,0.03,97,0,-0.1148845925927162,-0.2278384119272232,-0.0066494052298367,-0.1163257844746112,1.261446475982666,0.2364371028155021,-0.3249476808162498,2.0489358578434014,0.3628036910479063,0.5416947011835873,0.375,0.2061855670103092,0.0206185567010309,17.57412287459925,19.50698363335012,1.4520006426628496,0.1775502147921443
P_none,0.0,60000,6,8,0.0012379982669179,0.0012873390068214,1.0224609375,0.0012658048686162,0.02,98,0,-0.1034153178334236,-0.2526938356459141,0.0351353287696838,-0.1075932793319225,0.8264384865760803,0.1974123654541948,-0.348466318085908,2.056692833291832,0.3793552300245916,0.5400734357535839,0.375,0.2142857142857142,0.010204081632653,19.118772893154677,19.35873076966945,1.4677047114329964,0.1857399365551775
