arm,wd_b,task,L1_wall_frac,L1_b_median_alive,L1_beta_median_alive,L1_kappa_median_alive,L1_margin_median_alive,L1_strict_dead_frac,L1_p_hat_median_alive,L1_p_hat_thin_frac,L1_p_hat_sat_frac,L1_eff_rank,unfit
P_1em1,0.1,38,0.046102413635142045,-0.00129554638988335,-0.0155454785294383,2.017311334943939,0.5720866777992342,0.0,0.5,0.0,0.0,17.264597504580152,0.0043376312479851496
P_1em1,0.1,39,0.0449987148328716,-0.00149159310967655,-0.020478653532806097,2.0263678686553317,0.5708981362404302,0.0,0.5,0.0,0.0,17.388296287700435,0.0055608050206102
P_1em1,0.1,40,0.0498622072271478,-0.00055284116388065,-0.019496153875786203,2.023888721026852,0.5733430142281577,0.0,0.5,0.0,0.0,17.40581896667535,0.00374292638896945
P_1em1,0.1,41,0.04796320191876405,-0.00150927109643815,-0.0339895544399347,2.0181953979179683,0.5654230599175207,0.0,0.5,0.0,0.0,17.41814174360834,0.0038450047276311497
P_1em1,0.1,42,0.04418343346908905,-0.00129486495279705,-0.02135249768335945,2.0095437104399694,0.5609371851023752,0.0,0.5,0.0,0.0,17.317647327781923,0.00434389454750735
P_1em1,0.1,43,0.0482881718772743,-0.0007115460321074,-0.020610323974033597,2.027805743735523,0.5747569052036852,0.0,0.5,0.0,0.0,17.208851343906186,0.0049747539234349
P_1em1,0.1,44,0.04706866779996115,-0.0010348106006857999,-0.0045367648102080495,2.0099051345529757,0.5737237066496164,0.0,0.5,0.0,0.0,17.38659732637319,0.00604531860735305
P_1em1,0.1,45,0.04559675331381905,-0.00077324548328755,-0.0012580801536800001,2.0349985001569895,0.5850432233419269,0.0,0.5,0.0,0.0,17.0046931381718,0.00835303978652555
P_1em1,0.1,46,0.04280739687278435,-0.00099713269446505,-0.014811832226797751,2.0353285751830756,0.5722128321795026,0.0,0.5,0.0,0.0,17.340147108290985,0.005668111634831
P_1em1,0.1,47,0.041263444684490946,-0.0006764449863112,-0.020842472395219552,2.0449516488995467,0.5720073777738435,0.0,0.5,0.0,0.0,17.162684807600236,0.00620156819173375
P_1em1,0.1,48,0.04923487446166115,-0.00124200305435805,-0.03239933841427835,2.028087004029233,0.548435635050069,0.0,0.5,0.0,0.0,17.30356080278056,0.00503354544859925
P_1em1,0.1,49,0.045228999796824945,-0.0013240555417723,-0.022736264282731497,2.030169359948785,0.56710391206434,0.0,0.5,0.0,0.0,17.289061697985062,0.0034041604394211
P_1em1,0.1,50,0.04609654160403345,-0.00086040630412745,-0.027660544391256148,2.0080893605553696,0.564124770462513,0.0,0.5,0.0,0.0,17.424177190232246,0.005019660630063099
P_1em2,0.01,0,0.6737761640890468,0.0,0.8574338614470196,1.9887514722105584,0.6963868550956249,0.20500000000000002,0.765625,0.1942028985507246,0.3956521739130435,7.601509314831173,0.9900705309156437
P_1em2,0.01,1,0.11693167592449599,-0.0150153618305921,-0.03588174249408395,2.0312324743524437,0.6828042007982731,0.0,0.5,0.0,0.0,18.26653254166206,0.00187086986842835
P_1em2,0.01,2,0.10154306189101339,-0.0170188350602984,-0.052146286239309,2.0410992709734415,0.6383188469335437,0.0,0.5,0.060000000000000005,0.0,18.35402778016767,0.0012769952841590998
P_1em2,0.01,3,0.0863485658879646,-0.017278600251302047,-0.0581925544002805,2.0247973517962348,0.6548528893617913,0.0,0.5,0.025,0.0,18.367229714362836,0.00128661331142905
P_1em2,0.01,4,0.09609429824713575,-0.0154725350439548,-0.06622753461628594,2.057120151759559,0.6682917228899896,0.0,0.5,0.02,0.0,18.37202210635864,0.0022565045114431997
P_1em2,0.01,5,0.06948595068567076,-0.01361100841313595,-0.0475218397249936,2.0545742023536606,0.6699483087286353,0.0,0.5,0.025,0.0,18.19243321907628,0.0018178287715158
P_1em2,0.01,6,0.0806921199367978,-0.01254562265239655,-0.0472559733927963,2.050046990765665,0.6635786585975438,0.0,0.5,0.03,0.0,18.304881343536664,0.0016601914165889
P_1em2,0.01,7,0.07297904607028965,-0.01207006326876575,-0.039592293141037904,2.049989918755231,0.6622207553591579,0.0,0.5,0.02,0.0,18.337067522084766,0.0023068408137967003
P_1em2,0.01,8,0.0799994983228854,-0.01707546762190755,-0.049178985144775644,2.038066471708393,0.6495684935944155,0.0,0.5,0.025,0.0,18.340475013787206,0.00174508287989795
P_1em2,0.01,9,0.06071247570027889,-0.0090421845670789,-0.0404589234268246,2.0306406278761218,0.6605661730282009,0.0,0.5,0.02,0.0,18.249928447133982,0.00151262961204695
P_1em2,0.01,10,0.0754980323068498,-0.0161065391730517,-0.0547682536880473,2.0399089294195463,0.6599867111071944,0.0,0.5,0.02,0.0,18.39151296557143,0.00124373489561465
P_1em2,0.01,11,0.06545446419812045,-0.01340633607469495,-0.04926347014728555,2.0522508352552213,0.6726100788218901,0.0,0.5,0.025,0.0,18.15083317640538,0.0013834470929587998
P_1em2,0.01,12,0.07280050643433815,-0.00863067735917865,-0.057581716882501,2.0292342071931984,0.6580648730159737,0.0,0.5,0.01005050505050505,0.0,18.439916907988593,0.0021976866675088
P_1em2,0.01,13,0.06152005539817285,-0.0126946230884641,-0.03049444944599385,2.025065026524344,0.6430554478429258,0.0,0.5,0.02,0.0,18.208000462917305,0.0015417026478373001
P_1em2,0.01,14,0.07319956260781904,-0.0171166257932782,-0.0580095661102146,2.018024820260018,0.6402221673633903,0.0,0.5,0.03,0.0,18.28494318149043,0.00185640416907245
P_1em2,0.01,15,0.07460652045502865,-0.015340456273406699,-0.06226193746799889,2.0094883331801934,0.6466950431931764,0.0,0.5,0.025,0.0,18.428323973933182,0.00215932125059715
P_1em2,0.01,16,0.07925710642158385,-0.0123133261222392,-0.0560375107724226,2.0249297376394786,0.6468545794487,0.0,0.5,0.015,0.0,18.275812291660234,0.0018878683392006
P_1em2,0.01,17,0.0835547438033629,-0.0129519593901932,-0.0636686939566474,2.018079599980342,0.6452867551706731,0.0,0.5,0.035,0.0,18.527399402150238,0.0018684717792976
P_1em2,0.01,18,0.0848957583526605,-0.015027062036097001,-0.060291362915018354,2.0239797657679572,0.6193861935753375,0.0,0.5,0.02,0.0,18.18120944090225,0.0017764304361232
P_1em2,0.01,19,0.08169674568612875,-0.01137595716863865,-0.04778730311168155,2.0381232513888516,0.6208984919358045,0.0,0.5,0.02,0.0,18.247681339391637,0.00179558122978795
P_1em2,0.01,20,0.08289299028672775,-0.0108159231022,-0.054050120823654346,2.0309149210706177,0.6246890733018517,0.0,0.5,0.025,0.0,18.32478572204394,0.0017368360395513
P_1em2,0.01,21,0.08534543438279435,-0.010430988622829249,-0.04503707182785355,2.0511197624050244,0.6460805577225983,0.0,0.5,0.025,0.0,18.337129606119753,0.00198224402470235
P_1em2,0.01,22,0.06889160232794035,-0.0098092651460319,-0.0399899664282902,2.0485550058001256,0.6461836194503121,0.0,0.5,0.02,0.0,18.284917781412997,0.001795539945243
P_1em2,0.01,23,0.076554213838919,-0.01248883758671575,-0.0604934597728523,2.042464348385919,0.6339653141330928,0.0,0.5,0.02,0.0,18.392730243272922,0.00202817324420355
P_1em2,0.01,24,0.07983967745132886,-0.0125592788681387,-0.0567199212512257,2.0462998289504477,0.6207638973137364,0.0,0.5,0.03,0.0,18.237624462365467,0.002892859338611
P_1em2,0.01,25,0.07974370101368569,-0.0142187564633786,-0.06332321265009695,2.027121653875707,0.6330211528547807,0.0,0.5,0.02,0.0,18.243416055016258,0.0019219815175138002
P_1em2,0.01,26,0.0854644857373169,-0.0157252748031169,-0.061767322906193495,2.044258776753849,0.6271914190729149,0.0,0.5,0.025,0.0,18.461266139614047,0.0015242663939975501
P_1em2,0.01,27,0.084372069677458,-0.015178436646237949,-0.06296747295536739,2.0475246003279555,0.6116082817316055,0.0,0.5,0.045,0.0,18.572265048014106,0.00161440712432205
P_1em2,0.01,28,0.0861389977250884,-0.0183865679427981,-0.07228760408237515,2.039750073245993,0.6002279569511302,0.0,0.5,0.035,0.0,18.288569094960287,0.0014368996583326
P_1em2,0.01,29,0.08102604538014896,-0.016568841412663397,-0.0585300768961179,2.0458825715012927,0.6143506742082536,0.0,0.5,0.035,0.0,18.35349077900532,0.001450370273768
P_1em2,0.01,30,0.0793206441642019,-0.01768714911304405,-0.06555339022061785,2.0422300853783435,0.6120771051791962,0.0,0.5,0.03,0.0,18.518282852722663,0.00188116809810795
P_1em2,0.01,31,0.074633109215598,-0.01531830034218725,-0.0765362252229083,2.058623151889594,0.6091280346736312,0.0,0.5,0.025,0.0,18.405772498588956,0.00150662424179585
P_1em2,0.01,32,0.0789052962464088,-0.01509061013348395,-0.056454323765273554,2.0356119427865003,0.6206257860176265,0.0,0.5,0.03,0.0,18.41463309749784,0.0025945485339373
P_1em2,0.01,33,0.081186727995704,-0.010992727708071401,-0.045571528922493595,2.0335627902271156,0.598308536267723,0.0,0.5,0.02,0.0,18.28593679305917,0.0013093144707849499
P_1em2,0.01,34,0.09048540816589765,-0.012645693961530851,-0.0515392218596486,2.0440770709187586,0.6071767507237382,0.0,0.5,0.03,0.0,18.223192869040176,0.0018433880958179001
P_1em2,0.01,35,0.0826732069865509,-0.013437069253996,-0.0711057230297702,2.0353924011418205,0.6067494507879019,0.0,0.5,0.025,0.0,18.238579478986512,0.0013671139992035
P_1em2,0.01,36,0.06946336441651696,-0.0103954102378338,-0.0651339091009202,2.051348490243216,0.6124475205433555,0.0,0.5,0.035,0.0,18.11999464040848,0.00164868538138005
P_1em2,0.01,37,0.0899684616500904,-0.01105768582783635,-0.050902084968054304,2.0383261350886634,0.5879761005926412,0.0,0.5,0.055,0.0,18.196319744244832,0.00146860869366845
P_1em2,0.01,38,0.08400499049639135,-0.01198875671252605,-0.05133789570323195,2.0317505731948664,0.6030185660492862,0.0,0.5,0.03,0.0,18.15288561440468,0.00167197715677255
P_1em2,0.01,39,0.08466861965869804,-0.01540663000196215,-0.06329866938018286,2.0454608552636486,0.6088084812508896,0.0,0.5,0.035,0.0,18.161509457434832,0.0018744285486828
P_1em2,0.01,40,0.0811279256057115,-0.01023871102370315,-0.06529024323954269,2.0406561549572064,0.6080919583328068,0.0,0.5,0.025,0.0,18.185298449505325,0.0017592448878795998
P_1em2,0.01,41,0.06832899250518315,-0.01281879260204725,-0.052270134851166744,2.045923882886029,0.6092547220760025,0.0,0.5,0.045,0.0,18.181714025504032,0.0025564376239355
P_1em2,0.01,42,0.07975304700570299,-0.0152495927177369,-0.06729538917687995,2.0376786773133766,0.5906954357851646,0.0,0.5,0.03,0.0,18.387740190932533,0.0011780921547727
P_1em2,0.01,43,0.08428608965629261,-0.01056671328842635,-0.06160792530430985,2.0380849102572984,0.6000668501947075,0.0,0.5,0.045,0.0,18.25923293567888,0.00194357123228005
P_1em2,0.01,44,0.0798388953398143,-0.01582014979794615,-0.051878923755450154,2.0492455254850115,0.6141628138720989,0.0,0.5,0.025,0.0,18.135853039460898,0.0014107698498210001
P_1em2,0.01,45,0.0847870000868407,-0.019011547788977602,-0.07699389790536951,2.0434243876319957,0.5940301683731377,0.0,0.4921875,0.035,0.0,18.157203544864156,0.0031389496773219496
P_1em2,0.01,46,0.08144077269505376,-0.010291157290339449,-0.06125968842816325,2.0451301532918817,0.6007908779429272,0.0,0.5,0.05,0.0,18.253094521746366,0.00141951667074255
P_1em2,0.01,47,0.07622384646984805,-0.01224552537314585,-0.0669759883557232,2.0517603955226207,0.6055313887773082,0.0,0.5,0.035,0.0,18.29641910447622,0.002198902601162
P_1em2,0.01,48,0.08612906359464806,-0.0116509802173823,-0.0624693021423985,2.043837466223978,0.6085363424354,0.0,0.5,0.045,0.0,18.482353053346912,0.00213309959303875
P_1em2,0.01,49,0.0916980904744163,-0.01034602592699225,-0.05876964863889041,2.038207941045375,0.6029562319163233,0.0,0.5,0.05,0.0,17.94437249004485,0.0017498989496209
P_1em2,0.01,50,0.0813248462961232,-0.0153075060807168,-0.06339869049406341,2.0279489136039874,0.6119957399787381,0.0,0.4921875,0.035,0.0,18.310646251382856,0.0030739833874493
P_1em3,0.001,0,0.6737761640890468,0.0,0.8574338614470196,1.9887514722105584,0.6963868550956249,0.20500000000000002,0.765625,0.1942028985507246,0.3956521739130435,7.601509314831173,0.9900705309156437
P_1em3,0.001,1,0.1386662390202334,-0.02955259615555405,-0.05326749584237495,2.040443709717643,0.6598911704495549,0.0,0.484375,0.035,0.0,18.270007428139984,0.0015684106868851001
P_1em3,0.001,2,0.179485764804435,-0.0528338756412267,-0.1598624516078515,2.044334161566724,0.5904752477072179,0.0,0.453125,0.155,0.0,18.21043065258997,0.0013331493684824
P_1em3,0.001,3,0.1646492776423371,-0.04583545029163355,-0.1263411384389142,2.043187082808502,0.5936030661687255,0.0,0.46875,0.14500000000000002,0.0,18.43419027837362,0.00132389209280465
P_1em3,0.001,4,0.19127225586106772,-0.061401248909532954,-0.18503065553044215,2.0678201764463617,0.5928262593224645,0.0,0.4375,0.19696969696969696,0.0,18.347688923700417,0.0019650982592774
P_1em3,0.001,5,0.16389680043406868,-0.060742603614926255,-0.1637761693531734,2.044890818468665,0.6053539039567113,0.0,0.4375,0.17947368421052629,0.0,18.53452085898098,0.00166341737038805
P_1em3,0.001,6,0.1749694987618715,-0.07762234285473821,-0.21688185864607984,2.0528744814880016,0.5867056511342525,0.005,0.4375,0.195,0.0,18.57035125694822,0.0015858314215626
P_1em3,0.001,7,0.17402771902699996,-0.06621096841990945,-0.1997895174609915,2.067236701688871,0.5908997567603365,0.0,0.4375,0.176734693877551,0.0,18.605787558218903,0.0020304195014245498
P_1em3,0.001,8,0.1739624304199927,-0.07923272252082825,-0.22888680476267248,2.047873851911666,0.587369949556887,0.0,0.4375,0.175,0.0,18.76258958733124,0.0017038996950058
P_1em3,0.001,9,0.15781461817213266,-0.059823086485266644,-0.1917126167703527,2.046894754249247,0.6027660111431032,0.005,0.4375,0.18778350515463915,0.0,18.798126426467793,0.0020098485246378
P_1em3,0.001,10,0.1684250909751853,-0.0766663327813148,-0.2255432480007427,2.041312031666564,0.5987442415789701,0.01,0.4375,0.17354166666666665,0.0,18.793781611015866,0.0014562212056363501
P_1em3,0.001,11,0.1540749431312483,-0.06838998943567275,-0.1925714721692267,2.0450843274803203,0.6016081790439785,0.0,0.4375,0.17354166666666665,0.0,18.781477957560302,0.0013112627879183002
P_1em3,0.001,12,0.1705583710280201,-0.07646177709102625,-0.21764250338414015,2.0387519024361027,0.590251472312957,0.005,0.4375,0.20601010101010098,0.0,18.556099545904466,0.00150938656047545
P_1em3,0.001,13,0.16552306833787805,-0.06610118504613635,-0.2116026769315832,2.041390184706858,0.5949866850860417,0.0,0.4375,0.22606060606060605,0.0,19.007750603551436,0.0013942166834847
P_1em3,0.001,14,0.16518253748086864,-0.07439681142568585,-0.22771748989867951,2.0313835517659116,0.605226990301162,0.005,0.421875,0.2123469387755102,0.0,19.064519677328253,0.0015519588069809
P_1em3,0.001,15,0.1719886556773712,-0.08562465384602544,-0.2393250364887915,2.0287462720034637,0.6076562565285712,0.015,0.421875,0.19503471491689456,0.0,19.151193988070712,0.0012092523891018
P_1em3,0.001,16,0.1718689122851583,-0.08388296514749524,-0.26016573121610936,2.0340847739229293,0.5830644518136978,0.01,0.40625,0.1897222806648432,0.0,19.10741914539027,0.00109212563009365
P_1em3,0.001,17,0.16389539855037383,-0.0830808840692043,-0.2280855174122362,2.041818976001695,0.5975571162998676,0.015,0.4140625,0.19487691984010097,0.0,19.22034223097407,0.0017741544075350001
P_1em3,0.001,18,0.18831799211640882,-0.09296250157058235,-0.2721835100364096,2.0434980708755672,0.590857844799757,0.0,0.40625,0.2184020618556701,0.0,19.271333053776885,0.0014253056228116
P_1em3,0.001,19,0.1680912287002392,-0.09228596277534956,-0.25454622988908515,2.0491040914167415,0.5935329776257277,0.015,0.421875,0.21352583586626134,0.0,19.181719624121897,0.0021215679056758
P_1em3,0.001,20,0.17374610308343746,-0.0876049324870109,-0.24570022203928543,2.068396427650728,0.6036329073831439,0.005,0.4140625,0.2070408163265306,0.0,19.35244642487849,0.0012469160097904
P_1em3,0.001,21,0.17160215475572044,-0.0821336936205625,-0.2686311638611195,2.0559634303576773,0.5956446764757859,0.01,0.40625,0.2120408163265306,0.0,19.254484215253854,0.0016843939069652
P_1em3,0.001,22,0.17203965682944483,-0.09715935587882996,-0.25689878531956395,2.062366031350196,0.598046645289287,0.0,0.40625,0.18095959595959596,0.0,19.05048520705789,0.002127949392007
P_1em3,0.001,23,0.16858943990623876,-0.09693595767021175,-0.24823732850093716,2.068867494288364,0.6060480934102088,0.01,0.40625,0.18274582560296845,0.0,19.057567184873673,0.0017075457282597001
P_1em3,0.001,24,0.17858406992021225,-0.0927316881716251,-0.2888189276092922,2.063942639210546,0.5921491263434291,0.0,0.390625,0.225,0.0,19.445586487968555,0.00129382119677265
P_1em3,0.001,25,0.18281956528389032,-0.0972174685448408,-0.2654504433560835,2.0572936946166127,0.6004874277859926,0.005,0.40625,0.225,0.0,19.079858694855183,0.0021333341155928
P_1em3,0.001,26,0.17583763976742323,-0.09501816704869265,-0.29042943706637026,2.0552505126273326,0.597077140584588,0.01,0.40625,0.225,0.0,19.49278245578823,0.00170076722381975
P_1em3,0.001,27,0.17859413293004905,-0.09169345907866949,-0.2844340902336243,2.0533544214521076,0.60173006542027,0.005,0.40625,0.215,0.0,19.319118822013294,0.0014877218773186002
P_1em3,0.001,28,0.1794279001831975,-0.09157317131757736,-0.26015485030891405,2.054789100809823,0.6146110141417012,0.01,0.40625,0.20106060606060605,0.0,19.513348968522664,0.00123963960134895
P_1em3,0.001,29,0.16246994459217207,-0.08638166077435014,-0.2446080156703514,2.062416360740926,0.596191555261612,0.005,0.40625,0.2029381443298969,0.0,19.31704576127285,0.0012025293219295
P_1em3,0.001,30,0.17265373587431704,-0.0881769526749849,-0.2887932225069782,2.0458793298676072,0.6000696960836649,0.01,0.40625,0.19,0.0,19.39163678386226,0.0013562638538721001
P_1em3,0.001,31,0.15620645373441383,-0.0852808821946382,-0.2668066946597459,2.0729588361827194,0.5977056389674544,0.01,0.40625,0.17585858585858585,0.0,19.3646999044836,0.00133785420664785
P_1em3,0.001,32,0.1758833856935105,-0.0853443928062915,-0.2713851388168912,2.0583723241979417,0.6079968507401645,0.0,0.40625,0.19,0.0,19.260816566320944,0.0018079461980859
P_1em3,0.001,33,0.15323653460407088,-0.0879072491079568,-0.2529898411287915,2.0548545373883775,0.6064717769622803,0.005,0.40625,0.185,0.0,19.48925226574284,0.0013865203906979
P_1em3,0.001,34,0.16747496215987068,-0.0850558169186115,-0.29306266225112565,2.051872705220552,0.5807641427963972,0.01,0.3984375,0.21106060606060606,0.0,19.353816867659546,0.0018917078258022498
P_1em3,0.001,35,0.17511300972441496,-0.09004397131502626,-0.3052324684793698,2.054455403043016,0.5989405317232013,0.01,0.40625,0.20916666666666664,0.0,19.383649661582385,0.00111616298521285
P_1em3,0.001,36,0.17252966752313484,-0.08934027329087249,-0.272574257286483,2.0539003046499564,0.5882231662981212,0.005,0.40625,0.21714285714285708,0.0,19.466085719601942,0.0016864713351477
P_1em3,0.001,37,0.17704197504745925,-0.09334942884743211,-0.3025838092144499,2.0656922998750202,0.6041040648706257,0.0,0.40625,0.21000000000000002,0.0,19.279236764088942,0.0014204906533668502
P_1em3,0.001,38,0.17221857095202037,-0.09697457589209074,-0.2790155463178561,2.0585820501817453,0.5898827417986467,0.005,0.4140625,0.20500000000000002,0.0,19.629805318314695,0.00132524570941345
P_1em3,0.001,39,0.18068632598464096,-0.10352426022291181,-0.30227673492723695,2.061231168703698,0.5919817313551903,0.0,0.390625,0.19191919191919188,0.0,19.29795474193081,0.0016025327678197499
P_1em3,0.001,40,0.18062281541751463,-0.0992207862436771,-0.31430736595267394,2.045178569128211,0.599191821180284,0.01,0.390625,0.20500000000000002,0.0,19.57540653476666,0.00141047962545945
P_1em3,0.001,41,0.18029450040821426,-0.10310141742229455,-0.3193950744554563,2.0562741720944078,0.5822173283668235,0.005,0.390625,0.22616161616161615,0.0,19.362082004570233,0.0011135885089332
P_1em3,0.001,42,0.1729343435847684,-0.10055947676301,-0.29460130569793574,2.0527816782477677,0.6131970249116421,0.01,0.40625,0.19106060606060604,0.0,19.350154092171906,0.0013827476230813501
P_1em3,0.001,43,0.16591464655261845,-0.10258959420025344,-0.29003332182983294,2.0476587401421473,0.5917564600531477,0.01,0.40625,0.2161111111111111,0.0,19.64891176834734,0.0013228989966355
P_1em3,0.001,44,0.1731955310559945,-0.10580365918576715,-0.2946943499993865,2.058862391328719,0.6074658203870058,0.005,0.390625,0.23116161616161615,0.0,19.62288342441771,0.00104227894919355
