step,run_id,dead_frac,dup_frac,sat_frac,eff_rank,stable_rank,wcos_mean,sign_match_mean,sign_clone_frac,drift_sq_W,trC_W,snr_drift,eff_rank_W,top1_frac,stable_rank_W,stable_rank_W_alive,neg_gate_frac,eval_loss,b_mean_alive,b_mean_dead,b_std,b_min,beta_mean,beta_p10,beta_min,p_min,p_mean,dead_b_dominant_frac,dead_persist_frac,p_zero_frac,p_zero_persist_frac
0,B_w20_K10000_c0.0_lr0.01_cbp1e-4_s0,0,0,0,17.4232,12.9327,0.174698,0.502005,0,1.55348,84.9325,0.0182907,15.8563,0.159831,6.25659,6.25659,0,1.67805,-0.000256584,nan,0.00075838,-0.00212693,-0.000167138,-0.00100681,-0.00149265,0.4895,0.501325,nan,nan,0,nan
0,B_w20_K10000_c0.0_lr0.01_cbp1e-4_s1,0,0,0,17.5817,13.4205,0.165671,0.496742,0,1.68288,103.141,0.0163163,16.2696,0.164397,6.08285,6.08285,0,1.69342,-0.00119295,nan,0.00627301,-0.0163137,-0.000944214,-0.00589069,-0.0118216,0.4845,0.498075,nan,nan,0,nan
0,B_w20_K10000_c0.0_lr0.01_cbp1e-4_s2,0,0,0,17.1709,12.379,0.182643,0.500752,0,1.29068,66.7185,0.0193452,15.9618,0.173281,5.77098,5.77098,0,1.34445,0.000191036,nan,0.0025242,-0.00529267,3.31277e-05,-0.00250699,-0.00420168,0.487,0.50135,nan,nan,0,nan
0,B_w20_K10000_c0.0_lr0.01_cbp1e-4_s3,0,0,0,17.3635,12.3043,0.184629,0.492481,0,1.3122,79.1647,0.0165756,15.9097,0.192685,5.18981,5.18981,0,1.74823,-0.000676492,nan,0.00864243,-0.0162863,-0.000504559,-0.00987567,-0.0139177,0.4795,0.50195,nan,nan,0,nan
0,B_w20_K10000_c0.0_lr0.01_cbp1e-4_s4,0,0,0,17.362,13.1079,0.17157,0.518546,0,1.41029,91.6503,0.0153878,16.4536,0.159739,6.26022,6.26022,0,2.8388,1.88821e-05,nan,0.00012173,-0.000210775,1.05341e-05,-8.13019e-05,-0.000166888,0.4845,0.499725,nan,nan,0,nan
1000,B_w20_K10000_c0.0_lr0.01_cbp1e-4_s0,0,0,0.05,17.4745,12.97,0.180501,0.497494,0,0.0241878,3.46045,0.00698979,15.9882,0.165935,6.02646,6.02646,0,0.252727,-0.0242283,nan,0.0288633,-0.071542,-0.0179605,-0.0442569,-0.0581263,0.4705,0.4942,nan,nan,0,nan
1000,B_w20_K10000_c0.0_lr0.01_cbp1e-4_s1,0,0,0.05,17.6568,13.6349,0.161546,0.5,0,0.024907,4.38286,0.00568282,16.196,0.153856,6.4996,6.4996,0,0.264605,-0.036332,nan,0.035804,-0.0889059,-0.0260944,-0.0558759,-0.0620131,0.468,0.4894,nan,nan,0,nan
1000,B_w20_K10000_c0.0_lr0.01_cbp1e-4_s2,0,0,0.05,17.3133,12.7283,0.180028,0.512782,0,0.0145905,2.78565,0.00523773,16.002,0.173989,5.74748,5.74748,0,0.178471,-0.0147374,nan,0.0595061,-0.0605139,-0.00801797,-0.0334343,-0.0397422,0.475,0.49825,nan,nan,0,nan
1000,B_w20_K10000_c0.0_lr0.01_cbp1e-4_s3,0,0,0.05,17.4046,12.795,0.178438,0.499749,0,0.0314473,6.52981,0.00481597,16.0557,0.178575,5.59989,5.59989,0,0.264973,-0.0194063,nan,0.0516599,-0.0902567,-0.0148121,-0.0526512,-0.0739006,0.465,0.498575,nan,nan,0,nan
1000,B_w20_K10000_c0.0_lr0.01_cbp1e-4_s4,0,0,0.05,17.3403,12.4058,0.180427,0.499749,0,0.0526419,7.94085,0.00662925,15.7918,0.176424,5.66817,5.66817,0,0.286044,-0.01164,nan,0.0637185,-0.0812278,-0.00932735,-0.0501637,-0.0624322,0.474,0.497475,nan,nan,0,nan
2000,B_w20_K10000_c0.0_lr0.01_cbp1e-4_s0,0,0,0.05,17.3888,12.8784,0.183307,0.50802,0,0.0303835,4.07197,0.00746162,16.0269,0.173732,5.756,5.756,0,0.22862,-0.0370403,nan,0.0384778,-0.102567,-0.0276333,-0.0659627,-0.0692842,0.468,0.490925,nan,nan,0,nan
2000,B_w20_K10000_c0.0_lr0.01_cbp1e-4_s1,0,0,0.05,17.7038,13.5489,0.168527,0.496491,0,0.0178366,4.09218,0.0043587,16.1512,0.161959,6.17439,6.17439,0,0.194879,-0.0440841,nan,0.0536771,-0.121692,-0.0324039,-0.0734488,-0.0872191,0.4595,0.488175,nan,nan,0,nan
2000,B_w20_K10000_c0.0_lr0.01_cbp1e-4_s2,0,0,0.05,17.4768,12.7758,0.183142,0.507268,0,0.0831158,6.73272,0.0123451,16.18,0.168592,5.93147,5.93147,0,0.294505,-0.0264037,nan,0.0696486,-0.0798728,-0.016001,-0.0531237,-0.0634065,0.4685,0.4933,nan,nan,0,nan
2000,B_w20_K10000_c0.0_lr0.01_cbp1e-4_s3,0,0,0.05,17.4789,13.2229,0.169603,0.499749,0,0.0381382,5.24248,0.00727485,16.4626,0.150984,6.62324,6.62324,0,0.282023,-0.0316025,nan,0.0621897,-0.128823,-0.0249337,-0.0726431,-0.10913,0.454,0.493375,nan,nan,0,nan
2000,B_w20_K10000_c0.0_lr0.01_cbp1e-4_s4,0,0,0.05,17.491,12.6275,0.174165,0.494486,0,0.0222335,4.88265,0.00455357,16.144,0.172038,5.81268,5.81268,0,0.176258,-0.0281037,nan,0.0651045,-0.110158,-0.0223094,-0.0721051,-0.0889235,0.4655,0.49085,nan,nan,0,nan
3000,B_w20_K10000_c0.0_lr0.01_cbp1e-4_s0,0,0,0.05,17.4258,12.7366,0.188749,0.513534,0,0.0117847,2.71814,0.00433558,15.7292,0.178901,5.58969,5.58969,0,0.156751,-0.0528012,nan,0.0480421,-0.138224,-0.040008,-0.0873427,-0.0962579,0.4545,0.483275,nan,nan,0,nan
