arm,seed,task,cap_on,med_K_l1,med_K_l2,med_U_l1,med_U_l2,med_b1,med_b2,med_d_l1,med_d_l2,med_gate_mean_l1,med_gate_mean_l2,med_gate_rms_l1,med_gate_rms_l2,med_lowgate_l1,med_lowgate_l2,med_pplus_l1,med_pplus_l2,med_q_l1,med_q_l2,med_row_mean_l1,med_row_mean_l2,med_row_norm_l1,med_row_norm_l2,med_sigma_l1,med_sigma_l2,med_v_norm_l1,med_v_norm_l2,med_wt_norm_l1,med_wt_norm_l2,med_zbar_l1,med_zbar_l2,memo_acc,online_acc,rem_par,rem_perp,rows_par,rows_perp
cap_par,5,1,0,3.119914665711576,3.4091439379626474,3.6926695108413696,8.555464744567871,0.0070972812827676535,0.036960702389478683,0.027947644040399813,0.19292272489148418,0.7586572208534925,0.6156250006364037,0.8198410453165351,0.7597273574161401,0.00875,0.0,0.5308333333333333,0.5729166666666666,0.004079633682975495,0.11468190759400675,0.0021943664073283305,0.004588291954132728,3.380089641425016,1.7397637872232377,1.1928305715862866,2.293007095654073,3.380082452795314,1.7279436449498393,3.373840308258587,1.731495224093786,0.03810708578055104,0.4442581153216694,1.0,0.8273229166666667,0.0,0.0,0,0
cap_par,5,2,1,3.004958230128608,3.1783055490258985,5.029967308044434,9.57093858718872,-0.02014145441353321,-0.0882933959364891,0.07202037765537778,-0.31595618502578693,0.7310616838591523,0.43712500093194345,0.8112255451594315,0.6171202382742224,0.04083333333333333,0.0,0.5549999999999999,0.3745833333333333,0.019210836068501318,-0.1817304413514621,-0.0007829678148286291,-0.016505556147749303,4.212680128742817,2.084951490991337,1.640251262746147,3.2951874137080486,4.212499352697661,2.0779754324765545,4.1976045028209015,2.0776913510407566,0.11750822479836642,-0.9861527402373031,1.0,0.89984375,186.11800240492448,0.0,72059,0
cap_par,5,3,1,3.055876082149675,3.1026554059126408,6.119936943054199,9.863449573516846,0.019972012843936682,-0.187008336186409,0.059089037419767385,-0.6693136173976595,0.7030973062230139,0.3190000011275212,0.7990835551011559,0.5008985147114462,0.06875,0.0,0.5458333333333333,0.24333333333333335,0.011750559754477547,-0.4681656035666759,-0.002938427697316985,-0.03888297427736688,4.887880022810348,2.3829465867984,1.9915698240902517,3.998760382360424,4.887803237045868,2.3477811794409273,4.8803943897515785,2.358632352208333,0.11008717213446895,-2.752584488446203,0.996666669845581,0.9077291666666667,232.41641215980053,0.0,81931,0
cap_par,5,4,1,3.0896364772766667,3.049005514593457,7.167710304260254,10.823566436767578,0.10298333317041397,-0.2589772939682007,0.0756406484422541,-0.9670021165652302,0.6909705575468237,0.24250000125418109,0.7948814622083202,0.4083453421330802,0.095,0.0,0.5529166666666667,0.15833333333333333,0.005951077742813678,-0.6774838030948704,-0.0011686607174130252,-0.05714236148109193,5.580759102148663,2.679080088206676,2.307305331004893,5.175649937780028,5.580695353046812,2.5784552440082678,5.567866790569299,2.6121790489216066,0.17652468274657923,-5.1696048286526155,0.9225000143051147,0.8876875,257.9578801803291,0.0,82033,0
cap_par,5,5,1,3.0659667952578458,2.938846219088555,7.9479498863220215,10.594719409942627,0.1954336240887642,-0.3181011527776718,0.034872649515445685,-1.2252964694371693,0.6706874981736473,0.18925000134234626,0.7792144934724974,0.3288996811620061,0.11875,0.0,0.53375,0.09916666666666667,-0.005497063893929781,-0.8576874866347253,-0.002559670929142566,-0.0736277527967468,6.383722692938697,2.9314588085252935,2.576926673551686,6.004136777447446,6.383715551416076,2.7913031891752667,6.3767477675142885,2.835722644471659,0.08490875565446912,-7.267823687798034,0.8075000047683716,0.8736041666666666,267.50276379287243,0.0,87187,0
cap_par,5,6,1,3.0119811577525093,2.951670433328427,8.964455127716064,10.408401012420654,0.16261465847492218,-0.3525567650794983,0.038785453524338584,-1.4444707827316168,0.6528168029273377,0.15400000140070916,0.7732100379276015,0.2634387979780917,0.1475,0.0,0.5295833333333333,0.06,-0.007004534059594822,-1.0418972217553757,-0.0027894719060728972,-0.086794834568027,7.111620083049379,3.1344301472997085,2.9117493324052064,6.766153767743315,7.111607233195409,2.954622417581941,7.106282179217404,3.0003934651825475,0.09954296404185395,-9.894879866788784,0.6683333516120911,0.8633854166666667,283.41822260338813,0.0,94309,0
cap_par,5,7,1,3.0563977285479265,3.036561595450152,9.51816177368164,10.687973022460938,0.11152834817767143,-0.38192321360111237,0.03393891794541812,-1.5825808771876992,0.6517009550944102,0.13525000143175323,0.7727203676587371,0.22085062890186805,0.15666666666666668,0.0,0.52625,0.03916666666666667,-0.01285500703989774,-1.1084481892636795,-0.004527345489925804,-0.09485156847164035,7.622095755467907,3.2597326196704457,3.1341085251212597,7.012178158749611,7.622016593135443,3.067356896114451,7.583937481257315,3.099111380294108,0.11552095159422607,-11.275385379393896,0.5741666555404663,0.85,237.66079271025956,0.0,94779,0
cap_par,5,8,1,2.968081635416231,2.9682562529481364,9.65986156463623,9.078251838684082,0.09450588375329971,-0.4022974967956543,0.03923930272477591,-1.8090439136756329,0.6471931333539758,0.12250000145286322,0.7723209463633345,0.18641351960244898,0.1575,0.0,0.5375,0.025,-0.008709537310030352,-1.2062119605988775,-0.004502109594048246,-0.10416091590217547,8.123212171091115,3.3474026976461255,3.273898638727466,7.259687734781502,8.12304001995673,3.1521017285860866,8.085529150034276,3.185114174324064,0.1259954637646054,-13.157692329746983,0.4958333373069763,0.8489895833333333,239.46610099170357,0.0,94295,0
cap_par,5,9,1,2.917197098133091,3.17885372586737,10.027980327606201,10.160953044891357,0.04836864769458771,-0.4023617058992386,0.03270158519850267,-1.8328175718578765,0.6408492302949617,0.12062500145596763,0.771389101235368,0.18079324891476578,0.1745833333333333,0.0,0.5304166666666668,0.02291666666666667,-0.008125669339506147,-1.1826745739126738,-0.006823872668742204,-0.1034206725039985,8.586129037351418,3.388559460887298,3.3595162462159065,7.228562975090899,8.586105091124477,3.189787400018627,8.558790027645204,3.219700593927171,0.11818611783673987,-13.491811568848789,0.4675000011920929,0.84578125,245.28410057909787,0.0,103439,0
cap_par,5,10,1,2.861538809200086,3.12090959848411,10.540978908538818,9.273001670837402,0.04148874059319496,-0.4052719324827194,0.016378834637568486,-1.961840152100637,0.6334894855599282,0.11425000146652262,0.7677075533996185,0.16023420450485756,0.195,0.0,0.535,0.015833333333333335,-0.014269910169324829,-1.23464441213582,-0.008129760377516726,-0.10409182737348602,8.988638999730021,3.453559663659788,3.6304352786157184,7.356906667668067,8.988610378741036,3.2236676942941402,8.967064356089082,3.2867504588024583,0.05932816045358777,-14.61787964032963,0.38499999046325684,0.8349270833333333,234.2927998956293,0.0,101711,0
cap_par,5,11,1,2.9210550144987883,3.2333822837528694,11.252658367156982,10.073784351348877,0.0360731640830636,-0.4172934591770172,0.015552942364597727,-1.992091219671254,0.626039407522996,0.11500000146528085,0.7673210211543564,0.16278820686111192,0.20708333333333334,0.0,0.5329166666666667,0.016666666666666666,-0.014422685043884977,-1.2165352692255427,-0.006245290973761164,-0.10652024360140785,9.418976839259257,3.4796678358505355,3.8330031408453182,7.599458028506641,9.418972516746349,3.2639892610999057,9.387765600706057,3.3233438407983535,0.06077451770038654,-15.367420547138899,0.3766666650772095,0.8289166666666666,228.00164175778627,0.0,101284,0
cap_par,5,12,1,2.914456441238957,3.2158944390293147,11.258443832397461,7.913577318191528,-0.009986097225919366,-0.4222755879163742,-0.0071797521212814885,-2.074831141676512,0.6218594789121765,0.11162500147086879,0.7653094076369601,0.1509491085413943,0.20875,0.0,0.5358333333333334,0.012916666666666667,-0.0073487340696302555,-1.1945855165101915,-0.005804549655567593,-0.10531658513180445,9.893962794919076,3.489159706745636,3.86403256802623,7.751381683258328,9.893764833315828,3.259661892522672,9.858556010582326,3.3111775258989677,-0.028812069225435454,-15.220917925195147,0.3633333444595337,0.8190104166666666,222.43661851994693,0.0,98171,0
cap_par,5,13,1,2.9497346893065455,3.2571750830683426,11.491364479064941,9.933775901794434,0.012771260924637318,-0.4277282655239105,0.0033315091573875,-2.012970436618347,0.6211775154422766,0.11462500146590174,0.758322916091291,0.16151120568298472,0.22333333333333333,0.0,0.5258333333333334,0.01625,-0.010444532706586435,-1.2095551546286667,-0.008942148335433688,-0.10605645117961103,10.349544932836995,3.516753417046239,3.9769402966029794,7.69314465296731,10.34952771359254,3.297856122189026,10.320655986375268,3.3400870730960825,0.01076044009688,-15.746127236100534,0.39250001311302185,0.8353854166666667,210.1441952791065,0.0,93980,0
cap_par,5,14,1,2.8720342100172593,3.118944307581767,11.744596481323242,8.50960111618042,6.046285852789879e-05,-0.4485381245613098,0.0018576676567553239,-2.086201330306006,0.6178073824069918,0.11125000147148967,0.7563552734328685,0.1495827540002454,0.22625,0.0,0.5270833333333333,0.0125,-0.011149461900308383,-1.2119840377454922,-0.007624002621385592,-0.10945892776537222,10.642385644125422,3.54670499622995,4.030476542820027,7.883545206725984,10.642348515148996,3.35694010361836,10.60487135040809,3.3890579270314447,0.0056828171821932,-16.027625744429727,0.36250001192092896,0.8375729166666667,218.69248119276017,0.0,99267,0
cap_par,5,15,1,2.764176227818277,3.109494220299704,11.780948638916016,7.969879865646362,-0.06436925381422043,-0.44219982624053955,-0.01679481334118963,-2.09867184988753,0.6057004163115336,0.11050000147273144,0.7541431668906975,0.1467991835622606,0.22958333333333333,0.0,0.5195833333333333,0.011666666666666667,-0.006488469213677003,-1.165346436098408,-0.010707188460633097,-0.10914896708447486,11.096194827915326,3.5266643222049336,4.207624241813551,7.910664251269955,11.096189611064133,3.304781190680734,11.083960189663477,3.351916799848526,-0.057268188467714934,-15.844094660667082,0.40166667103767395,0.83175,229.59696192573756,0.0,100394,0
cap_par,5,16,1,2.8391456343570365,3.1725070369987964,12.237699508666992,10.541598796844482,-0.1022409051656723,-0.44610366225242615,-0.03036810000950497,-1.9238610245282783,0.6024720527160679,0.11725000146155556,0.7502339640089831,0.17022044616411716,0.23875000000000002,0.0,0.5166666666666666,0.019166666666666665,-0.007090727045842831,-1.1592134350372605,-0.010411187987700736,-0.10709325934061781,11.456501706831233,3.548830438886559,4.327407145873641,8.04914480297094,11.45650111092413,3.328558754678216,11.398947494264853,3.372520024943016,-0.12980797239579261,-15.744410042998691,0.42916667461395264,0.82640625,205.41063811071217,0.0,89184,0
cap_par,5,17,1,2.861616782701182,3.1343259470956606,12.430355072021484,11.147159099578857,-0.1332983896136284,-0.43443654477596283,-0.03331771195839908,-1.9157129560550894,0.6057672813364834,0.11912500145845115,0.7519593289108352,0.1761707400827422,0.24208333333333332,0.0,0.5208333333333333,0.021249999999999998,-0.006517660322357937,-1.1712836535786022,-0.009003771190508332,-0.10395758881772053,11.842727284392012,3.5458351088983884,4.344066462412,8.139330635687303,11.842727155154696,3.3598572646960525,11.80056079773857,3.386323469444247,-0.1519518439161281,-16.154965899387996,0.44999998807907104,0.8277604166666667,223.35321771074086,0.0,100399,0
cap_par,5,18,1,2.757741875921579,3.1786951359742126,12.576579570770264,10.953080177307129,-0.208095483481884,-0.4571423828601837,-0.05402036209032694,-1.939614539245325,0.5922753579379891,0.11837500145969292,0.7403451934718867,0.17381338334800658,0.2583333333333333,0.0,0.5066666666666666,0.020416666666666666,-0.005416674627636925,-1.1688541511388393,-0.011725533787804514,-0.10389398224186153,12.250793329446942,3.5371542109316145,4.4332714574059295,8.367150431563859,12.250792147724386,3.3188723315894797,12.231614132573522,3.3729524893624494,-0.23644441292310753,-16.076418098571402,0.476666659116745,0.8182916666666666,251.48321545217186,0.0,109057,0
cap_par,5,19,1,2.841380463918656,3.2014166027818884,12.83121395111084,11.678045749664307,-0.22329115122556686,-0.4681788980960846,-0.054963963631055615,-1.9701275523187105,0.5957886067763014,0.11537500146465997,0.7471081052699904,0.16404548014747433,0.25875000000000004,0.0,0.5141666666666667,0.017083333333333332,-0.0046554625087611295,-1.1878933020963434,-0.010143340464625852,-0.10340100554109086,12.593029968138092,3.6088075336346916,4.560759096073896,8.50053811646023,12.59300114882923,3.3834915817707443,12.544663288216611,3.4288120716669512,-0.2338931757025421,-16.6976121855403,0.46666666865348816,0.8288333333333333,241.5493937926367,0.0,107089,0
cap_par,5,20,1,2.8209966922524683,3.1178161720911595,12.929330825805664,12.212482929229736,-0.2600005865097046,-0.49146445095539093,-0.06306076114044161,-1.9421125736668858,0.5860054227074514,0.11762500146093469,0.7420351786463549,0.17142360601318746,0.27166666666666667,0.0,0.5075000000000001,0.019583333333333335,-0.004030054838818582,-1.157192674248614,-0.010692136816420336,-0.10172852217627223,12.984630597413743,3.5982686854854995,4.702815459807269,8.765848395589824,12.984615013477885,3.4005276450894613,12.932532595673571,3.454817573247174,-0.29840772071853283,-16.66242101420959,0.4816666543483734,0.8298958333333334,240.39685536082834,0.0,103192,0
cap_par,5,21,1,2.8363299573979432,3.109159612600875,13.774816989898682,11.337887287139893,-0.3058643788099289,-0.48319756984710693,-0.0642934461380823,-1.8840640485775553,0.582553067955927,0.11575000146403909,0.7397569952762955,0.1653027534338367,0.27958333333333335,0.0,0.505,0.0175,-0.002307906480721829,-1.1571160906138886,-0.009721173033104068,-0.10251177314086818,13.294716828512037,3.644818772921237,4.835917784761161,9.187032657267043,13.294698402637486,3.436367811814695,13.248307302853242,3.4940364688904095,-0.33203808147460223,-17.0934776076364,0.44333332777023315,0.8222604166666667,240.62387131340802,0.0,101739,0
cap_par,5,22,1,2.781819354040447,3.2532831207856976,13.699616432189941,12.767536163330078,-0.3010811507701874,-0.5115554928779602,-0.05792575331231864,-1.9495637590267914,0.5809769660708921,0.11500000146528085,0.7375364712278759,0.1627882068611119,0.2791666666666667,0.0,0.5079166666666667,0.016666666666666666,-0.003971843595968656,-1.2028264905991106,-0.010182121678032941,-0.10608116228599102,13.726719224397971,3.6689651594246113,5.008954199312837,9.230393150532638,13.726694789944673,3.4330333278057017,13.670927148993306,3.4957185192069735,-0.3106864065180222,-18.327690324212114,0.42750000953674316,0.8030833333333334,259.3391172233969,0.0,109424,0
cap_par,5,23,1,2.854377116667811,3.2194131430143074,13.973854064941406,13.340025901794434,-0.3226334899663925,-0.5195241868495941,-0.07384740471532611,-1.8396174872794213,0.5828257975602964,0.12062500145596763,0.7346622704722086,0.18079324891476578,0.2875,0.0,0.5004166666666667,0.02291666666666667,-0.003952410346825974,-1.193780971029025,-0.009931457829471045,-0.10515592256211675,14.0329123177255,3.6783933070575108,4.937578659097058,9.539383293691799,14.03290684115309,3.492040206272752,14.013285338242788,3.5435179866133204,-0.3219621968145172,-17.85628968882685,0.46000000834465027,0.81715625,239.35126811172813,0.0,106029,0
cap_par,5,24,1,2.8195149773936885,3.138249260566896,14.506930828094482,13.575589179992676,-0.44456644356250763,-0.5370516777038574,-0.09121068023479006,-1.858993611540026,0.5784187458307083,0.11837500145969292,0.7354110847101181,0.17381338334800658,0.29125,0.0,0.4995833333333333,0.020416666666666666,-0.0017138419761349027,-1.1846873414021384,-0.00785787430974166,-0.1050283710914664,14.433722159922318,3.7459413964876447,5.074432831920255,9.855780713413388,14.433682645004911,3.5484893641249027,14.367169995022689,3.5838251463609088,-0.4608359388572474,-18.391659003595514,0.47999998927116394,0.8144479166666667,256.57323637604713,0.0,111221,0
cap_par,5,25,1,2.8137562279943795,3.2055612378770535,14.599823951721191,12.936697959899902,-0.4275941401720047,-0.5405613780021667,-0.10952627299928744,-1.900262468262905,0.5740577079539072,0.11725000146155556,0.7315214508720342,0.17015137713379608,0.28375,0.0,0.4966666666666667,0.019166666666666665,-0.006558232532814817,-1.1872310877611638,-0.009498246513189493,-0.1061965989449527,14.773653675965427,3.7891339645329083,5.163463692339109,9.532785003508838,14.773616597173419,3.598114158234396,14.717795753533604,3.623634129074797,-0.5418575209006666,-18.144375903755428,0.4866666793823242,0.82090625,253.92093570251018,0.0,110970,0
cap_par,5,26,1,2.7407206722018023,3.2072608497484763,14.71017074584961,13.952044486999512,-0.4804628789424896,-0.5216158032417297,-0.10000959105515615,-1.8448590271605232,0.5743262807460547,0.12137500145472586,0.7318802457056303,0.1830607300699712,0.3016666666666667,0.0,0.49624999999999997,0.02375,-0.006185090384374245,-1.1838375092567985,-0.010340153387246852,-0.10414669350109762,15.046316048360698,3.7991527061096955,5.229886066230066,9.897406570180319,15.046313859367764,3.617693380488675,15.03111026752224,3.646307640239246,-0.5164693499294419,-18.67164344587674,0.47333332896232605,0.8248854166666667,251.77881894726306,0.0,116331,0
cap_par,5,27,1,2.8499708397339525,3.137138981164491,15.432971477508545,14.474582195281982,-0.4819883555173874,-0.5448412001132965,-0.10021321070547382,-1.83752953031593,0.5634317870543845,0.11950000145783027,0.7253052163953988,0.17734147933172895,0.2991666666666667,0.0,0.48750000000000004,0.021666666666666667,-0.009989729241365305,-1.1827120137648275,-0.01224953474630471,-0.10268715146215981,15.616782603704436,3.811602480992257,5.3767799666835785,10.188643365973597,15.616779337696924,3.6064240580450813,15.558985909465488,3.6435078542835395,-0.5282114375382662,-18.965820319553217,0.4741666615009308,0.81440625,266.40374309848994,0.0,115819,0
cap_par,5,28,1,2.8494872395094215,3.1691174887103433,15.216752052307129,14.421258926391602,-0.5212902724742889,-0.5487672388553619,-0.09154183271841496,-1.8455554021103016,0.5592288550286919,0.1180000014603138,0.7259327214558533,0.17262676586225773,0.31,0.0,0.49583333333333335,0.02,-0.0007935646727739998,-1.1430456866173855,-0.01214238910478696,-0.10462437982321718,15.732804540867464,3.825407353850413,5.768374967697602,10.489233433471718,15.732801706525962,3.6182605688415843,15.705813882791748,3.6727558660234765,-0.5302590440586209,-18.92690537767485,0.4933333396911621,0.8055104166666667,251.17077161371708,0.0,111721,0
cap_par,5,29,1,2.822697576931871,3.181497884322411,15.385178565979004,15.32236909866333,-0.5563654601573944,-0.5595826804637909,-0.10718016610393574,-1.7858457434532196,0.5555195912736387,0.12287500145224234,0.7252153383750708,0.1874876231985018,0.31166666666666665,0.0,0.48875,0.025416666666666667,-0.00016460849557872748,-1.1736269864005275,-0.010659954324414777,-0.10412794461590238,16.142011601336925,3.883557928218366,5.549968570211294,10.670743753626782,16.14194406664747,3.6656864953905375,16.064150036510995,3.7070050310388067,-0.5990006369973222,-19.46353903438896,0.48750001192092896,0.8170520833333333,249.89823865704238,0.0,105656,0
cap_par,5,30,1,2.8657097251465142,3.1915334312161194,15.83164930343628,14.652323722839355,-0.6229466795921326,-0.5663257539272308,-0.11526126099296816,-1.8246966922730523,0.5545343239651709,0.11912500145845115,0.7202607316485947,0.1761707400827422,0.3204166666666667,0.0,0.485,0.021249999999999998,-0.005254296851914551,-1.1620519761096224,-0.010695063563607433,-0.10367153699335177,16.509441287695637,3.914355950748256,5.590118975492651,10.646591308018746,16.50927890280164,3.7343382689431017,16.47481504912679,3.776691951595235,-0.6722529174387455,-19.44116614674528,0.4883333444595337,0.8053645833333334,262.2363308146596,0.0,114835,0
cap_par,5,31,1,2.9211284364003407,3.2751746201429195,16.117384910583496,15.100589275360107,-0.6765373647212982,-0.5782930254936218,-0.11934779708326117,-1.9004756954396678,0.5536190959146146,0.11650000146279732,0.7216986230328897,0.16777961822748155,0.31416666666666665,0.0,0.485,0.018333333333333333,-0.004460070897366206,-1.2274561807930104,-0.009469811212669328,-0.10792519809328951,16.736588732856994,3.951562989649112,5.6397838136169085,10.918688656906568,16.736572222283723,3.77035909338286,16.66973487751047,3.813772254869731,-0.6960177369539936,-20.796249171706535,0.460833340883255,0.7980625,266.3229933241382,0.0,113413,0
cap_par,5,32,1,2.8515119579419204,3.247691502783244,16.310629844665527,13.38222885131836,-0.7218567132949829,-0.5879969000816345,-0.13195891912691082,-2.005609632654246,0.548721619932818,0.11425000146652262,0.7179911420230468,0.16023420450485756,0.31625000000000003,0.0,0.4816666666666667,0.015833333333333335,-0.004997708026811459,-1.2881992059249239,-0.011763233088903254,-0.11353155650896951,17.108814556075867,3.972997327304717,5.843920411046072,10.820705028707703,17.108812665489083,3.74030442818814,17.087782334784706,3.7909671510538248,-0.7219010569527745,-21.95091205406934,0.4033333361148834,0.7770833333333333,274.4870028765872,0.0,116403,0
