contrast,seed0,seed1,seed2,mean_pp,sd_pp,ci95_low_pp,ci95_high_pp,verdict
D_PM_ELU1,0.3016668558120772,0.2857297658920288,0.2860403060913064,0.2911456425984708,0.009112960793203617,0.26850779302552014,0.3137834921714215,ESTIMATE
D_PM_LR,0.49114584922791416,0.48822939395904985,0.5269789695739768,0.5021180709203136,0.021579495805847893,0.44851163158643276,0.5557245102541944,ESTIMATE
D_RL_ELU1,-0.26479184627532915,-0.021249949932097834,-0.30447907745838165,-0.19684029122193622,0.15335496420219236,-0.5777951410950509,0.1841145586511785,ESTIMATE
D_RL_LR,4.624790847301485,4.426668882369994,5.366875231266022,4.806111653645833,0.4956358751504205,3.5748838848419915,6.037339422449675,ESTIMATE
I_PM,0.18947899341583696,0.20249962806702104,0.24093866348267046,0.21097242832184282,0.026755666109544364,0.14450766913362384,0.2774371875100618,INCONCLUSIVE
I_RL,4.8895826935768145,4.447918832302092,5.671354308724403,5.00295194486777,0.6195466339153786,3.4639127873127227,6.541991102422818,CONSISTENT_INTERACTION
J_PM_minus_RL,-4.700103700160978,-4.245419204235071,-5.430415645241733,-4.7919795165459265,0.5978168745752455,-6.277038959454861,-3.3069200736369924,ENV_DEPENDENT
