environment,arm,window,metric,field,n_seed,seed_median,ci95_low,ci95_high
conda,LR_k1_X1Y0,primary400,reference,late_halves_ratio,5,1.046231035826887,1.0071865209832445,1.058764629981878
conda,LR_k1_X1Y0,primary400,reference,late_nearbalance,5,0.21784791120169647,-0.19938173370085016,0.26353902073300994
conda,LR_k1_X1Y0,primary400,reference,late_activity,5,0.1009036760380743,0.0889664234502948,0.13883888055373134
conda,LR_k1_X1Y0,primary400,reference,late_zero_Q_count,5,0.0,0.0,0.0
conda,LR_k1_X1Y0,primary400,reference,late_negative_c_fraction,5,0.5,0.45,0.525
conda,LR_k1_X1Y0,primary400,reference,window_endpoint,5,400.0,400.0,400.0
conda,LR_k1_X1Y0,primary400,reference,late_first_task,5,321.0,321.0,321.0
conda,LR_k1_X1Y0,primary400,reference,late_last_task,5,400.0,400.0,400.0
conda,LR_k1_X1Y0,primary400,reference,late_mean_V,5,105.49975815463463,81.78926964785578,114.41501217551817
conda,LR_k1_X1Y0,primary400,reference,late_mean_sigma,5,10.270595156922235,9.042943449351435,10.695405437167864
conda,LR_k1_X1Y0,primary400,reference,late_mean_sqrtQ,5,0.36064090991454434,0.3467630031042587,0.3757618378579884
conda,LR_k1_X1Y0,primary400,reference,late_sum_Q,5,10.55531259163374,9.742301710312105,11.375706936084377
conda,LR_k1_X1Y0,primary400,reference,late_sum_X,5,-1.0611700389441037,-1.3908683719649826,1.0147627467091993
conda,LR_k1_X1Y0,primary400,reference,late_sum_G_pre,5,0.0,0.0,0.0
conda,LR_k1_X1Y0,primary400,reference,late_sum_A_energy,5,0.0,0.0,0.0
conda,LR_k1_X1Y0,primary400,reference,late_sum_E_energy,5,0.0,0.0,0.0
conda,LR_k1_X1Y0,primary400,reference,late_sum_AE_cross,5,0.0,0.0,0.0
conda,LR_k1_X1Y0,primary400,reference,late_sum_total_energy,5,0.0,0.0,0.0
conda,LR_k1_X1Y0,primary400,reference,late_sum_mean_A_sq,5,0.0,0.0,0.0
conda,LR_k1_X1Y0,primary400,reference,late_sum_mean_E_sq,5,0.0,0.0,0.0
conda,LR_k1_X1Y0,primary400,reference,late_sum_centered_E_energy,5,0.0,0.0,0.0
conda,LR_k1_X1Y0,primary400,reference,late_target_change_fraction,5,0.0,0.0,0.0
conda,LR_k1_X1Y0,primary400,reference,late_target_change_energy,5,0.0,0.0,0.0
conda,LR_k1_X1Y0,primary400,reference,late_learner_input_mean_shift_sq,5,1.0,1.0,1.0
conda,LR_k1_X1Y0,primary400,reference,late_original_context_mean_shift_sq,5,1.0,1.0,1.0
conda,LR_k1_X1Y0,primary400,reference,late_task_start_mse,5,0.018344684438488912,0.013205116495373658,0.04975662684009876
conda,LR_k1_X1Y0,primary400,reference,late_mse,5,0.000461953764579448,0.00020874287489789368,0.0006786044921341273
conda,LR_k1_X1Y0,primary400,reference,late_task_mse_gain,5,0.017909337909730993,0.01274316273079421,0.049267719741715156
conda,LR_k1_X1Y0,primary400,reference,late_task_start_acc,0,,,
conda,LR_k1_X1Y0,primary400,reference,late_train_acc,0,,,
conda,LR_k1_X1Y0,primary400,reference,late_task_accuracy_gain,0,,,
conda,LR_k1_X1Y0,primary400,reference,late_grad_w1_start_norm,0,,,
conda,LR_k1_X1Y0,primary400,reference,late_grad_w1_end_norm,0,,,
conda,LR_k1_X1Y0,primary400,reference,late_grad_w2_start_norm,0,,,
conda,LR_k1_X1Y0,primary400,reference,late_grad_w2_end_norm,0,,,
conda,LR_k1_X1Y0,primary400,reference,late_A_balance,0,,,
conda,LR_k1_X1Y0,primary400,reference,late_A_activity,0,,,
conda,LR_k1_X1Y0,primary400,reference,late_update_only_balance,0,,,
conda,LR_k1_X1Y0,primary400,reference,late_G_pre_over_Q,0,,,
conda,LR_k1_X1Y0,primary400,reference,late_abs_G_pre_over_Q,0,,,
conda,LR_k1_X1Y0,primary400,reference,late_update_negative_c_fraction,0,,,
conda,LR_k1_X1Y0,primary400,reference,low_response_onset_task,0,,,
conda,LR_k1_X1Y0,primary400,reference,active_window_first_task,0,,,
conda,LR_k1_X1Y0,primary400,reference,active_window_last_task,0,,,
conda,LR_k1_X1Y0,primary400,reference,active_window_balance,0,,,
conda,LR_k1_X1Y0,primary400,reference,active_window_activity,0,,,
conda,LR_k1_X1Y0,primary400,reference,active_window_loglog_slope,0,,,
conda,LR_k1_X1Y0,primary400,reference,raw_minus_reference_slope,5,-0.05775806733671929,-0.08606499993387169,-0.026345148503821636
conda,LR_k1_X1Y0,secondary100,actual,n_transitions,5,100.0,100.0,100.0
conda,LR_k1_X1Y0,secondary100,actual,calibration_first_task,5,6.0,6.0,6.0
conda,LR_k1_X1Y0,secondary100,actual,calibration_last_task,5,50.0,50.0,50.0
conda,LR_k1_X1Y0,secondary100,actual,heldout_first_task,5,51.0,51.0,51.0
conda,LR_k1_X1Y0,secondary100,actual,heldout_last_task,5,100.0,100.0,100.0
conda,LR_k1_X1Y0,secondary100,actual,qbar,5,0.21521672337877007,0.18546864949325498,0.23212375262854962
conda,LR_k1_X1Y0,secondary100,actual,gamma,5,-0.0034080045138253374,-0.005222247029556339,-0.0016162516838494482
conda,LR_k1_X1Y0,secondary100,actual,split_V,5,43.07526177158965,33.422694870395155,44.129563692372216
conda,LR_k1_X1Y0,secondary100,actual,heldout_mape,5,0.18077087821517132,0.01913147521411694,0.22628441117145756
conda,LR_k1_X1Y0,secondary100,actual,constant_split_mape,5,0.14176750468692467,0.10095539128368512,0.20486203748007029
conda,LR_k1_X1Y0,secondary100,actual,late_n_transitions,5,20.0,20.0,20.0
conda,LR_k1_X1Y0,secondary100,actual,late_endpoint_relative_change,5,0.12132424333277758,0.08845772905675571,0.20336827302697297
conda,LR_k1_X1Y0,secondary100,actual,late_median_relative_increment,5,0.007076266968074507,0.004445560807023308,0.010756341148641397
conda,LR_k1_X1Y0,secondary100,actual,late_loglog_slope,5,0.48805828701189435,0.39658372443621803,0.8933310546010879
conda,LR_k1_X1Y0,secondary100,actual,late_halves_ratio,5,1.060620263007146,1.0407486396862122,1.1057357332421034
conda,LR_k1_X1Y0,secondary100,actual,late_nearbalance,5,-1.3287609886145284,-2.7494481231847,-0.511189092751318
conda,LR_k1_X1Y0,secondary100,actual,late_activity,5,0.05381306221140715,0.04960104954241098,0.06736620518991965
conda,LR_k1_X1Y0,secondary100,actual,late_zero_Q_count,5,0.0,0.0,0.0
conda,LR_k1_X1Y0,secondary100,actual,late_negative_c_fraction,5,0.35,0.2,0.4
conda,LR_k1_X1Y0,secondary100,actual,window_endpoint,5,100.0,100.0,100.0
conda,LR_k1_X1Y0,secondary100,actual,late_first_task,5,81.0,81.0,81.0
conda,LR_k1_X1Y0,secondary100,actual,late_last_task,5,100.0,100.0,100.0
conda,LR_k1_X1Y0,secondary100,actual,late_mean_V,5,52.26036388787723,48.00472429935157,57.88371373397547
conda,LR_k1_X1Y0,secondary100,actual,late_mean_sigma,5,7.226957419172061,6.9256275856401555,7.607552748752887
conda,LR_k1_X1Y0,secondary100,actual,late_mean_sqrtQ,5,0.37468928354095643,0.34414837006642274,0.41636180026713265
conda,LR_k1_X1Y0,secondary100,actual,late_sum_Q,5,2.871092952617652,2.386252138768449,3.520582396970605
conda,LR_k1_X1Y0,secondary100,actual,late_sum_X,5,1.907498155062218,0.7947913730802639,3.280438232191194
conda,LR_k1_X1Y0,secondary100,actual,late_sum_G_pre,5,0.0,0.0,0.0
conda,LR_k1_X1Y0,secondary100,actual,late_sum_A_energy,5,110.28277124665553,102.84304102726897,124.64414375349432
conda,LR_k1_X1Y0,secondary100,actual,late_sum_E_energy,5,99.19515588422016,88.8538417085891,116.92094668406179
conda,LR_k1_X1Y0,secondary100,actual,late_sum_AE_cross,5,-179.1080951871652,-205.10171140469836,-171.34936806424236
conda,LR_k1_X1Y0,secondary100,actual,late_sum_total_energy,5,23.102731554447004,20.570896042861477,31.76261518606089
conda,LR_k1_X1Y0,secondary100,actual,late_sum_mean_A_sq,5,107.66907075310762,99.54584000154412,121.53456499154328
conda,LR_k1_X1Y0,secondary100,actual,late_sum_mean_E_sq,5,99.19515588422016,88.8538417085891,116.92094668406179
conda,LR_k1_X1Y0,secondary100,actual,late_sum_centered_E_energy,5,0.0,0.0,0.0
conda,LR_k1_X1Y0,secondary100,actual,late_target_change_fraction,5,0.0,0.0,0.0
conda,LR_k1_X1Y0,secondary100,actual,late_target_change_energy,5,0.0,0.0,0.0
conda,LR_k1_X1Y0,secondary100,actual,late_learner_input_mean_shift_sq,5,1.0,1.0,1.0
conda,LR_k1_X1Y0,secondary100,actual,late_original_context_mean_shift_sq,5,1.0,1.0,1.0
conda,LR_k1_X1Y0,secondary100,actual,late_task_start_mse,5,0.07076111640781164,0.048343580681830645,0.17324558217078448
conda,LR_k1_X1Y0,secondary100,actual,late_mse,5,0.0005443876980280038,0.0002643466271365469,0.0006897216775087145
conda,LR_k1_X1Y0,secondary100,actual,late_task_mse_gain,5,0.07007139473030292,0.04781948643862961,0.17270119447275648
conda,LR_k1_X1Y0,secondary100,actual,late_task_start_acc,0,,,
conda,LR_k1_X1Y0,secondary100,actual,late_train_acc,0,,,
conda,LR_k1_X1Y0,secondary100,actual,late_task_accuracy_gain,0,,,
conda,LR_k1_X1Y0,secondary100,actual,late_grad_w1_start_norm,0,,,
conda,LR_k1_X1Y0,secondary100,actual,late_grad_w1_end_norm,0,,,
conda,LR_k1_X1Y0,secondary100,actual,late_grad_w2_start_norm,0,,,
conda,LR_k1_X1Y0,secondary100,actual,late_grad_w2_end_norm,0,,,
conda,LR_k1_X1Y0,secondary100,actual,late_A_balance,5,-1.3287609886145284,-2.7494481231847,-0.511189092751318
conda,LR_k1_X1Y0,secondary100,actual,late_A_activity,5,0.05381306221140715,0.04960104954241098,0.06736620518991965
conda,LR_k1_X1Y0,secondary100,actual,late_update_only_balance,5,-1.3287609886145284,-2.7494481231847,-0.511189092751318
conda,LR_k1_X1Y0,secondary100,actual,late_G_pre_over_Q,5,0.0,0.0,0.0
conda,LR_k1_X1Y0,secondary100,actual,late_abs_G_pre_over_Q,5,0.0,0.0,0.0
conda,LR_k1_X1Y0,secondary100,actual,late_update_negative_c_fraction,5,0.35,0.2,0.4
conda,LR_k1_X1Y0,secondary100,actual,low_response_onset_task,0,,,
conda,LR_k1_X1Y0,secondary100,actual,active_window_first_task,0,,,
conda,LR_k1_X1Y0,secondary100,actual,active_window_last_task,0,,,
conda,LR_k1_X1Y0,secondary100,actual,active_window_balance,0,,,
conda,LR_k1_X1Y0,secondary100,actual,active_window_activity,0,,,
conda,LR_k1_X1Y0,secondary100,actual,active_window_loglog_slope,0,,,
conda,LR_k1_X1Y0,secondary100,actual,raw_minus_reference_slope,0,,,
conda,LR_k1_X1Y0,secondary100,raw,n_transitions,5,100.0,100.0,100.0
conda,LR_k1_X1Y0,secondary100,raw,calibration_first_task,5,6.0,6.0,6.0
conda,LR_k1_X1Y0,secondary100,raw,calibration_last_task,5,50.0,50.0,50.0
conda,LR_k1_X1Y0,secondary100,raw,heldout_first_task,5,51.0,51.0,51.0
conda,LR_k1_X1Y0,secondary100,raw,heldout_last_task,5,100.0,100.0,100.0
conda,LR_k1_X1Y0,secondary100,raw,qbar,5,1.6401166433857106,1.5243000819457295,1.6486913914827113
conda,LR_k1_X1Y0,secondary100,raw,gamma,5,0.0018737095329823714,0.0009891977001855008,0.0025659727568253057
conda,LR_k1_X1Y0,secondary100,raw,split_V,5,272.793428473804,250.01702724687928,280.3508256752096
conda,LR_k1_X1Y0,secondary100,raw,heldout_mape,5,0.040334161790277996,0.028743271899362707,0.06370421014118435
conda,LR_k1_X1Y0,secondary100,raw,constant_split_mape,5,0.052046374805166516,0.009428377466482202,0.05992389778019538
conda,LR_k1_X1Y0,secondary100,raw,late_n_transitions,5,20.0,20.0,20.0
conda,LR_k1_X1Y0,secondary100,raw,late_endpoint_relative_change,5,0.035907789490594914,0.029722355687323097,0.08574500632752104
conda,LR_k1_X1Y0,secondary100,raw,late_median_relative_increment,5,0.002251659682476911,0.0013468215369230067,0.004190754411814315
conda,LR_k1_X1Y0,secondary100,raw,late_loglog_slope,5,0.16254207654317102,0.0883474597698544,0.3812276380590437
conda,LR_k1_X1Y0,secondary100,raw,late_halves_ratio,5,1.0203892877508434,1.0065876000718332,1.0436528129223965
conda,LR_k1_X1Y0,secondary100,raw,late_nearbalance,5,0.5252212660479617,-0.1426533060553877,0.6428010370792977
conda,LR_k1_X1Y0,secondary100,raw,late_activity,5,0.08134536219152468,0.07250716294683593,0.08227520972081759
conda,LR_k1_X1Y0,secondary100,raw,late_zero_Q_count,5,0.0,0.0,0.0
conda,LR_k1_X1Y0,secondary100,raw,late_negative_c_fraction,5,0.75,0.35,0.85
conda,LR_k1_X1Y0,secondary100,raw,window_endpoint,5,100.0,100.0,100.0
conda,LR_k1_X1Y0,secondary100,raw,late_first_task,5,81.0,81.0,81.0
conda,LR_k1_X1Y0,secondary100,raw,late_last_task,5,100.0,100.0,100.0
conda,LR_k1_X1Y0,secondary100,raw,late_mean_V,5,287.48619837612756,256.2623780885821,299.0204970245297
conda,LR_k1_X1Y0,secondary100,raw,late_mean_sigma,5,16.954540009203193,16.007940454430145,17.292105318795443
conda,LR_k1_X1Y0,secondary100,raw,late_mean_sqrtQ,5,1.050206857461074,1.0016193506193525,1.079977824679152
conda,LR_k1_X1Y0,secondary100,raw,late_sum_Q,5,22.2968144360366,20.140061420106612,23.652987263236465
conda,LR_k1_X1Y0,secondary100,raw,late_sum_X,5,-5.855380553465806,-7.400678392990975,1.4365231728683874
conda,LR_k1_X1Y0,secondary100,raw,late_sum_G_pre,5,0.0,0.0,0.0
conda,LR_k1_X1Y0,secondary100,raw,late_sum_A_energy,5,0.0,0.0,0.0
conda,LR_k1_X1Y0,secondary100,raw,late_sum_E_energy,5,0.0,0.0,0.0
conda,LR_k1_X1Y0,secondary100,raw,late_sum_AE_cross,5,0.0,0.0,0.0
conda,LR_k1_X1Y0,secondary100,raw,late_sum_total_energy,5,0.0,0.0,0.0
conda,LR_k1_X1Y0,secondary100,raw,late_sum_mean_A_sq,5,0.0,0.0,0.0
conda,LR_k1_X1Y0,secondary100,raw,late_sum_mean_E_sq,5,0.0,0.0,0.0
conda,LR_k1_X1Y0,secondary100,raw,late_sum_centered_E_energy,5,0.0,0.0,0.0
conda,LR_k1_X1Y0,secondary100,raw,late_target_change_fraction,5,0.0,0.0,0.0
conda,LR_k1_X1Y0,secondary100,raw,late_target_change_energy,5,0.0,0.0,0.0
conda,LR_k1_X1Y0,secondary100,raw,late_learner_input_mean_shift_sq,5,1.0,1.0,1.0
conda,LR_k1_X1Y0,secondary100,raw,late_original_context_mean_shift_sq,5,1.0,1.0,1.0
conda,LR_k1_X1Y0,secondary100,raw,late_task_start_mse,5,0.07076111640781164,0.048343580681830645,0.17324558217078448
conda,LR_k1_X1Y0,secondary100,raw,late_mse,5,0.0005443876980280038,0.0002643466271365469,0.0006897216775087145
conda,LR_k1_X1Y0,secondary100,raw,late_task_mse_gain,5,0.07007139473030292,0.04781948643862961,0.17270119447275648
conda,LR_k1_X1Y0,secondary100,raw,late_task_start_acc,0,,,
conda,LR_k1_X1Y0,secondary100,raw,late_train_acc,0,,,
conda,LR_k1_X1Y0,secondary100,raw,late_task_accuracy_gain,0,,,
conda,LR_k1_X1Y0,secondary100,raw,late_grad_w1_start_norm,0,,,
conda,LR_k1_X1Y0,secondary100,raw,late_grad_w1_end_norm,0,,,
conda,LR_k1_X1Y0,secondary100,raw,late_grad_w2_start_norm,0,,,
conda,LR_k1_X1Y0,secondary100,raw,late_grad_w2_end_norm,0,,,
conda,LR_k1_X1Y0,secondary100,raw,late_A_balance,0,,,
conda,LR_k1_X1Y0,secondary100,raw,late_A_activity,0,,,
conda,LR_k1_X1Y0,secondary100,raw,late_update_only_balance,0,,,
conda,LR_k1_X1Y0,secondary100,raw,late_G_pre_over_Q,0,,,
conda,LR_k1_X1Y0,secondary100,raw,late_abs_G_pre_over_Q,0,,,
conda,LR_k1_X1Y0,secondary100,raw,late_update_negative_c_fraction,0,,,
conda,LR_k1_X1Y0,secondary100,raw,low_response_onset_task,0,,,
conda,LR_k1_X1Y0,secondary100,raw,active_window_first_task,0,,,
conda,LR_k1_X1Y0,secondary100,raw,active_window_last_task,0,,,
conda,LR_k1_X1Y0,secondary100,raw,active_window_balance,0,,,
conda,LR_k1_X1Y0,secondary100,raw,active_window_activity,0,,,
conda,LR_k1_X1Y0,secondary100,raw,active_window_loglog_slope,0,,,
conda,LR_k1_X1Y0,secondary100,raw,raw_minus_reference_slope,0,,,
conda,LR_k1_X1Y0,secondary100,reference,n_transitions,5,100.0,100.0,100.0
conda,LR_k1_X1Y0,secondary100,reference,calibration_first_task,5,6.0,6.0,6.0
conda,LR_k1_X1Y0,secondary100,reference,calibration_last_task,5,50.0,50.0,50.0
conda,LR_k1_X1Y0,secondary100,reference,heldout_first_task,5,51.0,51.0,51.0
conda,LR_k1_X1Y0,secondary100,reference,heldout_last_task,5,100.0,100.0,100.0
conda,LR_k1_X1Y0,secondary100,reference,qbar,5,0.21521672337877007,0.18546864949325498,0.23212375262854962
conda,LR_k1_X1Y0,secondary100,reference,gamma,5,-0.0034080045138253374,-0.005222247029556339,-0.0016162516838494482
conda,LR_k1_X1Y0,secondary100,reference,split_V,5,43.07526177158965,33.422694870395155,44.129563692372216
conda,LR_k1_X1Y0,secondary100,reference,heldout_mape,5,0.18077087821517132,0.01913147521411694,0.22628441117145756
conda,LR_k1_X1Y0,secondary100,reference,constant_split_mape,5,0.14176750468692467,0.10095539128368512,0.20486203748007029
conda,LR_k1_X1Y0,secondary100,reference,late_n_transitions,5,20.0,20.0,20.0
conda,LR_k1_X1Y0,secondary100,reference,late_endpoint_relative_change,5,0.12132424333277758,0.08845772905675571,0.20336827302697297
conda,LR_k1_X1Y0,secondary100,reference,late_median_relative_increment,5,0.007076266968074507,0.004445560807023308,0.010756341148641397
conda,LR_k1_X1Y0,secondary100,reference,late_loglog_slope,5,0.48805828701189435,0.39658372443621803,0.8933310546010879
conda,LR_k1_X1Y0,secondary100,reference,late_halves_ratio,5,1.060620263007146,1.0407486396862122,1.1057357332421034
conda,LR_k1_X1Y0,secondary100,reference,late_nearbalance,5,-1.3287609886145284,-2.7494481231847,-0.511189092751318
conda,LR_k1_X1Y0,secondary100,reference,late_activity,5,0.05381306221140715,0.04960104954241098,0.06736620518991965
conda,LR_k1_X1Y0,secondary100,reference,late_zero_Q_count,5,0.0,0.0,0.0
conda,LR_k1_X1Y0,secondary100,reference,late_negative_c_fraction,5,0.35,0.2,0.4
conda,LR_k1_X1Y0,secondary100,reference,window_endpoint,5,100.0,100.0,100.0
conda,LR_k1_X1Y0,secondary100,reference,late_first_task,5,81.0,81.0,81.0
conda,LR_k1_X1Y0,secondary100,reference,late_last_task,5,100.0,100.0,100.0
conda,LR_k1_X1Y0,secondary100,reference,late_mean_V,5,52.26036388787723,48.00472429935157,57.88371373397547
conda,LR_k1_X1Y0,secondary100,reference,late_mean_sigma,5,7.226957419172061,6.9256275856401555,7.607552748752887
conda,LR_k1_X1Y0,secondary100,reference,late_mean_sqrtQ,5,0.37468928354095643,0.34414837006642274,0.41636180026713265
conda,LR_k1_X1Y0,secondary100,reference,late_sum_Q,5,2.871092952617652,2.386252138768449,3.520582396970605
conda,LR_k1_X1Y0,secondary100,reference,late_sum_X,5,1.907498155062218,0.7947913730802639,3.280438232191194
conda,LR_k1_X1Y0,secondary100,reference,late_sum_G_pre,5,0.0,0.0,0.0
conda,LR_k1_X1Y0,secondary100,reference,late_sum_A_energy,5,0.0,0.0,0.0
conda,LR_k1_X1Y0,secondary100,reference,late_sum_E_energy,5,0.0,0.0,0.0
conda,LR_k1_X1Y0,secondary100,reference,late_sum_AE_cross,5,0.0,0.0,0.0
conda,LR_k1_X1Y0,secondary100,reference,late_sum_total_energy,5,0.0,0.0,0.0
conda,LR_k1_X1Y0,secondary100,reference,late_sum_mean_A_sq,5,0.0,0.0,0.0
conda,LR_k1_X1Y0,secondary100,reference,late_sum_mean_E_sq,5,0.0,0.0,0.0
conda,LR_k1_X1Y0,secondary100,reference,late_sum_centered_E_energy,5,0.0,0.0,0.0
conda,LR_k1_X1Y0,secondary100,reference,late_target_change_fraction,5,0.0,0.0,0.0
conda,LR_k1_X1Y0,secondary100,reference,late_target_change_energy,5,0.0,0.0,0.0
conda,LR_k1_X1Y0,secondary100,reference,late_learner_input_mean_shift_sq,5,1.0,1.0,1.0
conda,LR_k1_X1Y0,secondary100,reference,late_original_context_mean_shift_sq,5,1.0,1.0,1.0
conda,LR_k1_X1Y0,secondary100,reference,late_task_start_mse,5,0.07076111640781164,0.048343580681830645,0.17324558217078448
conda,LR_k1_X1Y0,secondary100,reference,late_mse,5,0.0005443876980280038,0.0002643466271365469,0.0006897216775087145
conda,LR_k1_X1Y0,secondary100,reference,late_task_mse_gain,5,0.07007139473030292,0.04781948643862961,0.17270119447275648
conda,LR_k1_X1Y0,secondary100,reference,late_task_start_acc,0,,,
conda,LR_k1_X1Y0,secondary100,reference,late_train_acc,0,,,
conda,LR_k1_X1Y0,secondary100,reference,late_task_accuracy_gain,0,,,
conda,LR_k1_X1Y0,secondary100,reference,late_grad_w1_start_norm,0,,,
conda,LR_k1_X1Y0,secondary100,reference,late_grad_w1_end_norm,0,,,
conda,LR_k1_X1Y0,secondary100,reference,late_grad_w2_start_norm,0,,,
conda,LR_k1_X1Y0,secondary100,reference,late_grad_w2_end_norm,0,,,
conda,LR_k1_X1Y0,secondary100,reference,late_A_balance,0,,,
conda,LR_k1_X1Y0,secondary100,reference,late_A_activity,0,,,
conda,LR_k1_X1Y0,secondary100,reference,late_update_only_balance,0,,,
conda,LR_k1_X1Y0,secondary100,reference,late_G_pre_over_Q,0,,,
conda,LR_k1_X1Y0,secondary100,reference,late_abs_G_pre_over_Q,0,,,
conda,LR_k1_X1Y0,secondary100,reference,late_update_negative_c_fraction,0,,,
conda,LR_k1_X1Y0,secondary100,reference,low_response_onset_task,0,,,
conda,LR_k1_X1Y0,secondary100,reference,active_window_first_task,0,,,
conda,LR_k1_X1Y0,secondary100,reference,active_window_last_task,0,,,
conda,LR_k1_X1Y0,secondary100,reference,active_window_balance,0,,,
conda,LR_k1_X1Y0,secondary100,reference,active_window_activity,0,,,
conda,LR_k1_X1Y0,secondary100,reference,active_window_loglog_slope,0,,,
conda,LR_k1_X1Y0,secondary100,reference,raw_minus_reference_slope,5,-0.32551621046872337,-0.5121034165420442,-0.28996914462862106
conda,LR_k1_X1Y1,primary400,actual,n_transitions,5,400.0,400.0,400.0
conda,LR_k1_X1Y1,primary400,actual,calibration_first_task,5,6.0,6.0,6.0
conda,LR_k1_X1Y1,primary400,actual,calibration_last_task,5,200.0,200.0,200.0
conda,LR_k1_X1Y1,primary400,actual,heldout_first_task,5,201.0,201.0,201.0
conda,LR_k1_X1Y1,primary400,actual,heldout_last_task,5,400.0,400.0,400.0
conda,LR_k1_X1Y1,primary400,actual,qbar,5,1.0400303425486985,0.9823417828724879,1.0665953260839267
conda,LR_k1_X1Y1,primary400,actual,gamma,5,0.0007722179900594952,0.0004516859526073124,0.001297231736026958
conda,LR_k1_X1Y1,primary400,actual,split_V,5,198.89425149395493,166.395695382804,216.52272239062904
conda,LR_k1_X1Y1,primary400,actual,heldout_mape,5,0.21910928507681976,0.04311996823284182,0.26453714771135206
conda,LR_k1_X1Y1,primary400,actual,constant_split_mape,5,0.10687807783792938,0.0612801283975992,0.1843069777729542
conda,LR_k1_X1Y1,primary400,actual,late_n_transitions,5,80.0,80.0,80.0
conda,LR_k1_X1Y1,primary400,actual,late_endpoint_relative_change,5,0.07784287771038852,0.05712604964465689,0.15047573968752703
conda,LR_k1_X1Y1,primary400,actual,late_median_relative_increment,5,0.0001959675374916152,-0.0005380262972918868,0.0007498547590542956
conda,LR_k1_X1Y1,primary400,actual,late_loglog_slope,5,0.38265279889496084,0.15206578286512645,0.5386848207023159
conda,LR_k1_X1Y1,primary400,actual,late_halves_ratio,5,1.049202902840693,1.0278417901167394,1.06078663054415
conda,LR_k1_X1Y1,primary400,actual,late_nearbalance,5,0.7924914352889341,0.6273816939860863,0.84217855669553
conda,LR_k1_X1Y1,primary400,actual,late_activity,5,0.3662045111195796,0.36136241245666373,0.3953088313443473
conda,LR_k1_X1Y1,primary400,actual,late_zero_Q_count,5,0.0,0.0,0.0
conda,LR_k1_X1Y1,primary400,actual,late_negative_c_fraction,5,0.75,0.7125,0.775
conda,LR_k1_X1Y1,primary400,actual,window_endpoint,5,400.0,400.0,400.0
conda,LR_k1_X1Y1,primary400,actual,late_first_task,5,321.0,321.0,321.0
conda,LR_k1_X1Y1,primary400,actual,late_last_task,5,400.0,400.0,400.0
conda,LR_k1_X1Y1,primary400,actual,late_mean_V,5,240.08852337453723,220.91522453235638,256.1666743071137
conda,LR_k1_X1Y1,primary400,actual,late_mean_sigma,5,15.492761552024968,14.861793804194258,16.00266978677451
conda,LR_k1_X1Y1,primary400,actual,late_mean_sqrtQ,5,1.020294901841194,0.9891237039539167,1.0542311103171178
conda,LR_k1_X1Y1,primary400,actual,late_sum_Q,5,87.32973923605988,82.79007064862483,93.80939172976514
conda,LR_k1_X1Y1,primary400,actual,late_sum_X,5,-32.80521095800047,-36.53327122943546,-29.30836448416055
conda,LR_k1_X1Y1,primary400,actual,late_sum_G_pre,5,0.0,0.0,0.0
conda,LR_k1_X1Y1,primary400,actual,late_sum_A_energy,5,2611.3895513040006,2407.320570690438,3279.0061800531557
conda,LR_k1_X1Y1,primary400,actual,late_sum_E_energy,5,1715.2470389556993,1626.1933361023205,1945.2108746724516
conda,LR_k1_X1Y1,primary400,actual,late_sum_AE_cross,5,165.13335418602773,143.37536529797376,339.9772799415741
conda,LR_k1_X1Y1,primary400,actual,late_sum_total_energy,5,4787.627464916459,4355.436817908761,5256.407610935761
conda,LR_k1_X1Y1,primary400,actual,late_sum_mean_A_sq,5,2524.63058329422,2319.990831454378,3185.5754511520645
conda,LR_k1_X1Y1,primary400,actual,late_sum_mean_E_sq,5,1715.2470389556993,1626.1933361023205,1945.2108746724516
conda,LR_k1_X1Y1,primary400,actual,late_sum_centered_E_energy,5,0.0,0.0,0.0
conda,LR_k1_X1Y1,primary400,actual,late_target_change_fraction,5,0.74375,0.72421875,0.7625
conda,LR_k1_X1Y1,primary400,actual,late_target_change_energy,5,2.33359375,2.19609375,2.884765625
conda,LR_k1_X1Y1,primary400,actual,late_learner_input_mean_shift_sq,5,1.0,1.0,1.0
conda,LR_k1_X1Y1,primary400,actual,late_original_context_mean_shift_sq,5,1.0,1.0,1.0
conda,LR_k1_X1Y1,primary400,actual,late_task_start_mse,5,2.5091809689998628,2.1492838740348814,2.847339504212141
conda,LR_k1_X1Y1,primary400,actual,late_mse,5,0.006813984794598582,0.005050615060713426,0.009303005251251762
conda,LR_k1_X1Y1,primary400,actual,late_task_mse_gain,5,2.504130353939149,2.142485840859172,2.8405255194175423
conda,LR_k1_X1Y1,primary400,actual,late_task_start_acc,0,,,
conda,LR_k1_X1Y1,primary400,actual,late_train_acc,0,,,
conda,LR_k1_X1Y1,primary400,actual,late_task_accuracy_gain,0,,,
conda,LR_k1_X1Y1,primary400,actual,late_grad_w1_start_norm,0,,,
conda,LR_k1_X1Y1,primary400,actual,late_grad_w1_end_norm,0,,,
conda,LR_k1_X1Y1,primary400,actual,late_grad_w2_start_norm,0,,,
conda,LR_k1_X1Y1,primary400,actual,late_grad_w2_end_norm,0,,,
conda,LR_k1_X1Y1,primary400,actual,late_A_balance,5,0.7924914352889341,0.6273816939860863,0.84217855669553
conda,LR_k1_X1Y1,primary400,actual,late_A_activity,5,0.3662045111195796,0.36136241245666373,0.3953088313443473
