environment,reference_arm,comparison_arm,window,reference_window,comparison_window,design,metric,seed,status,reference_late_nearbalance,comparison_late_nearbalance,difference_late_nearbalance,ratio_late_nearbalance,reference_late_activity,comparison_late_activity,difference_late_activity,ratio_late_activity,reference_late_loglog_slope,comparison_late_loglog_slope,difference_late_loglog_slope,ratio_late_loglog_slope,reference_late_halves_ratio,comparison_late_halves_ratio,difference_late_halves_ratio,ratio_late_halves_ratio,reference_late_mean_sqrtQ,comparison_late_mean_sqrtQ,difference_late_mean_sqrtQ,ratio_late_mean_sqrtQ,reference_late_mean_sigma,comparison_late_mean_sigma,difference_late_mean_sigma,ratio_late_mean_sigma,reference_late_A_balance,comparison_late_A_balance,difference_late_A_balance,ratio_late_A_balance,reference_late_A_activity,comparison_late_A_activity,difference_late_A_activity,ratio_late_A_activity,reference_late_update_only_balance,comparison_late_update_only_balance,difference_late_update_only_balance,ratio_late_update_only_balance,reference_late_G_pre_over_Q,comparison_late_G_pre_over_Q,difference_late_G_pre_over_Q,ratio_late_G_pre_over_Q,reference_late_abs_G_pre_over_Q,comparison_late_abs_G_pre_over_Q,difference_late_abs_G_pre_over_Q,ratio_late_abs_G_pre_over_Q,reference_late_sum_A_energy,comparison_late_sum_A_energy,difference_late_sum_A_energy,ratio_late_sum_A_energy,reference_late_sum_E_energy,comparison_late_sum_E_energy,difference_late_sum_E_energy,ratio_late_sum_E_energy,reference_late_sum_AE_cross,comparison_late_sum_AE_cross,difference_late_sum_AE_cross,ratio_late_sum_AE_cross,reference_late_sum_total_energy,comparison_late_sum_total_energy,difference_late_sum_total_energy,ratio_late_sum_total_energy,reference_late_sum_mean_A_sq,comparison_late_sum_mean_A_sq,difference_late_sum_mean_A_sq,ratio_late_sum_mean_A_sq,reference_late_sum_mean_E_sq,comparison_late_sum_mean_E_sq,difference_late_sum_mean_E_sq,ratio_late_sum_mean_E_sq,reference_late_target_change_fraction,comparison_late_target_change_fraction,difference_late_target_change_fraction,ratio_late_target_change_fraction,reference_late_target_change_energy,comparison_late_target_change_energy,difference_late_target_change_energy,ratio_late_target_change_energy,reference_late_learner_input_mean_shift_sq,comparison_late_learner_input_mean_shift_sq,difference_late_learner_input_mean_shift_sq,ratio_late_learner_input_mean_shift_sq,reference_late_original_context_mean_shift_sq,comparison_late_original_context_mean_shift_sq,difference_late_original_context_mean_shift_sq,ratio_late_original_context_mean_shift_sq,reference_late_task_start_mse,comparison_late_task_start_mse,difference_late_task_start_mse,ratio_late_task_start_mse,reference_late_mse,comparison_late_mse,difference_late_mse,ratio_late_mse,reference_late_task_mse_gain,comparison_late_task_mse_gain,difference_late_task_mse_gain,ratio_late_task_mse_gain,reference_late_task_start_acc,comparison_late_task_start_acc,difference_late_task_start_acc,ratio_late_task_start_acc,reference_late_train_acc,comparison_late_train_acc,difference_late_train_acc,ratio_late_train_acc,reference_late_task_accuracy_gain,comparison_late_task_accuracy_gain,difference_late_task_accuracy_gain,ratio_late_task_accuracy_gain,reference_late_grad_w1_start_norm,comparison_late_grad_w1_start_norm,difference_late_grad_w1_start_norm,ratio_late_grad_w1_start_norm,reference_late_grad_w1_end_norm,comparison_late_grad_w1_end_norm,difference_late_grad_w1_end_norm,ratio_late_grad_w1_end_norm,reference_late_grad_w2_start_norm,comparison_late_grad_w2_start_norm,difference_late_grad_w2_start_norm,ratio_late_grad_w2_start_norm,reference_late_grad_w2_end_norm,comparison_late_grad_w2_end_norm,difference_late_grad_w2_end_norm,ratio_late_grad_w2_end_norm,reference_late_adaptive_alpha_median,comparison_late_adaptive_alpha_median,difference_late_adaptive_alpha_median,ratio_late_adaptive_alpha_median,reference_late_adaptive_alpha_clip_frac,comparison_late_adaptive_alpha_clip_frac,difference_late_adaptive_alpha_clip_frac,ratio_late_adaptive_alpha_clip_frac,reference_late_adaptive_alpha_median_l1,comparison_late_adaptive_alpha_median_l1,difference_late_adaptive_alpha_median_l1,ratio_late_adaptive_alpha_median_l1,reference_late_adaptive_alpha_clip_frac_l1,comparison_late_adaptive_alpha_clip_frac_l1,difference_late_adaptive_alpha_clip_frac_l1,ratio_late_adaptive_alpha_clip_frac_l1,reference_late_adaptive_alpha_median_l2,comparison_late_adaptive_alpha_median_l2,difference_late_adaptive_alpha_median_l2,ratio_late_adaptive_alpha_median_l2,reference_late_adaptive_alpha_clip_frac_l2,comparison_late_adaptive_alpha_clip_frac_l2,difference_late_adaptive_alpha_clip_frac_l2,ratio_late_adaptive_alpha_clip_frac_l2
conda,LR_k1_X0Y0,LR_k7_X0Y0,primary400,primary400,primary400,k7_minus_k1,reference,202,COMPLETE,-0.7031281917856191,-0.7031281917856191,0.0,1.0,0.07008425190438426,0.07008425190438426,0.0,1.0,0.5379721609390451,0.5379721609390451,0.0,1.0,1.0616688367352032,1.0616688367352032,0.0,1.0,0.3381915069021465,0.3381915069021465,0.0,1.0,11.453067788292449,11.453067788292449,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,7.0,6.0,7.0,0.0008945433133021652,0.0008945433133021652,0.0,1.0,0.0008958353174648437,0.0008958353174648437,0.0,1.0,-1.2920041626784951e-06,-1.2920041626784951e-06,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conda,LR_k1_X0Y0,LR_k7_X0Y0,primary400,primary400,primary400,k7_minus_k1,reference,203,COMPLETE,0.1337703075615054,0.1337703075615054,0.0,1.0,0.0985310921589726,0.0985310921589726,0.0,1.0,0.3780780487623338,0.3780780487623338,0.0,1.0,1.0424976943339308,1.0424976943339308,0.0,1.0,0.39778513125613346,0.39778513125613346,0.0,1.0,11.373569244163303,11.373569244163303,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,7.0,6.0,7.0,0.00037333392716618616,0.00037333392716618616,0.0,1.0,0.0003751705361651148,0.0003751705361651148,0.0,1.0,-1.8366089989285683e-06,-1.8366089989285683e-06,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conda,LR_k1_X0Y0,LR_k7_X0Y0,primary400,primary400,primary400,k7_minus_k1,reference,204,COMPLETE,-0.2296021106757605,-0.2296021106757605,0.0,1.0,0.10250256876369276,0.10250256876369276,0.0,1.0,0.5605144068745467,0.5605144068745467,0.0,1.0,1.0644163117229137,1.0644163117229137,0.0,1.0,0.3580664625776214,0.3580664625776214,0.0,1.0,10.032653370109804,10.032653370109804,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,7.0,6.0,7.0,0.0003678693059718796,0.0003678693059718796,0.0,1.0,0.000366135843812998,0.000366135843812998,0.0,1.0,1.7334621588815935e-06,1.7334621588815935e-06,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conda,LR_k1_X0Y0,LR_k7_X0Y0,primary400,primary400,primary400,k7_minus_k1,actual,200,COMPLETE,0.782505839429157,0.782505839429157,0.0,1.0,0.13600953964329968,0.13600953964329968,0.0,1.0,0.134358988842906,0.134358988842906,0.0,1.0,1.017748432299654,1.017748432299654,0.0,1.0,0.3708349343083747,0.3708349343083747,0.0,1.0,9.068478172514668,9.068478172514668,0.0,1.0,0.782505839429157,0.782505839429157,0.0,1.0,0.13600953964329968,0.13600953964329968,0.0,1.0,0.782505839429157,0.782505839429157,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,65.33356371814395,65.33356371814395,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,65.33356371814395,65.33356371814395,0.0,1.0,54.1480954286843,54.1480954286843,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,7.0,6.0,7.0,0.00032866378353162417,0.00032866378353162417,0.0,1.0,0.0003275402637171965,0.0003275402637171965,0.0,1.0,1.1235198144277093e-06,1.1235198144277093e-06,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conda,LR_k1_X0Y0,LR_k7_X0Y0,primary400,primary400,primary400,k7_minus_k1,actual,201,COMPLETE,0.20056123488419034,0.20056123488419034,0.0,1.0,0.09032137231500936,0.09032137231500936,0.0,1.0,0.40914583396958737,0.40914583396958737,0.0,1.0,1.0489828457191117,1.0489828457191117,0.0,1.0,0.34256399940827686,0.34256399940827686,0.0,1.0,10.23478237567144,10.23478237567144,0.0,1.0,0.20056123488419034,0.20056123488419034,0.0,1.0,0.09032137231500936,0.09032137231500936,0.0,1.0,0.20056123488419034,0.20056123488419034,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,83.67329685090783,83.67329685090783,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,83.67329685090783,83.67329685090783,0.0,1.0,74.21026003774587,74.21026003774587,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,7.0,6.0,7.0,0.0003255963888705082,0.0003255963888705082,0.0,1.0,0.00033053696981824034,0.00033053696981824034,0.0,1.0,-4.940580947732087e-06,-4.940580947732087e-06,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conda,LR_k1_X0Y0,LR_k7_X0Y0,primary400,primary400,primary400,k7_minus_k1,actual,202,COMPLETE,-0.7031281917856191,-0.7031281917856191,0.0,1.0,0.07008425190438426,0.07008425190438426,0.0,1.0,0.5379721609390451,0.5379721609390451,0.0,1.0,1.0616688367352032,1.0616688367352032,0.0,1.0,0.3381915069021465,0.3381915069021465,0.0,1.0,11.453067788292449,11.453067788292449,0.0,1.0,-0.7031281917856191,-0.7031281917856191,0.0,1.0,0.07008425190438426,0.07008425190438426,0.0,1.0,-0.7031281917856191,-0.7031281917856191,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,82.98839319161632,82.98839319161632,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,82.98839319161632,82.98839319161632,0.0,1.0,73.79248888050012,73.79248888050012,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,7.0,6.0,7.0,0.0008945433133021652,0.0008945433133021652,0.0,1.0,0.0008958353174648437,0.0008958353174648437,0.0,1.0,-1.2920041626784951e-06,-1.2920041626784951e-06,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conda,LR_k1_X0Y0,LR_k7_X0Y0,primary400,primary400,primary400,k7_minus_k1,actual,203,COMPLETE,0.1337703075615054,0.1337703075615054,0.0,1.0,0.0985310921589726,0.0985310921589726,0.0,1.0,0.3780780487623338,0.3780780487623338,0.0,1.0,1.0424976943339308,1.0424976943339308,0.0,1.0,0.39778513125613346,0.39778513125613346,0.0,1.0,11.373569244163303,11.373569244163303,0.0,1.0,0.1337703075615054,0.1337703075615054,0.0,1.0,0.0985310921589726,0.0985310921589726,0.0,1.0,0.1337703075615054,0.1337703075615054,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,147.5444278383173,147.5444278383173,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,147.5444278383173,147.5444278383173,0.0,1.0,134.79674387594542,134.79674387594542,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,7.0,6.0,7.0,0.00037333392716618616,0.00037333392716618616,0.0,1.0,0.0003751705361651148,0.0003751705361651148,0.0,1.0,-1.8366089989285683e-06,-1.8366089989285683e-06,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conda,LR_k1_X0Y0,LR_k7_X0Y0,primary400,primary400,primary400,k7_minus_k1,actual,204,COMPLETE,-0.2296021106757605,-0.2296021106757605,0.0,1.0,0.10250256876369276,0.10250256876369276,0.0,1.0,0.5605144068745467,0.5605144068745467,0.0,1.0,1.0644163117229137,1.0644163117229137,0.0,1.0,0.3580664625776214,0.3580664625776214,0.0,1.0,10.032653370109804,10.032653370109804,0.0,1.0,-0.2296021106757605,-0.2296021106757605,0.0,1.0,0.10250256876369276,0.10250256876369276,0.0,1.0,-0.2296021106757605,-0.2296021106757605,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,78.40649714787175,78.40649714787175,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,78.40649714787175,78.40649714787175,0.0,1.0,68.08583099798915,68.08583099798915,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,7.0,6.0,7.0,0.0003678693059718796,0.0003678693059718796,0.0,1.0,0.000366135843812998,0.000366135843812998,0.0,1.0,1.7334621588815935e-06,1.7334621588815935e-06,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conda,LR_k1_X0Y1,LR_k7_X0Y1,primary400,primary400,primary400,k7_minus_k1,raw,200,COMPLETE,0.7109459413344347,0.8998153122649634,0.1888693709305287,1.2656592575463947,0.55161328214219,0.4902206797280814,-0.061392602414108544,0.8887035457600108,0.70376871858177,0.18828766759486748,-0.5154810509869026,0.26754196744394027,1.07795394348059,1.0193095318390752,-0.05864441164151479,0.9455965516929613,2.9944052923673503,2.9549798374640197,-0.0394254549033306,0.9868336276976851,36.37968112882599,38.386534111581334,2.0068529827553405,1.0551641169049495,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.746484375,0.833984375,0.08750000000000002,1.1172161172161172,2.62421875,5.551171875,2.926953125,2.1153617147960704,0.0,0.0,0.0,,1.0,7.0,6.0,7.0,2.6221090644598006,5.571430304646492,2.9493212401866917,2.1247896894000107,0.006065753249055205,0.0049999502961782126,-0.0010658029528769928,0.8242917393576797,2.6160433112107455,5.566430354350314,2.9503870431395685,2.1278051209993474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conda,LR_k1_X0Y1,LR_k7_X0Y1,primary400,primary400,primary400,k7_minus_k1,raw,201,COMPLETE,0.9035447644673544,0.8187175147887972,-0.08482724967855726,0.9061172694320646,0.4277583797864323,0.5389460593300045,0.11118767954357223,1.2599310377019033,0.24681280569843486,0.38040156871976666,0.1335887630213318,1.5412553965475988,1.025886938337139,1.0434295873177075,0.017542648980568565,1.017099982780757,2.9299419298240137,3.186965979435451,0.2570240496114371,1.0877232572411,40.41809227782527,39.20488312614559,-1.2132091516796777,0.9699835127462143,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.726171875,0.825,0.09882812499999993,1.1360946745562128,2.19609375,5.679296875,3.483203125,2.586090359302739,0.0,0.0,0.0,,1.0,7.0,6.0,7.0,2.207122768461704,5.677569022774696,3.470446254312992,2.572384782533771,0.006143929018071504,0.006450883494017035,0.00030695447594553116,1.0499606155999959,2.200978839443633,5.671118139280679,3.4701392998370464,2.57663455806519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conda,LR_k1_X0Y1,LR_k7_X0Y1,primary400,primary400,primary400,k7_minus_k1,raw,202,COMPLETE,0.808300383832148,1.0335532000254186,0.22525281619327064,1.2786746371755364,0.45962223763037713,0.5006288785134614,0.041006640883084255,1.0892181394322815,0.2092266845654314,-0.098044463677848,-0.3072711482432794,-0.46860401139313845,1.0225014543808126,0.9958962653754567,-0.02660518900535591,0.9739802922613279,2.8801099670547274,3.072504677326978,0.19239471027225052,1.0668011681751854,38.64388131075937,39.32332818715123,0.6794468763918644,1.0175822627889786,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.74375,0.81953125,0.07578125000000002,1.101890756302521,2.33359375,4.785546875,2.4519531249999997,2.050719785738199,0.0,0.0,0.0,,1.0,7.0,6.0,7.0,2.3253735907375814,4.800777001678943,2.475403410941362,2.0645185878094505,0.005464168095852528,0.0036010772561894553,-0.001863090839663073,0.6590348600224769,2.3199094226417287,4.7971759244227545,2.477266501781026,2.067828975391682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conda,LR_k1_X0Y1,LR_k7_X0Y1,primary400,primary400,primary400,k7_minus_k1,raw,203,COMPLETE,0.8527155215152649,0.9682998510257247,0.11558432951045983,1.135548523035054,0.4733709753986144,0.42498544558857554,-0.04838552981003885,0.8977851783808787,0.1819719441892804,0.07996776376018191,-0.10200418042909848,0.4394510599776988,1.0237149967330188,1.0093954071758795,-0.0143195895571393,0.9860121326708728,3.095066480658853,3.153769541529358,0.05870306087050503,1.0189666558819792,40.83308279412906,43.698797648003655,2.865714853874593,1.0701812025391975,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.72421875,0.824609375,0.10039062499999996,1.1386192017259977,2.245703125,5.4515625,3.2058593749999997,2.427552617846582,0.0,0.0,0.0,,1.0,7.0,6.0,7.0,2.2518572956323624,5.434516336023807,3.182659040391445,2.413348459764497,0.008203986337139212,0.005730046884673356,-0.002473939452465856,0.6984466635120535,2.2436533092952233,5.4287862891391345,3.185132979843911,2.419619050166189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conda,LR_k1_X0Y1,LR_k7_X0Y1,primary400,primary400,primary400,k7_minus_k1,raw,204,COMPLETE,0.7186289168565897,0.7218702839735865,0.0032413671169968516,1.0045104880153934,0.4766422585109511,0.4831910886194421,0.0065488301084909994,1.0137395079675684,0.4887462682120839,0.735331829087917,0.24658556087583317,1.5045267389516541,1.0547628985256505,1.0941896838961696,0.039426785370519024,1.037379761295766,2.9345522174449776,3.01939765889653,0.08484544145155226,1.0289125683118443,38.4462656032512,39.30309903859727,0.8568334353460685,1.0222865191690713,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.7625,0.8203125,0.057812500000000044,1.0758196721311477,2.884765625,5.80859375,2.923828125,2.01354096140826,0.0,0.0,0.0,,1.0,7.0,6.0,7.0,2.869700740277767,5.82658988237381,2.956889142096043,2.03038240210714,0.0033153526867181426,0.005662161580676184,0.0023468088939580414,1.7078610077774683,2.866385387591049,5.820927720793134,2.9545423332020846,2.0307554406300974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conda,LR_k1_X0Y1,LR_k7_X0Y1,primary400,primary400,primary400,k7_minus_k1,reference,200,COMPLETE,0.592774408636423,0.8449003177208393,0.25212590908441634,1.4253319735317003,0.40674687326195524,0.3550193713372317,-0.05172750192472353,0.8728263071578433,0.7398520225499926,0.25581988709348047,-0.48403213545651214,0.3457716939284226,1.0828101900366394,1.0297123313613648,-0.05309785867527461,0.9509629119084316,1.1610151046592105,1.14502190198134,-0.015993202677870633,0.9862248108455358,16.498760171451682,17.57841239941333,1.079652227961649,1.0654383854751586,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.746484375,0.833984375,0.08750000000000002,1.1172161172161172,2.62421875,5.551171875,2.926953125,2.1153617147960704,0.0,0.0,0.0,,1.0,7.0,6.0,7.0,2.6221090644598006,5.571430304646492,2.9493212401866917,2.1247896894000107,0.006065753249055205,0.0049999502961782126,-0.0010658029528769928,0.8242917393576797,2.6160433112107455,5.566430354350314,2.9503870431395685,2.1278051209993474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conda,LR_k1_X0Y1,LR_k7_X0Y1,primary400,primary400,primary400,k7_minus_k1,reference,201,COMPLETE,0.80311860194802,0.7151494680338952,-0.08796913391412475,0.8904655754445863,0.2816776991222026,0.3548828732528883,0.07320517413068572,1.2598898470088913,0.2894800344369094,0.3891937676319835,0.0997137331950741,1.344458067337995,1.0290756482548904,1.0470566425072623,0.017980994252371874,1.0174729567091245,1.0852683947401869,1.1829928614488512,0.0977244667086643,1.0900463582854631,18.55463011690579,18.030657501054627,-0.5239726158511644,0.9717605464215773,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.726171875,0.825,0.09882812499999993,1.1360946745562128,2.19609375,5.679296875,3.483203125,2.586090359302739,0.0,0.0,0.0,,1.0,7.0,6.0,7.0,2.207122768461704,5.677569022774696,3.470446254312992,2.572384782533771,0.006143929018071504,0.006450883494017035,0.00030695447594553116,1.0499606155999959,2.200978839443633,5.671118139280679,3.4701392998370464,2.57663455806519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conda,LR_k1_X0Y1,LR_k7_X0Y1,primary400,primary400,primary400,k7_minus_k1,reference,202,COMPLETE,0.6994777140427372,1.027161721669628,0.32768400762689087,1.4684695467036277,0.31998477307173123,0.31490152442722513,-0.0050832486445061,0.9841140920684792,0.25738858881933513,-0.0850467109793086,-0.34243529979864373,-0.33042145096418457,1.0271122817001623,0.9977305263697624,-0.029381755330399884,0.9713938233882622,1.0908400485203598,1.11290145039179,0.022061401871430242,1.0202242316839714,17.68096342015684,18.06304792918558,0.3820845090287399,1.0216099371934197,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.74375,0.81953125,0.07578125000000002,1.101890756302521,2.33359375,4.785546875,2.4519531249999997,2.050719785738199,0.0,0.0,0.0,,1.0,7.0,6.0,7.0,2.3253735907375814,4.800777001678943,2.475403410941362,2.0645185878094505,0.005464168095852528,0.0036010772561894553,-0.001863090839663073,0.6590348600224769,2.3199094226417287,4.7971759244227545,2.477266501781026,2.067828975391682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conda,LR_k1_X0Y1,LR_k7_X0Y1,primary400,primary400,primary400,k7_minus_k1,reference,203,COMPLETE,0.7139706848947345,0.9370729488715541,0.22310226397681965,1.312480986540383,0.29719688981560016,0.24010866572967865,-0.05708822408592151,0.8079110985268295,0.20400932311687126,0.06547983090948108,-0.1385294922073902,0.32096489468753103,1.024644233831354,1.0068793173147066,-0.017764916516647355,0.9826623564256828,1.132946989678533,1.1043032798320667,-0.028643709846466248,0.9747175197891706,19.048329235228806,20.49173921811669,1.4434099828878857,1.0757761987974452,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.72421875,0.824609375,0.10039062499999996,1.1386192017259977,2.245703125,5.4515625,3.2058593749999997,2.427552617846582,0.0,0.0,0.0,,1.0,7.0,6.0,7.0,2.2518572956323624,5.434516336023807,3.182659040391445,2.413348459764497,0.008203986337139212,0.005730046884673356,-0.002473939452465856,0.6984466635120535,2.2436533092952233,5.4287862891391345,3.185132979843911,2.419619050166189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conda,LR_k1_X0Y1,LR_k7_X0Y1,primary400,primary400,primary400,k7_minus_k1,reference,204,COMPLETE,0.542223160790488,0.5236492260173288,-0.018573934773159273,0.9657448517210497,0.33983698037366017,0.3458571569884065,0.006020176614746353,1.0177148955600035,0.5040340980271563,0.8676781868081686,0.3636440887810123,1.721467238435563,1.0546545869688277,1.1103472901931595,0.05569270322433173,1.052806581332375,1.1296467094722769,1.1554978438854184,0.025851134413141574,1.0228842647850656,17.60644048414211,17.895879191564916,0.2894387074228071,1.0164393653381274,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.7625,0.8203125,0.057812500000000044,1.0758196721311477,2.884765625,5.80859375,2.923828125,2.01354096140826,0.0,0.0,0.0,,1.0,7.0,6.0,7.0,2.869700740277767,5.82658988237381,2.956889142096043,2.03038240210714,0.0033153526867181426,0.005662161580676184,0.0023468088939580414,1.7078610077774683,2.866385387591049,5.820927720793134,2.9545423332020846,2.0307554406300974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conda,LR_k1_X0Y1,LR_k7_X0Y1,primary400,primary400,primary400,k7_minus_k1,actual,200,COMPLETE,0.592774408636423,0.8449003177208393,0.25212590908441634,1.4253319735317003,0.40674687326195524,0.3550193713372317,-0.05172750192472353,0.8728263071578433,0.7398520225499926,0.25581988709348047,-0.48403213545651214,0.3457716939284226,1.0828101900366394,1.0297123313613648,-0.05309785867527461,0.9509629119084316,1.1610151046592105,1.14502190198134,-0.015993202677870633,0.9862248108455358,16.498760171451682,17.57841239941333,1.079652227961649,1.0654383854751586,0.592774408636423,0.8449003177208393,0.25212590908441634,1.4253319735317003,0.40674687326195524,0.3550193713372317,-0.05172750192472353,0.8728263071578433,0.592774408636423,0.8449003177208393,0.25212590908441634,1.4253319735317003,0.0,0.0,0.0,,0.0,0.0,0.0,,3377.6251349036656,3377.560882097489,-0.0642528061766825,0.9999809769279863,0.0,0.0,0.0,,0.0,0.0,0.0,,3377.6251349036656,3377.560882097489,-0.0642528061766825,0.9999809769279863,3266.837527257147,3267.8395135554374,1.001986298290376,1.0003067144570033,0.0,0.0,0.0,,0.746484375,0.833984375,0.08750000000000002,1.1172161172161172,2.62421875,5.551171875,2.926953125,2.1153617147960704,0.0,0.0,0.0,,1.0,7.0,6.0,7.0,2.6221090644598006,5.571430304646492,2.9493212401866917,2.1247896894000107,0.006065753249055205,0.0049999502961782126,-0.0010658029528769928,0.8242917393576797,2.6160433112107455,5.566430354350314,2.9503870431395685,2.1278051209993474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
