act,reg,lam,lr,seed,task,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,reg_loss,pen_l2_total,pen_l2init_total,pen_shell_total
R,l2,0.001,0.001,4,1,0.9486041667,1,1,0.25,0.25,-0.0001118809741,0.7562132478,-0.8243221045,0.3925000131,45.05174334,0.1400000006,0.1400000006,0.6945188046,0.3943696022,-8.64762842e-05,0.9700000286,14.01656121,1.205569029,0.9460847974,2.710980177,0.2811217056,0.2811217056,0.3074982902,0.08590944159
R,l2,0.001,0.001,4,2,0.9553020833,1,1,0.2300000042,0.2300000042,-0.08000981808,0.7537661791,-0.8089780807,0.2566666603,48.60212493,0.02999999933,0.02999999933,0.447968334,0.3329574466,-2.461717713e-06,0.9241666794,17.48405044,1.13124156,0.9215428233,2.811518669,0.2946130178,0.2946130178,0.3330267766,0.09352348998
R,l2,0.001,0.001,4,3,0.9446791667,1,1,0.3400000036,0.3400000036,-0.3601379991,0.8509058356,-2.466389894,0.2383333296,50.22865252,0.05000000075,0.05000000075,0.3584134877,0.3473367691,-0.041235324,0.8566666842,20.92569751,1.412227869,0.9783435464,2.931549788,0.3424306024,0.3424306024,0.3903351976,0.1186868173
R,l2,0.001,0.001,4,4,0.9345729167,1,1,0.3199999928,0.3199999928,-0.2644675672,0.8029602766,-1.432310104,0.2458333373,49.16309105,0.05999999866,0.05999999866,0.384573102,0.3174328208,-0.001678897301,0.8833333254,17.4468204,1.31058681,0.8623544574,2.88291049,0.3235381808,0.3235381808,0.3784519848,0.1084799955
R,l2,0.001,0.001,4,5,0.945375,1,1,0.3199999928,0.3199999928,-0.2761633694,0.7930157185,-0.8652141094,0.2541666627,50.70198266,0.02999999933,0.02999999933,0.3352630734,0.2652647495,-0.01669330336,0.9166666865,14.15622425,1.254357576,0.7888479233,2.805301666,0.3002709381,0.3002709381,0.356259451,0.09669022138
R,l2,0.001,0.001,4,6,0.9448833333,1,1,0.2399999946,0.2399999946,-0.2142757475,0.7164213657,-0.7868010402,0.2574999928,51.16480052,0,0,0.3441157639,0.25333184,-1.640455957e-05,0.9258333445,11.57552693,1.173548818,0.7713611126,2.81426692,0.289825571,0.289825571,0.3463434339,0.09143491078
R,l2,0.001,0.001,4,7,0.9418979167,0.9991666675,0.9991666675,0.3199999928,0.3199999928,-0.07519118488,0.6338754892,-0.7790486813,0.2383333296,46.0616204,0.03999999911,0.03999999911,0.3352197707,0.2824434638,-0.002342972439,0.9200000167,11.91191211,1.012835622,0.8529352546,2.820504665,0.282843651,0.282843651,0.3397578164,0.08806382755
R,l2,0.001,0.001,4,8,0.9435479167,1,1,0.3899999857,0.3899999857,-0.3182398975,0.71210742,-1.987471461,0.1416666657,45.27042326,0.09000000358,0.09000000358,0.3607412577,0.3359604478,-0.01985589229,0.8833333254,13.52930675,0.4067219198,0.945954442,2.89337945,0.3253469971,0.3253469971,0.3821060801,0.1099882783
R,l2,0.001,0.001,4,9,0.9327458333,1,1,0.349999994,0.349999994,-0.09573619813,0.7278581858,-0.7507787943,0.2391666621,45.03550196,0.1400000006,0.1400000006,0.3799674809,0.2928673923,-4.068001363e-05,0.9200000167,12.25211214,1.097949862,0.8772162795,2.772081614,0.2911413807,0.2911413807,0.350457139,0.09183878366
R,l2,0.001,0.001,4,10,0.94504375,0.9666666389,0.9666666389,0.3899999857,0.3899999857,-0.3706357777,0.8802701235,-3.952011824,0.1741666645,47.97394394,0.1700000018,0.1700000018,0.3305020034,0.3301264048,-0.3295592368,0.8125,14.50107713,1.298815846,0.8846138716,2.874912977,0.3327459244,0.3327459244,0.3932675078,0.1134147421
