seed,env,checkpoint,layer,branch,task,step,ce,acc,online_ce,online_acc
0,RL,20,2,A,21,0,2.334967613220215,0.08416666835546494,,
0,RL,20,2,B20,21,0,2.334967613220215,0.08416666835546494,,
0,RL,20,2,C20,21,0,35.924217224121094,0.08833333849906921,,
0,RL,20,2,D20,21,0,35.924217224121094,0.08833333849906921,,
0,RL,20,2,C5,21,0,16.127256393432617,0.0925000011920929,,
0,RL,20,2,D5,21,0,16.127256393432617,0.0925000011920929,,
0,RL,20,2,C10,21,0,29.266328811645508,0.09666667133569717,,
0,RL,20,2,D10,21,0,29.266328811645508,0.09666667133569717,,
0,RL,20,2,RB20,21,0,2.334967613220215,0.08416666835546494,,
0,RL,20,2,RC20,21,0,41.24342346191406,0.0925000011920929,,
0,RL,20,2,RD20,21,0,41.24342346191406,0.0925000011920929,,
1,RL,20,2,A,21,0,3.0324811935424805,0.10333333909511566,,
1,RL,20,2,B20,21,0,3.0324811935424805,0.10333333909511566,,
1,RL,20,2,C20,21,0,37.857234954833984,0.11083333939313889,,
1,RL,20,2,D20,21,0,37.857234954833984,0.11083333939313889,,
1,RL,20,2,C5,21,0,30.35354232788086,0.11250000447034836,,
1,RL,20,2,D5,21,0,30.35354232788086,0.11250000447034836,,
1,RL,20,2,C10,21,0,34.875770568847656,0.10333333909511566,,
1,RL,20,2,D10,21,0,34.875770568847656,0.10333333909511566,,
1,RL,20,2,RB20,21,0,3.0324811935424805,0.10333333909511566,,
1,RL,20,2,RC20,21,0,128.5404815673828,0.08083333820104599,,
1,RL,20,2,RD20,21,0,128.5404815673828,0.08083333820104599,,
2,RL,20,2,A,21,0,2.5875117778778076,0.09833333641290665,,
2,RL,20,2,B20,21,0,2.5875117778778076,0.09833333641290665,,
2,RL,20,2,C20,21,0,52.17453384399414,0.09916666895151138,,
2,RL,20,2,D20,21,0,52.17453384399414,0.09916666895151138,,
2,RL,20,2,C5,21,0,31.035934448242188,0.10000000149011612,,
2,RL,20,2,D5,21,0,31.035934448242188,0.10000000149011612,,
2,RL,20,2,C10,21,0,42.90147399902344,0.09750000387430191,,
2,RL,20,2,D10,21,0,42.90147399902344,0.09750000387430191,,
2,RL,20,2,RB20,21,0,2.5875117778778076,0.09833333641290665,,
2,RL,20,2,RC20,21,0,99.25475311279297,0.10750000178813934,,
2,RL,20,2,RD20,21,0,99.25475311279297,0.10750000178813934,,
0,RL,20,2,A,21,75,2.304171085357666,0.09666667133569717,2.340134382247925,0.09750000387430191
0,RL,20,2,B20,21,75,2.3039700984954834,0.09583333879709244,2.3362350463867188,0.09083333611488342
0,RL,20,2,C20,21,75,3.4850480556488037,0.10500000417232513,7.93833589553833,0.1066666692495346
0,RL,20,2,D20,21,75,7.638200759887695,0.11166667193174362,14.425092697143555,0.11166667193174362
0,RL,20,2,C5,21,75,2.451167106628418,0.12583333253860474,4.0138044357299805,0.08250000327825546
0,RL,20,2,D5,21,75,3.56939959526062,0.1066666692495346,6.527710914611816,0.09333333373069763
0,RL,20,2,C10,21,75,2.480558395385742,0.10500000417232513,5.545498847961426,0.10500000417232513
0,RL,20,2,D10,21,75,6.212926864624023,0.11916667222976685,11.869499206542969,0.09750000387430191
0,RL,20,2,RB20,21,75,2.303917169570923,0.09666667133569717,2.336240530014038,0.09083333611488342
0,RL,20,2,RC20,21,75,3.4681735038757324,0.1158333346247673,9.629205703735352,0.09916666895151138
0,RL,20,2,RD20,21,75,9.78152084350586,0.09916666895151138,18.632301330566406,0.09750000387430191
1,RL,20,2,A,21,75,2.3249452114105225,0.09416666626930237,2.6542677879333496,0.0925000011920929
1,RL,20,2,B20,21,75,2.338474750518799,0.09333333373069763,2.6572771072387695,0.10333333909511566
1,RL,20,2,C20,21,75,2.780025005340576,0.10583333671092987,7.056769371032715,0.10249999910593033
1,RL,20,2,D20,21,75,5.331966876983643,0.08749999850988388,11.840184211730957,0.09750000387430191
1,RL,20,2,C5,21,75,2.5407943725585938,0.08916667103767395,5.117957592010498,0.0949999988079071
1,RL,20,2,D5,21,75,4.135214328765869,0.09916666895151138,8.667585372924805,0.09083333611488342
1,RL,20,2,C10,21,75,2.7731270790100098,0.09916666895151138,6.157236576080322,0.08666666597127914
1,RL,20,2,D10,21,75,4.533927917480469,0.09833333641290665,10.344354629516602,0.09750000387430191
1,RL,20,2,RB20,21,75,2.3321762084960938,0.09416666626930237,2.6632962226867676,0.1041666716337204
1,RL,20,2,RC20,21,75,3.890554189682007,0.10916666686534882,20.45384407043457,0.09583333879709244
1,RL,20,2,RD20,21,75,12.480901718139648,0.10166666656732559,41.015708923339844,0.08583333343267441
2,RL,20,2,A,21,75,2.345743417739868,0.09083333611488342,2.5541768074035645,0.10166666656732559
2,RL,20,2,B20,21,75,2.3562004566192627,0.09083333611488342,2.551739454269409,0.09666667133569717
2,RL,20,2,C20,21,75,3.226113796234131,0.09750000387430191,10.451740264892578,0.1041666716337204
2,RL,20,2,D20,21,75,11.07448959350586,0.10750000178813934,22.59271240234375,0.0949999988079071
2,RL,20,2,C5,21,75,2.6311771869659424,0.09000000357627869,6.2592010498046875,0.10583333671092987
2,RL,20,2,D5,21,75,5.102867126464844,0.0833333358168602,10.778833389282227,0.09666667133569717
2,RL,20,2,C10,21,75,2.837714433670044,0.0925000011920929,8.111770629882812,0.09750000387430191
2,RL,20,2,D10,21,75,7.3740620613098145,0.1041666716337204,15.662832260131836,0.10000000149011612
2,RL,20,2,RB20,21,75,2.3617546558380127,0.09083333611488342,2.5549263954162598,0.09666667133569717
2,RL,20,2,RC20,21,75,4.962198257446289,0.11416666954755783,18.29796028137207,0.10000000149011612
2,RL,20,2,RD20,21,75,14.489642143249512,0.1158333346247673,38.6254768371582,0.09666667133569717
0,RL,20,2,A,21,375,2.308314085006714,0.11083333939313889,2.3221147060394287,0.09616666287183762
0,RL,20,2,B20,21,375,2.3072619438171387,0.10833333432674408,2.3185880184173584,0.09650000184774399
0,RL,20,2,C20,21,375,2.3187520503997803,0.13750000298023224,3.732311487197876,0.10883333534002304
0,RL,20,2,D20,21,375,3.9194259643554688,0.14000000059604645,7.045989036560059,0.11733333021402359
0,RL,20,2,C5,21,375,2.287668466567993,0.12583333253860474,2.701998710632324,0.1028333306312561
0,RL,20,2,D5,21,375,2.5795040130615234,0.12416666746139526,3.6209301948547363,0.10700000077486038
0,RL,20,2,C10,21,375,2.2630460262298584,0.12916666269302368,3.003493070602417,0.11050000041723251
0,RL,20,2,D10,21,375,3.286173105239868,0.1366666704416275,5.782804489135742,0.11400000005960464
0,RL,20,2,RB20,21,375,2.307260274887085,0.10833333432674408,2.318577766418457,0.09650000184774399
0,RL,20,2,RC20,21,375,2.301203966140747,0.1508333384990692,4.079259395599365,0.11649999767541885
