seed,env,checkpoint,layer,branch,task,step,ce,acc,online_ce,online_acc
2,RL,20,1,B20,21,3000,2.3031210899353027,0.09916666895151138,2.322429895401001,0.1028541624546051
2,RL,20,1,C20,21,3000,2.2535881996154785,0.1300000101327896,2.306709051132202,0.10862500220537186
2,RL,20,1,D20,21,3000,2.2372429370880127,0.13250000774860382,2.299075126647949,0.1106458306312561
2,RL,20,1,C5,21,3000,2.2535881996154785,0.1300000101327896,2.306709051132202,0.10862500220537186
2,RL,20,1,D5,21,3000,2.2372429370880127,0.13250000774860382,2.299075126647949,0.1106458306312561
2,RL,20,1,C10,21,3000,2.2535881996154785,0.1300000101327896,2.306709051132202,0.10862500220537186
2,RL,20,1,D10,21,3000,2.2372429370880127,0.13250000774860382,2.299075126647949,0.1106458306312561
2,RL,20,1,RB20,21,3000,2.3033792972564697,0.09916666895151138,2.322258949279785,0.10306249558925629
2,RL,20,1,RC20,21,3000,2.2840092182159424,0.11916667222976685,2.311411142349243,0.10664582997560501
2,RL,20,1,RD20,21,3000,2.2831478118896484,0.11916667222976685,2.309966564178467,0.10704166442155838
0,RL,20,1,A,21,6000,2.2990379333496094,0.11083333939313889,2.3187878131866455,0.10309375077486038
0,RL,20,1,B20,21,6000,2.3010294437408447,0.11083333939313889,2.3192129135131836,0.1029374971985817
0,RL,20,1,C20,21,6000,2.2161858081817627,0.1366666704416275,2.285926103591919,0.11338541656732559
0,RL,20,1,D20,21,6000,2.2036943435668945,0.14249999821186066,2.2878663539886475,0.11176041513681412
0,RL,20,1,C5,21,6000,2.2161858081817627,0.1366666704416275,2.285926103591919,0.11338541656732559
0,RL,20,1,D5,21,6000,2.2036943435668945,0.14249999821186066,2.2878663539886475,0.11176041513681412
0,RL,20,1,C10,21,6000,2.2161858081817627,0.1366666704416275,2.285926103591919,0.11338541656732559
0,RL,20,1,D10,21,6000,2.2036943435668945,0.14249999821186066,2.2878663539886475,0.11176041513681412
0,RL,20,1,RB20,21,6000,2.2993886470794678,0.11083333939313889,2.3191566467285156,0.1029583290219307
0,RL,20,1,RC20,21,6000,2.2842533588409424,0.11500000208616257,2.3128058910369873,0.10556250065565109
0,RL,20,1,RD20,21,6000,2.2803475856781006,0.12250000238418579,2.305114269256592,0.10834375023841858
1,RL,20,1,A,21,6000,2.2710375785827637,0.1366666704416275,2.2956109046936035,0.11389583349227905
1,RL,20,1,B20,21,6000,2.2420170307159424,0.14249999821186066,2.2941415309906006,0.11312499642372131
1,RL,20,1,C20,21,6000,2.2548627853393555,0.14166666567325592,2.2938883304595947,0.11410416662693024
1,RL,20,1,D20,21,6000,2.243009090423584,0.14249999821186066,2.2901694774627686,0.11552083492279053
1,RL,20,1,C5,21,6000,2.2548627853393555,0.14166666567325592,2.2938883304595947,0.11410416662693024
1,RL,20,1,D5,21,6000,2.243009090423584,0.14249999821186066,2.2901694774627686,0.11552083492279053
1,RL,20,1,C10,21,6000,2.2548627853393555,0.14166666567325592,2.2938883304595947,0.11410416662693024
1,RL,20,1,D10,21,6000,2.243009090423584,0.14249999821186066,2.2901694774627686,0.11552083492279053
1,RL,20,1,RB20,21,6000,2.247205972671509,0.14083333313465118,2.2912681102752686,0.11403124779462814
1,RL,20,1,RC20,21,6000,2.1957452297210693,0.16166667640209198,2.2723379135131836,0.12253125011920929
1,RL,20,1,RD20,21,6000,2.2215349674224854,0.15416666865348816,2.2806785106658936,0.11876041442155838
2,RL,20,1,A,21,6000,2.290235757827759,0.1158333346247673,2.314479112625122,0.10336457937955856
2,RL,20,1,B20,21,6000,2.290837049484253,0.11416666954755783,2.3131070137023926,0.10376041382551193
2,RL,20,1,C20,21,6000,2.192509651184082,0.13583333790302277,2.27327299118042,0.11705208569765091
2,RL,20,1,D20,21,6000,2.0973541736602783,0.16583333909511566,2.2390224933624268,0.12922915816307068
2,RL,20,1,C5,21,6000,2.192509651184082,0.13583333790302277,2.27327299118042,0.11705208569765091
2,RL,20,1,D5,21,6000,2.0973541736602783,0.16583333909511566,2.2390224933624268,0.12922915816307068
2,RL,20,1,C10,21,6000,2.192509651184082,0.13583333790302277,2.27327299118042,0.11705208569765091
2,RL,20,1,D10,21,6000,2.0973541736602783,0.16583333909511566,2.2390224933624268,0.12922915816307068
2,RL,20,1,RB20,21,6000,2.2904155254364014,0.11416666954755783,2.3162288665771484,0.1029270812869072
2,RL,20,1,RC20,21,6000,2.2635385990142822,0.12166666984558105,2.2979109287261963,0.10980208218097687
2,RL,20,1,RD20,21,6000,2.2581288814544678,0.12250000238418579,2.295687675476074,0.11028125137090683
0,RL,20,1,A,22,0,2.32047438621521,0.10500000417232513,,
0,RL,20,1,B20,22,0,2.3142588138580322,0.10500000417232513,,
0,RL,20,1,C20,22,0,2.919513463973999,0.1066666692495346,,
0,RL,20,1,D20,22,0,3.017197847366333,0.10333333909511566,,
0,RL,20,1,C5,22,0,2.919513463973999,0.1066666692495346,,
0,RL,20,1,D5,22,0,3.017197847366333,0.10333333909511566,,
0,RL,20,1,C10,22,0,2.919513463973999,0.1066666692495346,,
0,RL,20,1,D10,22,0,3.017197847366333,0.10333333909511566,,
0,RL,20,1,RB20,22,0,2.3129332065582275,0.10500000417232513,,
0,RL,20,1,RC20,22,0,2.5635411739349365,0.10583333671092987,,
0,RL,20,1,RD20,22,0,2.816409111022949,0.10500000417232513,,
1,RL,20,1,A,22,0,2.574770212173462,0.09000000357627869,,
1,RL,20,1,B20,22,0,2.621058702468872,0.09083333611488342,,
1,RL,20,1,C20,22,0,2.705737590789795,0.08916667103767395,,
1,RL,20,1,D20,22,0,2.734074592590332,0.09083333611488342,,
1,RL,20,1,C5,22,0,2.705737590789795,0.08916667103767395,,
1,RL,20,1,D5,22,0,2.734074592590332,0.09083333611488342,,
1,RL,20,1,C10,22,0,2.705737590789795,0.08916667103767395,,
1,RL,20,1,D10,22,0,2.734074592590332,0.09083333611488342,,
1,RL,20,1,RB20,22,0,2.664608955383301,0.09083333611488342,,
1,RL,20,1,RC20,22,0,2.860999822616577,0.09166666865348816,,
1,RL,20,1,RD20,22,0,2.8072147369384766,0.09333333373069763,,
2,RL,20,1,A,22,0,2.3968591690063477,0.09166666865348816,,
2,RL,20,1,B20,22,0,2.409470796585083,0.09083333611488342,,
2,RL,20,1,C20,22,0,2.827831983566284,0.10500000417232513,,
2,RL,20,1,D20,22,0,3.2691428661346436,0.10000000149011612,,
2,RL,20,1,C5,22,0,2.827831983566284,0.10500000417232513,,
2,RL,20,1,D5,22,0,3.2691428661346436,0.10000000149011612,,
2,RL,20,1,C10,22,0,2.827831983566284,0.10500000417232513,,
2,RL,20,1,D10,22,0,3.2691428661346436,0.10000000149011612,,
2,RL,20,1,RB20,22,0,2.399143695831299,0.09000000357627869,,
2,RL,20,1,RC20,22,0,2.5718376636505127,0.0949999988079071,,
2,RL,20,1,RD20,22,0,2.5942270755767822,0.09583333879709244,,
0,RL,20,1,A,22,75,2.304656982421875,0.11166667193174362,2.324841022491455,0.10583333671092987
0,RL,20,1,B20,22,75,2.306424617767334,0.11166667193174362,2.3185880184173584,0.1066666692495346
0,RL,20,1,C20,22,75,2.3166162967681885,0.11416666954755783,2.626009702682495,0.10249999910593033
0,RL,20,1,D20,22,75,2.3426880836486816,0.11250000447034836,2.624760389328003,0.1041666716337204
0,RL,20,1,C5,22,75,2.3166162967681885,0.11416666954755783,2.626009702682495,0.10249999910593033
0,RL,20,1,D5,22,75,2.3426880836486816,0.11250000447034836,2.624760389328003,0.1041666716337204
0,RL,20,1,C10,22,75,2.3166162967681885,0.11416666954755783,2.626009702682495,0.10249999910593033
0,RL,20,1,D10,22,75,2.3426880836486816,0.11250000447034836,2.624760389328003,0.1041666716337204
0,RL,20,1,RB20,22,75,2.3043763637542725,0.1133333370089531,2.3171656131744385,0.10583333671092987
0,RL,20,1,RC20,22,75,2.3347582817077637,0.11250000447034836,2.479663848876953,0.10833333432674408
0,RL,20,1,RD20,22,75,2.3176751136779785,0.11416666954755783,2.622631788253784,0.11166667193174362
1,RL,20,1,A,22,75,2.3219146728515625,0.10833333432674408,2.425919771194458,0.10000000149011612
1,RL,20,1,B20,22,75,2.3268375396728516,0.10916666686534882,2.442819595336914,0.10000000149011612
1,RL,20,1,C20,22,75,2.3439152240753174,0.10999999940395355,2.517489194869995,0.09916666895151138
1,RL,20,1,D20,22,75,2.342026472091675,0.10999999940395355,2.5036604404449463,0.09833333641290665
1,RL,20,1,C5,22,75,2.3439152240753174,0.10999999940395355,2.517489194869995,0.09916666895151138
1,RL,20,1,D5,22,75,2.342026472091675,0.10999999940395355,2.5036604404449463,0.09833333641290665
1,RL,20,1,C10,22,75,2.3439152240753174,0.10999999940395355,2.517489194869995,0.09916666895151138
1,RL,20,1,D10,22,75,2.342026472091675,0.10999999940395355,2.5036604404449463,0.09833333641290665
1,RL,20,1,RB20,22,75,2.324612617492676,0.10999999940395355,2.451594591140747,0.09833333641290665
1,RL,20,1,RC20,22,75,2.347916841506958,0.11083333939313889,2.5051348209381104,0.09583333879709244
1,RL,20,1,RD20,22,75,2.3439064025878906,0.10833333432674408,2.563035249710083,0.10083333402872086
2,RL,20,1,A,22,75,2.3185908794403076,0.10500000417232513,2.3679726123809814,0.1066666692495346
2,RL,20,1,B20,22,75,2.3189828395843506,0.10583333671092987,2.375715970993042,0.1066666692495346
2,RL,20,1,C20,22,75,2.311629295349121,0.10916666686534882,2.449329137802124,0.10500000417232513
2,RL,20,1,D20,22,75,2.342254638671875,0.11083333939313889,2.6264073848724365,0.1066666692495346
2,RL,20,1,C5,22,75,2.311629295349121,0.10916666686534882,2.449329137802124,0.10500000417232513
2,RL,20,1,D5,22,75,2.342254638671875,0.11083333939313889,2.6264073848724365,0.1066666692495346
2,RL,20,1,C10,22,75,2.311629295349121,0.10916666686534882,2.449329137802124,0.10500000417232513
2,RL,20,1,D10,22,75,2.342254638671875,0.11083333939313889,2.6264073848724365,0.1066666692495346
2,RL,20,1,RB20,22,75,2.327340841293335,0.10500000417232513,2.3834142684936523,0.1066666692495346
2,RL,20,1,RC20,22,75,2.3207006454467773,0.1041666716337204,2.4893791675567627,0.09916666895151138
2,RL,20,1,RD20,22,75,2.3184125423431396,0.10500000417232513,2.4753756523132324,0.10249999910593033
0,RL,20,1,A,22,375,2.305968999862671,0.10249999910593033,2.3183064460754395,0.09516666829586029
0,RL,20,1,B20,22,375,2.31087589263916,0.10000000149011612,2.318481683731079,0.09549999982118607
0,RL,20,1,C20,22,375,2.292052745819092,0.10833333432674408,2.3740711212158203,0.10050000250339508
0,RL,20,1,D20,22,375,2.3061227798461914,0.10249999910593033,2.381176710128784,0.09483332931995392
0,RL,20,1,C5,22,375,2.292052745819092,0.10833333432674408,2.3740711212158203,0.10050000250339508
0,RL,20,1,D5,22,375,2.3061227798461914,0.10249999910593033,2.381176710128784,0.09483332931995392
0,RL,20,1,C10,22,375,2.292052745819092,0.10833333432674408,2.3740711212158203,0.10050000250339508
0,RL,20,1,D10,22,375,2.3061227798461914,0.10249999910593033,2.381176710128784,0.09483332931995392
0,RL,20,1,RB20,22,375,2.3077392578125,0.10083333402872086,2.316251039505005,0.09583333134651184
0,RL,20,1,RC20,22,375,2.3083834648132324,0.10083333402872086,2.3532590866088867,0.09666666388511658
0,RL,20,1,RD20,22,375,2.3047525882720947,0.10249999910593033,2.3770036697387695,0.09933333098888397
1,RL,20,1,A,22,375,2.3030786514282227,0.09416666626930237,2.3337299823760986,0.11050000041723251
1,RL,20,1,B20,22,375,2.303041934967041,0.09416666626930237,2.3386411666870117,0.10916666686534882
1,RL,20,1,C20,22,375,2.2993991374969482,0.0949999988079071,2.352285861968994,0.11133333295583725
1,RL,20,1,D20,22,375,2.2946889400482178,0.09750000387430191,2.348210334777832,0.11316666752099991
1,RL,20,1,C5,22,375,2.2993991374969482,0.0949999988079071,2.352285861968994,0.11133333295583725
1,RL,20,1,D5,22,375,2.2946889400482178,0.09750000387430191,2.348210334777832,0.11316666752099991
1,RL,20,1,C10,22,375,2.2993991374969482,0.0949999988079071,2.352285861968994,0.11133333295583725
1,RL,20,1,D10,22,375,2.2946889400482178,0.09750000387430191,2.348210334777832,0.11316666752099991
1,RL,20,1,RB20,22,375,2.3022196292877197,0.09333333373069763,2.338573694229126,0.10899999737739563
1,RL,20,1,RC20,22,375,2.2987101078033447,0.0949999988079071,2.3520946502685547,0.11100000143051147
1,RL,20,1,RD20,22,375,2.2967262268066406,0.09666667133569717,2.3626210689544678,0.11283332854509354
2,RL,20,1,A,22,375,2.317861795425415,0.10333333909511566,2.3304121494293213,0.09566666930913925
2,RL,20,1,B20,22,375,2.317345142364502,0.10333333909511566,2.3320467472076416,0.09616666287183762
2,RL,20,1,C20,22,375,2.309807300567627,0.1066666692495346,2.341062068939209,0.09733333438634872
