seed,arm,k,s,neffT2,zero2,gtr2,zarm2,dmean2,effbar2
1,S2dyn_10r,1,0,0.01121765318498964,0.9109083333333333,0.009783161307871342,0.07071902657389582,-44.96507936314928,-44.89436033657538
1,S2dyn_10r,1,750,0.0017084474450913727,0.9830416666666667,0.0010447452863057455,0.8897300414888528,-59.643143351187064,-58.75341330969821
1,S2dyn_10r,1,1500,0.0027960175864938487,0.9724833333333334,0.0021111675813794135,1.79425522725586,-58.32609784938718,-56.53184262213132
1,S2dyn_10r,1,2250,0.005493562198629542,0.9585083333333333,0.004674292818705241,3.0026369109085587,-57.2493694512859,-54.246732540377344
1,S2dyn_10r,1,3000,0.011327965931557653,0.9294333333333333,0.0100025218774875,4.9934087684567725,-56.04802529981391,-51.054616531357134
1,S2dyn_10r,1,3750,0.016628941101861392,0.912825,0.015179337590932845,5.497198745981208,-55.10157121003742,-49.60437246405621
1,S2dyn_10r,1,4500,0.020928159421018933,0.9026166666666666,0.01926809649715821,4.848932737435703,-53.78984750378964,-48.940914766353934
1,S2dyn_10r,1,5250,0.025652159722008613,0.88765,0.023914198572436967,5.038915056585198,-52.469574824440976,-47.43065976785578
1,S2dyn_10r,1,6000,0.03581064369984343,0.86265,0.0334257332911094,5.6628175224570825,-51.22923435684691,-45.56641683438983
1,S2dyn_10r,2,0,0.03581064369984343,0.86265,0.0334257332911094,5.6628175224570825,-51.22923435684691,-45.56641683438983
1,S2dyn_10r,2,750,0.0017235929284887225,0.9877416666666666,0.0011822644462188086,-3.5209733380969497,-69.1431464070787,-72.66411974517565
1,S2dyn_10r,2,1500,0.0032125453451683117,0.9788916666666667,0.002710829992592335,-2.3033645471254403,-67.63460749923289,-69.93797204635833
1,S2dyn_10r,2,2250,0.005716632961156409,0.96855,0.005091381533443928,-1.3514546430156948,-66.8498424516206,-68.2012970946363
1,S2dyn_10r,2,3000,0.008386577953987333,0.9606916666666667,0.007638495210309824,-0.7770398167940361,-65.7587201732109,-66.53575999000493
1,S2dyn_10r,2,3750,0.011008219438768787,0.9522166666666667,0.010130669574439526,-0.9423537588930592,-64.79097170991948,-65.73332546881254
1,S2dyn_10r,2,4500,0.013397817314045315,0.9453333333333334,0.01238192737698555,-1.8338866336470896,-63.20318825642541,-65.0370748900725
1,S2dyn_10r,2,5250,0.01721179136754585,0.9374666666666667,0.016117669805387657,-1.8114469791240175,-62.631253718674806,-64.44270069779883
1,S2dyn_10r,2,6000,0.019336737245040175,0.9326,0.018211445067822934,-2.424478624835168,-61.373946527523174,-63.79842515235834
1,R2dyn_10,1,0,0.7757671045099856,0.0,0.6894139363999168,-44.894360333289534,44.96507936314928,0.07071902985974532
1,R2dyn_10,1,750,0.02664046325216036,0.442475,0.017510071437557537,-57.447392035364096,41.10971338294074,-16.337678652423357
1,R2dyn_10,1,1500,0.1030578789810975,0.21610833333333335,0.08570395206908385,-52.97107436646036,41.98672904561982,-10.98434532084054
1,R2dyn_10,1,2250,0.19475617411210408,0.15086666666666668,0.16982857779810825,-51.18405554600365,42.75606875815094,-8.42798678785271
1,R2dyn_10,1,3000,0.22764262641604927,0.12990833333333332,0.20190761117438474,-51.04978513358421,43.472450805069506,-7.577334328514702
1,R2dyn_10,1,3750,0.26245894215998833,0.11730833333333333,0.23547436341991027,-50.68742597172198,43.81294993814367,-6.874476033578311
1,R2dyn_10,1,4500,0.284343114929044,0.10598333333333333,0.2568429882888993,-50.41549602034341,44.058596936227254,-6.356899084116158
1,R2dyn_10,1,5250,0.29907314265001583,0.100225,0.2710750292936961,-50.26744464456518,44.22565559418462,-6.041789050380558
1,R2dyn_10,1,6000,0.24977213516013136,0.157725,0.2272613913541039,-52.086885892488155,44.36262453786011,-7.724261354628048
1,R2dyn_10,2,0,0.24977213516013136,0.157725,0.2272613913541039,-52.086885892488155,44.36262453786011,-7.724261354628048
1,R2dyn_10,2,750,0.009986458033030401,0.7440833333333333,0.007222570877273878,-63.50498101878899,38.97094046068477,-24.534040558104216
1,R2dyn_10,2,1500,0.026500393650113238,0.639625,0.021854151736199857,-61.52696464187311,40.00823647360255,-21.518728168270556
1,R2dyn_10,2,2250,0.06394419520835515,0.5149,0.05624289837628603,-58.94742921911551,40.8420713109307,-18.105357908184814
1,R2dyn_10,2,3000,0.08882325513457388,0.46373333333333333,0.07961900562544663,-58.11172612650792,41.51107867561883,-16.600647450889085
1,R2dyn_10,2,3750,0.11411730684297584,0.4267666666666667,0.10346637670050064,-57.29485448345573,41.941774788640686,-15.353079694815044
1,R2dyn_10,2,4500,0.13393691279180434,0.403,0.12216245141973098,-56.80287838937656,42.20450385247736,-14.5983745368992
1,R2dyn_10,2,5250,0.11950626081374655,0.457525,0.10960027924925089,-57.486687269399845,41.13064243490547,-16.356044834494377
1,R2dyn_10,2,6000,0.15556510921477065,0.4031166666666667,0.14320460798392692,-56.23394899415821,41.791064346800376,-14.442884647357836
1,S2ramp_r,1,0,0.04399065999909395,0.0005833333333333334,0.0005626518229643504,0.07071902657389582,-10.0,-9.929280973426104
1,S2ramp_r,1,750,0.1642333296622239,0.039341666666666664,2.1240967512130738e-05,-2.4086891026266946,-11.25,-13.658689102626695
1,S2ramp_r,1,1500,0.131563927777218,0.13019166666666668,2.8197569648424783e-05,-2.39669745218371,-12.5,-14.89669745218371
1,S2ramp_r,1,2250,0.03383620936340687,0.31776666666666664,0.0010197410330176353,-1.7452272782653988,-13.75,-15.495227278265398
