seed,k,variant,n,sum_H,mean_H,sum_F0,mean_F0,sum_D,mean_D,sum_F_path,mean_F_path,sum_T1,mean_T1,sum_T2,mean_T2
10,2,win_lo_p1,7119,0.22517506437470436,3.163015372590313e-05,-1.276206895024444,-0.0001792677194865071,-1.0510318306497397,-0.00014763756576060397,-1.0359037507936506,-0.0001455125369846398,0.24030314423079346,3.375518250186732e-05,-0.015128079856089105,-2.1250287759641953e-06
10,2,win_hi_m1,11753,0.412185045222788,3.5070624114931334e-05,-1.5236630357917802,-0.0001296403501907411,-1.1114779905689922,-9.456972607580977e-05,-1.3222881884228697,-0.00011250643992366797,0.20137484736891054,1.7133910267073133e-05,0.21081019785387745,1.79367138478582e-05
10,2,win_hi_p1,12005,0.24454165305908215,2.0369983595092223e-05,-2.518644831159274,-0.00020979965274129728,-2.2741031781001917,-0.00018942966914620504,-2.101770351504281,-0.00017507458154971103,0.416874479654993,3.472507119158626e-05,-0.17233282659591087,-1.4355087596494034e-05
10,2,a_no_near,11919,0.10534065678701576,8.838044868446661e-06,-2.1540357421923018,-0.0001807228578062171,-2.048695085405286,-0.00017188481293777043,-1.7920728785336975,-0.00015035429805635518,0.3619628636586043,3.0368559749861928e-05,-0.25662220687158854,-2.1530514881415266e-05
10,2,no_blip,11462,0.06607548116470408,5.76474272942803e-06,-2.3373825432482063,-0.00020392449339104923,-2.271307062083502,-0.00019815975066162119,-1.9162261918739274,-0.00016718078798411511,0.42115635137427887,3.674370540693412e-05,-0.3550808702095748,-3.097896267750609e-05
10,2,no_strict_off,11919,0.10534065678701576,8.838044868446661e-06,-2.1540357421923018,-0.0001807228578062171,-2.048695085405286,-0.00017188481293777043,-1.7920728785336975,-0.00015035429805635518,0.3619628636586043,3.0368559749861928e-05,-0.25662220687158854,-2.1530514881415266e-05
10,5,main,11919,1.0401639090128194,8.726939416165948e-05,-2.1540357421923018,-0.0001807228578062171,-1.1138718331794824,-9.345346364455763e-05,-1.3275562150399323,-0.00011138150977766023,0.8264795271523699,6.934134802855693e-05,0.21368438186044905,1.792804613310253e-05
10,5,win_lo_m1,17092,1.4359692602922034,8.401411539271024e-05,-3.1610394074550205,-0.00018494262856628952,-1.7250701471628174,-0.0001009285131735793,-2.4031137623440633,-0.0001405987457491261,0.757925645110957,4.4343882817163406e-05,0.6780436151812467,3.9670232575546846e-05
10,5,win_lo_p1,7119,0.6388462058676886,8.973819439074147e-05,-1.276206895024444,-0.0001792677194865071,-0.6373606891567551,-8.952952509576558e-05,-0.7580565769844229,-0.00010648357592139666,0.5181503180400213,7.278414356511046e-05,0.12069588782766771,1.695405082563109e-05
10,5,win_hi_m1,11753,1.0217498551812652,8.693523825246875e-05,-1.5236630357917802,-0.0001296403501907411,-0.5019131806105154,-4.270511193827239e-05,-1.1724629165469205,-9.975860772117081e-05,0.35120011924485967,2.9881742469570292e-05,0.6705497359364054,5.705349578289844e-05
10,5,win_hi_p1,12005,1.2463274106274902,0.00010381736031882468,-2.518644831159274,-0.00020979965274129728,-1.2723174205317838,-0.00010598229242247262,-1.542854274546972,-0.00012851764052869405,0.9757905566123019,8.128201221260324e-05,0.2705368540151888,2.2535348106221474e-05
10,5,a_no_near,11919,1.0401639090128194,8.726939416165948e-05,-2.1540357421923018,-0.0001807228578062171,-1.1138718331794824,-9.345346364455763e-05,-1.3275562150399323,-0.00011138150977766023,0.8264795271523699,6.934134802855693e-05,0.21368438186044905,1.792804613310253e-05
10,5,no_blip,11462,1.1595526518563364,0.00010116494955996653,-2.3373825432482063,-0.00020392449339104923,-1.1778298913918699,-0.0001027595438310827,-1.3621784803726777,-0.00011884300125394152,0.9752040628755285,8.508149213710771e-05,0.184348588980808,1.608345742285884e-05
10,5,no_strict_off,11919,1.0401639090128194,8.726939416165948e-05,-2.1540357421923018,-0.0001807228578062171,-1.1138718331794824,-9.345346364455763e-05,-1.3275562150399323,-0.00011138150977766023,0.8264795271523699,6.934134802855693e-05,0.21368438186044905,1.792804613310253e-05
10,10,main,11919,1.2761785672998949,0.00010707094280559568,-2.1540357421923018,-0.0001807228578062171,-0.8778571748924069,-7.365191500062143e-05,-0.9806018499450257,-8.22721578945403e-05,1.1734338922472762,9.845069991167684e-05,0.10274467505261836,8.620242893918815e-06
10,10,win_lo_m1,17092,1.9119514684943308,0.00011186236066547688,-3.1610394074550205,-0.00018494262856628952,-1.2490879389606895,-7.308026790081263e-05,-1.9411156910645095,-0.00011356866903021938,1.2199237163905114,7.137395953607017e-05,0.6920277521038201,4.0488401129406746e-05
10,10,win_lo_p1,7119,0.8706013135708736,0.00012229264132193756,-1.276206895024444,-0.0001792677194865071,-0.4056055814535704,-5.697507816456952e-05,-0.5635938304624708,-7.916755590145678e-05,0.7126130645619737,0.00010010016358505039,0.15798824900890018,2.2192477736887227e-05
10,10,win_hi_m1,11753,1.0024569026461154,8.529370396036037e-05,-1.5236630357917802,-0.0001296403501907411,-0.5212061331456648,-4.4346646230380736e-05,-1.0232476234512544,-8.706267535533519e-05,0.500415412340526,4.2577674835405936e-05,0.5020414903055889,4.271602912495438e-05
10,10,win_hi_p1,12005,1.5079517315755824,0.00012561030667018595,-2.518644831159274,-0.00020979965274129728,-1.0106930995836916,-8.418934607111133e-05,-1.111253990330089,-9.256593005665049e-05,1.407390840829185,0.00011723372268464682,0.1005608907463981,8.3765839855392e-06
10,10,a_no_near,11919,1.2761785672998949,0.00010707094280559568,-2.1540357421923018,-0.0001807228578062171,-0.8778571748924069,-7.365191500062143e-05,-0.9806018499450257,-8.22721578945403e-05,1.1734338922472762,9.845069991167684e-05,0.10274467505261836,8.620242893918815e-06
10,10,no_blip,11462,1.5099615670039002,0.00013173630841073985,-2.3373825432482063,-0.00020392449339104923,-0.8274209762443061,-7.218818498030938e-05,-1.1318782501765887,-9.875050167305782e-05,1.205504293071617,0.00010517399171799137,0.3044572739322829,2.6562316692748463e-05
10,10,no_strict_off,11919,1.2761785672998949,0.00010707094280559568,-2.1540357421923018,-0.0001807228578062171,-0.8778571748924069,-7.365191500062143e-05,-0.9806018499450257,-8.22721578945403e-05,1.1734338922472762,9.845069991167684e-05,0.10274467505261836,8.620242893918815e-06
10,20,main,11919,1.6489933567605284,0.0001383499753973092,-2.1540357421923018,-0.0001807228578062171,-0.5050423854317733,-4.23728824089079e-05,-0.5302715773852587,-4.4489602935251165e-05,1.6237641648070427,0.00013623325487096592,0.025229191953485545,2.1167205263432793e-06
10,20,win_lo_m1,17092,2.1799112378333843,0.00012753985711639273,-3.1610394074550205,-0.00018494262856628952,-0.9811281696216363,-5.740277144989681e-05,-1.2558596978522403,-7.34764625469366e-05,1.9051797096027805,0.00011146616601935295,0.2747315282306037,1.6073691097039768e-05
10,20,win_lo_p1,7119,0.9502100782657878,0.00013347521818595138,-1.276206895024444,-0.0001792677194865071,-0.3259968167586561,-4.579250130055571e-05,-0.2281323604107336,-3.204556263670931e-05,1.0480745346137108,0.00014722215684979785,-0.09786445634792251,-1.3746938663846398e-05
10,20,win_hi_m1,11753,1.2240851238634094,0.0001041508656397013,-1.5236630357917802,-0.0001296403501907411,-0.2995779119283711,-2.5489484551039825e-05,-0.6693088632635528,-5.6947916554373585e-05,0.8543541725282277,7.269243363636754e-05,0.36973095133518197,3.1458432003333784e-05
10,20,win_hi_p1,12005,1.976792151138339,0.0001646640692326813,-2.518644831159274,-0.00020979965274129728,-0.541852680020935,-4.513558350861599e-05,-0.6440791641338484,-5.365090913234889e-05,1.8745656670254254,0.0001561487436089484,0.10222648411291288,8.515325623732851e-06
10,20,a_no_near,11919,1.6489933567605284,0.0001383499753973092,-2.1540357421923018,-0.0001807228578062171,-0.5050423854317733,-4.23728824089079e-05,-0.5302715773852587,-4.4489602935251165e-05,1.6237641648070427,0.00013623325487096592,0.025229191953485545,2.1167205263432793e-06
10,20,no_blip,11462,1.9452692480723441,0.00016971464387300158,-2.3373825432482063,-0.00020392449339104923,-0.3921132951758621,-3.420984951804764e-05,-0.8405897726094171,-7.333709410307251e-05,1.4967927706387891,0.00013058739928797672,0.44847647743355495,3.912724458502486e-05
10,20,no_strict_off,11919,1.6489933567605284,0.0001383499753973092,-2.1540357421923018,-0.0001807228578062171,-0.5050423854317733,-4.23728824089079e-05,-0.5302715773852587,-4.4489602935251165e-05,1.6237641648070427,0.00013623325487096592,0.025229191953485545,2.1167205263432793e-06
10,40,main,11919,1.810486022282433,0.00015189915448296276,-2.1540357421923018,-0.0001807228578062171,-0.3435497199098684,-2.882370332325433e-05,0.24720878666599097,2.074073216427477e-05,2.401244528858292,0.00020146358997049182,-0.5907585065758592,-4.956443548752908e-05
10,40,win_lo_m1,17092,2.5003947714445185,0.00014629035639155853,-3.1610394074550205,-0.00018494262856628952,-0.6606446360105022,-3.8652272174731e-05,-0.19762137386504836,-1.1562214712441397e-05,2.9634180335899716,0.00017338041385384808,-0.46302326214545364,-2.709005746228959e-05
10,40,win_lo_p1,7119,1.2119633424670853,0.0001702434811725081,-1.276206895024444,-0.0001792677194865071,-0.06424355255735878,-9.024238313998986e-06,0.3880220609079038,5.4505135680278665e-05,1.6642289559323478,0.00023377285516678576,-0.45226561346526245,-6.352937399427763e-05
10,40,win_hi_m1,11753,1.3201568243352262,0.0001123250935365631,-1.5236630357917802,-0.0001296403501907411,-0.20350621145655443,-1.7315256654178032e-05,0.018491458919428026,1.5733394809349125e-06,1.5421544947112082,0.00013121368967167603,-0.22199767037598275,-1.8888596135112973e-05
10,40,win_hi_p1,12005,2.1697037250032922,0.00018073333819269407,-2.518644831159274,-0.00020979965274129728,-0.3489411061559816,-2.9066314548603218e-05,0.1107098766919564,9.221980565760632e-06,2.6293547078512307,0.00021902163330705796,-0.45965098284793826,-3.828829511436387e-05
10,40,a_no_near,11919,1.810486022282433,0.00015189915448296276,-2.1540357421923018,-0.0001807228578062171,-0.3435497199098684,-2.882370332325433e-05,0.24720878666599097,2.074073216427477e-05,2.401244528858292,0.00020146358997049182,-0.5907585065758592,-4.956443548752908e-05
10,40,no_blip,11462,1.9799507281776094,0.0001727404229783292,-2.3373825432482063,-0.00020392449339104923,-0.3574318150705965,-3.118407041271999e-05,0.009276118871221914,8.092932185676072e-07,2.3466586621194283,0.00020473378660961685,-0.3667079339418186,-3.1993363631287614e-05
10,40,no_strict_off,11919,1.810486022282433,0.00015189915448296276,-2.1540357421923018,-0.0001807228578062171,-0.3435497199098684,-2.882370332325433e-05,0.24720878666599097,2.074073216427477e-05,2.401244528858292,0.00020146358997049182,-0.5907585065758592,-4.956443548752908e-05
11,1,main,16798,-1.562523102829694,-9.301840116857328e-05,0.36197752570992875,2.1548846631142323e-05,-1.2005455771197653,-7.146955453743097e-05,0.36197752570992875,2.1548846631142323e-05,0.0,0.0,-1.562523102829694,-9.301840116857328e-05
11,1,win_lo_m1,28202,-0.8068790747600564,-2.861070401957508e-05,-0.44412233743811347,-1.57479021855937e-05,-1.2510014121981698,-4.435860620516878e-05,-0.44412233743811347,-1.57479021855937e-05,0.0,0.0,-0.8068790747600564,-2.861070401957508e-05
11,1,win_lo_p1,8167,-1.9489956507797337,-0.00023864278814494106,0.8016765190016808,9.816046516489295e-05,-1.147319131778053,-0.0001404823229800481,0.8016765190016808,9.816046516489295e-05,0.0,0.0,-1.9489956507797337,-0.00023864278814494106
11,1,win_hi_m1,16752,-1.6259815126608361,-9.706193365931448e-05,0.6814271958861833,4.067736365127646e-05,-0.9445543167746528,-5.638457000803802e-05,0.6814271958861833,4.067736365127646e-05,0.0,0.0,-1.6259815126608361,-9.706193365931448e-05
11,1,win_hi_p1,16840,-1.5558364237710622,-9.238933632844788e-05,0.15474801154018922,9.189311849179883e-06,-1.401088412230873,-8.3200024479268e-05,0.15474801154018922,9.189311849179883e-06,0.0,0.0,-1.5558364237710622,-9.238933632844788e-05
11,1,a_no_near,16738,-1.5625258027503235,-9.33520015981792e-05,0.36197897777951366,2.1626178622267513e-05,-1.20054682497081,-7.17258229759117e-05,0.36197897777951366,2.1626178622267513e-05,0.0,0.0,-1.5625258027503235,-9.33520015981792e-05
11,1,no_blip,16169,-1.338677139639604,-8.279282204462886e-05,0.6429491126917672,3.976430902911542e-05,-0.6957280269478368,-4.3028513015513434e-05,0.6429491126917672,3.976430902911542e-05,0.0,0.0,-1.338677139639604,-8.279282204462886e-05
11,1,no_strict_off,16798,-1.562523102829694,-9.301840116857328e-05,0.36197752570992875,2.1548846631142323e-05,-1.2005455771197653,-7.146955453743097e-05,0.36197752570992875,2.1548846631142323e-05,0.0,0.0,-1.562523102829694,-9.301840116857328e-05
11,2,main,16798,-1.6733073408946308,-9.961348618255928e-05,0.36197752570992875,2.1548846631142323e-05,-1.311329815184702,-7.806463955141696e-05,0.47906188179847947,2.851898331935227e-05,0.11708435608855067,6.970136688209946e-06,-1.7903916969831812,-0.00010658362287076921
11,2,win_lo_m1,28202,-0.8977102027488122,-3.1831437584171765e-05,-0.44412233743811347,-1.57479021855937e-05,-1.3418325401869255,-4.7579339769765464e-05,-0.33714233107658687,-1.1954553970519355e-05,0.10698000636152655,3.7933482150743405e-06,-1.0046902091103387,-3.5624785799246103e-05
11,2,win_lo_p1,8167,-1.9404801907909595,-0.00023760012131639029,0.8016765190016808,9.816046516489295e-05,-1.1388036717892787,-0.00013943965615149733,0.895290577825524,0.00010962294328707286,0.09361405882384319,1.1462478122179894e-05,-2.0340942496148027,-0.00024906259943857016
11,2,win_hi_m1,16752,-1.7650591800080375,-0.00010536408667669756,0.6814271958861833,4.067736365127646e-05,-1.083631984121854,-6.468672302542108e-05,0.7476843676028511,4.4632543433790056e-05,0.06625717171666762,3.955179782513588e-06,-1.8313163517247049,-0.00010931926645921113
11,2,win_hi_p1,16840,-1.6535935433752902,-9.819439093677495e-05,0.15474801154018922,9.189311849179883e-06,-1.4988455318351008,-8.900507908759507e-05,0.310526955863388,1.843984298476176e-05,0.15577894432319878,9.250531135581876e-06,-1.8093724876984887,-0.0001074449220723568
11,2,a_no_near,16738,-1.6733100408152604,-9.997072773421319e-05,0.36197897777951366,2.1626178622267513e-05,-1.3113310630357466,-7.834454911194567e-05,0.4790633782760752,2.862130351750957e-05,0.11708440049656149,6.995124895242054e-06,-1.7903944413118218,-0.00010696585262945524
11,2,no_blip,16169,-1.5551062877032353,-9.617826010905036e-05,0.6429491126917672,3.976430902911542e-05,-0.9121571750114683,-5.641395107993496e-05,0.688890546483987,4.260563711324058e-05,0.045941433792219655,2.8413280841251563e-06,-1.6010477214954553,-9.901958819317554e-05
11,2,no_strict_off,16798,-1.6733073408946308,-9.961348618255928e-05,0.36197752570992875,2.1548846631142323e-05,-1.311329815184702,-7.806463955141696e-05,0.47906188179847947,2.851898331935227e-05,0.11708435608855067,6.970136688209946e-06,-1.7903916969831812,-0.00010658362287076921
11,5,main,16798,-1.319037420059466,-7.852348017975152e-05,0.36197752570992875,2.1548846631142323e-05,-0.9570598943495374,-5.6974633548609205e-05,0.747780898800944,4.4516067317594e-05,0.38580337309101564,2.29672206864517e-05,-1.7048407931504814,-0.0001014907008662032
11,5,win_lo_m1,28202,-0.740569113770292,-2.6259453718540956e-05,-0.44412233743811347,-1.57479021855937e-05,-1.1846914512084052,-4.200735590413465e-05,-0.06522581059054078,-2.312807977822168e-06,0.3788965268475727,1.343509420777153e-05,-1.1194656406178642,-3.9694547926312466e-05
11,5,win_lo_p1,8167,-1.5525787543425116,-0.0001901039248613336,0.8016765190016808,9.816046516489295e-05,-0.7509022353408309,-9.194345969644066e-05,1.1191959647319993,0.00013703881042390097,0.31751944573031854,3.8878345259008025e-05,-1.8700982000728306,-0.0002289822701203417
11,5,win_hi_m1,16752,-1.4395077242668832,-8.593049929959905e-05,0.6814271958861833,4.067736365127646e-05,-0.7580805283807001,-4.5253135648322594e-05,0.9671949699983325,5.773608942205901e-05,0.28576777411214954,1.7058725770782565e-05,-1.725275498379033,-0.00010298922507038163
11,5,win_hi_p1,16840,-1.229911760934573,-7.303514019801503e-05,0.15474801154018922,9.189311849179883e-06,-1.0751637493943837,-6.384582834883515e-05,0.6784008917744598,4.02850885851817e-05,0.5236528802342708,3.109577673600183e-05,-1.7535646411688437,-0.00010413091693401684
11,5,a_no_near,16738,-1.3190401199800956,-7.88051212797285e-05,0.36197897777951366,2.1626178622267513e-05,-0.9570611422005819,-5.717894265746098e-05,0.7477824151103943,4.4675732770366495e-05,0.3858034373308808,2.3049554148098986e-05,-1.7048435573109766,-0.0001018546754278275
11,5,no_blip,16169,-1.2969919391628923,-8.021472813178875e-05,0.6429491126917672,3.976430902911542e-05,-0.6540428264711248,-4.045041910267331e-05,0.8398882960817484,5.1944356242299985e-05,0.19693918338998118,1.2180047213184561e-05,-1.4939311225528733,-9.239477534497331e-05
11,5,no_strict_off,16798,-1.319037420059466,-7.852348017975152e-05,0.36197752570992875,2.1548846631142323e-05,-0.9570598943495374,-5.6974633548609205e-05,0.747780898800944,4.4516067317594e-05,0.38580337309101564,2.29672206864517e-05,-1.7048407931504814,-0.0001014907008662032
11,10,main,16798,-1.0513099798748728,-6.25854256384613e-05,0.36197752570992875,2.1548846631142323e-05,-0.689332454164944,-4.103657900731897e-05,0.9285264869254299,5.527601422344505e-05,0.5665489612155011,3.3727167592302724e-05,-1.617858941090374,-9.631259323076403e-05
11,10,win_lo_m1,28202,-0.4596846666971238,-1.629971869715353e-05,-0.44412233743811347,-1.57479021855937e-05,-0.9038070041352371,-3.204762088274722e-05,0.20702814505794354,7.340902952199969e-06,0.6511504824960571,2.3088805137793672e-05,-1.1108351491931814,-3.938852383494722e-05
11,10,win_lo_p1,8167,-1.3005006545546844,-0.00015923847857899896,0.8016765190016808,9.816046516489295e-05,-0.4988241355530039,-6.107801341410602e-05,1.1955093001936339,0.0001463829190882373,0.39383278119195303,4.822245392334431e-05,-1.6943334357466373,-0.00020746093250234324
11,10,win_hi_m1,16752,-1.1783158048974105,-7.033881356837455e-05,0.6814271958861833,4.067736365127646e-05,-0.49688860901122717,-2.9661449917098087e-05,1.0144187008209977,6.055508003945784e-05,0.33299150493481416,1.987771638818136e-05,-1.511307309832225,-9.021652995655593e-05
11,10,win_hi_p1,16840,-0.9232242225428664,-5.48232911248733e-05,0.15474801154018922,9.189311849179883e-06,-0.768476211002677,-4.563397927569341e-05,0.8957130422412867,5.318961058439945e-05,0.7409650307010975,4.400029873521957e-05,-1.6641892532439642,-9.882358986009288e-05
11,10,a_no_near,16738,-1.0513128879924318,-6.280994670763723e-05,0.36197897777951366,2.1626178622267513e-05,-0.6893339102129182,-4.118376808536971e-05,0.9285280670306716,5.547425421380521e-05,0.5665490892511578,3.384807559153769e-05,-1.6178619772435898,-9.665802229917493e-05
11,10,no_blip,16169,-1.0689594310944657,-6.61116600342919e-05,0.6429491126917672,3.976430902911542e-05,-0.4260103184026985,-2.634735100517648e-05,0.9758900921800937,6.035562447771004e-05,0.332940979488326,2.0591315448594597e-05,-1.401900410582792,-8.670297548288651e-05
11,10,no_strict_off,16798,-1.0513099798748728,-6.25854256384613e-05,0.36197752570992875,2.1548846631142323e-05,-0.689332454164944,-4.103657900731897e-05,0.9285264869254299,5.527601422344505e-05,0.5665489612155011,3.3727167592302724e-05,-1.617858941090374,-9.631259323076403e-05
11,20,main,16798,-0.7495313981660272,-4.462027611418188e-05,0.36197752570992875,2.1548846631142323e-05,-0.38755387245609857,-2.3071429483039563e-05,0.8777586932592363,5.225376195137732e-05,0.5157811675493077,3.070491532023501e-05,-1.2653125657153348,-7.532519143441688e-05
11,20,win_lo_m1,28202,0.13411559423105698,4.7555348638769234e-06,-0.44412233743811347,-1.57479021855937e-05,-0.3100067432070566,-1.0992367321716779e-05,0.1885985046781884,6.687415951995901e-06,0.6327208421163021,2.2435318137589607e-05,-0.4986052478852451,-1.7679783273712683e-05
11,20,win_lo_p1,8167,-1.038653108435102,-0.00012717682238705792,0.8016765190016808,9.816046516489295e-05,-0.23697658943342106,-2.901635722216494e-05,1.0747686494377109,0.00013159895303510602,0.2730921304360299,3.343848787021304e-05,-1.311745238871132,-0.00016061531025727096
11,20,win_hi_m1,16752,-0.9615210028937446,-5.7397385559559736e-05,0.6814271958861833,4.067736365127646e-05,-0.28009380700756115,-1.6720021908283258e-05,0.8580399282072881,5.1220148531953685e-05,0.17661273232110503,1.0542784880677234e-05,-1.138133735214849,-6.794017044023693e-05
11,20,win_hi_p1,16840,-0.5690747760663599,-3.3793038958809973e-05,0.15474801154018922,9.189311849179883e-06,-0.4143267645261708,-2.4603727109630096e-05,0.8262957283521223,4.906744230119491e-05,0.6715477168119334,3.987813045201505e-05,-1.2406224928782932,-7.367116941082502e-05
11,20,a_no_near,16738,-0.7495344624312839,-4.4780407601343284e-05,0.36197897777951366,2.1626178622267513e-05,-0.38755548465177003,-2.3154228979075757e-05,0.8777604924777322,5.2441181292731046e-05,0.5157815146982188,3.081500267046354e-05,-1.2653159771295024,-7.559541027180681e-05
11,20,no_blip,16169,-0.918812800519275,-5.682557984533831e-05,0.6429491126917672,3.976430902911542e-05,-0.27586368782750775,-1.706127081622288e-05,0.8790145751515962,5.436418919856492e-05,0.23606546245982893,1.4599880169449498e-05,-1.1548782629791043,-7.142546001478782e-05
11,20,no_strict_off,16798,-0.7495313981660272,-4.462027611418188e-05,0.36197752570992875,2.1548846631142323e-05,-0.38755387245609857,-2.3071429483039563e-05,0.8777586932592363,5.225376195137732e-05,0.5157811675493077,3.070491532023501e-05,-1.2653125657153348,-7.532519143441688e-05
11,40,main,16798,-0.5287766985093367,-3.147855092923781e-05,0.36197752570992875,2.1548846631142323e-05,-0.16679917279940798,-9.929704298095487e-06,0.6102074131295188,3.6326194376087556e-05,0.24822988741958985,1.4777347744945223e-05,-0.7770065859289265,-4.6255898674183027e-05
11,40,win_lo_m1,28202,0.1711689176597268,6.0693893220242115e-06,-0.44412233743811347,-1.57479021855937e-05,-0.2729534197783869,-9.678512863569495e-06,-0.20433600622838563,-7.245443806410383e-06,0.2397863312097277,8.50245837918331e-06,-0.06861741355000107,-2.433069057159105e-06
11,40,win_lo_p1,8167,-0.886619308382095,-0.00010856119852847986,0.8016765190016808,9.816046516489295e-05,-0.08494278938041441,-1.0400733363586925e-05,0.6570119615458138,8.044716071333584e-05,-0.14466455745586715,-1.771330445155714e-05,-0.7419547509262279,-9.084789407692272e-05
11,40,win_hi_m1,16752,-0.7941234350036286,-4.740469406659674e-05,0.6814271958861833,4.067736365127646e-05,-0.11269623911744563,-6.727330415320298e-06,0.5723420539247119,3.416559538710076e-05,-0.10908514196147136,-6.511768264175702e-06,-0.6850382930421576,-4.089292580242106e-05
11,40,win_hi_p1,16840,-0.3526341038188674,-2.094026744767621e-05,0.15474801154018922,9.189311849179883e-06,-0.19788609227867848,-1.1750955598496347e-05,0.5553175346043822,3.29761006297139e-05,0.40056952306419286,2.3786788780534018e-05,-0.7532036268830606,-4.472705622821025e-05
11,40,a_no_near,16738,-0.5287803072964641,-3.15916063625561e-05,0.36197897777951366,2.1626178622267513e-05,-0.16680132951695056,-9.965427740288598e-06,0.6102093235515859,3.645652548402353e-05,0.24823034577207218,1.4830346861756015e-05,-0.7770106530685362,-4.642195322431212e-05
11,40,no_blip,16169,-0.7458107305309832,-4.6125965151276096e-05,0.6429491126917672,3.976430902911542e-05,-0.1028616178392159,-6.3616561221606714e-06,0.6092953099814705,3.768293091604122e-05,-0.03365380271029646,-2.0813781130741825e-06,-0.7121569278206865,-4.40445870382019e-05
11,40,no_strict_off,16798,-0.5287766985093367,-3.147855092923781e-05,0.36197752570992875,2.1548846631142323e-05,-0.16679917279940798,-9.929704298095487e-06,0.6102074131295188,3.6326194376087556e-05,0.24822988741958985,1.4777347744945223e-05,-0.7770065859289265,-4.6255898674183027e-05
12,1,main,10870,-0.656649066016011,-6.0409297701564955e-05,-1.2193445144500399,-0.00011217520832107083,-1.875993580466051,-0.00017258450602263578,-1.2193445144500399,-0.00011217520832107083,0.0,0.0,-0.656649066016011,-6.0409297701564955e-05
12,1,win_lo_m1,19361,0.61106215256811,3.156149747265689e-05,-2.3940856078085524,-0.00012365505954282076,-1.7830234552404423,-9.209356207016385e-05,-2.3940856078085524,-0.00012365505954282076,0.0,0.0,0.61106215256811,3.156149747265689e-05
12,1,win_lo_p1,4725,-0.5520672904645656,-0.00011683963819355886,-2.3009674723886104,-0.00048697724283356834,-2.8530347628531763,-0.0006038168810271272,-2.3009674723886104,-0.00048697724283356834,0.0,0.0,-0.5520672904645656,-0.00011683963819355886
12,1,win_hi_m1,10796,-0.10259383718342974,-9.502948979569261e-06,-0.7342564393536121,-6.801189693901557e-05,-0.8368502765370418,-7.751484591858483e-05,-0.7342564393536121,-6.801189693901557e-05,0.0,0.0,-0.10259383718342974,-9.502948979569261e-06
12,1,win_hi_p1,10975,-0.6838120462275538,-6.230633678610968e-05,-0.9518007316280089,-8.672444023945412e-05,-1.6356127778555627,-0.0001490307770255638,-0.9518007316280089,-8.672444023945412e-05,0.0,0.0,-0.6838120462275538,-6.230633678610968e-05
