task,arm,seed,online_acc,online_loss,train_acc,train_loss,val_acc,val_loss,samples,steps,online_global_acc,train_global_acc,val_global_acc,train_seconds,seconds,online_chunks
14,KKA23,0,0.8240640163421631,0.4951933778219223,0.9188,0.25548609199523925,0.792,0.6198084106445313,62500,500,0.8236799836158752,0.9188,0.792,31.918731190962717,33.95387606299482,"[0.701200008392334, 0.8129599690437317, 0.8506399989128113, 0.8714399933815002, 0.8840799927711487]"
15,KKA23,0,0.8279839754104614,0.4743851137123108,0.9228,0.2049220100402832,0.796,0.614417236328125,62500,500,0.827455997467041,0.9228,0.796,31.92344956099987,33.959358107997105,"[0.7206400036811829, 0.8191999793052673, 0.8483999967575073, 0.8635199666023254, 0.888159990310669]"
16,KKA23,0,0.8720160126686096,0.3650585341887474,0.9408,0.1688556547164917,0.868,0.48932154846191406,62500,500,0.8717119693756104,0.9408,0.868,31.93259289202979,33.9631699930178,"[0.7673599720001221, 0.8643199801445007, 0.8985599875450134, 0.9071199893951416, 0.9227199554443359]"
17,KKA23,0,0.9232159852981567,0.23130199399280546,0.9776,0.06528806266784667,0.896,0.36388926696777346,62500,500,0.9227839708328247,0.9776,0.896,31.915170179039706,33.95269336301135,"[0.8443199992179871, 0.9264799952507019, 0.9351999759674072, 0.9491999745368958, 0.9608799815177917]"
18,KKA23,0,0.7947999835014343,0.5467724301185608,0.886,0.3036192958831787,0.768,0.7463577575683594,62500,500,0.79448002576828,0.886,0.768,31.90851895598462,33.92560591100482,"[0.6831200122833252, 0.784559965133667, 0.8128799796104431, 0.8399999737739563, 0.85343998670578]"
19,KKA23,0,0.7806559801101685,0.5924947953510284,0.8952,0.30449067153930665,0.784,0.6092166748046876,62500,500,0.7803199887275696,0.8952,0.784,31.92164109001169,34.12332997302292,"[0.6497600078582764, 0.7660799622535706, 0.8102399706840515, 0.8318399786949158, 0.8453599810600281]"
20,KKA23,0,0.8133760094642639,0.5015761658201218,0.9164,0.23112107648849486,0.8,0.6834158020019532,62500,500,0.8127999901771545,0.9164,0.8,31.912742543965578,33.9452884659986,"[0.6915199756622314, 0.8040800094604492, 0.8307999968528748, 0.8603999614715576, 0.880079984664917]"
21,KKA23,0,0.8490719795227051,0.4067497141475677,0.9408,0.16471972303390503,0.804,0.5963575439453125,62500,500,0.8487359881401062,0.9408,0.804,31.918728074000683,33.951025418995414,"[0.7335999608039856, 0.8460800051689148, 0.8704800009727478, 0.8896799683570862, 0.905519962310791]"
22,KKA23,0,0.8466240167617798,0.426921448472023,0.9488,0.14805350723266603,0.856,0.401633544921875,62500,500,0.8462880253791809,0.9488,0.856,31.908697418984957,33.954655797977466,"[0.7128799557685852, 0.8424800038337708, 0.8744799494743347, 0.8976799845695496, 0.9055999517440796]"
23,KKA23,0,0.88646399974823,0.33424027029705045,0.9496,0.14732698211669923,0.868,0.4383646697998047,62500,500,0.8860639929771423,0.9496,0.868,31.91171272296924,33.94610389898298,"[0.7882399559020996, 0.8838399648666382, 0.9063199758529663, 0.9206399917602539, 0.9332799911499023]"
24,KKA23,0,0.8092799782752991,0.5103700134449005,0.898,0.28304305205345154,0.74,0.7405497741699218,62500,500,0.8088799715042114,0.898,0.74,31.911209576006513,33.94896718102973,"[0.7090399861335754, 0.7955999970436096, 0.8261599540710449, 0.8474400043487549, 0.8681599497795105]"
25,KKA23,0,0.8520159721374512,0.4173814833097458,0.932,0.1914816385269165,0.852,0.5308001708984375,62500,500,0.8515679836273193,0.932,0.852,31.90208739397349,33.94521013699705,"[0.733199954032898, 0.8473599553108215, 0.8739199638366699, 0.8995199799537659, 0.9060799479484558]"
26,KKA23,0,0.7861120104789734,0.5610161353168487,0.9096,0.25852737770080564,0.72,0.8384133605957031,62500,500,0.7858240008354187,0.9096,0.72,31.908191488008015,33.95610974601004,"[0.6676799654960632, 0.7651999592781067, 0.8040800094604492, 0.8375200033187866, 0.8560799956321716]"
27,KKA23,0,0.8848000168800354,0.3315257940759659,0.97,0.09528004119396209,0.9,0.3606383285522461,62500,500,0.8843839764595032,0.97,0.9,31.9035607019905,33.950112793943845,"[0.7768799662590027, 0.8767199516296387, 0.9075999855995178, 0.9235199689865112, 0.9392799735069275]"
28,KKA23,0,0.851472020149231,0.4105525696697235,0.9516,0.14190452919006347,0.844,0.5957390594482422,62500,500,0.8510559797286987,0.9516,0.844,31.902418443001807,33.94694199599326,"[0.729200005531311, 0.8431999683380127, 0.8713600039482117, 0.8961600065231323, 0.9174399971961975]"
29,KKA23,0,0.814848005771637,0.4959026975440979,0.9372,0.182899960231781,0.812,0.6329020690917969,62500,500,0.8144959807395935,0.9372,0.812,31.91030819801381,34.14681849698536,"[0.6759999990463257, 0.8015999794006348, 0.8401599526405334, 0.8700000047683716, 0.8864799737930298]"
30,KKA23,0,0.8012160062789917,0.5015377607936858,0.9044,0.24345612697601318,0.752,0.7428676452636719,62500,500,0.8008480072021484,0.9044,0.752,31.908031726023182,33.94146427401574,"[0.6744799613952637, 0.7782399654388428, 0.8238399624824524, 0.8583999872207642, 0.8711199760437012]"
31,KKA23,0,0.8208959698677063,0.4595084505023956,0.9548,0.1384106531381607,0.8,0.6721975708007812,62500,500,0.8209599852561951,0.9548,0.8,31.927640661015175,33.9583868199843,"[0.6714400053024292, 0.8017599582672119, 0.8463199734687805, 0.8831999897956848, 0.9017599821090698]"
32,KKA23,0,0.8537120223045349,0.37117324148130415,0.954,0.1339329779624939,0.808,0.5896750183105469,62500,500,0.8534079790115356,0.954,0.808,31.890548073977698,33.925711798947304,"[0.7400799989700317, 0.8422399759292603, 0.8717599511146545, 0.8948799967765808, 0.9195999503135681]"
33,KKA23,0,0.8831679821014404,0.3217433140759468,0.9776,0.07416599307060241,0.856,0.42998046875,62500,500,0.8827999830245972,0.9776,0.856,31.912543646001723,33.9418676859932,"[0.7695199847221375, 0.876479983329773, 0.9115200042724609, 0.9195999503135681, 0.9387199878692627]"
34,KKA23,0,0.7701759934425354,0.6268091857261657,0.8936,0.30214148750305175,0.74,0.8313689575195312,62500,500,0.769599974155426,0.8936,0.74,31.90593061497202,33.94933668599697,"[0.6295999884605408, 0.7501599788665771, 0.7892799973487854, 0.8262400031089783, 0.8555999994277954]"
35,KKA23,0,0.818560004234314,0.4943784579391479,0.9284,0.20432727661132813,0.784,0.8084900512695312,62500,500,0.8180639743804932,0.9284,0.784,31.90610970603302,33.95040347002214,"[0.6966399550437927, 0.8015199899673462, 0.8387199640274048, 0.8660799860954285, 0.8898400068283081]"
36,KKA23,0,0.8529919981956482,0.4039333836784363,0.948,0.1450112693786621,0.764,0.7993361511230469,62500,500,0.8525919914245605,0.948,0.764,31.905390108993743,33.95244982797885,"[0.7177599668502808, 0.8457599878311157, 0.8819199800491333, 0.9014399647712708, 0.9180799722671509]"
37,KKA23,0,0.7931039929389954,0.557749689915657,0.942,0.17769244956970215,0.744,0.7433763427734374,62500,500,0.7927680015563965,0.942,0.744,31.903386748977937,33.972141106030904,"[0.6327999830245972, 0.7719999551773071, 0.822160005569458, 0.8565599918365479, 0.8819999694824219]"
38,KKA23,0,0.8692640066146851,0.3692681425065994,0.9624,0.10255033712387085,0.856,0.5522198486328125,62500,500,0.868831992149353,0.9624,0.856,31.900017790030688,33.95073926501209,"[0.746239960193634, 0.8619999885559082, 0.8949599862098694, 0.9102399945259094, 0.9328799843788147]"
39,KKA23,0,0.8368639945983887,0.43364947348403926,0.9496,0.14764844074249267,0.772,0.8086654357910156,62500,500,0.8364800214767456,0.9496,0.772,31.895347091020085,34.12916236498859,"[0.6948800086975098, 0.817359983921051, 0.8633599877357483, 0.8984799981117249, 0.9102399945259094]"
40,KKA23,0,0.8949440121650696,0.30037494359493255,0.9556,0.1269996311187744,0.832,0.5372103271484375,62500,500,0.8943840265274048,0.9556,0.832,31.90096671896754,33.96681035700021,"[0.7813599705696106, 0.8911199569702148, 0.9199199676513672, 0.9322399497032166, 0.9500799775123596]"
