/home/issan/Projects/claude/proj_004_drift/.venv/lib/python3.12/site-packages/torch/_inductor/compile_fx.py:321: UserWarning: TensorFloat32 tensor cores for float32 matrix multiplication available but not enabled. Consider setting `torch.set_float32_matmul_precision('high')` for better performance.
  warnings.warn(
W0919 04:57:08.323000 789614 torch/_inductor/utils.py:1953] [0/0] Not enough SMs to use max_autotune_gemm mode
{"task": 1, "tasks": 40, "train_seconds": 50.76, "seconds": 53.38}
{"task": 2, "tasks": 40, "train_seconds": 31.83, "seconds": 33.82}
{"task": 3, "tasks": 40, "train_seconds": 31.86, "seconds": 33.79}
{"task": 4, "tasks": 40, "train_seconds": 31.9, "seconds": 33.82}
{"task": 5, "tasks": 40, "train_seconds": 34.38, "seconds": 37.27}
{"task": 6, "tasks": 40, "train_seconds": 54.64, "seconds": 57.66}
{"task": 7, "tasks": 40, "train_seconds": 45.32, "seconds": 47.42}
{"task": 8, "tasks": 40, "train_seconds": 31.9, "seconds": 33.94}
{"task": 9, "tasks": 40, "train_seconds": 31.92, "seconds": 34.16}
{"task": 10, "tasks": 40, "train_seconds": 31.91, "seconds": 33.93}
{"task": 11, "tasks": 40, "train_seconds": 31.93, "seconds": 33.96}
{"task": 12, "tasks": 40, "train_seconds": 31.93, "seconds": 33.96}
{"task": 13, "tasks": 40, "train_seconds": 31.93, "seconds": 33.95}
{"task": 14, "tasks": 40, "train_seconds": 31.92, "seconds": 33.95}
{"task": 15, "tasks": 40, "train_seconds": 31.92, "seconds": 33.96}
{"task": 16, "tasks": 40, "train_seconds": 31.93, "seconds": 33.96}
{"task": 17, "tasks": 40, "train_seconds": 31.92, "seconds": 33.95}
{"task": 18, "tasks": 40, "train_seconds": 31.91, "seconds": 33.93}
{"task": 19, "tasks": 40, "train_seconds": 31.92, "seconds": 34.12}
{"task": 20, "tasks": 40, "train_seconds": 31.91, "seconds": 33.95}
{"task": 21, "tasks": 40, "train_seconds": 31.92, "seconds": 33.95}
{"task": 22, "tasks": 40, "train_seconds": 31.91, "seconds": 33.95}
{"task": 23, "tasks": 40, "train_seconds": 31.91, "seconds": 33.95}
{"task": 24, "tasks": 40, "train_seconds": 31.91, "seconds": 33.95}
{"task": 25, "tasks": 40, "train_seconds": 31.9, "seconds": 33.95}
{"task": 26, "tasks": 40, "train_seconds": 31.91, "seconds": 33.96}
{"task": 27, "tasks": 40, "train_seconds": 31.9, "seconds": 33.95}
{"task": 28, "tasks": 40, "train_seconds": 31.9, "seconds": 33.95}
{"task": 29, "tasks": 40, "train_seconds": 31.91, "seconds": 34.15}
{"task": 30, "tasks": 40, "train_seconds": 31.91, "seconds": 33.94}
{"task": 31, "tasks": 40, "train_seconds": 31.93, "seconds": 33.96}
{"task": 32, "tasks": 40, "train_seconds": 31.89, "seconds": 33.93}
{"task": 33, "tasks": 40, "train_seconds": 31.91, "seconds": 33.94}
{"task": 34, "tasks": 40, "train_seconds": 31.91, "seconds": 33.95}
{"task": 35, "tasks": 40, "train_seconds": 31.91, "seconds": 33.95}
{"task": 36, "tasks": 40, "train_seconds": 31.91, "seconds": 33.95}
{"task": 37, "tasks": 40, "train_seconds": 31.9, "seconds": 33.97}
{"task": 38, "tasks": 40, "train_seconds": 31.9, "seconds": 33.95}
{"task": 39, "tasks": 40, "train_seconds": 31.9, "seconds": 34.13}
{"task": 40, "tasks": 40, "train_seconds": 31.9, "seconds": 33.97}
