arm,cond,seed,slot,lr,task,iv,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3
R,raw,0,0,0.001,1,none,0.22545625,0.1508333385,0.1508333385,0.9799999595,0.9799999595,-6.966256618,1.848003864,-34.96030045,0,1.544280422,0.25,0.25,-0.0906880796,0.2419812679,-0.9437229633,0.02916666679,3.949437645,0.66401577,0.7024787068,4.447325706
R,raw,0,0,0.001,2,none,0.1043354167,0.1108333394,0.1108333394,1,1,-6.966256618,1.848003864,-58.24822998,0,0,0.7699999809,0.7699999809,-0.06962106377,0,-1.023132801,0,1.000000897,0.66401577,0.6935367584,4.398111343
R,std,0,1,0.001,1,none,0.9820375,1,1,0,0,-1.240836382,18.34477234,-8.04513073,0.4600000083,73.57697104,0,0,-10.20248222,14.86144447,-33.10764694,0.25,74.22392289,3.880234718,1.041792393,1.385536551
R,std,0,1,0.001,2,none,0.8258854167,0.9708333611,0.9708333611,0,0,-5.634912014,51.27867126,-22.63226891,0.4391666651,73.02082286,0.3299999833,0.3299999833,-102.8619003,70.89969635,-150.0862732,0.01583333313,52.02312715,10.18393803,1.696295381,2.145018339
R,raw,1,2,0.001,1,none,0.1764270833,0.2233333439,0.2233333439,0.9799999595,0.9799999595,-6.428248882,1.804477334,-20.64192772,0,1.974720131,0.2800000012,0.2800000012,-0.1306724399,0.6470183134,-1.79315877,0.05083333328,4.978848664,0.6592844725,0.6469461918,4.003373146
R,raw,1,2,0.001,2,none,0.116775,0.1166666672,0.1166666672,1,1,-6.428248882,1.804477334,-68.98324585,0,0,0.969999969,0.969999969,-0.09812281281,0,-1.980567098,0,1.000000042,0.6592844725,0.6405649185,3.931854248
R,std,1,3,0.001,1,none,0.9806875,1,1,0,0,-1.80849731,19.71520996,-9.429349899,0.4541666806,73.42346202,0.009999999776,0.009999999776,-10.3993578,14.74769974,-34.44691086,0.2333333343,53.81845441,3.962034464,1.060706258,1.521950841
R,std,1,3,0.001,2,none,0.8203125,0.9483333826,0.9483333826,0,0,-9.002417564,53.53084564,-23.72697639,0.4341666698,71.49348905,0.2299999893,0.2299999893,-109.8403168,76.12519836,-185.2825775,0.03083333373,58.17161804,10.13006783,1.777073979,2.332560062
R,raw,2,4,0.001,1,none,0.1054208333,0.1083333343,0.1083333343,1,1,-7.484933376,1.94455421,-13.75102711,0,0,1,1,-0.005423431285,0,-0.1087300628,0,0,0.6581657529,0.5725173354,0.5128347278
R,raw,2,4,0.001,2,none,0.1132666667,0.113333337,0.113333337,1,1,-7.484933376,1.94455421,-13.75102711,0,0,1,1,-0.005423431285,0,-0.1087300628,0,0,0.6581657529,0.5725173354,0.5128347278
