zbar_cur,sigma_cur,between_cur,pos_frac,zbar_inv,sigma_inv,between_inv,pos_frac_inv,var_off,var_wid,var_cross,rowmean,rowmean_sd,cnorm,bias,bias_sd,star,star_sd,eps_max,w2col,gate_mean,ce_probe,acc,gbar,gvar_mean,gbar_var,pooled_var,g3_ident,cov,cov_abs,cov10,cov50,q10_med,hard_dead,gmin,gmax,task,step,clamp,pre_on,ce0,ce20,ce100,ce300,ce625,w2_fro,w3_fro,b2_norm,b3_norm,arm,seed,S2,D2,rho_mean,kap2,graw2,drift2,diff2,f_diff
0.48642283040246775,1.0079388019386073,0.43623949333298095,0.655703125,0.10919800007226105,0.3529224902010913,0.28345943784622635,0.57008544921875,0.03636163475624057,0.08752293724172495,0.000669712091773891,0.0008820006477921596,0.005193839297100045,1.1589664855496153,0.02140490627818508,0.03375040982582124,0.11175512268962075,0.5271184254566985,0.2069365581769826,0.7832239168957709,0.6901328130130423,0.2526053786277771,0.9157999753952026,0.6901328130130423,0.14301377058355752,0.03984902367175611,0.18286279425543636,1.2273515537231106e-13,0.344296875,0.344296875,0.0,0.344296875,0.10000000149011612,0,0.10000000149011612,1.0,1,625,ref,0,2.2961902618408203,1.907094955444336,0.5546773672103882,0.34809818863868713,0.2526053786277771,7.879472943598675,2.970639484725476,0.7084516715287683,0.16985510871112094,N2post,0,,,,,,,,
-0.17788488399829375,1.2018790035368627,1.0354083460120196,0.43123046875,-0.10765375979589599,0.479158219212225,0.6079360439149135,0.44170410156249995,0.0780382338824082,0.1507432995362284,0.0008110656199941882,-0.0011553485853522366,0.007630840552398173,1.5407319232401178,0.024081363873556257,0.04741842035425357,-0.09427001713565454,0.7694932110551482,0.1982615654349693,0.8584622696369343,0.48810742272253266,0.212291419506073,0.9301000237464905,0.48810742272253266,0.1337510085445278,0.06491829957064557,0.19866930811509387,7.949196856316121e-14,0.56876953125,0.56876953125,0.0,0.56876953125,0.10000000149011612,0,0.10000000149011612,1.0,2,625,ref,0,3.08083176612854,0.9763200283050537,0.3861500322818756,0.28183713555336,0.212291419506073,8.695514763097826,3.34023787030075,0.8336114775009574,0.18121766081561896,N2post,0,,,,,,,,
-0.45136583264243824,1.2582082455113355,1.1210402652684857,0.33087890625,-0.3069158912144705,0.571852164992249,0.734306488465288,0.3696215820312499,0.1063400459834053,0.21918444409924068,0.0014904085236765057,-0.003059922099055616,0.00847369299898813,1.81710582786679,0.026508582916576415,0.059234509997376346,-0.2869431413467342,0.8518478470660086,0.23243632524606173,0.9259996282382318,0.3977910166220681,0.2510661482810974,0.9153000116348267,0.3977910166220681,0.12312667996642762,0.056205744515267525,0.17933242448181688,1.2173595465014841e-13,0.66912109375,0.66912109375,0.0,0.66912109375,0.10000000149011612,0,0.10000000149011612,1.0,3,625,ref,0,3.4843385219573975,1.396791696548462,0.46733272075653076,0.2979787290096283,0.2510661482810974,9.419540781109557,3.6213001878874524,0.9885625316866746,0.19267626278590816,N2post,0,,,,,,,,
-0.9736155585068683,1.2668059775428826,1.592635433503391,0.2318359375,-0.6226965684844677,0.6484975713932529,0.8037189356923335,0.2509375,0.152220416672805,0.26645272561786704,0.0018759578122753975,-0.0062742557618075435,0.008764679499416343,2.0072921421779784,0.0242248668881075,0.07025408391787095,-0.6184961643481326,0.8825116818125115,0.23538554362684772,0.9758433404890334,0.30865234489465365,0.2400221824645996,0.9203000068664551,0.30865234489465365,0.08885002640866563,0.055401281936296856,0.14425130834488736,7.510658761589184e-14,0.7681640625,0.7681640625,0.0,0.7681640625,0.10000000149011612,0,0.10000000149011612,1.0,4,625,ref,0,4.640969753265381,1.6670926809310913,0.4962325394153595,0.3399450480937958,0.2400221824645996,9.982658496164165,3.905091304125144,1.1484846760493856,0.25016884518280624,N2post,0,,,,,,,,
-0.9099787814516088,1.2715053430226795,1.4825524591810892,0.24345703125,-0.7845883421348033,0.7304282211567807,1.0622259128322111,0.22964111328125003,0.2108762921526134,0.3203698306317053,0.002279263477940384,-0.007817216517181787,0.009992373338824254,2.1660095332228426,0.02583891110305558,0.07556416154473461,-0.7749396436864618,1.0100112077419843,0.22493345763098205,1.0229748508196765,0.3191113292523369,0.21092815697193146,0.9203000068664551,0.3191113292523369,0.09214704750065325,0.05704337320512079,0.14919042070578697,1.2934098236883074e-14,0.75654296875,0.75654296875,0.0,0.75654296875,0.10000000149011612,0,0.10000000149011612,1.0,5,625,ref,0,3.3321845531463623,1.4267611503601074,0.42720356583595276,0.273559033870697,0.21092815697193146,10.488318486108707,4.185703016634872,1.2290341915337037,0.2716260826570596,N2post,0,,,,,,,,
-1.0611853033642022,1.328486243589151,1.3837824313294533,0.22783203125,-0.9701685417644604,0.7902781120421485,1.1383660719605317,0.19873779296875,0.25778377431326566,0.36594398750479357,0.000811732554843681,-0.00952971478254078,0.010292919823894986,2.3211637892084513,0.026406183075159788,0.07993035529740114,-0.9497969468172249,1.0430220403389843,0.32428024507475484,1.0674905516034918,0.30504882927561994,0.21687157452106476,0.9248999953269958,0.30504882927561994,0.09584640509338378,0.04665251783181388,0.1424989229252049,7.244205235679146e-15,0.77216796875,0.77216796875,0.0,0.77216796875,0.10000000149011612,0,0.10000000149011612,1.0,6,625,ref,0,3.114873170852661,1.3765604496002197,0.4079507291316986,0.27771297097206116,0.21687157452106476,10.939732706148094,4.385782435318002,1.306294118785373,0.2887256777339725,N2post,0,,,,,,,,
-1.23825427390171,1.3780628366647656,1.5498952482650017,0.199765625,-1.065105298667275,0.8261833089761201,1.1109582121444903,0.1804833984375,0.2808901201001253,0.4012888459632994,0.000399893967306586,-0.010541070215037035,0.010162773977135272,2.45725886702453,0.0271634330926463,0.08640913670745698,-1.0526407343087836,1.0220552909013134,0.3611972645046133,1.1188097501514451,0.27978906369244216,0.193365678191185,0.926800012588501,0.27978906369244216,0.08628095598260246,0.04320509284399255,0.12948604882654793,4.707345624410664e-14,0.800234375,0.800234375,0.0,0.800234375,0.10000000149011612,0,0.10000000149011612,1.0,7,625,ref,0,3.9273200035095215,1.689989686012268,0.5390811562538147,0.2499988079071045,0.193365678191185,11.458991366768043,4.619375563478872,1.4240544417512508,0.30874938644038924,N2post,0,,,,,,,,
-1.2351558436695387,1.3700945220264742,1.7024863996236395,0.2101953125,-1.1758586621957239,0.8774573221668405,1.2518771645365536,0.1714794921875,0.32968603095932364,0.4377421583640158,0.00250316290086331,-0.011559862857466076,0.0108632572841728,2.5899187701903177,0.02892043409519829,0.09144388845032232,-1.1552466223270716,1.0904352989446817,0.3445313745172429,1.1683363456573566,0.2891757824269007,0.2200261354446411,0.9290000200271606,0.2891757824269007,0.08288539782734249,0.05158532864082745,0.13447072646814814,2.1788126858268697e-14,0.7898046875,0.7898046875,0.0,0.7898046875,0.10000000149011612,0,0.10000000149011612,1.0,8,625,ref,0,2.9842634201049805,1.2797305583953857,0.4033873975276947,0.27273327112197876,0.2200261354446411,11.918437580626273,4.815103309517398,1.4824185183716854,0.3221295808746978,N2post,0,,,,,,,,
-1.3910065602697552,1.3606373522542756,1.8320606385701046,0.2023046875,-1.2657791478811078,0.9178250365253092,1.2871238392302258,0.16760986328125002,0.37033681833637627,0.47777121093172115,-0.005705231595411964,-0.012698420147325579,0.011019011048847544,2.7051539658402834,0.030637002396397293,0.09679288449230725,-1.2701613714666558,1.1087610839767346,0.36713652670985164,1.2043010212732252,0.28207421993865867,0.2027340531349182,0.9282000064849854,0.28207421993865867,0.08376824541963389,0.04694752988909508,0.13071577530868156,4.7406523151494184e-14,0.7976953125,0.7976953125,0.0,0.7976953125,0.10000000149011612,0,0.10000000149011612,1.0,9,625,ref,0,3.351548910140991,1.2837042808532715,0.42781543731689453,0.2911761403083801,0.2027340531349182,12.261771767041443,4.939877013546323,1.5707642054101272,0.3501214436275416,N2post,0,,,,,,,,
-1.3910736472925012,1.4746070885833202,1.8361348426292647,0.20794921875,-1.3436638522007596,0.9592593245785715,1.295629216875071,0.16833740234375,0.3993991448049852,0.5287939195569632,-0.008014612571010646,-0.013485701740893134,0.011089943487871108,2.8148936526286223,0.03273571009049192,0.09975871111198632,-1.3487100675285846,1.1162747577942294,0.45902150327796276,1.2403542334564135,0.2871542980552476,0.22101370990276337,0.920799970626831,0.2871542980552476,0.0909675072518736,0.042444628655073945,0.13341213590703768,9.015010959956271e-14,0.79205078125,0.79205078125,0.0,0.79205078125,0.10000000149011612,0,0.10000000149011612,1.0,10,625,ref,0,3.5990419387817383,1.3341261148452759,0.4227888286113739,0.2612518072128296,0.22101370990276337,12.613829519367165,5.045186529612468,1.603253894687804,0.3538282997403588,N2post,0,,,,,,,,
