zbar_cur,sigma_cur,between_cur,pos_frac,zbar_inv,sigma_inv,between_inv,pos_frac_inv,var_off,var_wid,var_cross,rowmean,rowmean_sd,cnorm,bias,bias_sd,star,star_sd,eps_max,w2col,gate_mean,ce_probe,acc,gbar,gvar_mean,gbar_var,pooled_var,g3_ident,cov,cov_abs,cov10,cov50,q10_med,hard_dead,gmin,gmax,task,step,clamp,pre_on,ce0,ce20,ce100,ce300,ce625,w2_fro,w3_fro,b2_norm,b3_norm,arm,seed,S2,D2,rho_mean,kap2,graw2,drift2,diff2,f_diff
0.6663637094743612,1.0179692824967892,0.31106321018520705,0.709140625,0.23832949295997594,0.3331338270994195,0.27626508807389516,0.6443701171875,0.030225627353235814,0.08362995424124291,-0.002877434836572802,0.0021009404562628954,0.00518805357840992,1.1523748887680423,0.01681398905115202,0.03437641648196803,0.2320297322210181,0.5351933478840389,0.17706484080618723,0.771391291966676,0.7382265629334143,0.36885711550712585,0.9101999998092651,0.7382265629334143,0.14111811400414137,0.025952646612059253,0.16707076061621348,1.2850831510036187e-14,0.290859375,0.290859375,0.0,0.290859375,0.10000000149011612,0,0.10000000149011612,1.0,1,625,ref,0,2.303300619125366,1.955033540725708,0.6075068712234497,0.4568345248699188,0.36885711550712585,7.749257513471442,2.94397703819531,0.6881653921856622,0.18580506873678515,N2step,1,,,,,,,,
-0.12625886995308971,1.157258156300561,1.2640870740430723,0.449375,-0.009122643474166393,0.4568559890070895,0.6381674723361646,0.4597265625,0.058271964465676625,0.1536747051101785,-0.00322927488420928,-0.00014383819022596036,0.007770463723142185,1.5402777469884728,0.0153756614253507,0.04503222063946889,0.0006411919579232972,0.7914777248077168,0.24136555732066867,0.8417110418594014,0.5044375008204952,0.34671124815940857,0.9126999974250793,0.5044375008204952,0.12041501043500169,0.08000904749507028,0.20042405793011253,4.057865155004947e-14,0.550625,0.550625,0.0,0.550625,0.10000000149011612,0,0.10000000149011612,1.0,2,625,ref,0,4.066517353057861,0.9845178127288818,0.4796980321407318,0.37015509605407715,0.34671124815940857,8.500400778481595,3.257642142990355,0.8238575279054974,0.22741891349833246,N2step,1,,,,,,,,
-0.34985342289815785,1.2377140331950196,1.2723138619115508,0.3808984375,-0.27578090267998756,0.5357887702972048,0.767451038040925,0.38920410156249996,0.07571406236417089,0.21415599986470432,-0.0028004558522843038,-0.002608660879833616,0.008466108250624233,1.8175036281193213,0.01380672192433849,0.05469218552912724,-0.25341879046842974,0.856635885040159,0.3365681164210026,0.8971816589987455,0.4428085946725332,0.2741714417934418,0.9193999767303467,0.4428085946725332,0.12359322468839345,0.06741677710524939,0.1910100017936687,2.584044089815052e-14,0.6191015625,0.6191015625,0.0,0.6191015625,0.10000000149011612,0,0.10000000149011612,1.0,3,625,ref,0,4.220343589782715,1.2370984554290771,0.4667123556137085,0.3122670650482178,0.2741714417934418,9.089846175034106,3.4938740147938,0.947051696788174,0.2602933417024555,N2step,1,,,,,,,,
-0.6839339917449534,1.2671451242550453,1.4837523768351286,0.30259765625,-0.5414059057873349,0.6057884354563521,0.8037474375650759,0.284765625,0.09721414339592525,0.26909147006348033,0.0006740150732491593,-0.005104911556205869,0.008643235231130357,2.0252300392310643,0.012994388120132499,0.065102255258055,-0.5099415813930399,0.8652519281282559,0.2805902800433474,0.9545387398318149,0.3723378916642105,0.28986141085624695,0.9186000227928162,0.3723378916642105,0.10041754841931148,0.07051862590708124,0.17093617432644873,5.598299601672352e-14,0.69740234375,0.69740234375,0.0,0.69740234375,0.10000000149011612,0,0.10000000149011612,1.0,4,625,ref,0,3.651454210281372,1.4689241647720337,0.526167094707489,0.3448062539100647,0.28986141085624695,9.708892960828068,3.7884020197060075,1.0522517362772945,0.2895560990600952,N2step,1,,,,,,,,
-0.7651061856982647,1.2688512504300558,1.4868002594920426,0.28923828125,-0.6870193543341881,0.6624474541677772,0.9235777084845957,0.24638916015625,0.12236032566858221,0.3131190905897019,0.0033572132750850224,-0.006482974463273669,0.009208774035768226,2.194480335667882,0.015326262922608294,0.07139020327647004,-0.6487754553843087,0.9180905073098747,0.3439888008096438,1.0079020342547367,0.3603144541841175,0.28247755765914917,0.9143000245094299,0.3603144541841175,0.09913239522532491,0.06738699753000006,0.1665193927555145,1.8954282587912985e-13,0.71076171875,0.71076171875,0.0,0.71076171875,0.10000000149011612,0,0.10000000149011612,1.0,5,625,ref,0,3.1271965503692627,1.3334776163101196,0.49628496170043945,0.3070102632045746,0.28247755765914917,10.260164435554719,4.0414768669356,1.1368080222100079,0.3029148198987128,N2step,1,,,,,,,,
-0.9144672929728677,1.3012889787502624,1.2745568501613878,0.25419921875,-0.8807984023361682,0.7169511155132872,0.9933805097169082,0.20745849609375003,0.1515145742448349,0.35689229331618544,0.005612034474726386,-0.008279256105560294,0.009407641951237148,2.3494685816429755,0.016185398980160245,0.07824358319537039,-0.83192348023162,0.9336469182512225,0.38606583962126273,1.0499767313665442,0.32877929798632977,0.26035618782043457,0.9228000044822693,0.32877929798632977,0.09993935475634419,0.05362204524403793,0.15356140000033777,4.4353409833775004e-14,0.74580078125,0.74580078125,0.0,0.74580078125,0.10000000149011612,0,0.10000000149011612,1.0,6,625,ref,0,3.546347141265869,1.3533822298049927,0.49234434962272644,0.37874117493629456,0.26035618782043457,10.693821084326196,4.251797370397192,1.217874114061184,0.3121932908322491,N2step,1,,,,,,,,
-1.053488353935939,1.3352925403357412,1.5840295134466418,0.23328125,-1.0001297273238656,0.7650556680669244,1.0710872091992398,0.19334716796874998,0.1762518047250623,0.3995819543450773,0.009476416171188256,-0.009401966209935582,0.009710498859848093,2.4838621118256503,0.016940723358202375,0.08363515565751757,-0.9461761222893531,0.9649550305058231,0.41142016878913784,1.0900379102295006,0.3099531261425,0.27339011430740356,0.9210000038146973,0.3099531261425,0.0945512715069742,0.05032622581601731,0.14487749732293131,6.020184351029911e-14,0.76671875,0.76671875,0.0,0.76671875,0.10000000149011612,0,0.10000000149011612,1.0,7,625,ref,0,3.8866801261901855,1.3886430263519287,0.5402252078056335,0.36412346363067627,0.27339011430740356,11.128662796972012,4.415368548125439,1.2698346319816145,0.32554910163319,N2step,1,,,,,,,,
-1.2237838410226913,1.3371358457200708,1.6606287779764433,0.2063671875,-1.1307681536274543,0.8133331591485529,1.2900263786369788,0.18763427734375,0.22089752031462495,0.43302889610727674,0.007584411348663376,-0.0106818779735153,0.010717508255967591,2.5964669903846085,0.017171467151492835,0.08517502000372593,-1.0770567389201653,1.0710963120405375,0.4369754151336305,1.1197468608886905,0.28573046993260504,0.2775885760784149,0.9135000109672546,0.28573046993260504,0.0820504437590624,0.05061117065455126,0.1326616144136338,2.015054789694659e-14,0.7936328125,0.7936328125,0.0,0.7936328125,0.10000000149011612,0,0.10000000149011612,1.0,8,625,ref,0,3.096329689025879,1.4060064554214478,0.4716825783252716,0.32150551676750183,0.2775885760784149,11.444971875966644,4.563916292435708,1.2981801499137795,0.34099456356272717,N2step,1,,,,,,,,
-1.2968995212253895,1.3664558632952868,1.7167710047763083,0.20853515625,-1.217419627848474,0.8580061408814065,1.4881498130549935,0.18816894531249997,0.25005186158903997,0.47636694050655876,0.009755735694605146,-0.011490209068754446,0.01127661400907338,2.7180718183215795,0.01865670906176092,0.08977518732015914,-1.158375165657723,1.130756475797549,0.5588268774545122,1.159419660481315,0.2876816418043745,0.2598942220211029,0.9258999824523926,0.2876816418043745,0.08305166560328119,0.050637412288833304,0.1336890778922658,1.5132339825640884e-13,0.79146484375,0.79146484375,0.0,0.79146484375,0.10000000149011612,0,0.10000000149011612,1.0,9,625,ref,0,3.210505723953247,1.4881099462509155,0.46082884073257446,0.3096693754196167,0.2598942220211029,11.825459866553329,4.737736560743526,1.348730642762257,0.3537956239840626,N2step,1,,,,,,,,
-1.407017523616315,1.4096325777673921,1.6755334227002125,0.19748046875,-1.3473814562868482,0.8976740434470238,1.5189875986407764,0.16947265625000002,0.280294805354088,0.516063550951786,0.00946033197265507,-0.012625416019421094,0.011451357912926277,2.823571036550875,0.01969069763319567,0.09212206852806977,-1.2736292931111948,1.1440274465714133,0.566451809467705,1.1972961403079199,0.2777324230708473,0.2685520648956299,0.9212999939918518,0.2777324230708473,0.08341738673244121,0.04495297874442414,0.12837036547689748,3.211320098728265e-14,0.80251953125,0.80251953125,0.0,0.80251953125,0.10000000149011612,0,0.10000000149011612,1.0,10,625,ref,0,3.619365930557251,1.370621919631958,0.48225659132003784,0.34696856141090393,0.2685520648956299,12.202481284008087,4.884725517651406,1.4061842736177952,0.3678674287897661,N2step,1,,,,,,,,
-1.4408815346422312,1.4609490561709606,1.6685051808042501,0.1972265625,-1.4105402505753863,0.9188160750611666,1.3927741187578508,0.15953857421875,0.2853800924265699,0.5519364046669095,0.006906482697327859,-0.013309857537982209,0.0108928181066623,2.932253223106674,0.020774992684600875,0.09798168589664191,-1.342657689561509,1.0892112810861612,0.6371319105678764,1.239598306975414,0.27750390744622566,0.24191217124462128,0.9240000247955322,0.27750390744622566,0.08482505465075356,0.04342082381556822,0.12824587846625402,6.777911565336581e-14,0.8027734375,0.8027734375,0.0,0.8027734375,0.10000000149011612,0,0.10000000149011612,1.0,11,625,ref,0,4.1946282386779785,1.3298146724700928,0.48468998074531555,0.32239049673080444,0.24191217124462128,12.603496412311962,5.044180850287181,1.4679276552606664,0.3912475686702659,N2step,1,,,,,,,,
