activation,seed,test_ce,test_acc,train_probe_ce,train_probe_acc,cnorm,cnorm_min,cnorm_max,rowmean,bias,actual_train_mean,actual_train_mean_min,actual_train_mean_max,test_zmean,test_zsd,positive_frac,gate_mean,gate_low_frac,immobile_units,w2col,task_train_ce,task_train_acc,task,step,phase,cell,online_ce
LR,1,0.22639477252960205,92.919921875,0.2440745085477829,92.626953125,2.891699876901719,2.0581564508115875,3.552985992339638,-0.014367792428763706,0.018421108623151668,-1.5342112087276303,-3.6833262127038955,3.4805477366132753,-1.5556080299039785,1.4497500750543633,0.1667578125,0.25008203249162764,0.0,0,1.2432677385595958,0.1981496959924698,93.94000172615051,11,625,adapt,prefix,0.4471338451355696
LR,1,0.25105226039886475,91.69921875,0.2657244801521301,91.6015625,3.0025254745984795,2.2286057899064438,3.622224356429419,-0.014905232255603734,0.020128534995019435,-1.588464651681267,-4.214428093808187,3.241374893921577,-1.6132343565746095,1.5043154114045127,0.179521484375,0.2615693371601083,0.0,0,1.281070434235881,0.2048259973526001,93.65000128746033,12,625,adapt,prefix,0.4528377281486988
LR,1,0.26534488797187805,90.673828125,0.25517889857292175,91.650390625,3.1065184457257558,2.594409681093961,3.709694906038714,-0.015727212916703683,0.01914605968631804,-1.7217184621884711,-4.275665878950228,2.31303788092444,-1.741107619789575,1.5347721361178888,0.1657470703125,0.24917236452438374,0.0,0,1.3105295688350345,0.20184476673603058,93.62000226974487,13,625,adapt,prefix,0.45865707570314407
LR,1,0.20984399318695068,93.359375,0.2370300143957138,92.578125,3.200026170893425,2.637506894754377,3.8668653711891867,-0.016184166747480612,0.02059266914089676,-1.7221072996621951,-4.374722459283149,2.799918102547068,-1.742756366403786,1.5209784568399667,0.1780224609375,0.26022021606859197,0.0,0,1.336956068976644,0.1815863847732544,94.62000131607056,14,625,adapt,prefix,0.4171784643813968
LR,1,0.24632181227207184,92.431640625,0.25970402359962463,91.9921875,3.2996101293751665,2.632630542632791,3.9059026218379693,-0.01645844466940882,0.021580172505928204,-1.8158550469903505,-4.331878554798127,2.2457509760957985,-1.8455879357562768,1.5683423633520865,0.1651611328125,0.24864502077525685,0.0,0,1.374190906771496,0.19453243911266327,93.65000128746033,15,625,adapt,prefix,0.4501740568831563
LR,1,0.2385493814945221,91.6015625,0.2462436854839325,92.431640625,3.380992469392001,2.698489610525318,3.957835284246767,-0.016484260977370595,0.024393222738290206,-1.7445932211278206,-4.549530483908853,2.739375969786513,-1.76959336775922,1.5711253155066485,0.176650390625,0.2589853527893865,0.0,0,1.3961140344536254,0.18507994711399078,94.35999989509583,16,625,adapt,prefix,0.4271796897754073
LR,1,0.2512214481830597,91.9921875,0.23633985221385956,92.431640625,3.469360916912499,2.7988141079911153,4.103715246954242,-0.0167194626494654,0.02323871299624443,-1.801364249390113,-4.307269354820519,1.8106077285721356,-1.8287981443424552,1.6252258261755643,0.1800341796875,0.2620307629405943,0.0,0,1.4256527274198119,0.19475410878658295,94.12000179290771,17,625,adapt,prefix,0.450901181858778
LR,1,0.23089982569217682,92.333984375,0.2427743822336197,93.115234375,3.554155406963897,2.830525477119678,4.115481026503941,-0.01666930049833677,0.02378077501547523,-1.8337861685341812,-5.293300784971669,1.7632285027030437,-1.8562891808151347,1.6267032018077845,0.175712890625,0.2581416027907835,0.0,0,1.4502615422882605,0.1931515634059906,93.98000240325928,18,625,adapt,prefix,0.4583137064576149
LR,1,0.23311251401901245,92.7734375,0.23564012348651886,92.431640625,3.638437874300285,2.836566623301067,4.208716092540791,-0.017069913917595138,0.02257813006057404,-1.7948472238180162,-4.457784890721493,1.4123911830928528,-1.8215847726745227,1.6565415329334043,0.1756689453125,0.258102052009599,0.0,0,1.479249283988526,0.17628926038742065,94.77999806404114,19,625,adapt,prefix,0.44345361506938935
LR,1,0.2636171877384186,91.259765625,0.2566637694835663,91.6015625,3.7163948253020607,2.9202404871282948,4.250941559342488,-0.018033517403935873,0.020195833096513526,-1.9715525841574988,-4.345944222001085,2.0739766533732498,-1.9981742837538792,1.6786463258145379,0.1567822265625,0.24110400516274239,0.0,0,1.5030362000182607,0.2121492177248001,93.14000010490417,20,625,adapt,prefix,0.4883665733039379
LR,1,3.561601161956787,9.521484375,3.4737629890441895,11.572265625,3.7163948253020607,2.9202404871282948,4.250941559342488,-0.018033517403935873,0.020195833096513526,-1.8285706084733524,-5.379331239064768,1.2400526209837222,-1.8480869843562642,1.220632855823936,0.122529296875,0.21027636849503323,0.0,0,1.5030362000182607,,,21,-1,preprojection,ref,
LR,1,3.561601161956787,9.521484375,3.4737629890441895,11.572265625,3.7163948253020607,2.9202404871282948,4.250941559342488,-0.018033517403935873,0.020195833096513526,-1.8285706084733524,-5.379331239064768,1.2400526209837222,-1.8480869843562642,1.220632855823936,0.122529296875,0.21027636849503323,0.0,0,1.5030362000182607,,,21,0,postprojection,ref,
LR,1,1.5227808952331543,48.095703125,1.5186574459075928,48.291015625,3.7173018243462312,2.918004576184711,4.265237752070448,-0.017746913124769018,0.021634971974417567,-1.726846444271129,-4.9648655987631845,1.9564226778125389,-1.7480973188912514,1.232976826750335,0.1277880859375,0.21500927864344704,0.0,0,1.4948225382202702,,,21,20,adapt,ref,
LR,1,0.531848132610321,82.6171875,0.5377259850502014,83.251953125,3.7459293237836766,2.9510588738019305,4.279392315345845,-0.018358353708677458,0.02108236417581793,-1.9474837053217795,-5.170142316494601,1.3419720535123436,-1.9742029613256338,1.478574019828669,0.1476708984375,0.23290380986381934,0.0,0,1.504223996331921,,,21,100,adapt,ref,
LR,1,0.3430163562297821,88.96484375,0.3548659384250641,88.525390625,3.7681864492006683,2.96685708387475,4.291665686937604,-0.018625721393756896,0.01964720991498325,-1.949870491031784,-5.027200792016101,1.475848023745729,-1.97479910078695,1.610689380538069,0.1631982421875,0.2468784192156818,0.0,0,1.514463033992876,,,21,300,adapt,ref,
LR,1,0.2524976432323456,91.50390625,0.25593918561935425,91.9921875,3.790552744584969,2.9761858856191825,4.330276564180845,-0.01861632296227462,0.01711780179757625,-1.9382598871822863,-5.147035050783498,1.3920075596138313,-1.9613325028316055,1.7017600236833883,0.170537109375,0.25348339967349603,0.0,0,1.5218006600252136,0.20195089280605316,93.83000135421753,21,625,adapt,ref,0.4763850855745375
LR,1,3.562804698944092,9.326171875,3.4611947536468506,11.5234375,3.790552744584969,2.9761858856191825,4.330276564180845,-0.01861632296227462,0.01711780179757625,-1.847944705923775,-4.3772565905055805,1.392223539447142,-1.8704891158727708,1.2194523398295232,0.114814453125,0.20333300913152924,0.0,0,1.5218006600252136,,,22,-1,preprojection,ref,
LR,1,3.562804698944092,9.326171875,3.4611947536468506,11.5234375,3.790552744584969,2.9761858856191825,4.330276564180845,-0.01861632296227462,0.01711780179757625,-1.847944705923775,-4.3772565905055805,1.392223539447142,-1.8704891158727708,1.2194523398295232,0.114814453125,0.20333300913152924,0.0,0,1.5218006600252136,,,22,0,postprojection,ref,
LR,1,1.3322839736938477,52.83203125,1.306187391281128,53.564453125,3.7964847715273238,2.9999529574544925,4.3283016780932,-0.017297887378677462,0.02003893587971106,-1.5593753615542665,-3.637841747032918,2.034830065700576,-1.5752053760937088,1.2470841831857382,0.1679248046875,0.25113232545863867,0.0,0,1.516679220653401,,,22,20,adapt,ref,
LR,1,0.4900272786617279,83.88671875,0.5024629831314087,84.08203125,3.8249487559034496,3.2343969795554903,4.332760885664927,-0.018092181073773902,0.019159195211832413,-1.8353120217916858,-4.663387402896397,2.3688089641818717,-1.8560372439744268,1.4886736885911624,0.1643408203125,0.2479067395264792,0.0,0,1.5284265711620213,,,22,100,adapt,ref,
LR,1,0.35052353143692017,88.427734375,0.3175661265850067,90.380859375,3.8459055019311235,3.3177188409505374,4.336363213907969,-0.018797020524149003,0.018363995152758435,-1.9456396571816164,-5.073571144508488,1.6877997766972455,-1.9653463433186793,1.6233047268581997,0.15958984375,0.2436308606273087,0.0,0,1.535386064138724,,,22,300,adapt,ref,
LR,1,0.2754024267196655,90.673828125,0.2600633502006531,91.650390625,3.8693704907875257,3.3895560646810905,4.330583092423551,-0.018522485148398396,0.018395264646969736,-1.8663257331925027,-4.772633130703554,1.803503076107939,-1.8854597125536134,1.710527893028876,0.1769384765625,0.25924463013270727,0.0,0,1.5466453800782494,0.2221149206161499,93.0899977684021,22,625,adapt,ref,0.44715880997255447
LR,1,3.7396068572998047,9.521484375,3.675070285797119,9.033203125,3.8693704907875257,3.3895560646810905,4.330583092423551,-0.018522485148398396,0.018395264646969736,-1.9326655209123427,-5.541215113777477,1.2497996594345593,-1.9699087142357292,1.2402330846275866,0.1121826171875,0.200964356791701,0.0,0,1.5466453800782494,,,23,-1,preprojection,ref,
LR,1,3.7396068572998047,9.521484375,3.675070285797119,9.033203125,3.8693704907875257,3.3895560646810905,4.330583092423551,-0.018522485148398396,0.018395264646969736,-1.9326655209123427,-5.541215113777477,1.2497996594345593,-1.9699087142357292,1.2402330846275866,0.1121826171875,0.200964356791701,0.0,0,1.5466453800782494,,,23,0,postprojection,ref,
LR,1,1.52669358253479,44.140625,1.5466500520706177,43.798828125,3.8702386292947066,3.400661540797017,4.3208237891937635,-0.017745910552363388,0.020468532349914314,-1.7556554783756666,-4.542449625728587,1.7806484013643045,-1.7892376788116147,1.2493868250095106,0.1246875,0.21221875130431728,0.0,0,1.5375824528307611,,,23,20,adapt,ref,
LR,1,0.5312821269035339,83.349609375,0.5672961473464966,83.056640625,3.896463565461516,3.4004620636730576,4.324412054344647,-0.01830127983701471,0.022355823442339898,-1.9151789919110747,-4.642955311414418,1.7750950178767642,-1.9489845999308772,1.4645516304254296,0.1343994140625,0.22095947394609539,0.0,0,1.548996352237813,,,23,100,adapt,ref,
LR,1,0.3138757050037384,90.283203125,0.3361413776874542,89.55078125,3.919710652911234,3.4080749201975586,4.346181487708778,-0.018568541408959253,0.021533815510338172,-1.970936979643562,-4.987939565090267,1.418133362903809,-2.0047513081376196,1.5846038003001601,0.139619140625,0.22565722784456738,0.0,0,1.5607198492765477,,,23,300,adapt,ref,
LR,1,0.26213160157203674,92.041015625,0.2686404883861542,92.138671875,3.9377952579799302,3.4150539367590445,4.377874583567969,-0.018613970085102682,0.020091803916729985,-1.9245923231519237,-4.60983116723255,1.5915516728392913,-1.9580589958217427,1.6759453452723647,0.1554296875,0.23988672000850783,0.0,0,1.5663714823958224,0.2136830985546112,93.66000294685364,23,625,adapt,ref,0.483575653603673
LR,1,3.5337929725646973,11.5234375,3.513364791870117,12.59765625,3.9377952579799302,3.4150539367590445,4.377874583567969,-0.018613970085102682,0.020091803916729985,-1.9670872630728404,-4.170895660689962,2.2263139504231457,-1.9996900287538304,1.270778874656692,0.120302734375,0.20827246224835108,0.0,0,1.5663714823958224,,,24,-1,preprojection,ref,
LR,1,3.5337929725646973,11.5234375,3.513364791870117,12.59765625,3.9377952579799302,3.4150539367590445,4.377874583567969,-0.018613970085102682,0.020091803916729985,-1.9670872630728404,-4.170895660689962,2.2263139504231457,-1.9996900287538304,1.270778874656692,0.120302734375,0.20827246224835108,0.0,0,1.5663714823958224,,,24,0,postprojection,ref,
LR,1,1.511845588684082,50.78125,1.5491442680358887,49.0234375,3.939839488923088,3.4118157874753847,4.381634302038355,-0.018478348753908948,0.021083176101092248,-1.8701217697991428,-3.7919681658197395,2.937858525944857,-1.9021356558141767,1.3031253453211558,0.1219677734375,0.20977099740211996,0.0,0,1.559746612094247,,,24,20,adapt,ref,
LR,1,0.5278244614601135,83.49609375,0.5540682673454285,82.763671875,3.9691551147740913,3.416479429973983,4.410460303136319,-0.018567253847662987,0.022158816148294135,-1.9053360288621506,-4.596114235465678,1.8360936836473751,-1.9346089136674178,1.5480867196129797,0.169599609375,0.252639649674893,0.0,0,1.5734005710630157,,,24,100,adapt,ref,
LR,1,0.37931105494499207,87.744140625,0.3809444010257721,88.525390625,3.992280958207616,3.4212323404396248,4.42407178926367,-0.0191493832094211,0.021543948138132693,-1.9679386140911204,-4.849591601616704,1.8785092927203353,-1.9976366438429212,1.7013012577123434,0.1775439453125,0.25978955200680504,0.0,0,1.5832635188941973,,,24,300,adapt,ref,
LR,1,0.25745585560798645,92.041015625,0.2663288414478302,92.333984375,4.014225923255805,3.4622879641350184,4.447221978366241,-0.019575146483083332,0.018860457215778295,-2.068676541217417,-5.448552693316149,1.4058560657656725,-2.100040100883921,1.7953560326371278,0.1768505859375,0.2591655285703382,0.0,0,1.5904975683803189,0.20959140360355377,93.63999962806702,24,625,adapt,ref,0.4664426579862833
LR,1,3.8065521717071533,17.724609375,3.7473859786987305,17.626953125,4.014225923255805,3.4622879641350184,4.447221978366241,-0.019575146483083332,0.018860457215778295,-2.035681479389922,-4.975245096551596,1.9028175931625935,-2.0658715088367705,1.2970054151660795,0.1281982421875,0.21537841926783585,0.0,0,1.5904975683803189,,,25,-1,preprojection,ref,
LR,1,3.8065521717071533,17.724609375,3.7473859786987305,17.626953125,4.014225923255805,3.4622879641350184,4.447221978366241,-0.019575146483083332,0.018860457215778295,-2.035681479389922,-4.975245096551596,1.9028175931625935,-2.0658715088367705,1.2970054151660795,0.1281982421875,0.21537841926783585,0.0,0,1.5904975683803189,,,25,0,postprojection,ref,
LR,1,1.404720425605774,53.90625,1.4098858833312988,54.150390625,4.0145045513049835,3.467458195634152,4.450233094775141,-0.01937107396823354,0.019456732436665333,-1.954618662416021,-4.148513346843593,3.1597338258654553,-1.9838532087277838,1.30154784072695,0.1122705078125,0.20104345835407003,0.0,0,1.5820559181290357,,,25,20,adapt,ref,
LR,1,0.5887179374694824,80.419921875,0.5907124280929565,80.17578125,4.040762638224177,3.489771634185254,4.46794401190766,-0.019438113662819355,0.02127710258588195,-2.017261365583126,-4.369379645587289,1.9897336358311215,-2.051254047150553,1.5185213495889527,0.146826171875,0.23214355595882807,0.0,0,1.5926386207253977,,,25,100,adapt,ref,
LR,1,0.33287811279296875,89.599609375,0.3309445381164551,89.55078125,4.064876903144263,3.496074131799401,4.481719105173434,-0.019683836835503142,0.021713234317139722,-2.0330539031562327,-4.801246997239243,1.924542120868108,-2.066225698885429,1.6664969576838395,0.1571044921875,0.24139404422476218,0.0,0,1.6028008566002274,,,25,300,adapt,ref,
LR,1,0.24737995862960815,92.28515625,0.2615818679332733,91.89453125,4.08387910328073,3.5113715224606024,4.519302286034762,-0.019734139378371894,0.020399435898289086,-2.0482938190423763,-5.018602168544533,1.8110035097264028,-2.0819223833670897,1.7466720412388757,0.1618798828125,0.2456918957801463,0.0,0,1.608633962641463,0.2011791616678238,94.19000148773193,25,625,adapt,ref,0.4744777060896158
LR,1,3.2526819705963135,16.11328125,3.213970184326172,16.748046875,4.08387910328073,3.5113715224606024,4.519302286034762,-0.019734139378371894,0.020399435898289086,-1.8841553846312002,-6.905112406165591,2.20119466424619,-1.910465471353873,1.3122358209484317,0.1488330078125,0.23394970829958767,0.0,0,1.608633962641463,,,26,-1,preprojection,ref,
LR,1,3.2526819705963135,16.11328125,3.213970184326172,16.748046875,4.08387910328073,3.5113715224606024,4.519302286034762,-0.019734139378371894,0.020399435898289086,-1.8841553846312002,-6.905112406165591,2.20119466424619,-1.910465471353873,1.3122358209484317,0.1488330078125,0.23394970829958767,0.0,0,1.608633962641463,,,26,0,postprojection,ref,
LR,1,1.3547018766403198,54.443359375,1.3811057806015015,54.6875,4.08503840560529,3.522837970093869,4.516619331526837,-0.01979166927500896,0.01943558968603611,-1.904514265509988,-6.124549923831396,1.9577683332168292,-1.9309111288345326,1.3367521093534864,0.1360400390625,0.22243603644365068,0.0,0,1.6026725196146772,,,26,20,adapt,ref,
LR,1,0.515052855014801,82.763671875,0.5286348462104797,82.91015625,4.111417640649889,3.5509970918720852,4.533088657476008,-0.020319532943002826,0.019640038404322695,-2.0299948545676347,-7.257567657668305,2.3217650733398716,-2.05692358932773,1.5877773114172098,0.1733544921875,0.2560190442005478,0.0,0,1.6135129719167318,,,26,100,adapt,ref,
LR,1,0.31848084926605225,90.087890625,0.36068740487098694,89.208984375,4.131971135742308,3.5964628914738768,4.5730869462452155,-0.020460094511279583,0.019838471529074014,-2.0628169419134097,-7.0209721401385,1.7271522764945386,-2.0895225032101417,1.7193412050367836,0.1821875,0.2639687512186356,0.0,0,1.6236613613516784,,,26,300,adapt,ref,
LR,1,0.2705094814300537,91.650390625,0.3028959631919861,90.8203125,4.150582054994512,3.639593361535306,4.614565876619305,-0.0207376459516647,0.017522456927690656,-2.1252009468768756,-6.2262374092756625,1.578170759454985,-2.15069740144883,1.8048524954673966,0.1784716796875,0.2606245129429226,0.0,0,1.631422444132407,0.24201901257038116,92.46000051498413,26,625,adapt,ref,0.47540847939252856
LR,1,3.9381983280181885,12.548828125,3.9019429683685303,12.744140625,4.150582054994512,3.639593361535306,4.614565876619305,-0.0207376459516647,0.017522456927690656,-2.266948927776072,-5.772282023401222,1.7695130667200385,-2.2998896693534068,1.4059865898516268,0.12748046875,0.21473242317515542,0.0,0,1.631422444132407,,,27,-1,preprojection,ref,
LR,1,3.9381983280181885,12.548828125,3.9019429683685303,12.744140625,4.150582054994512,3.639593361535306,4.614565876619305,-0.0207376459516647,0.017522456927690656,-2.266948927776072,-5.772282023401222,1.7695130667200385,-2.2998896693534068,1.4059865898516268,0.12748046875,0.21473242317515542,0.0,0,1.631422444132407,,,27,0,postprojection,ref,
LR,1,1.2505239248275757,56.005859375,1.2729929685592651,55.322265625,4.153822588540325,3.6467469417847944,4.620346804111121,-0.019526461519612338,0.020646006835158916,-1.9162072160872403,-5.239727054447609,2.093644775295719,-1.9420639005143783,1.401768625674721,0.1598828125,0.24389453250187215,0.0,0,1.6247966913728948,,,27,20,adapt,ref,
LR,1,0.5454359650611877,82.470703125,0.5397429466247559,82.763671875,4.175113878463968,3.6765189462544208,4.625838633611661,-0.020460737824955468,0.020382465664297342,-2.1392548021163384,-6.414592876693161,2.211944489951228,-2.1689583537371107,1.6019045303404265,0.159140625,0.2432265637529781,0.0,0,1.6324590776409733,,,27,100,adapt,ref,
LR,1,0.3530631363391876,89.208984375,0.3673965632915497,88.28125,4.194039072570085,3.7086482722594245,4.6310058699451035,-0.02033121838040733,0.021245693750097418,-2.0883219457473547,-6.472762041584869,2.176031821780613,-2.1175825857648585,1.7050524563877316,0.1673095703125,0.25057861452205543,0.0,0,1.6404275595726003,,,27,300,adapt,ref,
LR,1,0.27765563130378723,90.673828125,0.29567965865135193,91.357421875,4.212943253933073,3.7231335068057207,4.640341501528097,-0.020517796914089614,0.01898042915010592,-2.127141143030063,-6.50895912054931,1.8570116261216163,-2.156464626836915,1.7976203072923762,0.1729296875,0.2556367199824308,0.0,0,1.6468881561593387,0.23285657167434692,92.76999831199646,27,625,adapt,ref,0.4844651602655649
LR,1,4.121640682220459,8.544921875,4.0863118171691895,7.373046875,4.212943253933073,3.7231335068057207,4.640341501528097,-0.020517796914089614,0.01898042915010592,-2.0139096140093624,-5.759794000330889,2.671598378716729,-2.0311135916300422,1.3577298587734625,0.1443505859375,0.229915528618767,0.0,0,1.6468881561593387,,,28,-1,preprojection,ref,
LR,1,4.121640682220459,8.544921875,4.0863118171691895,7.373046875,4.212943253933073,3.7231335068057207,4.640341501528097,-0.020517796914089614,0.01898042915010592,-2.0139096140093624,-5.759794000330889,2.671598378716729,-2.0311135916300422,1.3577298587734625,0.1443505859375,0.229915528618767,0.0,0,1.6468881561593387,,,28,0,postprojection,ref,
LR,1,1.4497359991073608,50.390625,1.5093876123428345,48.4375,4.216665597582681,3.715151016071247,4.635456164523515,-0.020012116736718825,0.02072605542954989,-1.8628999423723613,-5.221316708750445,2.036473629719029,-1.8793405255246933,1.37973195022205,0.15701171875,0.24131054813115044,0.0,0,1.6409979040295448,,,28,20,adapt,ref,
LR,1,0.5054289698600769,83.88671875,0.5304450988769531,83.0078125,4.242523213523003,3.7544572329332957,4.677187114664552,-0.020175302955850336,0.022040981089230628,-1.9279475388753013,-5.615151898204975,2.1243503323670785,-1.9429302585616761,1.6055002653707038,0.1848388671875,0.26635498168343474,0.0,0,1.6520501083280208,,,28,100,adapt,ref,
LR,1,0.3336343765258789,89.697265625,0.3389890193939209,89.990234375,4.263057916714133,3.771389464803183,4.71802301110375,-0.0205015713568354,0.020783356113824994,-1.952963644243205,-6.195568794169832,2.4886365405685766,-1.968110652672899,1.7316544338367144,0.1930224609375,0.27372021604624025,0.0,0,1.66008352691987,,,28,300,adapt,ref,
LR,1,0.25993308424949646,91.6015625,0.24932555854320526,92.48046875,4.282976777696451,3.786589103736034,4.780586958892649,-0.020768578294032367,0.018132477593026122,-2.0047711328322766,-6.334035040170652,2.382927900692759,-2.0200747994684307,1.8175966837451791,0.1978759765625,0.27808838010150794,0.0,0,1.6707401654739042,0.20345966517925262,93.70999932289124,28,625,adapt,ref,0.47323047689944503
LR,1,4.020659923553467,9.716796875,3.9167332649230957,10.009765625,4.282976777696451,3.786589103736034,4.780586958892649,-0.020768578294032367,0.018132477593026122,-2.090702122255101,-7.081416780146679,3.4895595470164533,-2.11327849246845,1.3681315276636705,0.147958984375,0.23316308720714005,0.0,0,1.6707401654739042,,,29,-1,preprojection,ref,
LR,1,4.020659923553467,9.716796875,3.9167332649230957,10.009765625,4.282976777696451,3.786589103736034,4.780586958892649,-0.020768578294032367,0.018132477593026122,-2.090702122255101,-7.081416780146679,3.4895595470164533,-2.11327849246845,1.3681315276636705,0.147958984375,0.23316308720714005,0.0,0,1.6707401654739042,,,29,0,postprojection,ref,
LR,1,1.2571138143539429,55.37109375,1.3001344203948975,54.6875,4.287798750384918,3.7788055855169094,4.778432789734834,-0.020675142938452754,0.019039271966248633,-2.0356916204169355,-6.123810255554199,1.7690429182175542,-2.0603349052042317,1.425637783936799,0.1461279296875,0.23151513799111853,0.0,0,1.6652844822494444,,,29,20,adapt,ref,
LR,1,0.5249119997024536,84.47265625,0.5628007054328918,82.470703125,4.311709817301164,3.789560020097524,4.77839705755619,-0.020560279388201503,0.01942749857204035,-2.058185407881238,-7.146323711792753,2.048585228348913,-2.082617592988037,1.6289196196372884,0.1772412109375,0.2595170910697561,0.0,0,1.6717422797975434,,,29,100,adapt,ref,
LR,1,0.3596739172935486,88.525390625,0.3801545202732086,88.818359375,4.329284614893612,3.7947706583841194,4.780477762938696,-0.020886715248637742,0.019139545240905137,-2.1396373803949165,-7.667661587703438,1.9982460639752642,-2.1693510428141476,1.7626064042906955,0.173994140625,0.25659472779334463,0.0,0,1.6798106188031607,,,29,300,adapt,ref,
LR,1,0.2683841288089752,91.6015625,0.2809617817401886,91.552734375,4.34730389468196,3.790217529480821,4.784408038252275,-0.0209066436415391,0.01797395255183801,-2.1594557237797836,-7.748742404526454,2.611719509670341,-2.1889604649790626,1.8418082298964529,0.181875,0.26368750121910123,0.0,0,1.6859839751404673,0.2132420390844345,93.65000128746033,29,625,adapt,ref,0.4589584658667445
LR,1,3.693176031112671,12.451171875,3.5891504287719727,13.623046875,4.34730389468196,3.790217529480821,4.784408038252275,-0.0209066436415391,0.01797395255183801,-2.1060958223189017,-7.497510850953157,1.8864661093969142,-2.1387242637488715,1.4169615259531092,0.14908203125,0.23417382939296658,0.0,0,1.6859839751404673,,,30,-1,preprojection,ref,
LR,1,3.693176031112671,12.451171875,3.5891504287719727,13.623046875,4.34730389468196,3.790217529480821,4.784408038252275,-0.0209066436415391,0.01797395255183801,-2.1060958223189017,-7.497510850953157,1.8864661093969142,-2.1387242637488715,1.4169615259531092,0.14908203125,0.23417382939296658,0.0,0,1.6859839751404673,,,30,0,postprojection,ref,
