arm,seed,lr,task,iv,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,alpha_med_l1,alpha_min_l1,alpha_max_l1,alpha_clip_frac_l1,alpha_W_med_l1,alpha_med_l2,alpha_min_l2,alpha_max_l2,alpha_clip_frac_l2,alpha_W_med_l2
SWA1u,1,0.001,1,none,0.9665729167,1,1,0,0,-0.7391358614,2.026315928,-4.762680054,0.3769327402,77.93912686,0,0,1.328178287,1.815616369,0.02410370111,0.7456544042,48.66259876,4.43860054,2.086136341,2.955506086,0.5071851015,0.2634954453,0.8192671537,0,1,0.5692370534,0.3947345018,0.6727725863,0,1
SWA1u,1,0.001,2,none,0.9444583333,1,1,0,0,-5.361828804,4.953700066,-14.01826954,0.1575957686,59.03417895,0,0,-13.18263149,8.22514534,-21.50976562,0.05063202977,59.95804323,8.828333855,4.149352074,5.678373814,0.2073236555,0.09577174485,0.5163951516,0,1,0.1257370412,0.07119101286,0.2019091547,0,1
SWA1u,1,0.001,3,none,0.9586979167,1,1,0,0,-5.066772938,6.104188442,-17.16204262,0.2197108418,63.08957688,0,0,-24.97816658,11.45608139,-60.85612106,-0.0499789156,57.25290968,11.45731926,5.314788342,6.647249222,0.1688218415,0.1002295241,0.2822593451,0,1,0.0901093781,0.05004866049,0.1335621923,0,1
SWA1u,1,0.001,4,none,0.9418541667,1,1,0,0,-7.120562553,7.242797375,-22.37401581,0.1838145703,59.61206579,0,0,-43.76048279,14.55449581,-108.4004517,-0.06287515163,44.87768903,14.12274551,6.179252148,6.925900936,0.1416817009,0.06919084489,0.2397621423,0,1,0.06979040802,0.0376381278,0.1175621301,0,1
SWA1u,1,0.001,5,none,0.9177145833,1,1,0,0,-9.934574127,9.335560799,-41.78532028,0.1762890369,65.02252919,0,0,-55.89257812,16.22167587,-129.341507,-0.05867265165,45.92658421,17.56424904,6.836877346,7.115334988,0.1101987958,0.0548607558,0.2482376099,0,1,0.06352437288,0.03727852926,0.09102265537,0,1
SWA1u,1,0.001,6,none,0.8960625,1,1,0,0,-13.53323174,11.57068062,-67.80515289,0.1384347677,72.43161313,0,0,-58.12371826,14.79681301,-102.955246,-0.0545284003,50.62818951,22.09107971,7.346796036,7.006351471,0.08620727062,0.04529021308,0.260412991,0,1,0.06969479471,0.05418400466,0.08422270417,0,1
SWA1u,1,0.001,7,none,0.8532541667,1,1,0,0,-23.36261177,16.00610542,-72.41679382,0.07072900981,68.46310998,0,0,-60.20089722,16.00062943,-149.489975,-0.05540411547,45.85254545,27.68532181,7.732028484,6.806983471,0.06403148174,0.03873632476,0.2409060746,0,1,0.06453578174,0.04072612524,0.0803174153,0,1
SWA1u,1,0.001,8,none,0.7957479167,1,1,0,0,-30.05014992,18.01137924,-85.81734467,0.03318346292,13.38751364,0,0,-728.4721069,163.2378235,-2215.484375,-0.04772319645,4.218282857,31.20295334,8.621707916,6.323104382,0.05687621981,0.02879856341,0.2136299461,0,1,0.006154821254,0.001871597255,0.08178438246,0,1
SWA1u,1,0.001,9,none,0.74084375,0.9900000095,0.9900000095,0,0,-34.94407272,20.66341019,-105.5350418,0.01114668511,6.465078282,0,0,-1464.402832,367.1014099,-5019.974121,-0.05904773623,2.145203899,34.60812759,9.381516457,5.964990616,0.04926488921,0.0173038207,0.1151818335,0,1,0.002711505629,0.0007533374592,0.06418248266,0,1
SWA1u,1,0.001,10,none,0.6548,0.7666666508,0.7666666508,0,0,-35.49580002,21.51339912,-93.45212555,0.02427804843,4.540217326,0,0,-2440.343018,684.5779419,-7411.254395,-0.06458772719,1.712120872,37.43902969,10.09510326,5.783798218,0.04779141024,0.01006158628,0.09142482281,0,1,0.001473879558,0.0004796622961,0.0474071689,0,1
SWA1u,1,0.001,11,none,0.6201104167,0.8675000072,0.8675000072,0,0,-37.85009766,24.08185005,-110.1368103,0.01964416727,4.028455695,0,0,-3563.609619,1044.919922,-8287.27832,-0.06607057899,1.610012164,39.87029266,11.07373714,5.673305035,0.04300656542,0.008142854087,0.07468429208,0,1,0.0009670215077,0.0004135080089,0.008772085421,0,1
SWA1u,1,0.001,12,none,0.5576583333,0.8149999976,0.8149999976,0,0,-43.84622574,26.50210381,-111.4766922,0.006561538205,3.291439321,0,0,-4721.425293,1418.661255,-11407.55469,-0.06724618375,1.474730912,42.94755173,11.67000389,5.575413704,0.03867629915,0.006442066748,0.07079061866,0,1,0.0007219782565,0.000298900326,0.004082738422,0,1
SWA1u,1,0.001,13,none,0.5299479167,0.7599999905,0.7599999905,0,0,-48.33760071,27.55536461,-140.3779755,0.008788338862,2.999037957,0,0,-5520.620605,1662.647827,-14626.96973,-0.06747765094,1.410253902,46.15975952,12.33503246,5.568956852,0.03737174347,0.00568854576,0.06516792625,0,1,0.0006180693745,0.0002310957061,0.002267244738,0,1
SWA1u,1,0.001,14,none,0.492375,0.7416666746,0.7416666746,0,0,-49.79946136,29.42990685,-131.4697266,0.006677873898,2.782330988,0,0,-6849.82666,2102.359375,-16426.01758,-0.06823754311,1.355431242,48.6795578,12.82006168,5.574336052,0.03477085382,0.004763626959,0.06813979894,0,1,0.0004893552396,0.0002028333547,0.001013132627,0,1
SWA1u,1,0.001,15,none,0.4731479167,0.7233333588,0.7233333588,0,0,-56.57735062,31.56761169,-128.8989716,0.00998032093,2.64429972,0,0,-8327.097656,2531.53418,-20974.63086,-0.06840105355,1.321141611,51.02807236,13.42105198,5.565848827,0.03271964937,0.004302051384,0.06733806431,0,1,0.000408347114,0.0001566002902,0.001081345603,0,1
SWA1u,1,0.001,16,none,0.4243541667,0.6200000048,0.6200000048,0,0,-59.64467621,33.33528519,-148.3023682,0.002035724465,2.440889104,0,0,-10129.71289,3141.70874,-19254.39062,-0.06884989142,1.274936241,54.10871887,14.34316254,5.56785965,0.03098735772,0.003760832362,0.05013295263,0,1,0.0003249387373,0.0001700420398,0.00105780235,0,1
SWA1u,1,0.001,17,none,0.4031270833,0.5658333302,0.5658333302,0,0,-61.73212814,35.42495728,-147.5441742,-0.01594892144,2.294581307,0,0,-11712.67578,3657.945557,-21005.84961,-0.06859495491,1.252333887,56.37301254,14.70931339,5.560801506,0.02914129943,0.003364282893,0.04939054698,0,1,0.0002816287451,0.0001561887184,0.0006704221596,0,1
