act,reg,lam,lr,seed,task,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,alpha_med_l1,alpha_min_l1,alpha_max_l1,alpha_clip_frac_l1,two_alpha_W_med_l1,alpha_med_l2,alpha_min_l2,alpha_max_l2,alpha_clip_frac_l2,two_alpha_W_med_l2,reg_loss,pen_l2_total,pen_l2init_total,pen_shell_total
SNA,l2,0.001,0.001,1,1,0.95013125,0.9991666675,0.9991666675,0,0,-0.2814044654,0.7697544694,-2.076353788,0.734051168,69.01089412,0,0,0.3450811207,0.4540328979,-0.1041816548,1.376430631,42.02987225,1.258404136,0.7301020622,1.924346209,0.7952414751,0.4375188351,3,0.09000000358,1.200000048,1.339262962,0.7683418989,3,0.05999999866,1.200000048,0.2327617745,0.2327617745,0.2616840633,0.05959360383
SNA,l2,0.001,0.001,1,2,0.9575104167,1,1,0,0,-0.7380338311,0.9757973552,-3.692025661,0.6564336419,69.18824272,0,0,0.04107351229,0.5695214868,-2.924139023,1.059651971,41.39448061,1.297285795,0.6334244609,2.019584894,0.6283131838,0.3888357878,3,0.03999999911,1.200000048,1.00559175,0.379119277,3,0.2599999905,1.200000048,0.2593016062,0.2593016062,0.3064291361,0.07177712826
SNA,l2,0.001,0.001,1,3,0.9605604167,1,1,0,0,-0.5060806274,0.9465911984,-5.617210388,0.752294302,63.00449595,0,0,0.0272628814,0.7531937957,-4.841592789,1.082198501,46.31449475,1.143075109,0.7070322633,2.050144672,0.643533051,0.3546706438,3,0.05000000075,1.200000048,0.7969430685,0.2345892787,3,0.150000006,1.200000048,0.2331475247,0.2331475247,0.289396043,0.05814456382
SNA,l2,0.001,0.001,1,4,0.9616416667,1,1,0,0,-0.5929003954,1.075637937,-5.878965378,0.7219926715,63.5742409,0,0,-0.1651784778,1.083527803,-5.548727989,0.7239973545,51.50982836,1.326723099,0.8186565042,2.110413074,0.5551179647,0.3239766657,3,0.01999999955,1.200000048,0.5624160171,0.185708195,3,0.1299999952,1.200000048,0.2846034441,0.2846034441,0.3426453343,0.0820695354
SNA,l2,0.001,0.001,1,5,0.9615604167,0.9250000119,0.9250000119,0,0,-0.5699603558,1.152616382,-8.093698502,0.7608203888,61.69307232,0,0,-0.9845170975,1.48314786,-6.000239372,0.6528856158,56.20093627,1.322388649,0.9029497504,2.171168804,0.5425582528,0.2813979685,2.94430542,0,1.200000048,0.4075658619,0.167898193,3,0.0700000003,1.200000048,0.3102458451,0.3102458451,0.3701446147,0.09493233199
SNA,l2,0.001,0.001,1,6,0.9627479167,1,1,0,0,-0.3461712301,1.100292325,-7.922131538,0.8682308197,58.70680524,0,0,-0.6875656247,1.5956074,-6.36338377,0.7168188691,52.50546511,1.243909597,0.87911129,2.191721916,0.5452587008,0.2699155211,3,0.01999999955,1.200000048,0.3808432519,0.1597560346,3,0.1299999952,1.200000048,0.2809791124,0.2809791124,0.3429455098,0.07931267288
SNA,l2,0.001,0.001,1,7,0.96298125,0.9933333397,0.9933333397,0,0,-0.5489778519,1.229177594,-9.545786858,0.7398780584,63.043497,0,0,-0.8952592015,1.808390617,-4.688933372,0.6802206635,58.7608465,1.411704183,0.9281514883,2.221880674,0.5041715503,0.2216779739,3,0.01999999955,1.200000048,0.3562620282,0.1812137961,3,0.1199999973,1.200000048,0.3333738958,0.3333738958,0.3971082325,0.107201227
SNA,l2,0.001,0.001,1,8,0.9650583333,1,1,0,0,-0.2073604017,1.147982121,-7.746244907,0.888340354,59.26968785,0,0,-0.5156081915,1.709382176,-6.051328182,0.8276486397,59.09468363,1.23403573,0.9017931819,2.197668791,0.5252152085,0.2440473884,3,0.05999999866,1.200000048,0.3592187464,0.1506720632,3,0.05000000075,1.200000048,0.2955084746,0.2955084746,0.3593141994,0.08636096038
SNA,l2,0.001,0.001,1,9,0.9648979167,1,1,0,0,-0.2500211,1.148603559,-8.760456085,0.9193584919,58.51497262,0,0,-1.041014433,1.784121513,-6.875680447,0.6912464499,56.21021266,1.279431105,0.9153832197,2.203737259,0.5217026472,0.2300011367,3,0.07999999821,1.200000048,0.3439025581,0.1399439722,3,0.05999999866,1.200000048,0.3013677159,0.3013677159,0.3665217552,0.08957124807
SNA,l2,0.001,0.001,1,10,0.9652145833,1,1,0,0,-0.3264128566,1.203832388,-6.991509438,0.86405164,59.49019353,0,0,-0.9652728438,1.89579463,-8.031245232,0.6981524229,57.22343631,1.325898767,0.9520411491,2.225513458,0.5062962174,0.2819762826,3,0.05999999866,1.200000048,0.3262675703,0.1320656687,3,0.1099999994,1.200000048,0.3142692599,0.3142692599,0.3807939213,0.09625640665
