task,N,N2,D2,erode,cos,rowmean,bias,arm,seed,steps2,persist,zbar_cur,sigma_cur,zbar_inv,sigma_inv,acc,E,E_pred,E_pred_wrong,r_1,r_2,r_scale
60,5.270274589083316,27.800495247692467,0.7901248422733373,-0.3755747116884354,-0.041249366890443916,0.0017555531112450132,-0.05493441243190318,LIN,1,0.025535536520519434,30.942167267111135,0.06055285459736087,1.6939930528408549,0.13985461176407393,1.398588568366053,0.885200023651123,4.169682960020182e-09,0.0,-0.008128527848316244,0.026403655687387798,0.026403651517704838,13.294078774567115
61,5.312300221846132,28.244894015253763,0.8629667290613794,-0.4185679615000874,-0.0442124322450093,0.0021489974939184796,-0.05411670241155662,LIN,1,,,,,,,,,,,,,
62,5.352641976833374,28.675899188047605,0.8307500259436142,-0.3997448531497699,-0.041620877344248,0.002010727811098115,-0.055993586943950506,LIN,1,,,,,,,,,,,,,
63,5.391403579812223,29.092340812911814,0.8555631909636766,-0.4391215660994683,-0.04521036838268693,0.0020641910685418683,-0.05752722483593971,LIN,1,,,,,,,,,,,,,
64,5.433458193398751,29.54637087387771,0.8560041127450354,-0.40197405177914447,-0.04069673384726105,0.002040010955842891,-0.05935103884432465,LIN,1,,,,,,,,,,,,,
65,5.470292820487597,29.949044302495363,0.7636620034779963,-0.3609885748603379,-0.03992482452652253,0.00221433722505491,-0.060519426451064645,LIN,1,,,,,,,,,,,,,
66,5.505608289470842,30.336856853575163,0.8144218910399057,-0.4266093399601082,-0.044397149317505546,0.0018675720084817145,-0.06254316533973907,LIN,1,,,,,,,,,,,,,
67,5.538915741118333,30.705844942705244,0.760351397707446,-0.39136330857736423,-0.041976879424252156,0.0017503020849770367,-0.06343690879642963,LIN,1,,,,,,,,,,,,,
68,5.573002510119888,31.084837905841592,0.7658794504166722,-0.386886487280324,-0.04053723992311076,0.0014188623659657999,-0.06418675526278093,LIN,1,,,,,,,,,,,,,
69,5.605171556400149,31.443124441391323,0.76651287786078,-0.4082263423110477,-0.04368757255628964,0.0017185340183665627,-0.06451936372788623,LIN,1,,,,,,,,,,,,,
70,5.642927623172365,31.869179795988885,0.8158584902214538,-0.38980313562389357,-0.03867409956673187,0.0014474172546510592,-0.06587459619157016,LIN,1,0.025757491690045695,31.67460947048476,0.04050732075523707,1.7832053469313,0.11288556974270927,1.4951898307242315,0.8894000053405762,,,,,,
71,5.682408872139255,32.316335238335505,0.8715775019612104,-0.4244220596145858,-0.04089408361921934,0.0015784801710680431,-0.06691777004860341,LIN,1,,,,,,,,,,,,,
72,5.7154453801670275,32.69322077298569,0.7745601270254351,-0.3976745923752542,-0.041569068522478096,0.0015520456757144876,-0.06612130794092082,LIN,1,,,,,,,,,,,,,
73,5.748535769382322,33.072417966289166,0.7259932730613194,-0.34679607975784493,-0.037417576622216175,0.0021324650214475265,-0.0645013841567561,LIN,1,,,,,,,,,,,,,
74,5.783745655815113,33.479779762202725,0.8406248356387546,-0.43326303972519864,-0.04293699727767376,0.002211523166074057,-0.06347172466572375,LIN,1,,,,,,,,,,,,,
75,5.820169783852488,33.90503857485806,0.8256358871504174,-0.4003770744950756,-0.03949016000495993,0.0023259982791229068,-0.06313914784230291,LIN,1,,,,,,,,,,,,,
76,5.852074526128802,34.278933306649236,0.7428395756420979,-0.36894484385093,-0.03743524537649427,0.0023102349284843103,-0.06345429809298367,LIN,1,,,,,,,,,,,,,
77,5.885002552613019,34.665233233064896,0.8661124070069668,-0.4798124805912973,-0.04477542683017056,0.0021085048497903763,-0.06501875628251583,LIN,1,,,,,,,,,,,,,
78,5.923606175103786,35.12267092263663,0.7887251268051293,-0.3312874372333992,-0.033006020883188214,0.001771563623213422,-0.06730421928688884,LIN,1,,,,,,,,,,,,,
79,5.958076135525136,35.53397896984863,0.8798705117179877,-0.46856246450599115,-0.043873034489526785,0.0010572634872686604,-0.06892421315773391,LIN,1,,,,,,,,,,,,,
80,5.98833924652203,35.89846921599635,0.8568331371078359,-0.4923428909601122,-0.045358695739771165,0.0014702997801500444,-0.0670993316732347,LIN,1,0.026190247494974422,32.715732727315824,0.054574992729776534,1.8488169968722348,0.087654387230757,1.5892870020875254,0.8888000249862671,-4.634451215151936e-09,0.0,-0.005779928115617447,0.025387989232426435,0.02538799386687765,13.290630830185654
81,6.020476916303022,36.288215868894056,0.79940757417196,-0.4096609212742531,-0.03987925213714465,0.0004968419365193961,-0.06948804720304906,LIN,1,,,,,,,,,,,,,
82,6.05149085155372,36.662794362169315,0.7464434612441394,-0.3718649679688838,-0.03761033275891461,0.0007461046991281108,-0.06831335852388293,LIN,1,,,,,,,,,,,,,
83,6.081852980970467,37.031493883384414,0.8109897180874781,-0.44229019687237153,-0.041745478056861,0.0007369124885602624,-0.06792989322042559,LIN,1,,,,,,,,,,,,,
84,6.118311821507028,37.475665025584256,0.799764415721804,-0.3555932735219676,-0.0335850787666192,0.0006852652650311067,-0.06854122615884989,LIN,1,,,,,,,,,,,,,
85,6.1505456006831585,37.86907877887725,0.8270017491243334,-0.4335879958313405,-0.04017194804583408,0.0011699911461015258,-0.06737133730086498,LIN,1,,,,,,,,,,,,,
86,6.1770925083022235,38.19842223010804,0.7696324366265563,-0.4402889853957674,-0.042507558545920025,0.0011345113540436186,-0.06723107503959909,LIN,1,,,,,,,,,,,,,
87,6.20701504258707,38.5712302689665,0.8146151819918904,-0.4418071431334246,-0.04108118815661304,0.0008707629748910246,-0.06730013429536484,LIN,1,,,,,,,,,,,,,
88,6.238852628542779,38.967321344643764,0.7413867637893516,-0.3452956881120852,-0.034325067165897595,0.0012147180129601547,-0.06611552300397307,LIN,1,,,,,,,,,,,,,
89,6.268370870020069,39.33487634107636,0.7776278283247504,-0.41007283189216337,-0.038645149322561474,0.0015102395283298153,-0.06535731921438127,LIN,1,,,,,,,,,,,,,
90,6.2977122316239,39.70467972359802,0.8210940085299027,-0.4512906260082389,-0.042427650111959696,0.0013610316805551176,-0.06523215193068609,LIN,1,0.024717540548449785,33.21908208951636,0.1344087309850755,1.910469937257564,0.10861873136085695,1.6695750503570441,0.8921999931335449,,,,,,
91,6.329798855263313,40.108425076158525,0.8170866637889357,-0.41334131122842704,-0.036983426879552306,0.0021062739504418286,-0.06246721416362561,LIN,1,,,,,,,,,,,,,
92,6.354356673242972,40.42022767056054,0.7599257790461241,-0.44812318464410966,-0.040916371770311655,0.0024680345330887698,-0.06233517528627999,LIN,1,,,,,,,,,,,,,
93,6.386296492785436,40.83022907067036,0.8681609184391735,-0.45815951832934876,-0.04066500397980934,0.002144963535505822,-0.06366464073304087,LIN,1,,,,,,,,,,,,,
94,6.418695800873279,41.24838482246167,0.8203600074616935,-0.40220425567039525,-0.03631268437407892,0.0016481318521832644,-0.0641888116125483,LIN,1,,,,,,,,,,,,,
95,6.4470864377149155,41.61472903462091,0.8678999698251927,-0.5015557576659565,-0.04308266791917621,0.0016755476338250342,-0.06406056077685207,LIN,1,,,,,,,,,,,,,
96,6.478035427456373,42.01934087728574,0.8084232559744069,-0.40381141330957554,-0.03745220264362899,0.0017196097505748698,-0.06354598557576537,LIN,1,,,,,,,,,,,,,
97,6.507102957277859,42.39950449330227,0.8705503158407136,-0.4903866998241786,-0.04196392269986686,0.0015933354367728047,-0.06394289085641504,LIN,1,,,,,,,,,,,,,
98,6.53950428197125,42.82284425737726,0.8000856860152286,-0.37674592194023376,-0.033665880767118975,0.0015497662791126134,-0.06468079540180043,LIN,1,,,,,,,,,,,,,
99,6.567467294901235,43.188250410769925,0.7906845286327825,-0.42527837524012385,-0.037867382041947645,0.0014021683509645513,-0.06505055749905296,LIN,1,,,,,,,,,,,,,
100,6.595248751276242,43.555205876261596,0.8078581279906948,-0.44090266249901333,-0.03847741804386506,0.002178139136351515,-0.06291954196756705,LIN,1,0.025257993761364554,31.984255583530185,-0.05947536298178594,1.9810293168269482,0.20544020074281769,1.7514861773122778,0.8787999749183655,5.008635846348586e-09,0.0,-0.004256797880731529,0.04678159050742984,0.04678158549879399,15.36285534013149
101,6.624273572700248,43.9369329956197,0.7934785557194327,-0.41175143636134365,-0.03672339509870111,0.001776789967904416,-0.0633466588484589,LIN,1,,,,,,,,,,,,,
102,6.654050742116519,44.33068728219863,0.8251603645736758,-0.4314060779947358,-0.03646598694393147,0.0016269276339005035,-0.06341708057094365,LIN,1,,,,,,,,,,,,,
103,6.683078623782653,44.71829180445671,0.8154241254625246,-0.42781960320445445,-0.036947984826924116,0.0011283524449529135,-0.06506605737842619,LIN,1,,,,,,,,,,,,,
104,6.711813608870292,45.103168527148625,0.8824195673187356,-0.49754284462681797,-0.04062280167291841,0.0007960644027035848,-0.06403202337911353,LIN,1,,,,,,,,,,,,,
105,6.7417982268311345,45.508451698011974,0.8915594563073066,-0.48627628544395257,-0.04009773633537094,0.0006785862895589284,-0.06316699675982818,LIN,1,,,,,,,,,,,,,
106,6.767777507735495,45.86044245431081,0.7542487797018164,-0.40225802340298805,-0.03515839164868636,0.000649247367629523,-0.06188052641227841,LIN,1,,,,,,,,,,,,,
107,6.793554557249113,46.20896931927369,0.7609689257148942,-0.41244206075201084,-0.036076222571058705,0.0005678415467435646,-0.06114343294706487,LIN,1,,,,,,,,,,,,,
108,6.821193776350608,46.58640399990398,0.7879175417747206,-0.4104828611444296,-0.03508446031670331,0.001509194863674502,-0.05830121850129217,LIN,1,,,,,,,,,,,,,
109,6.850878242872048,46.99102344706638,0.7749885904502769,-0.37036914328787435,-0.0318496415508492,0.0014522549628194453,-0.057606503916904334,LIN,1,,,,,,,,,,,,,
110,6.880510682265299,47.39844153507367,0.8769792235024334,-0.46956113549513956,-0.03773479157556335,0.0011902919488167697,-0.05790496492758393,LIN,1,0.027629367684811824,31.740835820304305,0.006540351659904107,2.048902427967449,0.09705877331208435,1.8085286385146186,0.883899986743927,,,,,,
111,6.908211208909716,47.7789936597812,0.802896643421669,-0.422344518714149,-0.03497237209537195,0.0016523838632731464,-0.05613997858017683,LIN,1,,,,,,,,,,,,,
112,6.932393734225028,48.115220280104325,0.8332078408186654,-0.4969812204955399,-0.041624314842253644,0.0022876946178132618,-0.053628787708294115,LIN,1,,,,,,,,,,,,,
113,6.959073495821607,48.485811442434645,0.8208376153811777,-0.4502464530508547,-0.03691887772838583,0.0020417526303206242,-0.053084959205589255,LIN,1,,,,,,,,,,,,,
114,6.98830205480547,48.8949600915389,0.7994217843084676,-0.39027313520422025,-0.03250524515352384,0.0020039737882181345,-0.0525604529492557,LIN,1,,,,,,,,,,,,,
115,7.01083865836498,49.21128932589285,0.8688158541628117,-0.552486619808851,-0.04400096716431417,0.0010840934806163557,-0.052850467059761284,LIN,1,,,,,,,,,,,,,
116,7.03792766541523,49.59007727812582,0.8083620623444837,-0.4295741101115148,-0.03491964668800024,0.0009891136418417432,-0.053529679320054126,LIN,1,,,,,,,,,,,,,
117,7.062816488949116,49.94089675682961,0.8543890786066588,-0.503569599902863,-0.039997317267486475,0.0014233991511391347,-0.052057475657202305,LIN,1,,,,,,,,,,,,,
118,7.087915121849132,50.29666671418981,0.8234648409977929,-0.46769488363759265,-0.03749709455715905,0.0014131983365634052,-0.051029159016907216,LIN,1,,,,,,,,,,,,,
119,7.1117572704820375,50.634749651130825,0.8711770663939756,-0.5330941294529749,-0.041823399613504515,0.0012739011745214865,-0.051293402602896096,LIN,1,,,,,,,,,,,,,
120,7.1371840051871,50.999934530524015,0.8270272523752158,-0.4618423729820145,-0.03727031531979318,0.0015313386316811097,-0.05080667389091104,LIN,1,0.024735691302883892,33.434572021797266,0.04297796179123568,2.1289411861754863,0.1208452488345373,1.8808621992802972,0.891700029373169,-6.010363960001763e-09,0.0,-0.003994358946469812,0.021244009015915683,0.021244015026279643,13.73294879336551
