task,N,N2,D2,erode,cos,rowmean,bias,arm,seed,steps2,persist,zbar_cur,sigma_cur,zbar_inv,sigma_inv,acc,E,E_pred,E_pred_wrong,r_1,r_2,r_scale
41,4.446796534650234,19.79253238380305,0.7433574594629953,-0.26182673708093773,-0.03544202013366659,-0.0004570732278204551,0.014814901370555163,LIN,0,,,,,,,,,,,,,
42,4.491471951280889,20.191061420769255,0.740140587593678,-0.34161155062746973,-0.045806639094246517,-0.0007229572479496038,0.013077593594789504,LIN,0,,,,,,,,,,,,,
43,4.544074761505059,20.66727875570075,0.8709832027768708,-0.3947658678453776,-0.04765512630731955,-0.0007205620858961046,0.01414731603115797,LIN,0,,,,,,,,,,,,,
44,4.589502393449073,21.083603817659586,0.7780372802205658,-0.36171221826172767,-0.046540658451633875,-0.001211037446181837,0.014849972161464393,LIN,0,,,,,,,,,,,,,
45,4.638686627115788,21.53720735148727,0.8261722180217279,-0.37256868419403866,-0.04551422546947785,-0.0014107086444695475,0.015924191172234713,LIN,0,,,,,,,,,,,,,
46,4.688276347031747,21.999574834516352,0.8790104857988371,-0.41664300276975863,-0.04862956102380129,-0.0016478266651979213,0.01582896390929818,LIN,0,,,,,,,,,,,,,
47,4.737063204763963,22.459632270737064,0.8265699578110065,-0.36651252159029524,-0.04367570638432319,-0.00196955878802294,0.01621812946628779,LIN,0,,,,,,,,,,,,,
48,4.781403339171292,22.881075045425156,0.844198374603999,-0.42275559991591033,-0.05013323904421624,-0.001471358362918563,0.01891767931287177,LIN,0,,,,,,,,,,,,,
49,4.8236351118209315,23.286614838925452,0.8044173707222866,-0.398877577221985,-0.047675955308693424,-0.001006435360583021,0.01938285244628787,LIN,0,,,,,,,,,,,,,
50,4.867629912407128,23.712997712005272,0.8256049920818928,-0.39922211900208,-0.04703145658422883,-0.0005444386925681703,0.01974277470522793,LIN,0,0.024655844760327596,33.48516346153873,-0.06821249707345937,1.5939558020562254,-0.04750184917237056,1.307256592138981,0.888700008392334,,,,,,
51,4.911179088158393,24.139853674338728,0.8107066317751739,-0.38385066944171325,-0.044116121981206596,-0.0002860131301907401,0.01996180774178356,LIN,0,,,,,,,,,,,,,
52,4.957317086721658,24.595307377238658,0.7994550740872732,-0.344001371187344,-0.03947771020492639,-0.0004020278720955191,0.019848082680255175,LIN,0,,,,,,,,,,,,,
53,5.000674959228441,25.026925818299134,0.8131774517987463,-0.3815590107382711,-0.04409937333220412,-0.0004326514482216757,0.020445156791247428,LIN,0,,,,,,,,,,,,,
54,5.041409151790718,25.43701333178831,0.7483430148243415,-0.3382555013351649,-0.040398569895768885,-0.0002764478205827516,0.021590191023424268,LIN,0,,,,,,,,,,,,,
55,5.084386308647507,25.873382032698775,0.8559490602532202,-0.41958035934276167,-0.04636744003126411,-0.0006203665422471464,0.022310181250795723,LIN,0,,,,,,,,,,,,,
56,5.1277020482175475,26.316768621387556,0.8271249885075457,-0.38373839981875824,-0.04256353715895185,-0.0005879348786853703,0.022292923550121486,LIN,0,,,,,,,,,,,,,
57,5.16879111668756,26.740258661720045,0.7968018998257486,-0.37331185949325707,-0.042630235306528645,-0.0007783676604318009,0.022827308477135374,LIN,0,,,,,,,,,,,,,
58,5.214397380901809,27.21530957198297,0.7424343546819447,-0.26738344441902284,-0.03208916791226288,-0.0007588833517519101,0.022732828666921705,LIN,0,,,,,,,,,,,,,
59,5.252885424479472,27.61803212420802,0.7975270911147271,-0.3948045388896745,-0.04264624398159471,-0.0010634711691876785,0.02190518139745109,LIN,0,,,,,,,,,,,,,
60,5.288955688669307,27.99728450162113,0.812422236646762,-0.4331698592336561,-0.04689071951211871,-0.0010722415374106026,0.021102274701697753,LIN,0,0.025400438015526824,31.984575862437616,-0.0432757021569095,1.694233458908994,-0.12450743065431982,1.4096999714976275,0.885699987411499,1.8646329966176545e-09,0.0,-0.005242864879687129,0.04491499343624076,0.04491499157160776,15.969599441270736
61,5.3282152147119355,28.414128825221404,0.8276703423569866,-0.4108260187567109,-0.04346147942754255,-0.0011638055649341925,0.021186087252572178,LIN,0,,,,,,,,,,,,,
62,5.362222460159079,28.77812827510023,0.7644766502754211,-0.4004772003965977,-0.04433166418307827,-0.0009294419140354764,0.022148284735158084,LIN,0,,,,,,,,,,,,,
63,5.403512015668479,29.22303318910082,0.7884039944986518,-0.3434990804980618,-0.03706731208190698,-0.001177465719520712,0.02179740933701396,LIN,0,,,,,,,,,,,,,
64,5.43797678408102,29.59616488150176,0.7733801973261152,-0.4002485049251727,-0.04204856226773085,-0.0005959435919420946,0.023226624098751928,LIN,0,,,,,,,,,,,,,
65,5.472532545441501,29.974162728284774,0.8294356562444932,-0.4514378094614802,-0.046691773278865645,-0.0007052934808497208,0.023290860207052903,LIN,0,,,,,,,,,,,,,
66,5.5079691753533435,30.36335879191367,0.809687862076523,-0.42049179844762646,-0.04358982750961246,-0.0007255107580674899,0.023252668075729163,LIN,0,,,,,,,,,,,,,
67,5.546810777583731,30.792978127625837,0.909527328828473,-0.47990799311630644,-0.046869417665856755,-0.0009545644258432789,0.02327202458283864,LIN,0,,,,,,,,,,,,,
68,5.583930822022445,31.20754337996659,0.7969466146566819,-0.3823813623159256,-0.04029569525266725,-0.001208733956282425,0.02143352325525484,LIN,0,,,,,,,,,,,,,
69,5.619593256158515,31.60735109955237,0.8044605440348035,-0.40465282444902306,-0.04128479930197987,-0.0012320904813862177,0.020584281142801045,LIN,0,,,,,,,,,,,,,
70,5.656242176762944,32.022166753585914,0.8209852154685406,-0.4061695614349996,-0.04172894578240923,-0.0011585645927439537,0.01980622827075422,LIN,0,0.026023934392381865,31.547313449609383,-0.055805979737815835,1.7762989809258452,-0.1081005174978834,1.4981877654013442,0.8949999809265137,,,,,,
71,5.69490485390219,32.460515108914564,0.7809670921982095,-0.34261873686956185,-0.035517241930785905,-0.0015766044382088257,0.01679009156767279,LIN,0,,,,,,,,,,,,,
72,5.731138805706371,32.875500517269764,0.8503451067525174,-0.4353596983973159,-0.042387233222020766,-0.0017533635054200769,0.01649540020385757,LIN,0,,,,,,,,,,,,,
73,5.76924424367505,33.31454412675911,0.7796608134957856,-0.3406172040064398,-0.03499792268261134,-0.0017399108348915954,0.017121248105540873,LIN,0,,,,,,,,,,,,,
74,5.805590518358383,33.736717295638734,0.8195060279075532,-0.3973328590279324,-0.03956196111803189,-0.0022627185324263937,0.017199783825781197,LIN,0,,,,,,,,,,,,,
75,5.8444426216213925,34.1893902808388,0.8329358540644543,-0.38026286886439126,-0.037015675830328096,-0.0022754550165075328,0.01791882054647431,LIN,0,,,,,,,,,,,,,
76,5.8775944493830865,34.5770278607244,0.8002388873134716,-0.41260130742786494,-0.04062137427343753,-0.001889741022740809,0.01839240167522803,LIN,0,,,,,,,,,,,,,
77,5.910707651092079,34.968597646625824,0.7599815404673547,-0.3684117545659236,-0.03713306939213476,-0.0016890175250684864,0.018636561394669116,LIN,0,,,,,,,,,,,,,
78,5.944401849611967,35.366932130409026,0.8059381760331996,-0.40760369225000503,-0.0396828323280356,-0.0012834016029916523,0.019586880169808866,LIN,0,,,,,,,,,,,,,
79,5.976137354502573,35.74674449424381,0.7822716493055556,-0.40245928547076104,-0.040003290097722105,-0.0010752984841412383,0.019734937166795134,LIN,0,,,,,,,,,,,,,
80,6.005211011662376,36.097108423204496,0.8257640607602255,-0.47540013179954704,-0.04507971178283977,-0.0012294771130608789,0.01954061817843467,LIN,0,0.024787094542431765,33.31427406090867,-0.1590600396606655,1.8589349850382393,-0.11091171862448937,1.5851864789578993,0.8942000269889832,-4.360577145895439e-09,0.0,0.00015603330514893778,0.023375166314798745,0.02337517067537589,6.155886922653543
81,6.040045266030031,36.5177577648654,0.8398229715224669,-0.4191736298615602,-0.03996826066327702,-0.0011766628375818183,0.02119614045135677,LIN,0,,,,,,,,,,,,,
82,6.071139220693201,36.896277061871835,0.7557261045201585,-0.37720680751373337,-0.036945432546714424,-0.0005107597614458826,0.023534217691048978,LIN,0,,,,,,,,,,,,,
83,6.103596502075666,37.29294857360116,0.8288671271996841,-0.43219561547035584,-0.04152306469742717,0.00012735156650214047,0.024315489041619003,LIN,0,,,,,,,,,,,,,
84,6.136091625128015,37.69200618033606,0.793280874332346,-0.39422326759744936,-0.03785997071478254,-0.00012787619503008176,0.024179030535742642,LIN,0,,,,,,,,,,,,,
85,6.165304882529206,38.04913621262226,0.7919497812762674,-0.4348197489900631,-0.041187985877524994,-0.0010124277261433447,0.022861780438688584,LIN,0,,,,,,,,,,,,,
86,6.197615994784822,38.44627904600397,0.731131954033932,-0.33398912065222264,-0.03345681835277678,-0.0011374638635377279,0.02381762326695025,LIN,0,,,,,,,,,,,,,
87,6.231395002361007,38.86508171506657,0.8526736682994677,-0.4338709992368628,-0.03906982692403688,-0.0008149911145472966,0.024328797166235747,LIN,0,,,,,,,,,,,,,
88,6.260383624775326,39.22935881479913,0.8189888102955075,-0.4547117105629577,-0.04119662249888162,-0.0008520584211281375,0.023504562622401862,LIN,0,,,,,,,,,,,,,
89,6.289406751326212,39.593825556940466,0.8012415344117436,-0.4367747922704012,-0.04062406213375484,-0.000922222912646754,0.021460359636694192,LIN,0,,,,,,,,,,,,,
90,6.322790582789538,40.017007269035524,0.8661049264530621,-0.44292321435801196,-0.039272302035221834,-0.000696802787848626,0.02181804060935974,LIN,0,0.02669554458210489,32.44380064206098,-0.07994666638531285,1.9114082516829063,-0.024465219612777304,1.6659255072212118,0.8823999762535095,,,,,,
91,6.354743023881265,40.423346738609276,0.8015633703781943,-0.3952239008044371,-0.035204737031770496,-0.0006191625348812269,0.020817975560203195,LIN,0,,,,,,,,,,,,,
92,6.38355903702882,40.78920551179718,0.8655090785639546,-0.49965030537604904,-0.04396905545989215,7.743060331235653e-05,0.02283178082667291,LIN,0,,,,,,,,,,,,,
93,6.4149892697949875,41.19205025936584,0.82285692869713,-0.4200121811284585,-0.0375597492792402,-0.0004780693847366267,0.021953862154623492,LIN,0,,,,,,,,,,,,,
94,6.448311212192941,41.62221077735888,0.8086820558344024,-0.37852153784137843,-0.0333052829944632,-0.0005603509959098805,0.02246829406125471,LIN,0,,,,,,,,,,,,,
95,6.4788377979256575,42.0159435702106,0.7980092269807062,-0.40427643412897296,-0.035888859799660694,-0.0006911150416324427,0.02224869875353761,LIN,0,,,,,,,,,,,,,
96,6.507404580522669,42.385585601779205,0.868844268039208,-0.49920223647060874,-0.04306603368736627,-0.0004377992155920361,0.02278664949350059,LIN,0,,,,,,,,,,,,,
97,6.535676057493841,42.75484048202652,0.7921956511481264,-0.4229407709008186,-0.03767902695569347,-0.0005220291389665716,0.022402548310346902,LIN,0,,,,,,,,,,,,,
98,6.564198438512649,43.12871362993364,0.739742743401371,-0.3658695954942344,-0.033912184704123806,-0.0011140312909296516,0.020613556336611508,LIN,0,,,,,,,,,,,,,
99,6.589486607295165,43.462328767011826,0.7556599252633283,-0.4220447881851523,-0.03797081556154196,-0.000737692433752421,0.021962633430957793,LIN,0,,,,,,,,,,,,,
100,6.621560146814163,43.8872523875906,0.8037712523146938,-0.3788476317359242,-0.0328693373414229,-0.0011606649458171746,0.0225545216887258,LIN,0,0.02699372366820927,29.77622732580988,-0.003403058474860492,1.9822997595385559,-0.08024994117026414,1.7511003847008622,0.8920000195503235,-5.029719460369897e-09,0.0,-0.0077244096773678005,0.11029535727042758,0.11029536230014704,10.800615565208755
101,6.65141380565532,44.282204311309414,0.8557401048890495,-0.46078818117023007,-0.03835072965837032,-0.001402567406461137,0.022846311286557466,LIN,0,,,,,,,,,,,,,
102,6.6811996803378815,44.67891201023687,0.8793148355450547,-0.48260713661759796,-0.04002627172243356,-0.0011112966266372082,0.0240967929828912,LIN,0,,,,,,,,,,,,,
103,6.7065743589168,45.0195153077328,0.7932164879142763,-0.45261319041835174,-0.03939783369111119,-0.0010902900386991737,0.024373580467654393,LIN,0,,,,,,,,,,,,,
104,6.736477388277897,45.42210748476132,0.8148473305417546,-0.41225515351322856,-0.03504254607054606,-0.000932335084374138,0.024577517490834,LIN,0,,,,,,,,,,,,,
105,6.7624900831865,45.773622430361755,0.8510960436811184,-0.49958109808068357,-0.042058589243971885,-0.0010847351755278285,0.02400388976559043,LIN,0,,,,,,,,,,,,,
106,6.787316593939267,46.10991645712755,0.7843967177443599,-0.4481026909785667,-0.03826295593508661,-0.0008988664183465318,0.025165536599233748,LIN,0,,,,,,,,,,,,,
107,6.813063526042283,46.46060409469637,0.7646668188555792,-0.41397918128675043,-0.03602125397608048,-0.0010515081004915695,0.02411723656579852,LIN,0,,,,,,,,,,,,,
108,6.8372962371945345,46.79327755770408,0.764836010639007,-0.43216254763130807,-0.038268403988696464,-0.0011550709625481543,0.025215490674600004,LIN,0,,,,,,,,,,,,,
109,6.8698032093922485,47.239564183078016,0.8196263977011636,-0.3733397723272197,-0.03055103742202996,-0.0013563795191563648,0.024984153837431224,LIN,0,,,,,,,,,,,,,
110,6.896513035157198,47.608155421360415,0.8539374298434855,-0.4853461915610939,-0.03932683950747834,-0.0007887891346976951,0.026080690333619715,LIN,0,0.025154111535308873,33.94822467272644,-0.08044828814195583,2.0613024309659176,-0.050204281682834494,1.8105835922342752,0.888700008392334,,,,,,
111,6.9216861876420674,47.95708830250729,0.8143853000352432,-0.4654524188883646,-0.038516978196077044,-0.0005182736011931282,0.02617379918228835,LIN,0,,,,,,,,,,,,,
112,6.948829659547057,48.33486357980733,0.7643384046947408,-0.38656312739469906,-0.034730254112906894,-0.0008404346668186466,0.025616363557055592,LIN,0,,,,,,,,,,,,,
113,6.9758727791111035,48.710296949932456,0.8265609431584636,-0.4511275730333375,-0.035158529109289925,-0.0011904930174909383,0.02738004120590631,LIN,0,,,,,,,,,,,,,
114,7.001072238304983,49.063250405078364,0.8559767519343613,-0.5030232967884555,-0.04036635500729928,-0.0011248206728528458,0.02771907417627517,LIN,0,,,,,,,,,,,,,
115,7.0280631551235775,49.438958001416864,0.8183338336990853,-0.44262623736057805,-0.03589933352437418,-0.001299764689801444,0.027084107687696816,LIN,0,,,,,,,,,,,,,
116,7.0565356461157425,49.84053241374474,0.8649381263434924,-0.46336371401562465,-0.03626654848884686,-0.0018242358725330367,0.025980605738586748,LIN,0,,,,,,,,,,,,,
117,7.082769798676728,50.21133719566286,0.8421347950264325,-0.4713300131083148,-0.03762830323054159,-0.0019290746390630397,0.027598826989997178,LIN,0,,,,,,,,,,,,,
118,7.1058529838749855,50.54053101465142,0.7540949564958243,-0.4249011375072631,-0.03580578559871372,-0.0016845249598503177,0.028840130039025098,LIN,0,,,,,,,,,,,,,
119,7.132843382044509,50.92885827700326,0.8146441727832701,-0.4263169104314379,-0.03470577823132061,-0.0015008205611654227,0.030294507178477943,LIN,0,,,,,,,,,,,,,
120,7.158830173890576,51.302272577701316,0.8909778602343204,-0.5175635595362517,-0.04017515536151186,-0.0017611089885480138,0.030315818551462145,LIN,0,0.026239443943198743,33.95566850284804,-0.012613972267349633,2.118329054422281,-0.1409087985546588,1.8820686025521018,0.8834999799728394,-6.491285887283427e-09,0.0,-0.0011034762098975255,-0.01293273735901047,-0.012932730867724583,17.878832156179886
