task,N,N2,D2,erode,cos,rowmean,bias,arm,seed,steps2,persist,zbar_cur,sigma_cur,zbar_inv,sigma_inv,acc,E,E_pred,E_pred_wrong,r_1,r_2,r_scale
29,7.557632654080618,58.531795540644495,4.205096117122187,-3.204567870994886,-0.10842052595066103,-0.16195104769180108,0.04526806697249412,LIN0,1,,,,,,,,,,,,,
30,7.590737886093001,59.03806547815564,4.761215012201756,-4.254945074690609,-0.12977000172011383,-0.16523753092785726,0.045564693957567216,LIN0,1,0.03849890716726006,123.6714328413652,-17.93502996628253,6.303921362596584,-17.21896878607699,5.549114837801926,0.8575000166893005,,,,,,
31,7.659879883649947,60.16979657500006,5.499642928565889,-4.367911831721469,-0.12491388495910846,-0.16942614048467866,0.04712306410074234,LIN0,1,,,,,,,,,,,,,
32,7.714411626815666,61.05572297331487,4.84636510199643,-3.9604387036816227,-0.11854522783232105,-0.1731246461106273,0.048822124302387235,LIN0,1,,,,,,,,,,,,,
33,7.757327808595742,61.786452747990225,4.7720180583225185,-4.041288283647164,-0.12207162004532765,-0.17648732127990657,0.049229453504085544,LIN0,1,,,,,,,,,,,,,
34,7.779281687614758,62.11331947266456,5.762625348180509,-5.4357586235061675,-0.14541670321253497,-0.18064833957530713,0.04982956424355507,LIN0,1,,,,,,,,,,,,,
35,7.8310280208059,62.90938656250669,4.976901038805574,-4.180833948963455,-0.1206547298662004,-0.18413389501813665,0.04967291057109833,LIN0,1,,,,,,,,,,,,,
36,7.872249312132499,63.569319106426676,5.261906982843721,-4.601974438923724,-0.12906322559517944,-0.18795790620782987,0.05105997994542122,LIN0,1,,,,,,,,,,,,,
37,7.909941984606343,64.20791333705591,4.962880666101567,-4.324286435472333,-0.12731304869589916,-0.19163991135652508,0.050845917314291,LIN0,1,,,,,,,,,,,,,
38,7.930294154398373,64.52010905991956,5.875648777187459,-5.563453054323817,-0.14283499903831198,-0.19491262485075075,0.05150691270828247,LIN0,1,,,,,,,,,,,,,
39,7.958020346336561,64.9757221453304,5.224006086311578,-4.768393000900742,-0.1329842304316156,-0.1979430159832432,0.053084567189216614,LIN0,1,,,,,,,,,,,,,
40,7.977756080554004,65.21652935034055,5.457267380631395,-5.216460175621245,-0.13728424384567778,-0.20202093190530362,0.05295134857296944,LIN0,1,0.04411027426108536,123.71873610057929,-21.266498400039165,7.229046203074034,-21.003781760578292,6.657737845010723,0.8458999991416931,-0.012549292107112371,-0.01254932639552224,-0.0022220679726490575,-0.012549292107112371,0.0,5.057847726722918
41,7.987419893278423,65.34924313954443,5.665469295587989,-5.532755506384095,-0.14375383051533017,-0.20559734596807858,0.0541235163807869,LIN0,1,,,,,,,,,,,,,
42,8.01121262714273,65.74940426938574,5.500728513440623,-5.100567383599338,-0.13708508349027979,-0.20863933525287193,0.05543619096279144,LIN0,1,,,,,,,,,,,,,
43,8.027393184727151,66.05238603388953,5.787727641940119,-5.484745877436315,-0.1429724079922394,-0.21293165418700094,0.05631584674119949,LIN0,1,,,,,,,,,,,,,
44,8.03208520144491,66.09820838378329,5.827909936504297,-5.782087586610549,-0.14609332518930923,-0.21682933456486073,0.05644084215164184,LIN0,1,,,,,,,,,,,,,
45,8.031713181154277,66.13252363336318,5.6295327468364,-5.595217497256496,-0.1493923687888959,-0.2208079311149161,0.057297490537166595,LIN0,1,,,,,,,,,,,,,
46,8.034129511073246,66.16208853040393,6.255734437954512,-6.22616954091375,-0.15324369691962375,-0.2248265543493976,0.05845538973808288,LIN0,1,,,,,,,,,,,,,
47,8.053043558624072,66.54380831462561,5.212085300768047,-4.830365516546388,-0.1347953629575235,-0.22851288526291488,0.05837162658572197,LIN0,1,,,,,,,,,,,,,
48,8.062130739381423,66.67243340142376,4.803940303029092,-4.67531521623094,-0.13125164285141663,-0.2311604292080936,0.05909272879362106,LIN0,1,,,,,,,,,,,,,
49,8.056544425515302,66.57280425499589,6.406689263516621,-6.506318409944472,-0.15802056541413165,-0.23477096027608407,0.06042526066303253,LIN0,1,,,,,,,,,,,,,
50,8.07959006548389,66.99992533028622,5.909583596846024,-5.482462521555712,-0.14162763433593345,-0.23902641721426834,0.06104671210050583,LIN0,1,0.04480981489676498,131.8814552227187,-25.991906810172225,8.494413635395007,-24.846177874472165,7.763583880559779,0.8550000190734863,,,,,,
51,8.102940609479399,67.40867407450241,4.872820046416068,-4.464071302199869,-0.1261684227708208,-0.2423229046143301,0.06269976645708084,LIN0,1,,,,,,,,,,,,,
52,8.129990351414989,67.82634113052208,5.348063736050816,-4.930396680031146,-0.1278217927391186,-0.24564976911112874,0.06325088590383529,LIN0,1,,,,,,,,,,,,,
53,8.117266642930092,67.66300051173259,5.747784578157218,-5.911125196946709,-0.150262392021791,-0.24892517541782128,0.06467805430293083,LIN0,1,,,,,,,,,,,,,
54,8.15185096017241,68.2697986252839,5.35354946523298,-4.746751351681681,-0.12709930574018452,-0.2526952770654514,0.06449855417013169,LIN0,1,,,,,,,,,,,,,
55,8.174302918106324,68.6142028745049,4.798679246345381,-4.45427499712438,-0.12395729565163964,-0.2559694948359688,0.06476884335279465,LIN0,1,,,,,,,,,,,,,
56,8.182666221791923,68.73797899308798,5.258363165076133,-5.13458704649304,-0.13548840210399518,-0.25997371494258104,0.06467324197292328,LIN0,1,,,,,,,,,,,,,
57,8.180812168589004,68.7801069815541,5.558633902873855,-5.516505914407745,-0.14705866448324015,-0.26359447775254496,0.06501319110393525,LIN0,1,,,,,,,,,,,,,
58,8.204115968163034,69.18463228833386,5.1494981500128265,-4.74497284323306,-0.12963078269057343,-0.2667011916184335,0.06582073718309403,LIN0,1,,,,,,,,,,,,,
59,8.199828563399286,69.04405377082219,6.155452003456899,-6.296030520968574,-0.14929909477323017,-0.2709421528739192,0.06668624132871628,LIN0,1,,,,,,,,,,,,,
60,8.194220161278285,68.92339193925665,5.87956988633767,-6.000231717903218,-0.14975237453636875,-0.27495250752544215,0.06796461194753647,LIN0,1,0.04539718301084637,129.5139807448606,-29.324119321065467,9.376266656887838,-28.587382875326817,8.818300009209425,0.8406000137329102,-0.012470420214875134,-0.01247044337965933,0.004380161938523385,-0.012470420214875134,0.0,5.178925817533163
61,8.2237992002446,69.44506992261582,5.4828341021750475,-4.9611561188158735,-0.12874539563477708,-0.2786647741244563,0.06838933378458023,LIN0,1,,,,,,,,,,,,,
62,8.251227141521628,69.8610063994346,4.950022443819982,-4.534085967001194,-0.1207601760631964,-0.2823468438454052,0.06867434084415436,LIN0,1,,,,,,,,,,,,,
63,8.283095139769058,70.40602842165083,5.1797296416397955,-4.634707619423559,-0.12254338566744463,-0.28594861015483597,0.06978511959314346,LIN0,1,,,,,,,,,,,,,
64,8.307272888213546,70.82920754252675,5.643130676212463,-5.219951555336541,-0.1326338822567103,-0.2895708718588529,0.07051995694637299,LIN0,1,,,,,,,,,,,,,
65,8.333386984564239,71.29481897623653,4.909688898887145,-4.444077465177379,-0.12186602753987023,-0.29321172281516944,0.0700432762503624,LIN0,1,,,,,,,,,,,,,
66,8.32231756119875,71.08695742925173,5.981072185539423,-6.188933732524233,-0.15080118922868688,-0.29682894565186724,0.07015768885612488,LIN0,1,,,,,,,,,,,,,
67,8.318677930325183,71.04233691499587,6.080139310951372,-6.124759825207206,-0.14967287433188675,-0.30064652556517124,0.07088895291090011,LIN0,1,,,,,,,,,,,,,
68,8.31539069252202,71.00798508123599,5.220287818160601,-5.25463965192049,-0.1402853857896103,-0.30369566364554945,0.07193988114595413,LIN0,1,,,,,,,,,,,,,
69,8.329358039250204,71.25335172238438,5.565758413696267,-5.320391772547885,-0.1338826074197407,-0.30736616370483294,0.0716971904039383,LIN0,1,,,,,,,,,,,,,
70,8.354669926750802,71.68545934130807,4.906611807809244,-4.474504188885532,-0.12017289281127845,-0.3107930419182538,0.07101833373308182,LIN0,1,0.03969963805789736,123.59336376451378,-32.59853747808576,10.424202944815166,-32.3299029221204,9.912695922389629,0.8550000190734863,,,,,,
71,8.334121807806861,71.37400305184107,5.757292361272354,-6.068748650739351,-0.15144037353151188,-0.31420458734617257,0.07103647142648697,LIN0,1,,,,,,,,,,,,,
72,8.336743073592803,71.51618541849984,4.895766046047809,-4.75358367938904,-0.13095620927295487,-0.31708342149466595,0.07095190733671189,LIN0,1,,,,,,,,,,,,,
73,8.324164688035095,71.28689571364711,5.546599269238447,-5.775888974091184,-0.14505633203535234,-0.32067666778974835,0.07189419120550156,LIN0,1,,,,,,,,,,,,,
74,8.33860830273235,71.51192979498505,5.342877302368732,-5.117843221030791,-0.13198242293800785,-0.3240694828086427,0.07268402129411697,LIN0,1,,,,,,,,,,,,,
75,8.37508007503804,72.14371984234957,5.116135422604213,-4.484345375239707,-0.11977238532657841,-0.32785516373195395,0.07325617969036102,LIN0,1,,,,,,,,,,,,,
76,8.391220445179698,72.44533083833478,5.092363107145627,-4.790752111160415,-0.1280531211048491,-0.33152901583204064,0.07348333746194839,LIN0,1,,,,,,,,,,,,,
77,8.370277888830312,72.09107334221164,6.461746222220694,-6.816003718343827,-0.15759459490087235,-0.33556490127041483,0.07387493401765824,LIN0,1,,,,,,,,,,,,,
78,8.36785140411648,72.0964052734178,5.493646515670631,-5.488314584464466,-0.1400704898205282,-0.3390694366061102,0.07385326325893402,LIN0,1,,,,,,,,,,,,,
79,8.377608546992775,72.28257716783176,5.9588885408854555,-5.772716646471514,-0.14271231528782902,-0.34190690868361306,0.07500496357679368,LIN0,1,,,,,,,,,,,,,
80,8.381989395878943,72.3028760399815,5.6226262911295946,-5.602327418979859,-0.13785350656263,-0.3451341946825425,0.074854077398777,LIN0,1,0.042163594384219925,133.35263212839152,-36.199077544253285,11.22615674912344,-35.96418231143218,10.974846790476152,0.8499000072479248,-0.020813567445918182,-0.020813592943281785,0.0011516425328219736,-0.020813567445918182,0.0,6.640602614503865
81,8.380802489243512,72.27693886566263,5.091429711109741,-5.117366885428611,-0.13640477094716258,-0.3489697451578933,0.07588251233100891,LIN0,1,,,,,,,,,,,,,
82,8.372881991952957,72.12428409426916,5.732065783690476,-5.884720555083935,-0.14527065329660707,-0.3529054319197471,0.07610009908676148,LIN0,1,,,,,,,,,,,,,
83,8.369215086933043,72.07765002923279,5.8266752036869285,-5.873309268723307,-0.14570230108419038,-0.35602238406803205,0.07682191282510757,LIN0,1,,,,,,,,,,,,,
84,8.375263192676922,72.16973499781548,5.73605194007221,-5.643966971489515,-0.14172638126039627,-0.3602687609902483,0.07598813027143478,LIN0,1,,,,,,,,,,,,,
85,8.39405610509219,72.53557580360462,4.473983234688127,-4.108142428898991,-0.11679657663735447,-0.3634288564539261,0.07501990348100662,LIN0,1,,,,,,,,,,,,,
86,8.387996275216574,72.45209304503628,5.5525954724681785,-5.636078231036507,-0.14332863478321292,-0.36637610354530487,0.07538951337337493,LIN0,1,,,,,,,,,,,,,
87,8.403688337785555,72.7249254944195,5.573556888548305,-5.300724439165101,-0.1340997184935465,-0.37003464529239116,0.0762244552373886,LIN0,1,,,,,,,,,,,,,
88,8.423580930104603,72.98424139588907,5.2394252704924265,-4.980109369022842,-0.12455305822351834,-0.373547627063021,0.07681516706943511,LIN0,1,,,,,,,,,,,,,
89,8.438890865821227,73.25120967417281,5.2971013219425105,-5.030133043658769,-0.1303071652722318,-0.37636714583586023,0.07689184546470643,LIN0,1,,,,,,,,,,,,,
90,8.443976592897226,73.35845111644241,6.019273063790102,-5.912031621520519,-0.14404996735355086,-0.37951468628777774,0.07665117979049682,LIN0,1,0.044488638008427915,135.29910856452412,-39.768354279452964,12.343412071535464,-39.51665486407529,12.028828391546922,0.8539999723434448,,,,,,
91,8.459804469559387,73.63643276032528,5.384250315336549,-5.106268671453674,-0.1310041735399552,-0.38338754320139945,0.0771489292383194,LIN0,1,,,,,,,,,,,,,
92,8.443569000321343,73.27754631816984,5.498286859258011,-5.857173301413448,-0.14290424047337305,-0.38713902875113826,0.07889612317085266,LIN0,1,,,,,,,,,,,,,
93,8.445126891170267,73.31892932468577,5.539317965600025,-5.497934959084087,-0.1374128025820805,-0.3913256062829463,0.07867781519889831,LIN0,1,,,,,,,,,,,,,
94,8.44681138991167,73.3823400061589,5.626463288241875,-5.563052606768756,-0.14092996162553648,-0.3943059648337455,0.07928390502929687,LIN0,1,,,,,,,,,,,,,
95,8.434222636965234,73.10859496549463,5.762208220875399,-6.035953261539639,-0.14498233170016878,-0.39777037476670674,0.07868648767471313,LIN0,1,,,,,,,,,,,,,
96,8.436443904876258,73.1286311573098,5.198662124836173,-5.178625933021001,-0.13487533155698372,-0.4011661050112313,0.07909069061279297,LIN0,1,,,,,,,,,,,,,
97,8.440397967904172,73.14598597401125,5.447085637603375,-5.429730820901952,-0.13663762719527894,-0.4047719697874402,0.07962211966514587,LIN0,1,,,,,,,,,,,,,
98,8.436207425455724,73.10220552289977,5.512129404927389,-5.555909856038866,-0.1428121107545764,-0.4079169666137055,0.07962071597576141,LIN0,1,,,,,,,,,,,,,
99,8.448264893287886,73.34441323613177,4.826590913883929,-4.584383200651921,-0.1258658244919954,-0.41118992121505193,0.07969802320003509,LIN0,1,,,,,,,,,,,,,
100,8.433256290227618,73.12509930438014,6.033248921452383,-6.25256285320401,-0.1518191434143405,-0.4145969783712644,0.07932398319244385,LIN0,1,0.04587322165320667,131.52006124755448,-43.49066642796737,13.52202800300371,-43.22340787869517,13.11177846928635,0.8482000231742859,-0.02026516386246377,-0.020265160941768556,-0.006609915668392204,-0.02026516386246377,0.0,6.0151354277861975
101,8.459237205710188,73.54217590594446,5.397487342123374,-4.9804107405590585,-0.12437279887459336,-0.4181118692826143,0.0802464634180069,LIN0,1,,,,,,,,,,,,,
102,8.47216524435352,73.74576626611817,5.624953924903631,-5.421363564729928,-0.13513089721735658,-0.4222505363565177,0.07986319065093994,LIN0,1,,,,,,,,,,,,,
103,8.478929757759408,73.80591417611429,5.300452258320779,-5.240304348324658,-0.13122913578766632,-0.4257187458030841,0.07961776554584503,LIN0,1,,,,,,,,,,,,,
104,8.478040159221905,73.7241250934813,5.610379427383958,-5.692168510016944,-0.13870972744446078,-0.42905377120710836,0.07922498881816864,LIN0,1,,,,,,,,,,,,,
105,8.476945404144217,73.71746038015263,6.336536515099108,-6.343201228427785,-0.14850113256402458,-0.4332109487700257,0.07949558794498443,LIN0,1,,,,,,,,,,,,,
106,8.483049087113887,73.84508510612002,5.3411222686902065,-5.21349754272281,-0.13410948310391085,-0.4364296052092794,0.07876665592193603,LIN0,1,,,,,,,,,,,,,
107,8.47808582442823,73.70993196893593,5.279500316781666,-5.414653453965757,-0.13581422715593977,-0.43989623253206556,0.07928339540958404,LIN0,1,,,,,,,,,,,,,
108,8.490646794640789,73.85404083149697,5.4178501685354306,-5.273741305974393,-0.12779097137639428,-0.4433059680068959,0.08001606166362762,LIN0,1,,,,,,,,,,,,,
109,8.49074414912953,73.82112698345175,5.0301817280527334,-5.063095576097959,-0.13136159490459,-0.447138245896864,0.08047473430633545,LIN0,1,,,,,,,,,,,,,
110,8.505345886791137,74.07670281909853,5.3452327889401365,-5.089656953293368,-0.1282120141014889,-0.4495990840864003,0.08188097774982453,LIN0,1,0.043703595189900246,122.3064776642312,-46.84117303017804,14.512285492695362,-46.91116686408166,14.18847664339106,0.8497999906539917,,,,,,
111,8.515492163304845,74.26867217891134,5.117881894826104,-4.925912535013271,-0.1285854380739479,-0.4534904819006127,0.08164808750152588,LIN0,1,,,,,,,,,,,,,
112,8.491663005561,73.86484806516435,6.0491677981712435,-6.452991911918234,-0.15385430944459766,-0.4569009249546479,0.08169198036193848,LIN0,1,,,,,,,,,,,,,
113,8.48509641587827,73.73654371714983,6.004107638846277,-6.132411986860799,-0.1443685206720396,-0.4611117942293685,0.08210188150405884,LIN0,1,,,,,,,,,,,,,
114,8.482187610339517,73.67840484389576,5.377139175064764,-5.435278048318829,-0.13586007830917257,-0.4644682389538567,0.08333345651626586,LIN0,1,,,,,,,,,,,,,
115,8.48080068072894,73.61313999634748,4.70998586969989,-4.775250717248167,-0.1270853433879567,-0.46742852506200805,0.08260483145713807,LIN0,1,,,,,,,,,,,,,
116,8.479907902418324,73.627293847886,5.44502074560353,-5.4308668940650175,-0.13724535901400192,-0.47118329954242943,0.08284611999988556,LIN0,1,,,,,,,,,,,,,
117,8.492350101720364,73.90595018280546,5.501144201743647,-5.222487866824193,-0.13329689116497606,-0.4751509691423387,0.0825564831495285,LIN0,1,,,,,,,,,,,,,
118,8.490342413862896,73.91026592550094,5.470020865792772,-5.4657051230972895,-0.13928521325674242,-0.47838762391892836,0.08268162310123443,LIN0,1,,,,,,,,,,,,,
119,8.488356687226114,73.88037620336472,5.870551561066309,-5.900441283202534,-0.1426871103076559,-0.4817667397355206,0.0829681932926178,LIN0,1,,,,,,,,,,,,,
120,8.50212862207334,74.1368236294932,4.78582112845078,-4.529373702322302,-0.12393670056940095,-0.48446586038351935,0.08358799517154694,LIN0,1,0.039450433784488634,121.3122561489425,-50.63549589704084,15.603321991096324,-50.511157129268305,15.247071517287017,0.8489000201225281,-0.026661689430492425,-0.026661708206090207,0.004135319117073785,-0.026661689430492425,0.0,8.504769303686059
