arm,seed,lr,task,iv,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3
SN3,4,0.001,1,none,0.9602854167,1,1,0,0,-0.13796556,0.7272040248,-3.548421144,0.9679709673,48.54553034,0,0,0.3027954102,1.120302081,-4.64166975,0.99581635,31.94663282,2.647559881,1.428715467,3.009459734
SN3,4,0.001,2,none,0.9627625,1,1,0,0,-0.3098574281,1.018592238,-4.000499725,0.9722018242,51.18164124,0,0,-0.2531729043,1.411569357,-6.899550915,0.9905693531,35.43129152,3.311057568,1.532981634,3.006042004
SN3,4,0.001,3,none,0.9567791667,0.9366666675,0.9366666675,0,0,-0.4416255653,1.208593965,-4.55528307,0.9751186967,53.92161742,0,0,0.1116585284,1.928766608,-8.293459892,0.9960160255,36.11796295,3.970911026,1.677237391,2.881101131
SN3,4,0.001,4,none,0.9570083333,1,1,0,0,-0.1029076725,1.298712134,-3.828075409,0.9685179591,59.46808756,0,0,-0.01274118107,2.069455862,-9.845499039,0.9948958158,42.12895484,4.332376957,1.78775835,3.008978367
SN3,4,0.001,5,none,0.9583520833,1,1,0,0,-0.1754419953,1.414162993,-3.497977734,0.9744215012,56.88959441,0,0,-0.2024695277,2.533671379,-10.28365612,0.9592245221,41.7984707,4.778326035,1.919470429,2.941955805
SN3,4,0.001,6,none,0.9512020833,1,1,0,0,-0.1906733513,1.542116761,-5.539929867,0.957503736,55.4743089,0,0,-0.3242072165,2.945145607,-13.41254616,0.9953203201,40.56865955,5.333287716,2.036763668,2.784922361
SN3,4,0.001,7,none,0.94544375,1,1,0,0,-0.2447116077,1.588134646,-6.55089283,0.9773625731,57.33945646,0,0,-0.6616954803,3.161686659,-18.3756485,0.9647618532,40.75689649,5.642092228,2.090767622,2.67431879
SN3,4,0.001,8,none,0.9485291667,1,1,0,0,-0.1274118721,1.671405911,-6.238408566,0.9691670537,60.26934452,0,0,0.01114767697,3.392775059,-10.57562733,0.9904108644,44.62924418,6.033805847,2.211655855,2.581261158
SN3,4,0.001,9,none,0.9326708333,1,1,0,0,-0.1706257313,1.808011651,-7.923251152,0.9685670137,59.50841111,0,0,-0.3848333955,3.77596283,-12.02972984,0.9889745116,44.94076889,6.495345116,2.305038214,2.26684618
SN3,4,0.001,10,none,0.9391395833,1,1,0,0,-0.241516903,1.874933481,-5.140312672,0.9793676734,61.72792958,0,0,-0.003368817968,3.938138723,-11.90407562,0.9280617237,49.21366575,6.878205776,2.515707731,2.625487804
SN3,4,0.001,11,none,0.9289083333,1,1,0,0,-0.3802104294,1.954048514,-6.703004837,0.9794307351,60.52561561,0,0,-0.1551115811,4.327856064,-11.05051041,0.9796719551,49.00912092,7.403293133,2.489899874,1.988449574
SN3,4,0.001,12,none,0.93353125,1,1,0,0,-0.36334306,2.003446341,-6.81824398,0.9753258228,62.9606529,0,0,0.2672988176,4.546255589,-11.4394207,0.9852158427,50.97411968,7.825707436,2.614147425,2.084901094
SN3,4,0.001,13,none,0.9329145833,1,1,0,0,-0.1164502725,2.085854769,-8.767571449,0.969224453,63.02112813,0,0,-0.5753982067,4.97162962,-13.57648849,0.9977005124,50.84823686,8.270822525,2.792435169,2.038756132
SN3,4,0.001,14,none,0.92426875,1,1,0,0,-0.4737959802,2.25987649,-7.98566103,0.9812583327,61.84822555,0,0,-0.02022982202,5.17079258,-11.45790672,0.9819075465,50.15883639,8.71534729,2.816650867,1.725091696
SN3,4,0.001,15,none,0.92770625,1,1,0,0,-0.5975474715,2.229979753,-8.945370674,0.9762807488,62.33439582,0,0,0.6880787611,5.264245033,-9.054916382,0.9973766804,53.79752878,9.214552879,2.950594902,1.922641873
SN3,4,0.001,16,none,0.9291979167,1,1,0,0,-0.6683786511,2.275123119,-9.701618195,0.9781633615,62.63528472,0,0,0.3729931116,5.504743099,-11.42845631,0.9293367267,55.87865991,9.510926247,3.048824787,2.201584578
SN3,4,0.001,17,none,0.9303104167,1,1,0,0,-0.4082151055,2.262294054,-6.457801819,0.9778437018,65.84187949,0,0,-0.03434097767,5.736284733,-8.854311943,0.9235243797,57.20313419,9.760721207,3.17225194,2.205572844
SN3,4,0.001,18,none,0.9335041667,1,1,0,0,-0.6308723092,2.424427748,-5.138496876,0.9734207988,66.18864914,0,0,0.02003950067,6.174515247,-14.16449356,0.9285269976,55.54998,10.08656693,3.239454508,2.09728384
SN3,4,0.001,19,none,0.9208020833,1,1,0,0,-0.2549220324,2.429858208,-7.654729843,0.9818522334,66.04550237,0,0,-0.1922363341,6.249400616,-9.785654068,0.9505659938,57.50900376,10.38724136,3.207885027,1.747655272
SN3,4,0.001,20,none,0.92345,1,1,0,0,-0.0603639856,2.47733283,-9.486989021,0.9731020927,67.31756053,0,0,0.2737854123,6.306749344,-11.92097378,0.9278818965,60.94911254,10.80311775,3.402918339,2.163234711
SN3,4,0.001,21,none,0.9256729167,1,1,0,0,0.1812072396,2.573609352,-5.079826355,0.9787406325,67.6893304,0,0,-1.704140782,6.511975288,-13.76420116,0.9269815087,58.41970725,10.97519684,3.414461613,2.065417767
SN3,4,0.001,22,none,0.9118979167,1,1,0,0,0.4772032797,2.577569723,-10.33536339,0.9818387628,65.52612506,0,0,-0.002191772452,6.818506241,-32.90071106,0.9785662889,54.29805968,11.34323311,3.373758554,1.611777782
SN3,4,0.001,23,none,0.9207979167,1,1,0,0,0.1758892685,2.643117905,-9.361867905,0.9752231836,67.46901649,0,0,-0.486887008,6.785119057,-18.61787033,0.933809638,58.16948913,11.67639637,3.513623476,1.944894195
SN3,4,0.001,24,none,0.907475,1,1,0,0,-0.1110736206,2.732180834,-6.723530769,0.9805130959,67.42437729,0,0,2.109368801,7.127853394,-14.80576134,0.9420751929,58.11467056,12.06207848,3.500005245,1.722562194
SN3,4,0.001,25,none,0.9022479167,1,1,0,0,-0.3728193641,2.758842945,-11.1576786,0.9769932032,65.91266461,0,0,1.051938534,7.07978344,-20.1981144,0.9898434281,58.03084148,12.48799706,3.510641575,1.633507967
SN3,4,0.001,26,none,0.904825,1,1,0,0,-0.5510060191,2.770055056,-8.271440506,0.9738014936,67.12740257,0,0,-0.04909067973,7.110218048,-7.658964634,0.9228839874,62.91015368,12.69305229,3.641459942,1.925890326
SN3,4,0.001,27,none,0.9099145833,1,1,0,0,-1.018132091,2.806676626,-6.556890965,0.9798946381,68.57797814,0,0,-1.57533145,7.519023418,-14.02019501,0.9564630985,61.30278953,13.02598858,3.639440298,1.615875244
SN3,4,0.001,28,none,0.9170416667,0.5124999881,0.5124999881,0,0,-0.3636997342,2.88073349,-9.10321331,0.9942150712,66.36263012,0,0,-0.6154252887,8.250222206,-19.78447342,1.001680613,55.45302697,13.34628296,3.711927891,1.650856018
SN3,4,0.001,29,none,0.8957645833,0.5266666412,0.5266666412,0,0,-0.8715936542,2.871571779,-7.559464455,0.9945822954,69.73978674,0,0,-0.5419071317,8.014570236,-12.14720249,0.9987667799,60.87855872,13.86337566,3.710016966,1.600830317
SN3,4,0.001,30,none,0.8887145833,1,1,0,0,-0.2411780357,2.879314899,-6.055890083,0.9824382663,71.28471116,0,0,0.2900158763,7.993916512,-13.62828922,0.9500893354,62.6654378,14.24429131,3.777955055,1.599932075
SN3,4,0.001,31,none,0.9087666667,1,1,0,0,-0.4843097031,2.931680441,-5.859747887,0.9729248285,69.49301771,0,0,-0.4243084192,7.987914562,-23.94299316,0.9487742186,57.90542995,14.54689693,3.810299873,1.7234236
SN3,4,0.001,32,none,0.9060166667,1,1,0,0,-0.7131439447,2.975285769,-10.72451591,0.9736326337,69.10879501,0,0,-0.0820908621,7.904806614,-23.36419678,0.9254652858,62.41381631,14.80006313,3.85062933,1.88351202
SN3,4,0.001,33,none,0.8963270833,1,1,0,0,-0.7613534331,2.982315302,-11.83771896,0.9787555933,68.45707736,0,0,-0.6346700788,8.419442177,-12.58760738,0.9781836867,61.04474323,15.0755024,3.820665836,1.539776444
SN3,4,0.001,34,none,0.8839875,1,1,0,0,-0.1165043414,3.009407043,-11.17352676,0.9834926128,68.73612908,0,0,-0.5911898613,8.331186295,-15.68099976,0.9362791181,64.0447148,15.48625088,3.878535509,1.662019849
SN3,4,0.001,35,none,0.88223125,1,1,0,0,-1.012175918,3.11721158,-10.3129425,0.9828469753,69.86352628,0,0,-0.05342714861,8.541070938,-18.30931854,0.9665478468,64.3763808,15.8486557,3.903414726,1.503569126
SN3,4,0.001,36,none,0.9088979167,1,1,0,0,-1.069914818,3.120800972,-7.117411137,0.9735834599,70.21266573,0,0,-0.8575496674,8.114936829,-17.16179276,0.9222980738,67.99409276,16.13391304,3.988728046,1.8469733
SN3,4,0.001,37,none,0.88496875,0.9233333468,0.9233333468,0,0,-0.23993586,3.147847652,-8.942590714,0.9800014496,69.13820507,0,0,0.3151944876,8.794490814,-19.75642776,0.9998815656,62.09658493,16.55236244,3.938891172,1.579157829
SN3,4,0.001,38,none,0.9005020833,1,1,0,0,0.07379603386,3.222026825,-5.486633778,0.9786929488,71.11900434,0,0,-0.5113679767,8.513148308,-15.60834599,0.9431886077,65.22295196,16.7938633,4.013504028,1.823457718
SN3,4,0.001,39,none,0.8959354167,1,1,0,0,-0.07669771463,3.185904026,-5.988776684,0.9842423797,70.77807196,0,0,-0.4769850671,8.85896492,-21.17896461,0.9423485398,64.15989098,16.95230865,3.995687723,1.560934067
SN3,4,0.001,40,none,0.906875,1,1,0,0,0.1674045622,3.22637105,-5.274163246,0.980797112,72.40173464,0,0,1.762591124,8.649243355,-10.02464676,0.9485529661,65.95169109,17.0530777,4.030550957,1.729222298
SN3,4,0.001,41,none,0.9043125,1,1,0,0,0.3320729434,3.252743006,-5.000393867,0.9800608158,72.47230525,0,0,0.08738681674,9.144049644,-12.90041828,0.9435124993,66.01660736,17.39789963,4.061831951,1.735577464
SN3,4,0.001,42,none,0.8901020833,0.9350000024,0.9350000024,0,0,-0.002374168253,3.223340273,-4.573370934,0.9869672656,72.23828605,0,0,0.949623704,8.986828804,-12.74047565,1.002984166,67.64383879,17.67372131,4.016886711,1.521453381
SN3,4,0.001,43,none,0.8822291667,1,1,0,0,0.09681788087,3.235955715,-9.784328461,0.9784250855,70.7289146,0,0,0.4785408974,8.886167526,-34.65151215,0.9610621929,66.11413406,17.99514008,4.052389622,1.424391747
SN3,4,0.001,44,none,0.8995854167,1,1,0,0,0.1496141851,3.244366646,-7.862910271,0.973628521,71.96795607,0,0,0.7384139299,8.744129181,-16.6319809,0.9241079688,68.04963198,18.32885933,4.149794579,1.800886393
SN3,4,0.001,45,none,0.8971729167,0.7491666675,0.7491666675,0,0,-0.1604260802,3.278163671,-6.630042553,0.9959871173,71.78446777,0,0,0.4546601474,9.170068741,-16.83672333,1.000886798,66.30362078,18.60336113,4.113340378,1.624872684
SN3,4,0.001,46,none,0.8777125,1,1,0,0,0.2037151903,3.363409281,-7.26180315,0.9776790142,71.57030775,0,0,-1.669211507,9.500559807,-17.26836967,0.9872300029,66.36804869,18.73486519,4.142174244,1.480783224
