analysis_label,seed,branch,task,step,interval_window,population,unit_count,q_mean,sink_count_q_ge_0_95,response_gate_mean,effective_argument_mean,actual_activation_mean,actual_activation_std_mean,W2_row_norm_mean,interval_dW2_row_norm_mean,interval_db2_mean,interval_db2_abs_mean,interval_dW3_column_norm_mean,interval_realized_dz_mean,interval_realized_dz_abs_mean,interval_realized_dz_input_sd_mean
REGISTERED_DESCRIPTIVE_SECONDARY,0,A,21,0,baseline_zero,selected20,20,0.999958336353302,20,4.166673170402646e-05,-107.6169204711914,-0.9990466237068176,0.03301204741001129,4.194788455963135,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REGISTERED_DESCRIPTIVE_SECONDARY,0,A,21,0,baseline_zero,all100,100,0.9999833703041077,100,1.667137985350564e-05,-106.61210632324219,-0.9996849298477173,0.010910646058619022,4.137617588043213,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REGISTERED_DESCRIPTIVE_SECONDARY,0,B,21,0,baseline_zero,selected20,20,0.44445839524269104,0,0.5289329290390015,-0.9999955296516418,-0.9990466237068176,0.03301204741001129,4.194788455963135,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REGISTERED_DESCRIPTIVE_SECONDARY,0,B,21,0,baseline_zero,all100,100,0.8888833522796631,80,0.10579492896795273,-85.2887191772461,-0.9996849298477173,0.010910646058619022,4.137617588043213,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REGISTERED_DESCRIPTIVE_SECONDARY,0,C,21,0,baseline_zero,selected20,20,0.999958336353302,20,4.166673170402646e-05,-107.6169204711914,11.706158638000488,16.834274291992188,4.194788455963135,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REGISTERED_DESCRIPTIVE_SECONDARY,0,C,21,0,baseline_zero,all100,100,0.9999833703041077,100,1.667137985350564e-05,-106.61210632324219,1.541356086730957,3.3711633682250977,4.137617588043213,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REGISTERED_DESCRIPTIVE_SECONDARY,0,D,21,0,baseline_zero,selected20,20,0.44445839524269104,0,0.5289329290390015,-0.9999955296516418,11.706158638000488,16.834274291992188,4.194788455963135,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REGISTERED_DESCRIPTIVE_SECONDARY,0,D,21,0,baseline_zero,all100,100,0.8888833522796631,80,0.10579492896795273,-85.2887191772461,1.541356086730957,3.3711633682250977,4.137617588043213,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REGISTERED_DESCRIPTIVE_SECONDARY,0,AF,21,0,baseline_zero,selected20,20,0.999958336353302,20,4.166673170402646e-05,-107.6169204711914,-0.9990466237068176,0.03301204741001129,4.194788455963135,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REGISTERED_DESCRIPTIVE_SECONDARY,0,AF,21,0,baseline_zero,all100,100,0.9999833703041077,100,1.667137985350564e-05,-106.61210632324219,-0.9996849298477173,0.010910646058619022,4.137617588043213,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REGISTERED_DESCRIPTIVE_SECONDARY,0,BF,21,0,baseline_zero,selected20,20,0.44445839524269104,0,0.5289329290390015,-0.9999955296516418,-0.9990466237068176,0.03301204741001129,4.194788455963135,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REGISTERED_DESCRIPTIVE_SECONDARY,0,BF,21,0,baseline_zero,all100,100,0.8888833522796631,80,0.10579492896795273,-85.2887191772461,-0.9996849298477173,0.010910646058619022,4.137617588043213,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REGISTERED_DESCRIPTIVE_SECONDARY,1,A,21,0,baseline_zero,selected20,20,0.9994583129882812,20,0.00038734241388738155,-105.7435531616211,-0.9943057894706726,0.11746926605701447,3.930593967437744,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REGISTERED_DESCRIPTIVE_SECONDARY,1,A,21,0,baseline_zero,all100,100,0.999049961566925,99,0.0007888646214269102,-101.33747100830078,-0.9855836629867554,0.18332038819789886,3.9764015674591064,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REGISTERED_DESCRIPTIVE_SECONDARY,1,B,21,0,baseline_zero,selected20,20,0.44416671991348267,0,0.5289823412895203,-0.9999970197677612,-0.9943057894706726,0.11746926605701447,3.930593967437744,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REGISTERED_DESCRIPTIVE_SECONDARY,1,B,21,0,baseline_zero,all100,100,0.887991726398468,79,0.10650786757469177,-80.38874816894531,-0.9855836629867554,0.18332038819789886,3.9764015674591064,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REGISTERED_DESCRIPTIVE_SECONDARY,1,C,21,0,baseline_zero,selected20,20,0.9994583129882812,20,0.00038734241388738155,-105.7435531616211,11.544334411621094,16.935527801513672,3.930593967437744,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REGISTERED_DESCRIPTIVE_SECONDARY,1,C,21,0,baseline_zero,all100,100,0.999049961566925,99,0.0007888646214269102,-101.33747100830078,1.5221443176269531,3.5469326972961426,3.9764015674591064,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REGISTERED_DESCRIPTIVE_SECONDARY,1,D,21,0,baseline_zero,selected20,20,0.44416671991348267,0,0.5289823412895203,-0.9999970197677612,11.544334411621094,16.935527801513672,3.930593967437744,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REGISTERED_DESCRIPTIVE_SECONDARY,1,D,21,0,baseline_zero,all100,100,0.887991726398468,79,0.10650786757469177,-80.38874816894531,1.5221443176269531,3.5469326972961426,3.9764015674591064,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REGISTERED_DESCRIPTIVE_SECONDARY,1,AF,21,0,baseline_zero,selected20,20,0.9994583129882812,20,0.00038734241388738155,-105.7435531616211,-0.9943057894706726,0.11746926605701447,3.930593967437744,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REGISTERED_DESCRIPTIVE_SECONDARY,1,AF,21,0,baseline_zero,all100,100,0.999049961566925,99,0.0007888646214269102,-101.33747100830078,-0.9855836629867554,0.18332038819789886,3.9764015674591064,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REGISTERED_DESCRIPTIVE_SECONDARY,1,BF,21,0,baseline_zero,selected20,20,0.44416671991348267,0,0.5289823412895203,-0.9999970197677612,-0.9943057894706726,0.11746926605701447,3.930593967437744,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REGISTERED_DESCRIPTIVE_SECONDARY,1,BF,21,0,baseline_zero,all100,100,0.887991726398468,79,0.10650786757469177,-80.38874816894531,-0.9855836629867554,0.18332038819789886,3.9764015674591064,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REGISTERED_DESCRIPTIVE_SECONDARY,2,A,21,0,baseline_zero,selected20,20,0.9998749494552612,20,0.00012617865286301821,-107.0862045288086,-0.9952318072319031,0.1650678962469101,4.373262405395508,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REGISTERED_DESCRIPTIVE_SECONDARY,2,A,21,0,baseline_zero,all100,100,0.9998167157173157,100,0.00017462123651057482,-102.23046112060547,-0.9956731200218201,0.12659183144569397,4.452873229980469,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REGISTERED_DESCRIPTIVE_SECONDARY,2,B,21,0,baseline_zero,selected20,20,0.43916669487953186,0,0.5323145985603333,-0.9999987483024597,-0.9952318072319031,0.1650678962469101,4.373262405395508,0.0,0.0,0.0,0.0,0.0,0.0,0.0
