metric,contrast,seed0,seed1,seed2,mean,sd,ci95_low,ci95_high,scope,pilot_label
online_acc_first75_task21_pp_cost,AF_minus_BF,1.333333333333334,0.16666666666666785,-0.8333333333333321,0.2222222222222232,1.0844011831079516,-2.4715796515042223,2.9160240959486687,SECONDARY,SECONDARY_NOT_CLASSIFIED
online_acc_first75_task21_pp_cost,A_minus_C,-2.333333333333333,1.4166666666666679,-1.0,-0.6388888888888884,1.9009013456584032,-5.3609896081334645,4.083211830355688,SECONDARY,SECONDARY_NOT_CLASSIFIED
online_acc_first75_task21_pp_cost,B_minus_D,0.9166666666666679,-0.6666666666666661,0.16666666666666785,0.13888888888888987,0.792032079410181,-1.8286278685639663,2.106405646341746,SECONDARY,SECONDARY_NOT_CLASSIFIED
online_acc_first75_task21_pp_cost,A_minus_D,0.9166666666666679,1.0,0.2500000000000018,0.7222222222222232,0.4110735718596865,-0.298941139976737,1.7433855844211834,SECONDARY,SECONDARY_NOT_CLASSIFIED
probe_auc_task21,A_minus_B,1.3460486137568948,1.4479783000250657,1.3745954026679197,1.3895407721499602,0.052582680488902085,1.2589181525576478,1.5201633917422726,SECONDARY,SECONDARY_NOT_CLASSIFIED
probe_auc_task21,C_minus_D,2.7160959641536078,2.3102884475986167,3.101073087831338,2.709152499861188,0.39543804265558946,1.7268299454027596,3.6914750543196164,SECONDARY,SECONDARY_NOT_CLASSIFIED
probe_auc_task21,response_interaction,1.370047350396713,0.8623101475735511,1.7264776851634185,1.3196117277112276,0.4342858474355205,0.24078587637662863,2.3984375790458268,SECONDARY,SECONDARY_NOT_CLASSIFIED
probe_auc_task21,AF_minus_BF,0.29332781463861446,0.41839908752838784,0.31911414573589947,0.3436136826343006,0.06603693138497675,0.17956885100644152,0.5076585142621597,SECONDARY,SECONDARY_NOT_CLASSIFIED
probe_auc_task21,A_minus_C,-2.614967424631119,-2.257732870837053,-3.0329027832349142,-2.635201026234362,0.3879808593824005,-3.5989989104997315,-1.671403141968993,SECONDARY,SECONDARY_NOT_CLASSIFIED
probe_auc_task21,B_minus_D,-1.2449200742344062,-1.395422723263502,-1.3064250980714958,-1.3155892985231346,0.07566867759272759,-1.5035607141365754,-1.1276178829096937,SECONDARY,SECONDARY_NOT_CLASSIFIED
probe_auc_task21,A_minus_D,0.10112853952248857,0.05255557676156375,0.06817030459642393,0.07395147362682541,0.02479716948286845,0.01235188976745085,0.13555105748619997,SECONDARY,SECONDARY_NOT_CLASSIFIED
early75_probe_auc_task21,A_minus_B,-1.5124674940109255,-1.5892328484853104,-1.722646018664042,-1.6081154537200926,0.10635397332342426,-1.8723133696572352,-1.34391753778295,SECONDARY,SECONDARY_NOT_CLASSIFIED
early75_probe_auc_task21,C_minus_D,8.661123000780742,11.043943799336748,13.234510189692179,10.979858996603225,2.2873669887844534,5.297724398937278,16.66199359426917,SECONDARY,SECONDARY_NOT_CLASSIFIED
early75_probe_auc_task21,response_interaction,10.173590494791668,12.633176647822058,14.95715620835622,12.587974450323316,2.3921031881989587,6.6456607098966085,18.53028819075002,SECONDARY,SECONDARY_NOT_CLASSIFIED
early75_probe_auc_task21,AF_minus_BF,-0.7735773086547852,-0.8436964003245038,-0.9695142428080241,-0.862262650595771,0.09927915077293,-1.1088857330306283,-0.6156395681609137,SECONDARY,SECONDARY_NOT_CLASSIFIED
early75_probe_auc_task21,A_minus_C,-13.857415513992311,-15.218935939470924,-20.01776803175608,-16.364706495073104,3.2360590863492127,-24.403522909227824,-8.325890080918386,SECONDARY,SECONDARY_NOT_CLASSIFIED
early75_probe_auc_task21,B_minus_D,-3.683825019200643,-2.5857592916488654,-5.060611823399861,-3.77673204474979,1.2400393340639928,-6.857160518667769,-0.6963035708318119,SECONDARY,SECONDARY_NOT_CLASSIFIED
early75_probe_auc_task21,A_minus_D,-5.196292513211569,-4.174992140134176,-6.783257842063903,-5.384847498469882,1.3143162594349447,-8.649790083821646,-2.1199049131181185,SECONDARY,SECONDARY_NOT_CLASSIFIED
endpoint_ce_task21,A_minus_B,1.6165413856506348,1.6648717522621155,1.6190699338912964,1.6334943572680156,0.02720301594516983,1.5659183194827324,1.7010703950532988,SECONDARY,SECONDARY_NOT_CLASSIFIED
endpoint_ce_task21,C_minus_D,0.8480401039123535,0.2871558666229248,0.6950922012329102,0.6100960572560629,0.28994144284344,-0.11015841513771629,1.330350529649842,SECONDARY,SECONDARY_NOT_CLASSIFIED
endpoint_ce_task21,response_interaction,-0.7685012817382812,-1.3777158856391907,-0.9239777326583862,-1.0233983000119526,0.31654216987822376,-1.8097326415953,-0.2370639584286054,SECONDARY,SECONDARY_NOT_CLASSIFIED
endpoint_ce_task21,AF_minus_BF,0.45740950107574463,0.6508604288101196,0.37973344326019287,0.49600112438201904,0.13962251113415625,0.14915957905133725,0.8428426697127008,SECONDARY,SECONDARY_NOT_CLASSIFIED
endpoint_ce_task21,A_minus_C,-0.5816450119018555,-0.1462409496307373,-0.44321203231811523,-0.390365997950236,0.2224605625090799,-0.9429886706770159,0.16225667477654387,SECONDARY,SECONDARY_NOT_CLASSIFIED
endpoint_ce_task21,B_minus_D,-1.3501462936401367,-1.523956835269928,-1.3671897649765015,-1.4137642979621887,0.09580927114604569,-1.6517677215603443,-1.175760874364033,SECONDARY,SECONDARY_NOT_CLASSIFIED
endpoint_ce_task21,A_minus_D,0.26639509201049805,0.1409149169921875,0.2518801689147949,0.2197300593058268,0.06864066390673941,0.049217197529103085,0.39024292108255054,SECONDARY,SECONDARY_NOT_CLASSIFIED
endpoint_acc_task21_pp_cost,A_minus_B,62.416667491197586,63.41667026281357,62.50000074505806,62.777779499689736,0.5548622921081015,61.39942515498394,64.15613384439554,SECONDARY,SECONDARY_NOT_CLASSIFIED
endpoint_acc_task21_pp_cost,C_minus_D,8.5833340883255,2.5000005960464478,0.33333301544189453,3.8055558999379477,4.277146877801203,-6.819465958302784,14.43057775817868,SECONDARY,SECONDARY_NOT_CLASSIFIED
endpoint_acc_task21_pp_cost,response_interaction,-53.833333402872086,-60.91666966676712,-62.166667729616165,-58.97222359975179,4.494081455756152,-70.13614082409332,-47.80830637541026,SECONDARY,SECONDARY_NOT_CLASSIFIED
endpoint_acc_task21_pp_cost,AF_minus_BF,22.749999910593033,29.333333671092987,19.583334028720856,23.88888920346896,4.973773705410686,11.533350371681435,36.24442803525648,SECONDARY,SECONDARY_NOT_CLASSIFIED
endpoint_acc_task21_pp_cost,A_minus_C,1.6666658222675323,3.083333373069763,7.666667550802231,4.138888915379842,3.1361845151044583,-3.6518253098915565,11.92960314065124,SECONDARY,SECONDARY_NOT_CLASSIFIED
endpoint_acc_task21_pp_cost,B_minus_D,-52.16666758060455,-57.83333629369736,-54.500000178813934,-54.83333468437195,2.848002369281479,-61.90816477332443,-47.75850459541947,SECONDARY,SECONDARY_NOT_CLASSIFIED
endpoint_acc_task21_pp_cost,A_minus_D,10.249999910593033,5.583333969116211,8.000000566244125,7.94444481531779,2.333828953336272,2.1468922993423227,13.741997331293257,SECONDARY,SECONDARY_NOT_CLASSIFIED
online_ce_all5_mean,A_minus_B,1.055892591928442,1.1809323808625343,1.123512372368574,1.1201124483865168,0.06258919089174589,0.9646322789385433,1.2755926178344903,SECONDARY,SECONDARY_NOT_CLASSIFIED
online_ce_all5_mean,C_minus_D,0.5472788897713028,0.3863917025844259,0.5799631047924363,0.504544565716055,0.10362016588260237,0.24713780393957707,0.7619513274925329,SECONDARY,SECONDARY_NOT_CLASSIFIED
online_ce_all5_mean,response_interaction,-0.5086137021571393,-0.7945406782781084,-0.5435492675761378,-0.6155678826704618,0.1559761828244896,-1.0030342005742123,-0.22810156476671134,SECONDARY,SECONDARY_NOT_CLASSIFIED
online_ce_all5_mean,AF_minus_BF,0.21687101853688562,0.29967195116480205,0.25253307421406124,0.25635868130524964,0.041532819110015905,0.15318543907487425,0.359531923535625,SECONDARY,SECONDARY_NOT_CLASSIFIED
online_ce_all5_mean,A_minus_C,-0.5130701030373581,-0.36390113229751586,-0.5471509926716491,-0.4747074093355077,0.09746230057222809,-0.7168171856700305,-0.23259763300098496,SECONDARY,SECONDARY_NOT_CLASSIFIED
online_ce_all5_mean,B_minus_D,-1.0216838051944974,-1.1584418105756242,-1.0907002602477869,-1.0902752920059695,0.06837999310807943,-1.2601406116213656,-0.9204099723905734,SECONDARY,SECONDARY_NOT_CLASSIFIED
online_ce_all5_mean,A_minus_D,0.034208786733944674,0.02249057028691004,0.03281211212078716,0.02983715638054729,0.006400540634757182,0.013937332013558623,0.04573698074753596,SECONDARY,SECONDARY_NOT_CLASSIFIED
online_acc_all5_mean_pp_cost,A_minus_B,48.33666666666667,53.42645833333333,51.626041666666666,51.12972222222222,2.58093869468408,44.71831507880071,57.541129365643734,SECONDARY,SECONDARY_NOT_CLASSIFIED
online_acc_all5_mean_pp_cost,C_minus_D,-2.4668750000000017,-5.064375000000002,-5.364583333333336,-4.298611111111113,1.5934158736538424,-8.256875573505084,-0.34034664871714293,SECONDARY,SECONDARY_NOT_CLASSIFIED
online_acc_all5_mean_pp_cost,response_interaction,-50.803541666666675,-58.49083333333333,-56.990625,-55.428333333333335,4.07482266250971,-65.55075397834928,-45.30591268831739,SECONDARY,SECONDARY_NOT_CLASSIFIED
online_acc_all5_mean_pp_cost,AF_minus_BF,13.29645833333333,16.853750000000005,15.161666666666667,15.103958333333333,1.7793478269400071,10.683813293944429,19.524103372722237,SECONDARY,SECONDARY_NOT_CLASSIFIED
online_acc_all5_mean_pp_cost,A_minus_C,4.674583333333333,6.469791666666669,7.712916666666665,6.28576388888889,1.5275035280995197,2.4912347697624893,10.08029300801529,SECONDARY,SECONDARY_NOT_CLASSIFIED
online_acc_all5_mean_pp_cost,B_minus_D,-46.128958333333344,-52.02104166666666,-49.27770833333334,-49.14256944444444,2.948365376137031,-56.46671506360083,-41.81842382528805,SECONDARY,SECONDARY_NOT_CLASSIFIED
online_acc_all5_mean_pp_cost,A_minus_D,2.207708333333331,1.4054166666666674,2.348333333333329,1.9871527777777758,0.508681162305286,0.723518719190702,3.2507868363648496,SECONDARY,SECONDARY_NOT_CLASSIFIED
endpoint_ce_all5_mean,A_minus_B,1.5426922559738157,1.6638122797012327,1.580066192150116,1.5955235759417212,0.06202187575519831,1.4414526954189455,1.749594456464497,SECONDARY,SECONDARY_NOT_CLASSIFIED
endpoint_ce_all5_mean,C_minus_D,-0.015773582458495916,-0.20510866641998282,-0.18218135833740234,-0.13435453573862702,0.10333197580902471,-0.3910453936851517,0.12233632220789767,SECONDARY,SECONDARY_NOT_CLASSIFIED
endpoint_ce_all5_mean,response_interaction,-1.5584658384323116,-1.8689209461212155,-1.7622475504875184,-1.7298781116803486,0.15773848261933604,-2.1217222249640515,-1.3380339983966456,SECONDARY,SECONDARY_NOT_CLASSIFIED
endpoint_ce_all5_mean,AF_minus_BF,0.4183903217315674,0.5729526996612551,0.47014753818511945,0.487163519859314,0.0786736289494281,0.2917273912584373,0.6825996484601907,SECONDARY,SECONDARY_NOT_CLASSIFIED
endpoint_ce_all5_mean,A_minus_C,0.08819251060485822,0.2506915807723997,0.26099791526794425,0.19996066888173405,0.09693114069346905,-0.04082963316694502,0.44075097093041316,SECONDARY,SECONDARY_NOT_CLASSIFIED
endpoint_ce_all5_mean,B_minus_D,-1.4702733278274533,-1.6182293653488158,-1.501249635219574,-1.5299174427986146,0.07803287546475116,-1.7237618515042101,-1.3360730340930191,SECONDARY,SECONDARY_NOT_CLASSIFIED
endpoint_ce_all5_mean,A_minus_D,0.0724189281463623,0.0455829143524169,0.0788165569305419,0.06560613314310704,0.017633189772979976,0.0218028614479499,0.10940940483826417,SECONDARY,SECONDARY_NOT_CLASSIFIED
endpoint_acc_all5_mean_pp_cost,A_minus_B,60.65000236034393,64.51666831970215,61.383333653211594,62.183334777752556,2.0537229023811863,57.08160426627025,67.28506528923486,SECONDARY,SECONDARY_NOT_CLASSIFIED
endpoint_acc_all5_mean_pp_cost,C_minus_D,-8.616666942834852,-11.283333301544191,-13.733333200216293,-11.211111148198446,2.559097580580286,-17.56826195640604,-4.85396033999085,SECONDARY,SECONDARY_NOT_CLASSIFIED
endpoint_acc_all5_mean_pp_cost,response_interaction,-69.26666930317879,-75.80000162124634,-75.11666685342789,-73.394445925951,3.5910501927508585,-82.3151091348872,-64.47378271701481,SECONDARY,SECONDARY_NOT_CLASSIFIED
endpoint_acc_all5_mean_pp_cost,AF_minus_BF,20.70000037550926,26.816667169332504,23.266667872667313,23.594445139169693,3.071478734907962,15.964468982658683,31.224421295680703,SECONDARY,SECONDARY_NOT_CLASSIFIED
endpoint_acc_all5_mean_pp_cost,A_minus_C,11.350000202655792,13.083333671092987,16.400000005960464,13.611111293236414,2.5660351550925475,7.236726594554184,19.985495991918643,SECONDARY,SECONDARY_NOT_CLASSIFIED
endpoint_acc_all5_mean_pp_cost,B_minus_D,-57.916669100522995,-62.71666795015335,-58.71666684746742,-59.78333463271459,2.5716400141108897,-66.17164257305386,-53.39502669237533,SECONDARY,SECONDARY_NOT_CLASSIFIED
endpoint_acc_all5_mean_pp_cost,A_minus_D,2.73333325982094,1.8000003695487958,2.666666805744171,2.400000145037969,0.5206831108890378,1.1065515933583876,3.6934486967175504,SECONDARY,SECONDARY_NOT_CLASSIFIED
online_ce_task21,A_minus_B,1.3261828400070468,1.4174294878418245,1.3608590399697422,1.3681571226062044,0.04605902943937771,1.2537401506049246,1.4825740946074841,PRIMARY,DIRECTIONAL_RESPONSE_SUPPORT
online_ce_task21,C_minus_D,2.6425517663955693,2.2139774798949565,3.0285594425400095,2.6283628962768453,0.40747630175643484,1.6161356484010607,3.64059014415263,SECONDARY,SECONDARY_NOT_CLASSIFIED
online_ce_task21,response_interaction,1.3163689263885225,0.796547992053132,1.6677004025702673,1.2602057736706407,0.43828341901087586,0.17144940402990683,2.3489621433113745,SECONDARY,SECONDARY_NOT_CLASSIFIED
online_ce_task21,AF_minus_BF,0.2692744985620181,0.3702161932388943,0.2946356267233692,0.3113754395080939,0.052511640900953074,0.18092929203523947,0.4418215869809483,SECONDARY,SECONDARY_NOT_CLASSIFIED
online_ce_task21,A_minus_C,-2.5458506177266442,-2.1681150396664943,-2.9820475621024767,-2.5653377398318717,0.40731603051648757,-3.5771668518763793,-1.5535086277873642,SECONDARY,SECONDARY_NOT_CLASSIFIED
online_ce_task21,B_minus_D,-1.2294816913381217,-1.3715670476133623,-1.3143471595322094,-1.305131966161231,0.07148952341856749,-1.4827217872870317,-1.1275421450354304,SECONDARY,SECONDARY_NOT_CLASSIFIED
online_ce_task21,A_minus_D,0.0967011486689251,0.0458624402284622,0.04651188043753285,0.06302515644497338,0.029166072453229486,-0.00942738404246124,0.135477696932408,SECONDARY,SECONDARY_NOT_CLASSIFIED
online_acc_task21_pp_cost,A_minus_B,54.375,58.002083333333324,55.83229166666666,56.06979166666667,1.8251679550759417,51.53582311901378,60.60376021431956,SECONDARY,SECONDARY_NOT_CLASSIFIED
online_acc_task21_pp_cost,C_minus_D,7.256249999999998,3.0427083333333336,3.9802083333333353,4.759722222222222,2.212287226246183,-0.7359039059261336,10.255348350370578,SECONDARY,SECONDARY_NOT_CLASSIFIED
online_acc_task21_pp_cost,response_interaction,-47.118750000000006,-54.959374999999994,-51.852083333333326,-51.310069444444444,3.9483141199083365,-61.11822544791392,-41.50191344097497,SECONDARY,SECONDARY_NOT_CLASSIFIED
online_acc_task21_pp_cost,AF_minus_BF,15.57916666666667,19.546875,16.852083333333333,17.326041666666665,2.025871351024732,12.293498244242276,22.358585089091054,SECONDARY,SECONDARY_NOT_CLASSIFIED
online_acc_task21_pp_cost,A_minus_C,0.27291666666666714,1.5979166666666647,2.5114583333333336,1.4607638888888885,1.1255555791207354,-1.3352711719810653,4.256798949758842,SECONDARY,SECONDARY_NOT_CLASSIFIED
online_acc_task21_pp_cost,B_minus_D,-46.84583333333333,-53.361458333333324,-49.34062499999999,-49.84930555555555,3.2874624280524425,-58.01581494935006,-41.68279616176105,SECONDARY,SECONDARY_NOT_CLASSIFIED
online_acc_task21_pp_cost,A_minus_D,7.529166666666665,4.640624999999998,6.491666666666669,6.220486111111111,1.4632403802181402,2.5855955011186373,9.855376721103584,SECONDARY,SECONDARY_NOT_CLASSIFIED
online_ce_task22,A_minus_B,0.988105437397957,1.1610427626843252,1.1137757904554408,1.087641330179241,0.08938169348220575,0.8656048946516347,1.3096777657068472,SECONDARY,SECONDARY_NOT_CLASSIFIED
online_ce_task22,C_minus_D,0.30654133615891155,0.036657564878463944,0.20947657052675872,0.18422515718804475,0.13670236979233819,-0.15536235491151282,0.5238126692876023,SECONDARY,SECONDARY_NOT_CLASSIFIED
online_ce_task22,response_interaction,-0.6815641012390454,-1.1243851978058612,-0.9042992199286821,-0.9034161729911961,0.22141186896839937,-1.4534337465454046,-0.3533985994369877,SECONDARY,SECONDARY_NOT_CLASSIFIED
online_ce_task22,AF_minus_BF,0.20715009222428016,0.3070931009153528,0.23047148815790797,0.2482382270991803,0.05228665227389728,0.11835098235953115,0.3781254718388295,SECONDARY,SECONDARY_NOT_CLASSIFIED
online_ce_task22,A_minus_C,-0.2589306637446085,-0.010591670274734621,-0.12114471666018156,-0.13022235022650822,0.12441811159465847,-0.43929407327518377,0.17884937282216737,SECONDARY,SECONDARY_NOT_CLASSIFIED
online_ce_task22,B_minus_D,-0.9404947649836539,-1.1349768680805958,-1.0254439365888637,-1.0336385232177046,0.09749966945464773,-1.2758411290022953,-0.7914359174331137,SECONDARY,SECONDARY_NOT_CLASSIFIED
online_ce_task22,A_minus_D,0.04761067241430306,0.026065894603729323,0.08833185386657716,0.05400280696153651,0.03162130545665546,-0.02454887042107195,0.13255448434414496,SECONDARY,SECONDARY_NOT_CLASSIFIED
online_acc_task22_pp_cost,A_minus_B,47.489583333333336,53.824999999999996,52.92916666666667,51.41458333333333,3.428534393917867,42.89763174904859,59.93153491761807,SECONDARY,SECONDARY_NOT_CLASSIFIED
online_acc_task22_pp_cost,C_minus_D,0.48854166666666643,-4.788541666666665,-4.2666666666666675,-2.8555555555555556,2.907804679248941,-10.078942817953576,4.367831706842466,SECONDARY,SECONDARY_NOT_CLASSIFIED
online_acc_task22_pp_cost,response_interaction,-47.001041666666666,-58.61354166666666,-57.19583333333333,-54.27013888888889,6.335006318007094,-70.00716698821876,-38.533110789559025,SECONDARY,SECONDARY_NOT_CLASSIFIED
online_acc_task22_pp_cost,AF_minus_BF,12.928125000000001,17.25,15.39583333333333,15.191319444444444,2.168183646965263,9.805252680815112,20.577386208073776,SECONDARY,SECONDARY_NOT_CLASSIFIED
online_acc_task22_pp_cost,A_minus_C,1.8270833333333325,5.957291666666666,8.116666666666667,5.300347222222222,3.1958405199651203,-2.638560734461481,13.239255178905925,SECONDARY,SECONDARY_NOT_CLASSIFIED
online_acc_task22_pp_cost,B_minus_D,-45.17395833333333,-52.65624999999999,-49.079166666666666,-48.96979166666667,3.7423447615413648,-58.26629141953249,-39.67329191380085,SECONDARY,SECONDARY_NOT_CLASSIFIED
online_acc_task22_pp_cost,A_minus_D,2.315624999999999,1.168750000000001,3.8499999999999996,2.4447916666666667,1.3452837661468793,-0.8970784699499883,5.786661803283321,SECONDARY,SECONDARY_NOT_CLASSIFIED
online_ce_task23,A_minus_B,1.028939808435738,1.1701313551490506,1.0551189054225882,1.0847300230024588,0.0751091001748196,0.8981486747555392,1.2713113712493784,SECONDARY,SECONDARY_NOT_CLASSIFIED
online_ce_task23,C_minus_D,0.031501607616742255,-0.10166752213239638,-0.08511456708113352,-0.051760160532262546,0.07258024253683819,-0.23205947815278835,0.12853915708826327,SECONDARY,SECONDARY_NOT_CLASSIFIED
online_ce_task23,response_interaction,-0.9974382008189957,-1.271798877281447,-1.1402334725037218,-1.1364901835347216,0.13721863705948456,-1.477360174621988,-0.7956201924474553,SECONDARY,SECONDARY_NOT_CLASSIFIED
online_ce_task23,AF_minus_BF,0.211471522370974,0.29518353348970416,0.2727677465081215,0.2598076007895999,0.04333473473057827,0.15215815201262523,0.3674570495665746,SECONDARY,SECONDARY_NOT_CLASSIFIED
online_ce_task23,A_minus_C,-0.01415298901001627,0.13254569528500237,0.1027107843557995,0.0737011635435952,0.07753253877065612,-0.11890033991157954,0.2663026669987699,SECONDARY,SECONDARY_NOT_CLASSIFIED
online_ce_task23,B_minus_D,-1.011591189829012,-1.1392531819964447,-1.0375226881479223,-1.0627890199911263,0.06747730510807015,-1.2304119383036705,-0.8951661016785821,SECONDARY,SECONDARY_NOT_CLASSIFIED
online_ce_task23,A_minus_D,0.017348618606725985,0.030878173152605992,0.01759621727466598,0.021941003011332654,0.007740806409906025,0.0027117738884032475,0.04117023213426206,SECONDARY,SECONDARY_NOT_CLASSIFIED
online_acc_task23_pp_cost,A_minus_B,48.60104166666667,53.467708333333334,50.3625,50.81041666666666,2.4640582615513473,44.689356614966805,56.93147671836652,SECONDARY,SECONDARY_NOT_CLASSIFIED
online_acc_task23_pp_cost,C_minus_D,-3.230208333333332,-7.452083333333334,-9.283333333333331,-6.655208333333332,3.104245140227331,-14.366580752979742,1.0561640863130783,SECONDARY,SECONDARY_NOT_CLASSIFIED
online_acc_task23_pp_cost,response_interaction,-51.83125,-60.91979166666667,-59.64583333333333,-57.465624999999996,4.920912383820314,-69.68984902932698,-45.24140097067301,SECONDARY,SECONDARY_NOT_CLASSIFIED
online_acc_task23_pp_cost,AF_minus_BF,13.089583333333335,17.46354166666667,15.836458333333331,15.463194444444447,2.2107402207168927,9.971411291071833,20.954977597817063,SECONDARY,SECONDARY_NOT_CLASSIFIED
online_acc_task23_pp_cost,A_minus_C,4.003124999999999,8.33125,10.122916666666665,7.485763888888887,3.1462831379124223,-0.3300367061374594,15.301564483915234,SECONDARY,SECONDARY_NOT_CLASSIFIED
online_acc_task23_pp_cost,B_minus_D,-47.828125,-52.58854166666667,-49.52291666666666,-49.97986111111111,2.41288010042997,-55.973787562746544,-43.98593465947568,SECONDARY,SECONDARY_NOT_CLASSIFIED
online_acc_task23_pp_cost,A_minus_D,0.7729166666666671,0.8791666666666664,0.8395833333333336,0.8305555555555557,0.05369721783950884,0.6971642716993427,0.9639468394117687,SECONDARY,SECONDARY_NOT_CLASSIFIED
online_ce_task24,A_minus_B,0.9938493746941288,1.109137576793631,1.0639769875605902,1.05565464634945,0.058092929072821695,0.9113438104481894,1.1999654822507106,SECONDARY,SECONDARY_NOT_CLASSIFIED
online_ce_task24,C_minus_D,-0.13389932125806814,-0.08576745921373385,-0.14886074644327163,-0.1228425089716912,0.03296787143279606,-0.2047392416771162,-0.04094577626626619,SECONDARY,SECONDARY_NOT_CLASSIFIED
online_ce_task24,response_interaction,-1.127748695952197,-1.1949050360073648,-1.2128377340038619,-1.1784971553211412,0.04485476575124911,-1.2899225704797366,-1.0670717401625458,SECONDARY,SECONDARY_NOT_CLASSIFIED
online_ce_task24,AF_minus_BF,0.19840963637828857,0.2699417244990667,0.23454603868722934,0.23429913318819487,0.035766683232776604,0.14544976654208489,0.3231484998343048,SECONDARY,SECONDARY_NOT_CLASSIFIED
online_ce_task24,A_minus_C,0.14414526911576564,0.09099189901351945,0.16243998277187366,0.13252571696705293,0.03711425147147239,0.040328805239915874,0.22472262869418996,SECONDARY,SECONDARY_NOT_CLASSIFIED
online_ce_task24,B_minus_D,-0.9836034268364313,-1.1039131369938453,-1.0503977512319882,-1.0459714383540881,0.06027686765094913,-1.1957074784376256,-0.8962353982705507,SECONDARY,SECONDARY_NOT_CLASSIFIED
online_ce_task24,A_minus_D,0.010245947857697502,0.005224439799785596,0.013579236328602029,0.009683207995361709,0.004205729826555322,-0.0007644040726104504,0.020130820063333867,SECONDARY,SECONDARY_NOT_CLASSIFIED
online_acc_task24_pp_cost,A_minus_B,46.346875000000004,52.36562500000001,50.35208333333333,49.68819444444444,3.0638046989352308,42.07728165009534,57.299107238793546,SECONDARY,SECONDARY_NOT_CLASSIFIED
online_acc_task24_pp_cost,C_minus_D,-8.584375,-7.479166666666666,-9.608333333333336,-8.557291666666666,1.0648416801663279,-11.202505041510905,-5.912078291822427,SECONDARY,SECONDARY_NOT_CLASSIFIED
online_acc_task24_pp_cost,response_interaction,-54.931250000000006,-59.84479166666667,-59.96041666666667,-58.24548611111112,2.8707948438195503,-65.37693584560986,-51.114036376612376,SECONDARY,SECONDARY_NOT_CLASSIFIED
online_acc_task24_pp_cost,AF_minus_BF,12.185416666666665,15.471874999999999,14.547916666666666,14.068402777777777,1.6948900469977508,9.858062494602034,18.27874306095352,SECONDARY,SECONDARY_NOT_CLASSIFIED
online_acc_task24_pp_cost,A_minus_C,8.998958333333334,7.742708333333333,10.162500000000001,8.968055555555557,1.210191788012607,5.96177249638982,11.974338614721294,SECONDARY,SECONDARY_NOT_CLASSIFIED
online_acc_task24_pp_cost,B_minus_D,-45.93229166666667,-52.10208333333334,-49.797916666666666,-49.277430555555554,3.1176532274151403,-57.02211051022889,-41.53275060088222,SECONDARY,SECONDARY_NOT_CLASSIFIED
online_acc_task24_pp_cost,A_minus_D,0.41458333333333464,0.2635416666666668,0.5541666666666654,0.41076388888888893,0.14535014197842377,0.04969411977844268,0.7718336579993352,SECONDARY,SECONDARY_NOT_CLASSIFIED
online_ce_task25,A_minus_B,0.9423854991073408,1.0469207218438386,1.0238311384345093,1.0043791197952296,0.05491528903683804,0.8679619793420205,1.1407962602484387,SECONDARY,SECONDARY_NOT_CLASSIFIED
