arm,cond,seed,slot,lr,task,iv,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,hit99,hit999,correct_at_hit_plus_500,hit_plus_500_observed,min_correct_after_hit,switch_step,pin_step,pf_disp_l1,pf_disp_l2,pf_disp_l3,pf_P_same,pf_mv_same,pf_mv_restored
LR,std,0,0,0.001,11,none,0.9842833333,1,1,0,0,-4.78240633,26.11039925,-14.20493221,0.4787501097,77.84425645,0,0,-31.44523239,22.522995,-46.81547546,0.1359999627,69.61501286,7.302719116,1.382152319,1.568347573,1400,2000,1200,1,1200,2500,2500,0.02604338461,0.2060724906,0.3435054333,0,1,1
LR,std,0,0,0.001,12,none,0.98355,1,1,0,0,-4.209483147,25.82888794,-14.15822315,0.4840001166,77.86932179,0,0,-32.99895477,21.16405678,-48.82228088,0.1299999505,69.28406663,7.504822254,1.372267246,1.614012957,1500,1900,1200,1,1200,2400,2400,0.03760994463,0.2843004078,0.4928223044,0,1,1
LR,std,0,0,0.001,13,none,0.9843270833,1,1,0,0,-5.370686531,26.44757271,-13.92189503,0.4780001044,78.5054716,0,0,-32.81282043,22.13970757,-49.68319321,0.126249969,67.71916626,7.66285181,1.377162218,1.677891612,1500,1800,1200,1,1200,2300,2300,0.04753514087,0.3492448339,0.5609371218,0,1,1
LR,std,0,0,0.001,14,none,0.9835083333,1,1,0,0,-5.468716621,27.06931305,-13.61434364,0.4682501256,79.19199922,0,0,-34.04837799,22.50456619,-45.33443069,0.1277499497,68.28392806,7.857552528,1.352726698,1.705842733,1600,1900,1200,1,1200,2400,2400,0.04311808157,0.3499540018,0.5332553455,0,1,1
LR,std,0,0,0.001,15,none,0.9842916667,1,1,0,0,-5.42079401,25.67337799,-14.34305,0.4652501047,79.64241489,0,0,-33.40710831,22.79811668,-45.64728165,0.1277499646,66.83790105,7.974312782,1.364468455,1.739170074,1500,1900,1200,1,1198,2400,2400,0.04217091347,0.2934150899,0.4359717139,0,1,1
LR,std,0,0,0.001,16,none,0.9850625,1,1,0,0,-5.305316925,25.75455284,-11.72549343,0.4622500837,80.11279409,0,0,-34.32257462,21.61468506,-47.1779747,0.1172499657,65.21039941,8.121797562,1.367367387,1.809459209,1500,2000,1200,1,1200,2500,2500,0.03959296004,0.2897566771,0.4263729164,0,1,1
LR,std,0,0,0.001,17,none,0.98530625,1,1,0,0,-6.074223995,26.18936157,-14.74591064,0.4592500925,80.46999602,0,0,-32.74888992,21.99053574,-42.60904694,0.1224999651,65.63975222,8.260251045,1.349641085,1.822561741,1400,1800,1200,1,1200,2300,2300,0.04521200511,0.330457646,0.4255818982,0,1,1
LR,std,0,0,0.001,18,none,0.9845916667,1,1,0,0,-6.23039341,25.93183517,-13.51661968,0.4585001171,80.84096888,0,0,-33.87158203,22.44270134,-47.68061829,0.1224999502,63.79961312,8.456311226,1.336097598,1.857426167,1400,1900,1200,1,1199,2400,2400,0.04118261679,0.3491902523,0.4278297086,0,1,1
LR,std,0,0,0.001,19,none,0.9844979167,1,1,0,0,-6.489071369,26.16571045,-14.92259121,0.4540001154,80.77963458,0,0,-32.79680252,21.8634758,-46.63074112,0.1224999502,65.4093748,8.595101357,1.343369484,1.887708664,1400,1800,1200,1,1196,2300,2300,0.05120121686,0.4135138652,0.4657765746,0,1,1
LR,std,0,0,0.001,20,none,0.98516875,1,1,0,0,-6.339305401,27.14466286,-15.30960655,0.4592500925,80.8874827,0,0,-34.28905487,22.42986107,-44.70420074,0.1217499599,65.31137879,8.677330017,1.326690197,1.926905632,1500,1700,1200,1,1199,2200,2200,0.06455287108,0.4962907168,0.5673617422,0,1,1
LR,std,0,0,0.001,21,none,0.9842875,1,1,0,0,-6.48431921,26.71639061,-16.71999741,0.4562501013,81.27135809,0,0,-31.13491631,21.78921127,-44.50825119,0.131499961,67.83107704,8.795827866,1.312404275,1.956546783,1500,1900,1200,1,1200,2400,2400,0.04597936043,0.3437397655,0.34774043,0,1,1
LR,std,0,0,0.001,22,none,0.98388125,1,1,0,0,-7.243919373,26.70650482,-14.13800812,0.4390000999,81.00457639,0,0,-31.37233734,21.70026398,-41.52986526,0.1217499599,65.17510577,8.906979561,1.314646363,1.983635068,1500,1800,1200,1,1199,2300,2300,0.05057570939,0.4478923883,0.449292813,0,1,1
LR,std,0,0,0.001,23,none,0.98469375,1,1,0,0,-7.1598382,26.32508278,-17.22176743,0.4502500892,81.92351995,0,0,-30.24660301,21.272686,-40.53086853,0.1262499541,67.94141218,8.974290848,1.319198728,2.020251036,1400,1700,1200,1,1200,2200,2200,0.05536305726,0.480793148,0.4627769652,0,1,1
LR,std,0,0,0.001,24,none,0.9839166667,1,1,0,0,-7.574572086,27.12312508,-15.72785187,0.4435000718,80.71125677,0,0,-34.76961517,21.36661911,-45.46529007,0.116499953,63.90871928,9.154903412,1.327528119,2.066768646,1500,2000,1200,1,1200,2500,2500,0.05141009107,0.4328088099,0.4438867523,0,1,1
LR,std,0,0,0.001,25,none,0.9857125,1,1,0,0,-6.730177402,26.77657127,-18.03726196,0.4427500963,81.64067201,0,0,-33.0206871,20.98863602,-45.44592285,0.1164999679,64.13662522,9.185936928,1.314043641,2.088594437,1400,1600,1200,1,1198,2100,2100,0.07192721327,0.5738945154,0.5568065847,0,1,1
LR,std,0,0,0.001,26,none,0.9845104167,1,1,0,0,-7.516914368,27.20645905,-16.17597961,0.4420000911,81.33863829,0,0,-33.18042374,21.0488472,-43.21328354,0.117999956,64.13527957,9.306586266,1.292901993,2.110033512,1400,1800,1200,1,1200,2300,2300,0.0545188468,0.4564189432,0.4221819409,0,1,1
LR,std,0,0,0.001,27,none,0.985325,1,1,0,0,-7.688286304,26.42551422,-16.16479874,0.4360000789,82.02865253,0,0,-32.55149078,20.78436852,-42.5463829,0.1194999591,64.6501918,9.383752823,1.307625175,2.156329393,1500,1700,1200,1,1200,2200,2200,0.06044819044,0.5189218388,0.4439666511,0,1,1
LR,std,0,0,0.001,28,none,0.9854708333,1,1,0,0,-7.946832657,26.55683708,-19.07232094,0.4337501228,82.06711945,0,0,-32.2286644,21.00400543,-43.92935181,0.1187499538,63.84068553,9.520642281,1.301797986,2.208338976,1400,1700,1200,1,1200,2200,2200,0.06607845565,0.5436063639,0.4923663247,0,1,1
LR,std,0,0,0.001,29,none,0.9859729167,1,1,0,0,-8.294610977,27.43644333,-17.46838951,0.430750072,81.36631768,0,0,-33.76414871,21.60495758,-45.35424423,0.1209999621,62.3299789,9.598497391,1.295070052,2.222978354,1400,1700,1200,1,1200,2200,2200,0.0639524306,0.5321790523,0.450510727,0,1,1
LR,std,0,0,0.001,30,none,0.98545625,1,1,0,0,-8.07678318,26.78746796,-18.74804497,0.4375001192,82.2471779,0,0,-31.90795708,20.17090225,-50.11141586,0.1157499626,63.33925079,9.683018684,1.280613542,2.281458616,1400,1800,1200,1,1200,2300,2300,0.05612358372,0.4951917331,0.3889815556,0,1,1
LR,std,0,0,0.001,31,none,0.98471875,1,1,0,0,-8.519824028,27.30455971,-17.81579399,0.4307501316,81.69803192,0,0,-32.28727341,22.08223534,-44.85157776,0.1172499657,62.54338983,9.728725433,1.278657436,2.243686199,1400,2000,1200,1,1200,2500,2500,0.03813361706,0.372184361,0.2867595024,0,1,1
LR,std,0,0,0.001,32,none,0.98403125,1,1,0,0,-8.447104454,26.88998222,-18.43152618,0.4292501509,82.57929097,0,0,-31.73349762,20.00665855,-41.34124374,0.1187499538,63.94407605,9.837727547,1.272215843,2.251564026,1600,1900,1200,1,1200,2400,2400,0.05140573897,0.4682305195,0.3690130976,0,1,1
LR,std,0,0,0.001,33,none,0.9844229167,1,1,0,0,-9.093461037,26.89331818,-18.97460747,0.4240001142,82.74812612,0,0,-30.71017265,20.62109947,-41.37620544,0.1217499599,64.77587572,9.900054932,1.273478508,2.265305281,1600,1800,1200,1,1200,2300,2300,0.06604193507,0.5738385343,0.4301898539,0,1,1
LR,std,0,0,0.001,34,none,0.98434375,1,1,0,0,-9.106883049,27.19303894,-18.866045,0.4255001247,82.21168561,0,0,-32.25188828,20.84445,-44.61862183,0.1194999591,62.34461591,9.990432739,1.278084993,2.309576273,1400,1700,1200,1,1199,2200,2200,0.07974823906,0.6515799343,0.4872718102,0,1,1
LR,std,0,0,0.001,35,none,0.9841083333,1,1,0,0,-8.675954819,26.98219681,-18.56365204,0.4292500913,82.77348679,0,0,-31.15589905,20.22188568,-45.57660294,0.117999956,62.04493679,10.07297134,1.266022086,2.340499163,1500,1800,1200,1,1199,2300,2300,0.05786939123,0.5170925923,0.3688939511,0,1,1
LR,std,0,0,0.001,36,none,0.9841916667,1,1,0,0,-9.570716858,27.92472458,-19.35979843,0.4247501194,82.27458149,0,0,-32.19524002,20.56830978,-44.66553497,0.1149999648,60.51068249,10.15470982,1.277873397,2.394135714,1400,1600,1200,1,1198,2100,2100,0.08968488086,0.7540127639,0.5426322242,0,1,1
LR,std,0,0,0.001,37,none,0.98468125,1,1,0,0,-9.968232155,27.87159157,-21.07862663,0.4172500968,81.60905319,0,0,-31.75343513,21.23372459,-42.4446106,0.119499974,61.21198728,10.25699711,1.248001099,2.396517277,1500,1900,1200,1,1200,2400,2400,0.05374273167,0.5126697133,0.351507021,0,1,1
LR,std,0,0,0.001,38,none,0.9839145833,1,1,0,0,-9.935170174,27.2339859,-20.45129204,0.4165000618,82.61659953,0,0,-30.9173317,20.50329781,-40.06383514,0.1194999442,63.50293705,10.32153416,1.252470136,2.374522924,1600,2000,1200,1,1200,2500,2500,0.04758551392,0.4272816814,0.285235566,0,1,1
LR,std,0,0,0.001,39,none,0.9848791667,1,1,0,0,-9.856972694,27.13305473,-20.86519241,0.4127500951,83.00611904,0,0,-29.9941349,20.46377945,-39.96058273,0.1232499629,64.05949048,10.40402317,1.244527817,2.396242619,1400,1800,1200,1,1199,2300,2300,0.05775872498,0.5296450432,0.3607265781,0,1,1
LR,std,0,0,0.001,40,none,0.9836854167,1,1,0,0,-10.0760498,27.71029282,-19.07476234,0.4097501338,83.11007534,0,0,-31.42568779,20.17907524,-42.44693375,0.1134999618,61.68779533,10.5060997,1.246930599,2.370142937,1500,1900,1200,1,1199,2400,2400,0.05758759157,0.5199543083,0.35937874,0,1,1
LR,std,0,0,0.001,41,none,0.9856208333,1,1,0,0,-10.53458118,27.8580513,-18.71724892,0.4120000899,83.22700155,0,0,-30.61972809,20.31417465,-40.08081436,0.1194999591,62.94379143,10.57150173,1.253184795,2.391784668,1400,1800,1200,1,1200,2300,2300,0.06003096948,0.5379249161,0.3583505618,0,1,1
LR,std,0,0,0.001,42,none,0.9846291667,1,1,0,0,-9.873052597,27.91927528,-18.5696907,0.4187501073,83.37171489,0,0,-30.80883789,20.49008179,-39.95476913,0.1172499657,62.33036472,10.66066265,1.256412864,2.400068521,1500,2000,1200,1,1200,2500,2500,0.04195059299,0.4098059333,0.2781812382,0,1,1
LR,std,0,0,0.001,43,none,0.9851895833,1,1,0,0,-10.44460964,28.53468513,-20.70407295,0.4180001318,83.03454808,0,0,-31.84771538,21.11842537,-42.86445999,0.1172499657,61.19415994,10.71673393,1.26344049,2.393952608,1500,1800,1200,1,1199,2300,2300,0.05338426107,0.5034623239,0.3538934172,0,1,1
LR,std,0,0,0.001,44,none,0.9842854167,1,1,0,0,-9.835077286,28.28470993,-18.57839775,0.4142501056,82.74306789,0,0,-33.23507309,20.53561974,-44.5937767,0.1112499535,57.86002329,10.81289196,1.255187869,2.421934366,1500,1900,1200,1,1199,2400,2400,0.05058512096,0.50684878,0.3665031077,0,1,1
LR,std,0,0,0.001,45,none,0.98505625,1,1,0,0,-10.47023296,28.17970085,-21.85120773,0.4075000882,83.07254093,0,0,-30.35933685,20.72641373,-44.89685822,0.1149999648,61.74509562,10.8889389,1.243187189,2.425639153,1500,1700,1200,1,1198,2200,2200,0.07438680451,0.6204093747,0.421670826,0,1,1
LR,std,0,0,0.001,46,none,0.9849833333,1,1,0,0,-10.54818058,28.16596985,-20.75583076,0.4127500951,83.09382578,0,0,-31.64149094,20.4105072,-43.77203369,0.1142499596,60.38160159,10.93362522,1.23852098,2.440388918,1500,1800,1200,1,1200,2300,2300,0.06167138376,0.5642051251,0.3904553023,0,1,1
LR,std,0,0,0.001,47,none,0.9849875,1,1,0,0,-10.63113976,27.52160454,-20.39498138,0.4060001075,83.40922064,0,0,-29.99884796,20.3441124,-39.47168732,0.1164999679,60.42527564,10.98000336,1.223997951,2.460931778,1400,1600,1200,1,1200,2100,2100,0.07428876787,0.6715779797,0.4340465357,0,1,1
LR,std,0,0,0.001,48,none,0.9853145833,1,1,0,0,-10.80041599,27.93203545,-21.13905716,0.4060001075,83.28303682,0,0,-29.91219139,19.90465927,-42.26817322,0.116499953,61.24995129,11.05690861,1.245191932,2.48138833,1500,1700,1200,1,1198,2200,2200,0.07711085624,0.6518813453,0.3925473445,0,1,1
LR,std,0,0,0.001,49,none,0.9855979167,1,1,0,0,-11.08621979,28.14644814,-21.03482819,0.4007500708,83.31684277,0,0,-30.40095711,19.69389153,-43.95661926,0.1149999499,60.73220715,11.15563011,1.2456038,2.490168095,1500,1800,1200,1,1199,2300,2300,0.06590533764,0.5535405856,0.331928423,0,1,1
LR,std,0,0,0.001,50,none,0.9852125,1,1,0,0,-11.51962948,28.49147224,-19.93895149,0.4000000656,82.73067975,0,0,-29.58388329,20.86146355,-39.33037186,0.126249969,63.60270261,11.16160297,1.224614859,2.483939648,1500,1700,1200,1,1200,2200,2200,0.05446816996,0.5250346394,0.3084820337,0,1,1
LR,std,1,1,0.001,1,none,0.98424375,1,1,0,0,-0.8958341479,11.90581894,-6.049120426,0.517750144,71.77164834,0,0,-1.133991718,7.379890919,-7.749671459,0.4862501025,70.85914935,2.554438591,0.818173945,1.08972466,1500,1600,1200,1,1200,2100,2100,0.01129596447,0.07204151987,0.1343497825,0,1,1
LR,std,1,1,0.001,2,none,0.9819083333,1,1,0,0,-2.723652363,18.28457642,-8.290454865,0.4915001094,73.11798562,0,0,-10.46056843,12.7336731,-20.39757919,0.2642500401,80.5785856,3.790486336,1.021738172,1.25902164,1600,2500,1200,1,1200,3000,3000,0.005225101537,0.04763707106,0.04506564228,0,1,1
LR,std,1,1,0.001,3,none,0.9817375,1,1,0,0,-2.538199425,20.07950974,-8.99788475,0.4967500865,74.46234427,0,0,-14.6856575,15.55181313,-24.96258545,0.2395000011,79.88195558,4.518480301,1.114710212,1.308511376,1800,2100,1200,1,1199,2600,2600,0.01178150968,0.1070107237,0.1519059797,0,1,1
LR,std,1,1,0.001,4,none,0.9820645833,1,1,0,0,-3.499411821,22.27977753,-9.936333656,0.4960000813,74.1973179,0,0,-19.74797249,16.67414284,-35.99264526,0.1952499747,75.65411641,5.013747692,1.204766393,1.350046635,1500,1900,1200,1,1200,2400,2400,0.01819962435,0.1441901255,0.2406638238,0,1,1
LR,std,1,1,0.001,5,none,0.98280625,1,1,0,0,-3.235401154,22.08729172,-9.551496506,0.498250097,75.3606799,0,0,-24.17545319,17.52142715,-37.77608109,0.1494999528,71.92009533,5.425746441,1.267742038,1.441642046,1500,1800,1200,1,1200,2300,2300,0.02665379285,0.1978413559,0.3344717533,0,1,1
LR,std,1,1,0.001,6,none,0.9839145833,1,1,0,0,-3.227556705,24.02781677,-12.39925957,0.4922500849,76.75235399,0,0,-25.1867485,17.96073914,-36.9957428,0.1599999517,74.18271503,5.779634476,1.297086,1.494003415,1500,1600,1200,1,1200,2100,2100,0.04675440502,0.3106455951,0.5018529394,0,1,1
LR,std,1,1,0.001,7,none,0.9831854167,1,1,0,0,-4.224832058,23.71380234,-11.51969242,0.4757501483,77.026886,0,0,-27.17335701,18.86964226,-39.99713135,0.1419999599,71.00248168,6.06696701,1.325355053,1.560264468,1600,1800,1200,1,1199,2300,2300,0.04846899876,0.3113987429,0.4406200769,0,1,1
LR,std,1,1,0.001,8,none,0.9837979167,1,1,0,0,-4.33882761,24.4627285,-12.06114674,0.4802500606,77.39066787,0,0,-29.62727928,19.54700089,-42.28414154,0.1359999478,68.63743507,6.298615932,1.325509667,1.596372008,1600,1700,1200,1,1199,2200,2200,0.08369604929,0.3812216742,0.5007769014,0,1,1
LR,std,1,1,0.001,9,none,0.98396875,1,1,0,0,-5.060227394,23.61728096,-12.29476929,0.4682500958,78.85457138,0,0,-28.06928062,19.27998161,-38.83869553,0.1344999671,69.48590718,6.566791534,1.326624393,1.665344357,1400,1700,1200,1,1200,2200,2200,0.04931575427,0.3380412617,0.4810820823,0,1,1
LR,std,1,1,0.001,10,none,0.9843583333,1,1,0,0,-4.79300642,24.43900871,-13.02424717,0.4727500975,78.57019158,0,0,-28.24496841,18.7520237,-41.42249298,0.1322499663,69.79346064,6.745991707,1.324749231,1.702967048,1600,1800,1200,1,1199,2300,2300,0.04392013106,0.3130767188,0.4208889783,0,1,1
LR,std,1,1,0.001,11,none,0.9849916667,1,1,0,0,-5.475338936,24.88549995,-14.43918037,0.4615001082,79.36463479,0,0,-27.95587349,19.34232521,-41.24140167,0.1322499663,69.01896912,6.955628872,1.324281812,1.751891851,1400,1700,1200,1,1200,2200,2200,0.05182112262,0.3618272971,0.5101821839,0,1,1
LR,std,1,1,0.001,12,none,0.9850833333,1,1,0,0,-6.009180069,25.37025642,-14.08363628,0.4577501416,79.12343641,0,0,-29.29232788,20.0116024,-43.94754791,0.1292499602,68.8697697,7.127678394,1.325792551,1.774411798,1400,1700,1200,1,1200,2200,2200,0.04556916044,0.3408635688,0.445369287,0,1,1
LR,std,1,1,0.001,13,none,0.984125,1,1,0,0,-6.503340721,25.19841766,-15.59777737,0.4570001364,78.9915028,0,0,-30.06128693,19.72570229,-43.43825531,0.1269999593,66.37013765,7.311866283,1.31562829,1.819810748,1500,1900,1200,1,1199,2400,2400,0.04040320144,0.3275035559,0.4176344757,0,1,1
LR,std,1,1,0.001,14,none,0.9851958333,1,1,0,0,-6.012964249,25.71443176,-16.30259895,0.4585000575,79.13181118,0,0,-32.05735016,19.90384293,-43.67536163,0.1164999679,63.41876727,7.545440197,1.314727426,1.873846292,1500,1800,1200,1,1200,2300,2300,0.04806213762,0.349826072,0.4717844596,0,1,1
LR,std,1,1,0.001,15,none,0.9852770833,1,1,0,0,-6.282739639,25.7182045,-15.64620113,0.4592500925,79.88359065,0,0,-31.59084129,19.90991592,-44.8274765,0.1202499643,65.1669795,7.620265961,1.309673786,1.912344694,1500,1600,1200,1,1200,2100,2100,0.06153040699,0.4698583495,0.5843186569,0,1,1
LR,std,1,1,0.001,16,none,0.9854625,1,1,0,0,-6.474061966,26.05569839,-16.61885834,0.4600001276,79.71802776,0,0,-30.8450985,20.38443756,-42.73614883,0.124749966,65.9670005,7.771421909,1.299301982,1.969219327,1300,1500,1200,1,1200,2000,2000,0.07412175461,0.5551886258,0.5909740999,0,1,1
LR,std,1,1,0.001,17,none,0.98545625,1,1,0,0,-6.848460674,26.17417717,-17.86623573,0.4517500997,79.65219484,0,0,-32.61930847,19.61044312,-46.41744232,0.112749964,61.28229406,7.908969879,1.293591619,2.06441474,1400,1500,1200,1,1199,2000,2000,0.09120383314,0.6237412565,0.6774781942,0,1,1
LR,std,1,1,0.001,18,none,0.9851104167,1,1,0,0,-7.569319248,25.82600784,-18.35034752,0.4472500682,80.19296145,0,0,-31.37637711,19.19517899,-43.63258362,0.1127499565,60.26635999,7.995391846,1.278717875,2.09798336,1400,1700,1200,1,1200,2200,2200,0.0667259976,0.5045644889,0.523003697,0,1,1
LR,std,1,1,0.001,19,none,0.9848291667,1,1,0,0,-7.506222725,25.04873466,-18.93355751,0.4397500753,81.17878146,0,0,-29.54491043,18.89293861,-40.07909012,0.1202499643,63.85160118,8.079342842,1.273049593,2.143855095,1300,1500,1200,1,1199,2000,2000,0.08399858049,0.6423909577,0.5880380676,0,1,1
LR,std,1,1,0.001,20,none,0.9846208333,1,1,0,0,-7.347294331,25.27972794,-19.01805878,0.4450001121,81.34016185,0,0,-29.81667709,18.7575531,-43.21911621,0.1172499657,62.15653393,8.221592903,1.283144593,2.183488369,1500,1600,1200,1,1200,2100,2100,0.07074464495,0.5732594408,0.4897798671,0,1,1
LR,std,1,1,0.001,21,none,0.9842708333,1,1,0,0,-7.6595788,26.2455349,-17.11184692,0.4435000718,80.66222567,0,0,-32.34156418,19.23659706,-43.17509842,0.1089999676,58.86022954,8.314892769,1.277126908,2.245818377,1500,1800,1200,1,1199,2300,2300,0.06561644391,0.513360903,0.4416447247,0,1,1
LR,std,1,1,0.001,22,none,0.9842583333,1,1,0,0,-8.190494537,25.73760796,-16.94254303,0.4375001192,81.77089941,0,0,-29.65749359,18.70973778,-40.43656158,0.1187499538,63.09970411,8.438866615,1.273254037,2.25225544,1500,1600,1200,1,1198,2100,2100,0.08074000157,0.6290241897,0.479548608,0,1,1
LR,std,1,1,0.001,23,none,0.9853125,1,1,0,0,-7.787831306,25.07121277,-17.4185257,0.4337501228,81.70076633,0,0,-28.92511559,18.07943344,-42.2791481,0.117999956,63.02771787,8.566397667,1.279028416,2.289424896,1400,1700,1200,1,1200,2200,2200,0.06975727955,0.5488682586,0.4122556571,0,1,1
LR,std,1,1,0.001,24,none,0.985525,1,1,0,0,-8.138040543,26.26399231,-19.21600914,0.4307501316,81.43038392,0,0,-29.7733593,19.03652191,-39.91138077,0.1164999679,61.72224068,8.680480003,1.256543159,2.323891401,1500,1600,1200,1,1200,2100,2100,0.08260999939,0.6394024474,0.4832086245,0,1,1
LR,std,1,1,0.001,25,none,0.9846666667,1,1,0,0,-9.044903755,26.04745674,-19.52684593,0.423250109,81.02324812,0,0,-29.82686234,18.90364647,-41.84345627,0.1157499626,59.74295513,8.760922432,1.248214126,2.379698277,1500,1600,1200,1,1199,2100,2100,0.1099279586,0.7745268523,0.5916844193,0,1,1
LR,std,1,1,0.001,26,none,0.98521875,1,1,0,0,-9.360254288,25.50027275,-20.1492157,0.4247501194,81.00587988,0,0,-29.84560585,18.38866425,-39.4568634,0.112749964,60.30564707,8.852678299,1.240169883,2.404160261,1400,1500,1200,1,1200,2000,2000,0.1000183126,0.7555898768,0.526780688,0,1,1
LR,std,1,1,0.001,27,none,0.9848625,1,1,0,0,-9.845257759,25.88307381,-19.44314575,0.418000102,81.34806974,0,0,-28.71069717,19.23163795,-37.70877838,0.1209999621,63.37801762,8.947013855,1.231378078,2.417121172,1600,1800,1200,1,1200,2300,2300,0.06447810716,0.5230353633,0.3314818861,0,1,1
LR,std,1,1,0.001,28,none,0.98483125,1,1,0,0,-9.35897541,26.27106094,-20.34894562,0.4195001423,81.5461851,0,0,-29.19984818,19.41311646,-39.71982574,0.1172499657,61.99929361,9.064466476,1.229251266,2.437727451,1400,1700,1200,1,1199,2200,2200,0.06916797298,0.5721658121,0.4124462131,0,1,1
LR,std,1,1,0.001,29,none,0.9849854167,1,1,0,0,-9.446689606,27.16711426,-20.17135048,0.4277501106,81.34587886,0,0,-29.82683945,19.95824242,-41.10831833,0.117999956,60.4011846,9.173695564,1.230086565,2.438487291,1500,1700,1200,1,1196,2200,2200,0.06074413451,0.5330282695,0.3535458465,0,1,1
LR,std,1,1,0.001,30,none,0.9857895833,1,1,0,0,-9.907818794,27.42055893,-19.55918312,0.4135001004,81.70788582,0,0,-28.82395935,18.11361122,-38.17774963,0.117999956,62.54584606,9.261724472,1.230687499,2.449539661,1300,1600,1200,1,1199,2100,2100,0.07830550713,0.6801854336,0.4440406757,0,1,1
LR,std,1,1,0.001,31,none,0.9848083333,1,1,0,0,-10.468297,27.44602776,-21.74239731,0.4120000899,81.31028092,0,0,-28.19024849,19.71388435,-37.27939987,0.1224999502,62.9183014,9.346652985,1.218493581,2.443953514,1500,1700,1200,1,1200,2200,2200,0.05848543039,0.5207136774,0.3240346083,0,1,1
