act,arm,lam,lr,seed,task,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,reg_loss,wt_q10_l1,wt_med_l1,wt_q90_l1,wt_max_l1,wt_ratio0_med_l1,rowmean_abs_med_l1,b_med_l1,exceed_t1_frac_l1,exceed_2x0_frac_l1,bind_frac_l1,proj_rows_l1,proj_removed_l1,wt_q10_l2,wt_med_l2,wt_q90_l2,wt_max_l2,wt_ratio0_med_l2,rowmean_abs_med_l2,b_med_l2,exceed_t1_frac_l2,exceed_2x0_frac_l2,bind_frac_l2,proj_rows_l2,proj_removed_l2
R,ref,0,0.001,2,1,0.9698604167,1,1,0.1099999994,0.1099999994,-0.5360015631,1.607099533,-4.263268471,0.3625000119,70.80839211,0.02999999933,0.02999999933,1.329804063,1.555370688,-2.249938488,0.8050000072,44.81199927,3.899056673,1.971784711,3.185367823,0,0.6179961451,3.898479042,4.241408224,5.158576926,6.780608648,0.005899360665,-0.004994466668,0,0.89,nan,nan,nan,1.817304591,1.944096016,2.092340266,3.154763976,3.383269691,0.03034977081,0.04855360277,0,0.97,nan,nan,nan
R,ref,0,0.001,2,2,0.9093583333,0.9950000048,0.9950000048,0.3899999857,0.3899999857,-4.694148064,2.877188683,-7.952912807,0.02916666679,47.2535485,0,0,-0.4635942578,2.660788536,-3.621754885,0.4149999917,66.82321679,5.343154907,3.182140589,8.542117119,0,0.6179961451,5.353370095,7.34353559,9.527671495,9.22446748,0.0151031053,-0.04495667294,0.78,0.89,nan,nan,nan,2.743785495,3.157864676,3.606388878,4.29066808,5.440516717,0.03075550285,-0.2348010764,1,1,nan,nan,nan
R,ref,0,0.001,2,3,0.48346875,0.6083333492,0.6083333492,0.4399999976,0.4399999976,-7.131149292,3.534950733,-12.55869675,0.0008333333535,34.71424454,0,0,-2.023387432,2.270229101,-15.08498573,0.1066666692,52.89464327,5.906468868,3.734708309,13.01198578,0,0.6179961451,5.87745463,8.24150879,16.72776187,10.01612103,0.02241881336,-0.08241027966,0.78,0.89,nan,nan,nan,3.092712567,3.702675833,4.643941304,7.256401379,6.541546691,0.03885982708,-0.6196425557,1,1,nan,nan,nan
R,ref,0,0.001,2,4,0.2605333333,0.3400000036,0.3400000036,0.6200000048,0.6200000048,-10.15272427,3.966720343,-16.5235424,0,15.72220658,0.01999999955,0.01999999955,-3.457060575,2.054909229,-27.5926075,0.01916666701,30.26223793,6.22562027,3.84022975,14.54389095,0,0.6179961451,6.113148959,8.498170964,20.86583139,10.54131315,0.02649684562,-0.1042567007,0.78,0.89,nan,nan,nan,3.169510206,3.754789098,5.015721502,8.389537226,6.688024598,0.04079037025,-0.7214015126,1,1,nan,nan,nan
R,ref,0,0.001,2,5,0.2018291667,0.2216666639,0.2216666639,0.7699999809,0.7699999809,-10.66219711,4.165346146,-20.53737068,0,6.681272722,0.07999999821,0.07999999821,-4.602725983,1.986920834,-38.73342133,0.007499999832,16.706488,6.22562027,3.880222559,15.55201912,0,0.6179961451,6.108666648,8.626952557,26.21742582,10.50599907,0.03175209302,-0.1244275346,0.78,0.89,nan,nan,nan,3.171072433,3.815533149,5.212151101,8.771925331,6.818457482,0.04526037748,-0.6684206426,1,1,nan,nan,nan
R,ref,0,0.001,2,6,0.1718541667,0.2283333391,0.2283333391,0.8700000048,0.8700000048,-11.52298832,4.198540211,-21.45983505,0,3.264953748,0.1199999973,0.1199999973,-5.012603283,2.029109955,-43.76303864,0.003333333414,11.00606382,6.22562027,3.970933437,17.86783791,0,0.6179961451,6.108666648,8.666796209,29.16979155,10.50599907,0.03297360652,-0.1290902346,0.78,0.89,nan,nan,nan,3.158364509,3.949824378,5.471317054,9.094018353,6.968669535,0.04481510855,-0.6005575359,1,1,nan,nan,nan
R,ref,0,0.001,2,7,0.1748541667,0.210833326,0.210833326,0.9300000072,0.9300000072,-11.01856422,4.199520588,-21.45983505,0,2.414596112,0.3300000131,0.3300000131,-5.202667713,2.186823368,-45.65621567,0.001666666707,8.530104483,6.22562027,3.971297026,18.16256714,0,0.6179961451,6.108666648,8.66635648,34.85257134,10.50599907,0.03355761791,-0.1290902346,0.78,0.89,nan,nan,nan,3.149452128,3.966589942,5.371158044,9.047134528,7.047778021,0.04519203681,-0.6565308869,1,1,nan,nan,nan
R,ref,0,0.001,2,8,0.1681979167,0.2049999982,0.2049999982,0.9499999881,0.9499999881,-11.7671032,4.324781418,-21.45983505,0,1.705520756,0.4300000072,0.4300000072,-5.902882099,2.646284342,-47.48290253,0.0008333333535,7.098941608,6.22562027,4.02271986,18.53041649,0,0.6179961451,6.108666648,8.669705233,36.72092088,10.50599907,0.03549560627,-0.1290902346,0.78,0.89,nan,nan,nan,3.149452128,3.969898884,5.486498105,8.828578339,7.106064291,0.04560347544,-0.6542396247,1,1,nan,nan,nan
R,ref,0,0.001,2,9,0.1527125,0.1850000024,0.1850000024,0.9599999785,0.9599999785,-11.7671032,4.324781418,-21.45983505,0,1.439711179,0.4699999988,0.4699999988,-6.936526775,2.896567822,-59.01745605,0.0008333333535,6.105566395,6.22562027,4.081538677,19.5888958,0,0.6179961451,6.108666648,8.66635648,39.44235873,10.50599907,0.03670374644,-0.1290902346,0.78,0.89,nan,nan,nan,3.149452128,3.977431034,5.7856001,8.366047976,7.216437027,0.04481678935,-0.6402484477,1,1,nan,nan,nan
R,ref,0,0.001,2,10,0.1636708333,0.1966666728,0.1966666728,0.9800000191,0.9800000191,-11.7671032,4.324781418,-23.15906525,0,1.191877942,0.5500000119,0.5500000119,-7.445960999,3.106738091,-63.49967957,0,4.43902079,6.22562027,4.127435684,20.54574966,0,0.6179961451,6.108666648,8.66635648,46.94048065,10.50599907,0.03670374644,-0.1290902346,0.78,0.89,nan,nan,nan,3.149452128,4.012001322,5.897187034,8.393971641,7.216437027,0.04484422191,-0.651183337,1,1,nan,nan,nan
