step,run_id,dead_frac,dup_frac,sat_frac,eff_rank,stable_rank,wcos_mean,sign_match_mean,sign_clone_frac,drift_sq_W,trC_W,snr_drift,eff_rank_W,top1_frac,stable_rank_W,stable_rank_W_alive,neg_gate_frac,eval_loss,b_mean_alive,b_mean_dead,b_std,b_min,beta_mean,beta_p10,beta_min,p_min,p_mean,dead_b_dominant_frac,dead_persist_frac,p_zero_frac,p_zero_persist_frac
0,B_w20_K10000_c0.0_lr0.01_cbp1e-4_s0,0,0,0,17.4324,12.9609,0.175462,0.502005,0,2.49316,140.752,0.0177131,15.8635,0.160226,6.24119,6.24119,0,2.48149,-0.00211498,nan,0.00625119,-0.0175319,-0.00140173,-0.00833494,-0.0124137,0.4895,0.500775,nan,nan,0,nan
0,B_w20_K10000_c0.0_lr0.01_cbp1e-4_s1,0,0,0,17.5813,13.4191,0.165634,0.496742,0,1.67981,103.328,0.0162571,16.2704,0.164404,6.08257,6.08257,0,1.69881,-0.00130982,nan,0.00688757,-0.017912,-0.00103893,-0.00647156,-0.0129975,0.4845,0.498075,nan,nan,0,nan
0,B_w20_K10000_c0.0_lr0.01_cbp1e-4_s2,0,0,0,17.1784,12.3976,0.182535,0.500752,0,1.18562,65.5856,0.0180774,15.9711,0.172148,5.80894,5.80894,0,1.36503,-0.000472684,nan,0.00624569,-0.0141045,-0.000111936,-0.00609807,-0.00919735,0.487,0.502075,nan,nan,0,nan
0,B_w20_K10000_c0.0_lr0.01_cbp1e-4_s3,0,0,0,17.368,12.3165,0.184816,0.493734,0,1.21125,71.901,0.0168461,15.9208,0.192764,5.18769,5.18769,0,1.53632,-0.00110099,nan,0.0140656,-0.026506,-0.000859968,-0.016086,-0.0228989,0.484,0.5016,nan,nan,0,nan
0,B_w20_K10000_c0.0_lr0.01_cbp1e-4_s4,0,0,0,17.3636,13.1115,0.171524,0.5198,0,2.74152,172.274,0.0159137,16.463,0.160138,6.24463,6.24463,0,4.5111,0.00121844,nan,0.00785511,-0.013601,0.000665598,-0.00526321,-0.0107854,0.4855,0.500175,nan,nan,0,nan
1000,B_w20_K10000_c0.0_lr0.01_cbp1e-4_s0,0,0,0.05,17.9947,13.1626,0.173554,0.49198,0,0.52921,37.3884,0.0141544,16.4812,0.168183,5.94591,5.94591,0,1.0354,-0.359785,nan,0.125696,-0.565226,-0.298522,-0.388826,-0.505283,0.304,0.385575,nan,nan,0,nan
1000,B_w20_K10000_c0.0_lr0.01_cbp1e-4_s1,0,0,0.05,18.1137,13.0359,0.158858,0.488221,0,0.196026,21.8574,0.00896841,16.7221,0.183049,5.46302,5.46302,0,0.600253,-0.426657,nan,0.1736,-0.907619,-0.348898,-0.463932,-0.505541,0.303,0.364575,nan,nan,0,nan
1000,B_w20_K10000_c0.0_lr0.01_cbp1e-4_s2,0,0,0.05,17.855,12.6011,0.181892,0.496241,0,0.443865,25.3659,0.0174985,16.5867,0.172787,5.78746,5.78746,0,1.08631,-0.372383,nan,0.151207,-0.527785,-0.312665,-0.436505,-0.46676,0.324,0.3804,nan,nan,0,nan
1000,B_w20_K10000_c0.0_lr0.01_cbp1e-4_s3,0,0,0.05,17.6795,11.4312,0.193582,0.495739,0,0.222683,21.5795,0.0103192,16.3066,0.192501,5.19478,5.19478,0,0.608042,-0.379659,nan,0.14028,-0.615716,-0.320025,-0.438161,-0.505855,0.314,0.374525,nan,nan,0,nan
1000,B_w20_K10000_c0.0_lr0.01_cbp1e-4_s4,0,0,0.05,17.7503,12.071,0.164475,0.496241,0,5.88376,299.59,0.0196393,16.9163,0.177229,5.64241,5.64241,0,3.22077,-0.447256,nan,0.177887,-0.741061,-0.361722,-0.555754,-0.635898,0.256,0.358275,nan,nan,0,nan
2000,B_w20_K10000_c0.0_lr0.01_cbp1e-4_s0,0,0,0.05,18.0901,12.3038,0.203787,0.498747,0,0.151011,14.3025,0.0105583,16.5401,0.233129,4.28948,4.28948,0,0.477264,-0.535439,nan,0.192168,-0.811756,-0.447239,-0.619587,-0.670155,0.2595,0.331025,nan,nan,0,nan
2000,B_w20_K10000_c0.0_lr0.01_cbp1e-4_s1,0,0,0.05,17.9211,11.9712,0.168617,0.492231,0,0.0603245,10.0214,0.00601959,16.5767,0.200893,4.97777,4.97777,0,0.403156,-0.608018,nan,0.218922,-1.1421,-0.529648,-0.702094,-0.872061,0.1895,0.3029,nan,nan,0,nan
2000,B_w20_K10000_c0.0_lr0.01_cbp1e-4_s2,0,0,0.05,18.0926,12.8933,0.171137,0.490476,0,0.0895989,7.45047,0.0120259,16.2599,0.161258,6.20125,6.20125,0,0.530973,-0.54188,nan,0.194,-0.794754,-0.498884,-0.672961,-0.788501,0.2185,0.313175,nan,nan,0,nan
2000,B_w20_K10000_c0.0_lr0.01_cbp1e-4_s3,0,0,0.05,17.3484,10.1647,0.191287,0.495739,0,0.239002,17.7735,0.0134471,15.8898,0.204001,4.90193,4.90193,0,0.627848,-0.586869,nan,0.235959,-1.16967,-0.538238,-0.739772,-1.1121,0.1405,0.299925,nan,nan,0,nan
2000,B_w20_K10000_c0.0_lr0.01_cbp1e-4_s4,0,0,0.05,17.7467,11.2393,0.182793,0.492481,0,0.160135,20.436,0.00783592,16.2215,0.236179,4.23408,4.23408,0,0.513921,-0.652865,nan,0.213739,-0.88196,-0.54218,-0.781836,-0.851495,0.1905,0.297475,nan,nan,0,nan
3000,B_w20_K10000_c0.0_lr0.01_cbp1e-4_s0,0,0,0.05,17.6164,10.8536,0.197117,0.492231,0,0.10522,14.1283,0.00744746,16.4207,0.229691,4.35368,4.35368,0,0.415535,-0.646929,nan,0.258762,-1.09494,-0.580176,-0.908072,-0.92815,0.1815,0.287025,nan,nan,0,nan
3000,B_w20_K10000_c0.0_lr0.01_cbp1e-4_s1,0,0,0.05,17.1481,9.93943,0.17446,0.498246,0,0.174084,15.5558,0.011191,15.9809,0.241522,4.14041,4.14041,0,0.55297,-0.685878,nan,0.287866,-1.29648,-0.593437,-0.862389,-1.11652,0.1285,0.284575,nan,nan,0,nan
3000,B_w20_K10000_c0.0_lr0.01_cbp1e-4_s2,0,0,0.05,17.6862,11.0317,0.18928,0.493985,0,0.0828276,6.10697,0.0135628,15.9232,0.185799,5.38215,5.38215,0,0.581451,-0.626572,nan,0.252765,-1.04804,-0.609562,-0.843287,-0.985175,0.1575,0.280625,nan,nan,0,nan
3000,B_w20_K10000_c0.0_lr0.01_cbp1e-4_s3,0,0,0.05,17.649,10.5725,0.187898,0.501253,0,0.101016,9.44913,0.0106905,16.1961,0.213938,4.67425,4.67425,0,0.637193,-0.762688,nan,0.318915,-1.33445,-0.671294,-0.963122,-1.17329,0.13,0.25965,nan,nan,0,nan
3000,B_w20_K10000_c0.0_lr0.01_cbp1e-4_s4,0,0,0.05,17.8264,11.867,0.193133,0.491228,0,0.11589,16.0595,0.00721629,16.3549,0.229496,4.35738,4.35738,0,0.471677,-0.706703,nan,0.270954,-1.10081,-0.580312,-0.775282,-0.889688,0.1925,0.2848,nan,nan,0,nan
4000,B_w20_K10000_c0.0_lr0.01_cbp1e-4_s0,0,0,0.05,17.3685,10.1113,0.182376,0.494236,0,0.217253,15.3661,0.0141384,15.8383,0.223181,4.48067,4.48067,0,0.74223,-0.713418,nan,0.294499,-1.20378,-0.657076,-0.992907,-1.14778,0.137,0.267275,nan,nan,0,nan
4000,B_w20_K10000_c0.0_lr0.01_cbp1e-4_s1,0,0,0.05,17.1501,9.28557,0.175252,0.492982,0,0.0289705,3.2,0.00905328,16.0053,0.250833,3.98672,3.98672,0,0.510823,-0.770956,nan,0.28093,-1.35898,-0.686259,-0.955848,-1.05188,0.142,0.25315,nan,nan,0,nan
4000,B_w20_K10000_c0.0_lr0.01_cbp1e-4_s2,0,0,0.05,17.2622,9.0885,0.200572,0.492732,0,0.174555,14.5329,0.0120111,16.0622,0.225049,4.44347,4.44347,0,0.582709,-0.684108,nan,0.292931,-1.33865,-0.669163,-0.948827,-1.06204,0.136,0.262025,nan,nan,0,nan
4000,B_w20_K10000_c0.0_lr0.01_cbp1e-4_s3,0,0,0.05,17.1553,9.51707,0.192345,0.501504,0,0.0603133,8.20425,0.00735147,15.9296,0.217246,4.60308,4.60308,0,0.472216,-0.805357,nan,0.377623,-1.55249,-0.701873,-1.11443,-1.25728,0.1105,0.25245,nan,nan,0,nan
4000,B_w20_K10000_c0.0_lr0.01_cbp1e-4_s4,0,0,0.05,17.736,11.741,0.209266,0.498496,0,0.112447,14.458,0.0077775,16.03,0.275006,3.63628,3.63628,0,0.506295,-0.777312,nan,0.315486,-1.23954,-0.63958,-0.877256,-1.11997,0.128,0.265375,nan,nan,0,nan
5000,B_w20_K10000_c0.0_lr0.01_cbp1e-4_s0,0,0,0.05,17.439,10.2647,0.203951,0.499248,0,0.0660974,9.87401,0.00669408,16.0148,0.288169,3.47018,3.47018,0,0.412438,-0.73955,nan,0.295194,-1.26441,-0.608416,-0.981754,-1.13395,0.129,0.2807,nan,nan,0,nan
5000,B_w20_K10000_c0.0_lr0.01_cbp1e-4_s1,0,0,0.05,17.2781,9.78113,0.207595,0.490226,0,0.0942963,11.7638,0.00801583,15.894,0.293959,3.40183,3.40183,0,0.420567,-0.824793,nan,0.329792,-1.36796,-0.705053,-1.01945,-1.11329,0.1375,0.251675,nan,nan,0,nan
5000,B_w20_K10000_c0.0_lr0.01_cbp1e-4_s2,0,0,0.05,16.9048,9.24057,0.189216,0.496491,0,0.241816,17.3035,0.0139749,15.7312,0.194485,5.14179,5.14179,0,0.62068,-0.711898,nan,0.297311,-1.36979,-0.691615,-1.0422,-1.23178,0.114,0.25255,nan,nan,0,nan
5000,B_w20_K10000_c0.0_lr0.01_cbp1e-4_s3,0,0,0.05,17.3108,10.8378,0.206691,0.5,0,0.14831,21.3063,0.00696086,15.8489,0.246279,4.06043,4.06043,0,0.58261,-0.794802,nan,0.384625,-1.44409,-0.671452,-1.00747,-1.08069,0.139,0.2614,nan,nan,0,nan
5000,B_w20_K10000_c0.0_lr0.01_cbp1e-4_s4,0,0,0.05,17.5084,10.6359,0.190137,0.493985,0,0.0528654,7.45041,0.00709564,15.8211,0.230042,4.34704,4.34704,0,0.431765,-0.823246,nan,0.357,-1.31232,-0.679056,-0.996382,-1.15001,0.13,0.2571,nan,nan,0,nan
6000,B_w20_K10000_c0.0_lr0.01_cbp1e-4_s0,0,0,0.05,17.8249,11.0099,0.203793,0.500752,0,0.125903,13.3355,0.00944114,16.2086,0.232444,4.30211,4.30211,0,0.488564,-0.819305,nan,0.334154,-1.34669,-0.648136,-0.952588,-1.14452,0.136,0.268875,nan,nan,0,nan
