[18:22:02] CH/raw task  1/30 hard alive 10/10 online 0.508 test 0.585 0.66 ms/step  0.1 min, ETA 1.5 min
[18:22:03] CH/raw task  2/30 easy alive 10/10 online 0.856 test 0.831 0.65 ms/step  0.1 min, ETA 0.9 min
[18:22:03] CH/raw task  3/30 hard alive 10/10 online 0.507 test 0.508 0.65 ms/step  0.1 min, ETA 0.6 min
[18:22:04] CH/raw task  4/30 easy alive 10/10 online 0.784 test 0.645 0.65 ms/step  0.1 min, ETA 0.5 min
[18:22:04] CH/raw task  5/30 hard alive 10/10 online 0.429 test 0.478 0.65 ms/step  0.1 min, ETA 0.4 min
[18:22:05] CH/raw task  6/30 easy alive 10/10 online 0.858 test 0.832 0.65 ms/step  0.1 min, ETA 0.4 min
[18:22:05] CH/raw task  7/30 hard alive 10/10 online 0.438 test 0.478 0.65 ms/step  0.1 min, ETA 0.3 min
[18:22:06] CH/raw task  8/30 easy alive 10/10 online 0.871 test 0.822 0.65 ms/step  0.1 min, ETA 0.3 min
[18:22:06] CH/raw task  9/30 hard alive 10/10 online 0.474 test 0.518 0.65 ms/step  0.1 min, ETA 0.3 min
[18:22:07] CH/raw task 10/30 easy alive 10/10 online 0.905 test 0.882 0.65 ms/step  0.1 min, ETA 0.3 min
[18:22:07] CH/raw task 11/30 hard alive 10/10 online 0.452 test 0.491 0.65 ms/step  0.1 min, ETA 0.2 min
[18:22:08] CH/raw task 12/30 easy alive 10/10 online 0.911 test 0.856 0.65 ms/step  0.1 min, ETA 0.2 min
[18:22:09] CH/raw task 13/30 hard alive 10/10 online 0.522 test 0.564 0.65 ms/step  0.2 min, ETA 0.2 min
[18:22:09] CH/raw task 14/30 easy alive 10/10 online 0.918 test 0.880 0.65 ms/step  0.2 min, ETA 0.2 min
[18:22:10] CH/raw task 15/30 hard alive 10/10 online 0.512 test 0.540 0.65 ms/step  0.2 min, ETA 0.2 min
[18:22:10] CH/raw task 16/30 easy alive 10/10 online 0.929 test 0.904 0.65 ms/step  0.2 min, ETA 0.2 min
[18:22:11] CH/raw task 17/30 hard alive 10/10 online 0.510 test 0.549 0.65 ms/step  0.2 min, ETA 0.1 min
[18:22:11] CH/raw task 18/30 easy alive 10/10 online 0.915 test 0.851 0.65 ms/step  0.2 min, ETA 0.1 min
[18:22:12] CH/raw task 19/30 hard alive 10/10 online 0.468 test 0.519 0.65 ms/step  0.2 min, ETA 0.1 min
[18:22:12] CH/raw task 20/30 easy alive 10/10 online 0.919 test 0.878 0.65 ms/step  0.2 min, ETA 0.1 min
[18:22:13] CH/raw task 21/30 hard alive 10/10 online 0.466 test 0.525 0.65 ms/step  0.2 min, ETA 0.1 min
[18:22:13] CH/raw task 22/30 easy alive 10/10 online 0.940 test 0.920 0.65 ms/step  0.2 min, ETA 0.1 min
[18:22:14] CH/raw task 23/30 hard alive 10/10 online 0.526 test 0.571 0.65 ms/step  0.2 min, ETA 0.1 min
[18:22:14] CH/raw task 24/30 easy alive 10/10 online 0.924 test 0.919 0.65 ms/step  0.3 min, ETA 0.1 min
[18:22:15] CH/raw task 25/30 hard alive 10/10 online 0.491 test 0.541 0.65 ms/step  0.3 min, ETA 0.1 min
[18:22:15] CH/raw task 26/30 easy alive 10/10 online 0.919 test 0.885 0.65 ms/step  0.3 min, ETA 0.0 min
[18:22:16] CH/raw task 27/30 hard alive 10/10 online 0.492 test 0.536 0.65 ms/step  0.3 min, ETA 0.0 min
[18:22:16] CH/raw task 28/30 easy alive 10/10 online 0.927 test 0.944 0.65 ms/step  0.3 min, ETA 0.0 min
[18:22:17] CH/raw task 29/30 hard alive 10/10 online 0.476 test 0.506 0.65 ms/step  0.3 min, ETA 0.0 min
[18:22:17] CH/raw task 30/30 easy alive 10/10 online 0.921 test 0.906 0.65 ms/step  0.3 min, ETA 0.0 min
[18:22:18] CH/raw fresh control on task 29: gap median +0.002 (5/10 positive)
wrote results/cifar5p1_mlp_0920/CH_raw_doors/per_task.csv (300 rows, 0.3 min)
