[16:27:06] LK03/std task  1/30 hard alive 10/10 online 0.645 test 0.643 0.66 ms/step  0.1 min, ETA 1.5 min
[16:27:07] LK03/std task  2/30 easy alive 10/10 online 0.956 test 0.990 0.65 ms/step  0.1 min, ETA 0.9 min
[16:27:07] LK03/std task  3/30 hard alive 10/10 online 0.635 test 0.664 0.65 ms/step  0.1 min, ETA 0.6 min
[16:27:08] LK03/std task  4/30 easy alive 10/10 online 0.958 test 0.993 0.65 ms/step  0.1 min, ETA 0.5 min
[16:27:08] LK03/std task  5/30 hard alive 10/10 online 0.622 test 0.644 0.65 ms/step  0.1 min, ETA 0.4 min
[16:27:09] LK03/std task  6/30 easy alive 10/10 online 0.953 test 0.995 0.65 ms/step  0.1 min, ETA 0.4 min
[16:27:09] LK03/std task  7/30 hard alive 10/10 online 0.626 test 0.654 0.65 ms/step  0.1 min, ETA 0.3 min
[16:27:10] LK03/std task  8/30 easy alive 10/10 online 0.959 test 0.989 0.65 ms/step  0.1 min, ETA 0.3 min
[16:27:11] LK03/std task  9/30 hard alive 10/10 online 0.635 test 0.649 0.65 ms/step  0.1 min, ETA 0.3 min
[16:27:11] LK03/std task 10/30 easy alive 10/10 online 0.961 test 0.994 0.65 ms/step  0.1 min, ETA 0.3 min
[16:27:12] LK03/std task 11/30 hard alive 10/10 online 0.613 test 0.637 0.65 ms/step  0.1 min, ETA 0.2 min
[16:27:12] LK03/std task 12/30 easy alive 10/10 online 0.956 test 0.992 0.65 ms/step  0.1 min, ETA 0.2 min
[16:27:13] LK03/std task 13/30 hard alive 10/10 online 0.661 test 0.694 0.65 ms/step  0.2 min, ETA 0.2 min
[16:27:13] LK03/std task 14/30 easy alive 10/10 online 0.963 test 0.992 0.65 ms/step  0.2 min, ETA 0.2 min
[16:27:14] LK03/std task 15/30 hard alive 10/10 online 0.645 test 0.656 0.65 ms/step  0.2 min, ETA 0.2 min
[16:27:14] LK03/std task 16/30 easy alive 10/10 online 0.960 test 0.996 0.65 ms/step  0.2 min, ETA 0.2 min
[16:27:15] LK03/std task 17/30 hard alive 10/10 online 0.644 test 0.662 0.65 ms/step  0.2 min, ETA 0.1 min
[16:27:15] LK03/std task 18/30 easy alive 10/10 online 0.957 test 0.994 0.65 ms/step  0.2 min, ETA 0.1 min
[16:27:16] LK03/std task 19/30 hard alive 10/10 online 0.616 test 0.645 0.65 ms/step  0.2 min, ETA 0.1 min
[16:27:16] LK03/std task 20/30 easy alive 10/10 online 0.961 test 0.995 0.65 ms/step  0.2 min, ETA 0.1 min
[16:27:17] LK03/std task 21/30 hard alive 10/10 online 0.618 test 0.638 0.65 ms/step  0.2 min, ETA 0.1 min
[16:27:17] LK03/std task 22/30 easy alive 10/10 online 0.958 test 0.993 0.65 ms/step  0.2 min, ETA 0.1 min
[16:27:18] LK03/std task 23/30 hard alive 10/10 online 0.649 test 0.669 0.65 ms/step  0.2 min, ETA 0.1 min
[16:27:18] LK03/std task 24/30 easy alive 10/10 online 0.957 test 0.994 0.65 ms/step  0.3 min, ETA 0.1 min
[16:27:19] LK03/std task 25/30 hard alive 10/10 online 0.637 test 0.665 0.65 ms/step  0.3 min, ETA 0.1 min
[16:27:19] LK03/std task 26/30 easy alive 10/10 online 0.958 test 0.995 0.65 ms/step  0.3 min, ETA 0.0 min
[16:27:20] LK03/std task 27/30 hard alive 10/10 online 0.635 test 0.661 0.65 ms/step  0.3 min, ETA 0.0 min
[16:27:20] LK03/std task 28/30 easy alive 10/10 online 0.957 test 0.995 0.65 ms/step  0.3 min, ETA 0.0 min
[16:27:21] LK03/std task 29/30 hard alive 10/10 online 0.602 test 0.621 0.65 ms/step  0.3 min, ETA 0.0 min
[16:27:22] LK03/std task 30/30 easy alive 10/10 online 0.959 test 0.993 0.65 ms/step  0.3 min, ETA 0.0 min
[16:27:22] LK03/std fresh control on task 29: gap median +0.015 (10/10 positive)
wrote /home/i_nakatsuka/Projects/lop_analysis/.claude/worktrees/cifar5p1_mlp_0920/results/cifar5p1_mlp_0920/LK03_std_lr0.0001/per_task.csv (300 rows, 0.3 min)
