[17:07:25] KKT1/std task  1/30 hard alive 10/10 online 0.703 test 0.651 0.74 ms/step  0.1 min, ETA 1.6 min
[17:07:26] KKT1/std task  2/30 easy alive 10/10 online 0.973 test 0.977 0.74 ms/step  0.1 min, ETA 0.9 min
[17:07:26] KKT1/std task  3/30 hard alive 10/10 online 0.698 test 0.677 0.74 ms/step  0.1 min, ETA 0.7 min
[17:07:27] KKT1/std task  4/30 easy alive 10/10 online 0.970 test 0.982 0.74 ms/step  0.1 min, ETA 0.5 min
[17:07:27] KKT1/std task  5/30 hard alive 10/10 online 0.681 test 0.651 0.74 ms/step  0.1 min, ETA 0.5 min
[17:07:28] KKT1/std task  6/30 easy alive 10/10 online 0.970 test 0.982 0.74 ms/step  0.1 min, ETA 0.4 min
[17:07:29] KKT1/std task  7/30 hard alive 10/10 online 0.680 test 0.651 0.74 ms/step  0.1 min, ETA 0.4 min
[17:07:29] KKT1/std task  8/30 easy alive 10/10 online 0.970 test 0.981 0.74 ms/step  0.1 min, ETA 0.3 min
[17:07:30] KKT1/std task  9/30 hard alive 10/10 online 0.699 test 0.683 0.74 ms/step  0.1 min, ETA 0.3 min
[17:07:30] KKT1/std task 10/30 easy alive 10/10 online 0.967 test 0.981 0.74 ms/step  0.1 min, ETA 0.3 min
[17:07:31] KKT1/std task 11/30 hard alive 10/10 online 0.716 test 0.715 0.74 ms/step  0.2 min, ETA 0.3 min
[17:07:32] KKT1/std task 12/30 easy alive 10/10 online 0.970 test 0.983 0.74 ms/step  0.2 min, ETA 0.2 min
[17:07:32] KKT1/std task 13/30 hard alive 10/10 online 0.669 test 0.659 0.74 ms/step  0.2 min, ETA 0.2 min
[17:07:33] KKT1/std task 14/30 easy alive 10/10 online 0.969 test 0.987 0.74 ms/step  0.2 min, ETA 0.2 min
[17:07:33] KKT1/std task 15/30 hard alive 10/10 online 0.686 test 0.678 0.74 ms/step  0.2 min, ETA 0.2 min
[17:07:34] KKT1/std task 16/30 easy alive 10/10 online 0.964 test 0.995 0.74 ms/step  0.2 min, ETA 0.2 min
[17:07:35] KKT1/std task 17/30 hard alive 10/10 online 0.659 test 0.644 0.74 ms/step  0.2 min, ETA 0.2 min
[17:07:35] KKT1/std task 18/30 easy alive 10/10 online 0.967 test 0.988 0.74 ms/step  0.2 min, ETA 0.1 min
[17:07:36] KKT1/std task 19/30 hard alive 10/10 online 0.683 test 0.682 0.74 ms/step  0.2 min, ETA 0.1 min
[17:07:36] KKT1/std task 20/30 easy alive 10/10 online 0.967 test 0.981 0.74 ms/step  0.2 min, ETA 0.1 min
[17:07:37] KKT1/std task 21/30 hard alive 10/10 online 0.675 test 0.668 0.74 ms/step  0.3 min, ETA 0.1 min
[17:07:38] KKT1/std task 22/30 easy alive 10/10 online 0.966 test 0.984 0.74 ms/step  0.3 min, ETA 0.1 min
[17:07:38] KKT1/std task 23/30 hard alive 10/10 online 0.655 test 0.653 0.74 ms/step  0.3 min, ETA 0.1 min
[17:07:39] KKT1/std task 24/30 easy alive 10/10 online 0.967 test 0.981 0.74 ms/step  0.3 min, ETA 0.1 min
[17:07:39] KKT1/std task 25/30 hard alive 10/10 online 0.652 test 0.653 0.74 ms/step  0.3 min, ETA 0.1 min
[17:07:40] KKT1/std task 26/30 easy alive 10/10 online 0.962 test 0.983 0.74 ms/step  0.3 min, ETA 0.0 min
[17:07:41] KKT1/std task 27/30 hard alive 10/10 online 0.660 test 0.661 0.74 ms/step  0.3 min, ETA 0.0 min
[17:07:41] KKT1/std task 28/30 easy alive 10/10 online 0.964 test 0.984 0.74 ms/step  0.3 min, ETA 0.0 min
[17:07:42] KKT1/std task 29/30 hard alive 10/10 online 0.652 test 0.656 0.74 ms/step  0.3 min, ETA 0.0 min
[17:07:42] KKT1/std task 30/30 easy alive 10/10 online 0.962 test 0.988 0.74 ms/step  0.3 min, ETA 0.0 min
[17:07:43] KKT1/std fresh control on task 29: gap median +0.039 (10/10 positive)
wrote results/cifar5p1_mlp_0920/KKT1_s10-19/per_task.csv (300 rows, 0.4 min)
