[16:25:42] KKA23/std task  1/30 hard alive 10/10 online 0.658 test 0.643 0.76 ms/step  0.1 min, ETA 1.6 min
[16:25:43] KKA23/std task  2/30 easy alive 10/10 online 0.955 test 0.976 0.76 ms/step  0.1 min, ETA 0.9 min
[16:25:43] KKA23/std task  3/30 hard alive 10/10 online 0.631 test 0.662 0.76 ms/step  0.1 min, ETA 0.7 min
[16:25:44] KKA23/std task  4/30 easy alive 10/10 online 0.957 test 0.981 0.76 ms/step  0.1 min, ETA 0.6 min
[16:25:44] KKA23/std task  5/30 hard alive 10/10 online 0.622 test 0.649 0.76 ms/step  0.1 min, ETA 0.5 min
[16:25:45] KKA23/std task  6/30 easy alive 10/10 online 0.951 test 0.983 0.76 ms/step  0.1 min, ETA 0.4 min
[16:25:46] KKA23/std task  7/30 hard alive 10/10 online 0.630 test 0.659 0.76 ms/step  0.1 min, ETA 0.4 min
[16:25:46] KKA23/std task  8/30 easy alive 10/10 online 0.958 test 0.978 0.76 ms/step  0.1 min, ETA 0.3 min
[16:25:47] KKA23/std task  9/30 hard alive 10/10 online 0.635 test 0.657 0.76 ms/step  0.1 min, ETA 0.3 min
[16:25:48] KKA23/std task 10/30 easy alive 10/10 online 0.957 test 0.977 0.76 ms/step  0.1 min, ETA 0.3 min
[16:25:48] KKA23/std task 11/30 hard alive 10/10 online 0.612 test 0.639 0.77 ms/step  0.2 min, ETA 0.3 min
[16:25:49] KKA23/std task 12/30 easy alive 10/10 online 0.954 test 0.979 0.77 ms/step  0.2 min, ETA 0.3 min
[16:25:49] KKA23/std task 13/30 hard alive 10/10 online 0.656 test 0.700 0.77 ms/step  0.2 min, ETA 0.2 min
[16:25:50] KKA23/std task 14/30 easy alive 10/10 online 0.961 test 0.988 0.77 ms/step  0.2 min, ETA 0.2 min
[16:25:51] KKA23/std task 15/30 hard alive 10/10 online 0.642 test 0.658 0.77 ms/step  0.2 min, ETA 0.2 min
[16:25:51] KKA23/std task 16/30 easy alive 10/10 online 0.954 test 0.986 0.77 ms/step  0.2 min, ETA 0.2 min
[16:25:52] KKA23/std task 17/30 hard alive 10/10 online 0.641 test 0.661 0.77 ms/step  0.2 min, ETA 0.2 min
[16:25:53] KKA23/std task 18/30 easy alive 10/10 online 0.951 test 0.982 0.77 ms/step  0.2 min, ETA 0.2 min
[16:25:53] KKA23/std task 19/30 hard alive 10/10 online 0.616 test 0.641 0.77 ms/step  0.2 min, ETA 0.1 min
[16:25:54] KKA23/std task 20/30 easy alive 10/10 online 0.954 test 0.989 0.77 ms/step  0.3 min, ETA 0.1 min
[16:25:54] KKA23/std task 21/30 hard alive 10/10 online 0.614 test 0.645 0.77 ms/step  0.3 min, ETA 0.1 min
[16:25:55] KKA23/std task 22/30 easy alive 10/10 online 0.951 test 0.989 0.77 ms/step  0.3 min, ETA 0.1 min
[16:25:56] KKA23/std task 23/30 hard alive 10/10 online 0.643 test 0.670 0.77 ms/step  0.3 min, ETA 0.1 min
[16:25:56] KKA23/std task 24/30 easy alive 10/10 online 0.952 test 0.986 0.77 ms/step  0.3 min, ETA 0.1 min
[16:25:57] KKA23/std task 25/30 hard alive 10/10 online 0.626 test 0.666 0.77 ms/step  0.3 min, ETA 0.1 min
[16:25:58] KKA23/std task 26/30 easy alive 10/10 online 0.952 test 0.986 0.77 ms/step  0.3 min, ETA 0.0 min
[16:25:58] KKA23/std task 27/30 hard alive 10/10 online 0.630 test 0.662 0.77 ms/step  0.3 min, ETA 0.0 min
[16:25:59] KKA23/std task 28/30 easy alive 10/10 online 0.951 test 0.989 0.77 ms/step  0.3 min, ETA 0.0 min
[16:25:59] KKA23/std task 29/30 hard alive 10/10 online 0.599 test 0.621 0.77 ms/step  0.3 min, ETA 0.0 min
[16:26:00] KKA23/std task 30/30 easy alive 10/10 online 0.953 test 0.989 0.77 ms/step  0.4 min, ETA 0.0 min
[16:26:01] KKA23/std fresh control on task 29: gap median +0.031 (10/10 positive)
wrote /home/i_nakatsuka/Projects/lop_analysis/.claude/worktrees/cifar5p1_mlp_0920/results/cifar5p1_mlp_0920/KKA23_std_lr0.0001/per_task.csv (300 rows, 0.4 min)
