[16:25:19] KKT1/std task  1/30 hard alive 10/10 online 0.703 test 0.644 0.75 ms/step  0.1 min, ETA 1.6 min
[16:25:20] KKT1/std task  2/30 easy alive 10/10 online 0.970 test 0.975 0.74 ms/step  0.1 min, ETA 0.9 min
[16:25:20] KKT1/std task  3/30 hard alive 10/10 online 0.691 test 0.665 0.74 ms/step  0.1 min, ETA 0.7 min
[16:25:21] KKT1/std task  4/30 easy alive 10/10 online 0.970 test 0.980 0.74 ms/step  0.1 min, ETA 0.5 min
[16:25:22] KKT1/std task  5/30 hard alive 10/10 online 0.677 test 0.648 0.74 ms/step  0.1 min, ETA 0.5 min
[16:25:22] KKT1/std task  6/30 easy alive 10/10 online 0.967 test 0.985 0.74 ms/step  0.1 min, ETA 0.4 min
[16:25:23] KKT1/std task  7/30 hard alive 10/10 online 0.681 test 0.670 0.74 ms/step  0.1 min, ETA 0.4 min
[16:25:23] KKT1/std task  8/30 easy alive 10/10 online 0.970 test 0.977 0.74 ms/step  0.1 min, ETA 0.3 min
[16:25:24] KKT1/std task  9/30 hard alive 10/10 online 0.685 test 0.660 0.74 ms/step  0.1 min, ETA 0.3 min
[16:25:25] KKT1/std task 10/30 easy alive 10/10 online 0.970 test 0.978 0.74 ms/step  0.1 min, ETA 0.3 min
[16:25:25] KKT1/std task 11/30 hard alive 10/10 online 0.666 test 0.640 0.74 ms/step  0.2 min, ETA 0.3 min
[16:25:26] KKT1/std task 12/30 easy alive 10/10 online 0.968 test 0.977 0.74 ms/step  0.2 min, ETA 0.2 min
[16:25:26] KKT1/std task 13/30 hard alive 10/10 online 0.706 test 0.708 0.74 ms/step  0.2 min, ETA 0.2 min
[16:25:27] KKT1/std task 14/30 easy alive 10/10 online 0.971 test 0.984 0.74 ms/step  0.2 min, ETA 0.2 min
[16:25:28] KKT1/std task 15/30 hard alive 10/10 online 0.684 test 0.665 0.74 ms/step  0.2 min, ETA 0.2 min
[16:25:28] KKT1/std task 16/30 easy alive 10/10 online 0.967 test 0.987 0.74 ms/step  0.2 min, ETA 0.2 min
[16:25:29] KKT1/std task 17/30 hard alive 10/10 online 0.686 test 0.663 0.74 ms/step  0.2 min, ETA 0.2 min
[16:25:29] KKT1/std task 18/30 easy alive 10/10 online 0.965 test 0.987 0.74 ms/step  0.2 min, ETA 0.1 min
[16:25:30] KKT1/std task 19/30 hard alive 10/10 online 0.658 test 0.642 0.74 ms/step  0.2 min, ETA 0.1 min
[16:25:31] KKT1/std task 20/30 easy alive 10/10 online 0.968 test 0.987 0.74 ms/step  0.2 min, ETA 0.1 min
[16:25:31] KKT1/std task 21/30 hard alive 10/10 online 0.657 test 0.645 0.74 ms/step  0.3 min, ETA 0.1 min
[16:25:32] KKT1/std task 22/30 easy alive 10/10 online 0.965 test 0.987 0.74 ms/step  0.3 min, ETA 0.1 min
[16:25:32] KKT1/std task 23/30 hard alive 10/10 online 0.682 test 0.670 0.74 ms/step  0.3 min, ETA 0.1 min
[16:25:33] KKT1/std task 24/30 easy alive 10/10 online 0.965 test 0.987 0.74 ms/step  0.3 min, ETA 0.1 min
[16:25:34] KKT1/std task 25/30 hard alive 10/10 online 0.671 test 0.674 0.74 ms/step  0.3 min, ETA 0.1 min
[16:25:34] KKT1/std task 26/30 easy alive 10/10 online 0.965 test 0.985 0.74 ms/step  0.3 min, ETA 0.0 min
[16:25:35] KKT1/std task 27/30 hard alive 10/10 online 0.673 test 0.665 0.74 ms/step  0.3 min, ETA 0.0 min
[16:25:35] KKT1/std task 28/30 easy alive 10/10 online 0.963 test 0.985 0.74 ms/step  0.3 min, ETA 0.0 min
[16:25:36] KKT1/std task 29/30 hard alive 10/10 online 0.636 test 0.624 0.74 ms/step  0.3 min, ETA 0.0 min
[16:25:37] KKT1/std task 30/30 easy alive 10/10 online 0.966 test 0.984 0.74 ms/step  0.3 min, ETA 0.0 min
[16:25:37] KKT1/std fresh control on task 29: gap median +0.035 (10/10 positive)
wrote /home/i_nakatsuka/Projects/lop_analysis/.claude/worktrees/cifar5p1_mlp_0920/results/cifar5p1_mlp_0920/KKT1_std_lr0.0001/per_task.csv (300 rows, 0.4 min)
