[18:21:42] C/raw task  1/30 hard alive 10/10 online 0.588 test 0.630 0.65 ms/step  0.1 min, ETA 1.5 min
[18:21:43] C/raw task  2/30 easy alive 10/10 online 0.923 test 1.000 0.63 ms/step  0.1 min, ETA 0.9 min
[18:21:43] C/raw task  3/30 hard alive 10/10 online 0.537 test 0.645 0.63 ms/step  0.1 min, ETA 0.6 min
[18:21:44] C/raw task  4/30 easy alive 10/10 online 0.890 test 0.999 0.63 ms/step  0.1 min, ETA 0.5 min
[18:21:44] C/raw task  5/30 hard alive 10/10 online 0.494 test 0.624 0.63 ms/step  0.1 min, ETA 0.4 min
[18:21:45] C/raw task  6/30 easy alive 10/10 online 0.871 test 0.999 0.63 ms/step  0.1 min, ETA 0.4 min
[18:21:45] C/raw task  7/30 hard alive 10/10 online 0.456 test 0.623 0.63 ms/step  0.1 min, ETA 0.3 min
[18:21:46] C/raw task  8/30 easy alive 10/10 online 0.852 test 1.000 0.63 ms/step  0.1 min, ETA 0.3 min
[18:21:46] C/raw task  9/30 hard alive 10/10 online 0.429 test 0.622 0.63 ms/step  0.1 min, ETA 0.3 min
[18:21:47] C/raw task 10/30 easy alive 10/10 online 0.819 test 0.998 0.64 ms/step  0.1 min, ETA 0.3 min
[18:21:47] C/raw task 11/30 hard alive 10/10 online 0.386 test 0.591 0.63 ms/step  0.1 min, ETA 0.2 min
[18:21:48] C/raw task 12/30 easy alive 10/10 online 0.806 test 0.999 0.64 ms/step  0.1 min, ETA 0.2 min
[18:21:48] C/raw task 13/30 hard alive 10/10 online 0.419 test 0.639 0.64 ms/step  0.2 min, ETA 0.2 min
[18:21:49] C/raw task 14/30 easy alive 10/10 online 0.807 test 0.999 0.64 ms/step  0.2 min, ETA 0.2 min
[18:21:49] C/raw task 15/30 hard alive 10/10 online 0.382 test 0.601 0.64 ms/step  0.2 min, ETA 0.2 min
[18:21:50] C/raw task 16/30 easy alive 10/10 online 0.802 test 1.000 0.64 ms/step  0.2 min, ETA 0.2 min
[18:21:50] C/raw task 17/30 hard alive 10/10 online 0.373 test 0.602 0.64 ms/step  0.2 min, ETA 0.1 min
[18:21:51] C/raw task 18/30 easy alive 10/10 online 0.790 test 0.999 0.64 ms/step  0.2 min, ETA 0.1 min
[18:21:51] C/raw task 19/30 hard alive 10/10 online 0.343 test 0.568 0.64 ms/step  0.2 min, ETA 0.1 min
[18:21:52] C/raw task 20/30 easy alive 10/10 online 0.794 test 1.000 0.64 ms/step  0.2 min, ETA 0.1 min
[18:21:52] C/raw task 21/30 hard alive 10/10 online 0.310 test 0.563 0.64 ms/step  0.2 min, ETA 0.1 min
[18:21:53] C/raw task 22/30 easy alive 10/10 online 0.768 test 0.999 0.64 ms/step  0.2 min, ETA 0.1 min
[18:21:53] C/raw task 23/30 hard alive 10/10 online 0.324 test 0.593 0.64 ms/step  0.2 min, ETA 0.1 min
[18:21:54] C/raw task 24/30 easy alive 10/10 online 0.761 test 1.000 0.64 ms/step  0.3 min, ETA 0.1 min
[18:21:54] C/raw task 25/30 hard alive 10/10 online 0.288 test 0.576 0.64 ms/step  0.3 min, ETA 0.1 min
[18:21:55] C/raw task 26/30 easy alive 10/10 online 0.743 test 0.999 0.64 ms/step  0.3 min, ETA 0.0 min
[18:21:56] C/raw task 27/30 hard alive 10/10 online 0.287 test 0.572 0.64 ms/step  0.3 min, ETA 0.0 min
[18:21:56] C/raw task 28/30 easy alive 10/10 online 0.741 test 0.998 0.64 ms/step  0.3 min, ETA 0.0 min
[18:21:57] C/raw task 29/30 hard alive 10/10 online 0.245 test 0.537 0.64 ms/step  0.3 min, ETA 0.0 min
[18:21:57] C/raw task 30/30 easy alive 10/10 online 0.748 test 0.998 0.64 ms/step  0.3 min, ETA 0.0 min
[18:21:58] C/raw fresh control on task 29: gap median +0.299 (10/10 positive)
wrote results/cifar5p1_mlp_0920/C_raw_doors/per_task.csv (300 rows, 0.3 min)
