task,f,shock_ce,shock_acc,N,N2,D2,cos,arm,k,act,param,seed,gw2,g2,e2,xi,R,graw,phi2_batch,alive,addgap,S2,rho,sigma,zbar,posfrac,acc
1,1.0,2.3068690299987793,0.118896484375,0.9863357221844118,0.9776006256018382,0.6397543942077659,0.00548944874773445,K025_SN06,0.25,snake,0.6,1,,,,,,,,,,,,,,,
2,0.7512755102040817,0.4432598948478699,0.863525390625,1.2323438731826684,1.5274780261558272,0.33562072198162185,0.1846338459871189,K025_SN06,0.25,snake,0.6,1,,,,,,,,,,,,,,,
3,0.75,0.4226718544960022,0.8671875,1.4174419711454593,2.022494192974899,0.31229769122397294,0.13045625448832748,K025_SN06,0.25,snake,0.6,1,,,,,,,,,,,,,,,
4,0.75,0.4742100238800049,0.845703125,1.5785820601483693,2.5087471765755622,0.3116585734939103,0.1079461330504913,K025_SN06,0.25,snake,0.6,1,,,,,,,,,,,,,,,
5,0.7551020408163265,0.3422977924346924,0.892822265625,1.7048890983058478,2.9252893300793414,0.2764709847667113,0.08276838270533275,K025_SN06,0.25,snake,0.6,1,,,,,,,,,,,,,,,
6,0.7512755102040817,0.42789426445961,0.85986328125,1.8231603958258789,3.3447051770621075,0.30766004905482197,0.05723688563984318,K025_SN06,0.25,snake,0.6,1,,,,,,,,,,,,,,,
7,0.75,0.3470950126647949,0.893798828125,1.926246606440696,3.731085385415129,0.30283416393873513,0.04121503670167494,K025_SN06,0.25,snake,0.6,1,,,,,,,,,,,,,,,
8,0.7525510204081632,0.4345238208770752,0.85986328125,2.0143030238438,4.078908950489964,0.28943503679997523,0.026662951080928653,K025_SN06,0.25,snake,0.6,1,,,,,,,,,,,,,,,
9,0.7525510204081632,0.5558803677558899,0.822998046875,2.0908959317911737,4.393982743105575,0.2796116073012196,0.015625516637492252,K025_SN06,0.25,snake,0.6,1,,,,,,,,,,,,,,,
10,0.75,0.6078969240188599,0.796142578125,2.1650190381902132,4.709520487867378,0.2806761086442998,0.015716722710219698,K025_SN06,0.25,snake,0.6,1,,,,,,,,,,,,,,,
11,0.7538265306122449,0.6362512111663818,0.779052734375,2.2239118899976735,4.969317850174031,0.26244746754513054,-0.00286814580576801,K025_SN06,0.25,snake,0.6,1,,,,,,,,,,,,,,,
12,0.7512755102040817,0.35736751556396484,0.880615234375,2.290076756131598,5.268874212355216,0.2746766420696152,0.008711020151429211,K025_SN06,0.25,snake,0.6,1,,,,,,,,,,,,,,,
