task,f,shock_ce,shock_acc,N,N2,D2,cos,arm,k,act,param,seed,gw2,g2,e2,xi,R,graw,phi2_batch,alive,addgap,S2,rho,sigma,zbar,posfrac,acc
1,1.0,2.3016276359558105,0.103515625,1.1550821915930285,1.3421115221807813,0.9968032858931284,0.01230448014090473,K100_LR,1.0,leaky,0.1,0,,,,,,,,,,,,,,,
2,0.003826530612244898,3.1911866664886475,0.094482421875,1.542061179725819,2.397348387845861,1.1682896132185574,-0.0451495093014497,K100_LR,1.0,leaky,0.1,0,,,,,,,,,,,,,,,
3,0.0012755102040816326,3.5516927242279053,0.087158203125,1.808209004958435,3.3028111372471125,1.0832145870439667,-0.05375160747270221,K100_LR,1.0,leaky,0.1,0,,,,,,,,,,,,,,,
4,0.002551020408163265,4.498617172241211,0.063720703125,1.9945769649980998,4.02989078394408,0.9520526261780984,-0.06681223112864604,K100_LR,1.0,leaky,0.1,0,,,,,,,,,,,,,,,
5,0.0,3.638686418533325,0.087890625,2.1545030586277445,4.716486658597539,0.9031278998578246,-0.061981390588107955,K100_LR,1.0,leaky,0.1,0,,,,,,,,,,,,,,,
6,0.0012755102040816326,3.306805372238159,0.124755859375,2.306873540147962,5.39580119525653,0.8909708285809451,-0.0581756771254795,K100_LR,1.0,leaky,0.1,0,,,,,,,,,,,,,,,
7,0.0012755102040816326,3.601126194000244,0.0888671875,2.4387287728246263,6.027332918407054,0.9056307484715791,-0.0684129791055358,K100_LR,1.0,leaky,0.1,0,,,,,,,,,,,,,,,
8,0.0012755102040816326,3.3463029861450195,0.08447265625,2.570084728124133,6.687188389965777,0.9219428173906613,-0.0646639364162085,K100_LR,1.0,leaky,0.1,0,,,,,,,,,,,,,,,
9,0.003826530612244898,3.301579475402832,0.133056640625,2.681779516978866,7.280230329650301,0.8408914909119498,-0.057928531459373725,K100_LR,1.0,leaky,0.1,0,,,,,,,,,,,,,,,
10,0.0012755102040816326,3.4537994861602783,0.119384765625,2.798338464241566,7.911535865237693,0.8779733423749385,-0.05292355188190667,K100_LR,1.0,leaky,0.1,0,,,,,,,,,,,,,,,
11,0.0,3.3345577716827393,0.0888671875,2.9057940805008236,8.528115754492553,0.8810157597938522,-0.05385178285667875,K100_LR,1.0,leaky,0.1,0,,,,,,,,,,,,,,,
12,0.0012755102040816326,3.295653820037842,0.08935546875,3.004980075822733,9.112512425226369,0.842615154880301,-0.05088219364621937,K100_LR,1.0,leaky,0.1,0,,,,,,,,,,,,,,,
13,0.0,3.3343451023101807,0.1103515625,3.1029907902930463,9.70269420682624,0.895746339312737,-0.05723275816498583,K100_LR,1.0,leaky,0.1,0,,,,,,,,,,,,,,,
14,0.0012755102040816326,3.992004871368408,0.098388671875,3.1990937068226146,10.308672721395796,0.92406755195297,-0.055678332516722454,K100_LR,1.0,leaky,0.1,0,,,,,,,,,,,,,,,
15,0.0,3.923569917678833,0.076904296875,3.3006450957556996,10.961602762804922,0.9179697631555799,-0.04489774548052601,K100_LR,1.0,leaky,0.1,0,,,,,,,,,,,,,,,
16,0.0012755102040816326,4.527523517608643,0.077880859375,3.395589831371187,11.593484796567704,0.9430312824031071,-0.04920182560100603,K100_LR,1.0,leaky,0.1,0,,,,,,,,,,,,,,,
17,0.0,3.9569082260131836,0.107421875,3.481857961717917,12.18197451667945,0.8961856563134822,-0.05117738137782926,K100_LR,1.0,leaky,0.1,0,,,,,,,,,,,,,,,
18,0.0,3.1880459785461426,0.103515625,3.564224098463874,12.76440495701751,0.882062767366386,-0.04716198543255449,K100_LR,1.0,leaky,0.1,0,,,,,,,,,,,,,,,
19,0.002551020408163265,3.426271677017212,0.078369140625,3.644423038694033,13.33727712793857,0.9370382947623197,-0.05700374371155474,K100_LR,1.0,leaky,0.1,0,,,,,,,,,,,,,,,
20,0.0012755102040816326,3.7128658294677734,0.0986328125,3.715067173827961,13.850506323010311,0.8346632173909663,-0.0520169460003707,K100_LR,1.0,leaky,0.1,0,0.00134367462716959,0.05638033133616028,0.0004370387661533114,0.7088222325495442,76.932385691942,0.07860410219208125,0.20209267024019695,1.0,4.440892098500626e-15,0.023730508677518428,35.17258010493897,2.335428008737853,-1.7325007572845357,0.19931640625,0.9232000112533569
21,0.0,3.723853826522827,0.063720703125,3.7848937040911492,14.373947285802695,0.9012532869779523,-0.05586928328535186,K100_LR,1.0,leaky,0.1,0,,,,,,,,,,,,,,,
22,0.0,4.134531497955322,0.072265625,3.8685996059357075,15.006839533013581,0.9820429955928374,-0.048381522793214095,K100_LR,1.0,leaky,0.1,0,,,,,,,,,,,,,,,
23,0.0012755102040816326,3.336862325668335,0.1015625,3.9411902945036985,15.571703163314794,0.9450158453795251,-0.053817864117619914,K100_LR,1.0,leaky,0.1,0,,,,,,,,,,,,,,,
24,0.0,4.786248683929443,0.120361328125,4.020510456389786,16.202887658547905,0.9997554136978463,-0.04925749110888345,K100_LR,1.0,leaky,0.1,0,,,,,,,,,,,,,,,
