task,f,shock_ce,shock_acc,N,N2,D2,cos,arm,k,act,param,seed,gw2,g2,e2,xi,R,graw,phi2_batch,alive,addgap,S2,rho,sigma,zbar,posfrac,acc
1,1.0,2.3042502403259277,0.08837890625,1.1595176378360896,1.3506103451130034,1.0072117594405938,0.009125007563973902,K100_LR,1.0,leaky,0.1,2,,,,,,,,,,,,,,,
2,0.0,3.469566583633423,0.085205078125,1.5417786305543273,2.3984333303994867,1.173276566024906,-0.048675462813310526,K100_LR,1.0,leaky,0.1,2,,,,,,,,,,,,,,,
3,0.0012755102040816326,5.332207679748535,0.081298828125,1.81756417244346,3.3418222302826464,1.1281664305822088,-0.058413048075732776,K100_LR,1.0,leaky,0.1,2,,,,,,,,,,,,,,,
4,0.002551020408163265,3.2549400329589844,0.099853515625,2.0182373842615218,4.121779327746071,0.9978548189200839,-0.0617208912705343,K100_LR,1.0,leaky,0.1,2,,,,,,,,,,,,,,,
5,0.002551020408163265,3.945687770843506,0.10546875,2.1806829675300845,4.819937174122572,0.949004657877624,-0.06932176690421868,K100_LR,1.0,leaky,0.1,2,,,,,,,,,,,,,,,
6,0.0,3.4551727771759033,0.061279296875,2.3320649056306535,5.502869712995071,0.942296281856276,-0.06581245871509285,K100_LR,1.0,leaky,0.1,2,,,,,,,,,,,,,,,
7,0.0,4.2875542640686035,0.105712890625,2.4663103000502917,6.15020041671445,0.8730355944169474,-0.056467139547266655,K100_LR,1.0,leaky,0.1,2,,,,,,,,,,,,,,,
8,0.0,3.6464405059814453,0.123779296875,2.5914288436293527,6.776273699159896,0.905388547198038,-0.06199307347556507,K100_LR,1.0,leaky,0.1,2,,,,,,,,,,,,,,,
9,0.002551020408163265,3.2303175926208496,0.130615234375,2.700781686400812,7.359878908499995,0.8467772930049804,-0.06103913008886877,K100_LR,1.0,leaky,0.1,2,,,,,,,,,,,,,,,
10,0.0012755102040816326,3.0812454223632812,0.103515625,2.802597794373844,7.922520506128658,0.8301614652271198,-0.059703386677614274,K100_LR,1.0,leaky,0.1,2,,,,,,,,,,,,,,,
11,0.0,3.6146886348724365,0.08984375,2.907005460163075,8.526254062898891,0.8838670831517252,-0.05500375210345714,K100_LR,1.0,leaky,0.1,2,,,,,,,,,,,,,,,
