task,f,shock_ce,shock_acc,N,N2,D2,cos,arm,k,act,param,seed,gw2,g2,e2,xi,R,graw,phi2_batch,alive,addgap,S2,rho,sigma,zbar,posfrac,acc
1,1.0,2.3016276359558105,0.103515625,1.1550821915930285,1.3421115221807813,0.9968032858931284,0.01230448014090473,K050_LR,0.5,leaky,0.1,0,,,,,,,,,,,,,,,
2,0.5,1.264602780342102,0.610595703125,1.486934014687389,2.225620179671634,0.6566020589736081,0.12028694154574872,K050_LR,0.5,leaky,0.1,0,,,,,,,,,,,,,,,
3,0.5051020408163265,1.3514447212219238,0.523681640625,1.7265201841305942,3.003727586267686,0.5862217404529642,0.08073492534896623,K050_LR,0.5,leaky,0.1,0,,,,,,,,,,,,,,,
4,0.5,1.0287591218948364,0.65087890625,1.8977248971396026,3.6333999121789695,0.4997386697249121,0.05001589162085434,K050_LR,0.5,leaky,0.1,0,,,,,,,,,,,,,,,
5,0.5025510204081632,1.3311889171600342,0.533447265625,2.051198846182451,4.2484084708516825,0.5481605910792019,0.020078844336160175,K050_LR,0.5,leaky,0.1,0,,,,,,,,,,,,,,,
6,0.5038265306122449,1.7414804697036743,0.44873046875,2.1845738119770255,4.822748796901823,0.5293303673124268,0.011144838541328304,K050_LR,0.5,leaky,0.1,0,,,,,,,,,,,,,,,
7,0.5012755102040817,1.2518796920776367,0.57763671875,2.2959177087559404,5.329388013855103,0.44942232990658737,0.015960388368053323,K050_LR,0.5,leaky,0.1,0,,,,,,,,,,,,,,,
8,0.5012755102040817,1.3227583169937134,0.573974609375,2.4008727450094534,5.834108717063662,0.4768651705375992,0.0028466155261491323,K050_LR,0.5,leaky,0.1,0,,,,,,,,,,,,,,,
9,0.5025510204081632,1.6784430742263794,0.493408203125,2.496763724812896,6.31321539516639,0.47768797970168597,-0.0042524063507260205,K050_LR,0.5,leaky,0.1,0,,,,,,,,,,,,,,,
10,0.5,1.229247808456421,0.556884765625,2.5905053995012257,6.7980515602587515,0.44282657840630824,0.0071488442868887,K050_LR,0.5,leaky,0.1,0,,,,,,,,,,,,,,,
11,0.5,1.0667203664779663,0.631591796875,2.67734538787804,7.261005237971018,0.47165946357310296,-0.008797846530626973,K050_LR,0.5,leaky,0.1,0,,,,,,,,,,,,,,,
12,0.5025510204081632,1.2057204246520996,0.589111328125,2.7619202949335393,7.72362651243431,0.4831924916188512,-0.010275463891410992,K050_LR,0.5,leaky,0.1,0,,,,,,,,,,,,,,,
13,0.5051020408163265,1.5166363716125488,0.5400390625,2.8448656908167904,8.186762340362952,0.46993676306591536,-0.005508147430503211,K050_LR,0.5,leaky,0.1,0,,,,,,,,,,,,,,,
14,0.5,1.8442193269729614,0.444580078125,2.927108903397213,8.654740633988943,0.5230690135080608,-0.016333401992508302,K050_LR,0.5,leaky,0.1,0,,,,,,,,,,,,,,,
15,0.5,1.3364897966384888,0.577392578125,3.0023974434879612,9.09766740450405,0.4476380190325729,-0.005116119591203866,K050_LR,0.5,leaky,0.1,0,,,,,,,,,,,,,,,
16,0.5,1.1350737810134888,0.611083984375,3.0829769848664315,9.585173818686519,0.4948409529794256,-0.004667219769363731,K050_LR,0.5,leaky,0.1,0,,,,,,,,,,,,,,,
17,0.5,1.0788991451263428,0.638916015625,3.153500699680102,10.022176759724438,0.4477210624711775,-0.005912877541018019,K050_LR,0.5,leaky,0.1,0,,,,,,,,,,,,,,,
18,0.5012755102040817,1.2767006158828735,0.580810546875,3.2255377664859086,10.473637972644203,0.4832166500647356,-0.009257305198440834,K050_LR,0.5,leaky,0.1,0,,,,,,,,,,,,,,,
19,0.5025510204081632,1.4123574495315552,0.518310546875,3.2972095328495845,10.9342317998408,0.5175979186881081,-0.01557693827431815,K050_LR,0.5,leaky,0.1,0,,,,,,,,,,,,,,,
20,0.5038265306122449,1.2517509460449219,0.586669921875,3.360307803883888,11.35368529282777,0.44127355941379276,-0.008449598217939131,K050_LR,0.5,leaky,0.1,0,0.0010132973994254333,0.12198654372121741,0.00021801917538935258,0.5058075539388105,75.32601595221557,0.07551968163529627,0.2533152702247771,1.0,1.4210854715202004e-14,0.019418179861214704,22.724764245035118,2.0048272078902745,-1.3118676376894793,0.24482421875,0.9447000026702881
21,0.5025510204081632,1.7532795667648315,0.411376953125,3.4369215752641686,11.868544940574779,0.5820434128172933,-0.01604512515151593,K050_LR,0.5,leaky,0.1,0,,,,,,,,,,,,,,,
22,0.5025510204081632,2.017796039581299,0.36376953125,3.5044418826747186,12.336327087304204,0.5789469869777981,-0.024244778975746773,K050_LR,0.5,leaky,0.1,0,,,,,,,,,,,,,,,
23,0.5,1.9751805067062378,0.40576171875,3.5665870213637687,12.774184687428018,0.5205195497966186,-0.018208105647002818,K050_LR,0.5,leaky,0.1,0,,,,,,,,,,,,,,,
24,0.5038265306122449,2.48480224609375,0.36279296875,3.6336660975331165,13.257872400450767,0.4942321456408654,-0.005193430308696439,K050_LR,0.5,leaky,0.1,0,,,,,,,,,,,,,,,
25,0.5,1.2327998876571655,0.567626953125,3.6909980384590653,13.674130961087362,0.5387132898271721,-0.024094271520892163,K050_LR,0.5,leaky,0.1,0,,,,,,,,,,,,,,,
26,0.5012755102040817,1.4632248878479004,0.495361328125,3.749496416141892,14.108309271903796,0.5045044839177373,-0.014620396862551654,K050_LR,0.5,leaky,0.1,0,,,,,,,,,,,,,,,
27,0.5,1.5613067150115967,0.53662109375,3.8041835996053948,14.523532233032968,0.519825314198465,-0.022090414032497892,K050_LR,0.5,leaky,0.1,0,,,,,,,,,,,,,,,
28,0.5012755102040817,1.2958811521530151,0.545166015625,3.8594315762328133,14.947537523046817,0.5087972705734288,-0.01704208545475606,K050_LR,0.5,leaky,0.1,0,,,,,,,,,,,,,,,
29,0.5,1.4581503868103027,0.52392578125,3.911978626491083,15.356431981654284,0.4834321375056811,-0.016160817288426707,K050_LR,0.5,leaky,0.1,0,,,,,,,,,,,,,,,
30,0.5,1.3897634744644165,0.515625,3.964365571968539,15.771823962876516,0.562360307348685,-0.028097256412715925,K050_LR,0.5,leaky,0.1,0,0.0013032163093985624,0.10690901171151852,0.0002790982273802974,0.5736901149439017,76.13208899398383,0.08169237736401978,0.25982353022281784,1.0,1.7763568394002505e-15,0.021346181759807098,26.344772740929145,2.2301319709116485,-1.3515076282523868,0.25560546875,0.9380000233650208
31,0.5025510204081632,1.227220058441162,0.58203125,4.015845089284998,16.18710722416064,0.4994865418928606,-0.018775568055600225,K050_LR,0.5,leaky,0.1,0,,,,,,,,,,,,,,,
32,0.5012755102040817,1.2153040170669556,0.584228515625,4.069102092692874,16.6193676017377,0.5090638039156847,-0.016179475945606207,K050_LR,0.5,leaky,0.1,0,,,,,,,,,,,,,,,
33,0.5012755102040817,1.4414901733398438,0.506591796875,4.118151952103908,17.022304138158223,0.5505602246143124,-0.026574550158467942,K050_LR,0.5,leaky,0.1,0,,,,,,,,,,,,,,,
34,0.5025510204081632,1.3309273719787598,0.56787109375,4.169938823281601,17.450048534300848,0.5444835904683082,-0.02091140182731334,K050_LR,0.5,leaky,0.1,0,,,,,,,,,,,,,,,
35,0.5,1.7562609910964966,0.48486328125,4.2199389046747005,17.861229336796512,0.5525899356713662,-0.026016022762877747,K050_LR,0.5,leaky,0.1,0,,,,,,,,,,,,,,,
36,0.5,1.4083086252212524,0.527587890625,4.265578232852065,18.244658174168563,0.5051814191563132,-0.02356088932764404,K050_LR,0.5,leaky,0.1,0,,,,,,,,,,,,,,,
37,0.5012755102040817,1.3166782855987549,0.545654296875,4.314596484305035,18.6653243594638,0.5349871508499253,-0.022241201785689987,K050_LR,0.5,leaky,0.1,0,,,,,,,,,,,,,,,
38,0.5012755102040817,1.7046560049057007,0.488037109375,4.359885078595695,19.05880365510848,0.5219123869952851,-0.021991136190413173,K050_LR,0.5,leaky,0.1,0,,,,,,,,,,,,,,,
