task,f,shock_ce,shock_acc,N,N2,D2,cos,arm,k,act,param,seed,gw2,g2,e2,xi,R,graw,phi2_batch,alive,addgap,S2,rho,sigma,zbar,posfrac,acc
39,0.75,0.44701510667800903,0.8544921875,3.209057893760477,10.323912287900816,0.2805499852833375,-0.03111631887609887,K025_SN06,0.25,snake,0.6,2,,,,,,,,,,,,,,,
40,0.7512755102040817,0.5240880250930786,0.828125,3.22633641707633,10.436234008800842,0.27667911446551685,-0.05024325763763718,K025_SN06,0.25,snake,0.6,2,0.0022946231661912903,0.8342936006670326,6.669752928722791e-05,0.521282192176978,79.10607306013688,0.1045249661823915,0.9359396389943074,1.0,3.552713678800501e-15,0.020121489694439065,13.75042895268247,1.2842224840750889,-0.6324427692323906,0.27849609375,0.9546999931335449
41,0.75,0.38554486632347107,0.88037109375,3.25044475528081,10.592951752004305,0.2888291214437267,-0.040187016780847025,K025_SN06,0.25,snake,0.6,2,,,,,,,,,,,,,,,
42,0.7512755102040817,0.32487037777900696,0.89794921875,3.2710357409167274,10.726967145681515,0.26768042191579244,-0.04057337199819724,K025_SN06,0.25,snake,0.6,2,,,,,,,,,,,,,,,
43,0.7512755102040817,0.5927870273590088,0.817138671875,3.295078659809129,10.88552074913239,0.26707630972070334,-0.03302758558545074,K025_SN06,0.25,snake,0.6,2,,,,,,,,,,,,,,,
44,0.75,0.4495367705821991,0.864501953125,3.317654071161827,11.035052760259823,0.2799150369495007,-0.037717796995188804,K025_SN06,0.25,snake,0.6,2,,,,,,,,,,,,,,,
45,0.75,0.5597482323646545,0.80859375,3.3315327467109768,11.127299150077956,0.27720733260708963,-0.053753877857785834,K025_SN06,0.25,snake,0.6,2,,,,,,,,,,,,,,,
46,0.7512755102040817,0.5917401909828186,0.80126953125,3.3534869769430067,11.273724384946144,0.29135476021523793,-0.0413864230220449,K025_SN06,0.25,snake,0.6,2,,,,,,,,,,,,,,,
47,0.75,0.6170905232429504,0.79736328125,3.3761212368313602,11.424962180037651,0.2914382614167374,-0.03915877773079789,K025_SN06,0.25,snake,0.6,2,,,,,,,,,,,,,,,
48,0.75,0.5288301706314087,0.81884765625,3.395793375868481,11.55849125974235,0.2875146115954096,-0.0439739534263294,K025_SN06,0.25,snake,0.6,2,,,,,,,,,,,,,,,
49,0.7512755102040817,0.4624984860420227,0.85546875,3.41206695642388,11.668575869406336,0.277179351673401,-0.04699599869274827,K025_SN06,0.25,snake,0.6,2,,,,,,,,,,,,,,,
50,0.7512755102040817,0.4155217111110687,0.86376953125,3.427591126745607,11.775425035037673,0.26754953984455443,-0.04660017077652054,K025_SN06,0.25,snake,0.6,2,0.001986468865984047,0.8671643882660911,5.829382526307475e-05,0.4877259483803941,80.57158582211683,0.09934213625444706,0.9740012303639154,1.0,1.0658141036401503e-14,0.017797054197331894,15.033360964010832,1.324616728188374,-0.5834416959444033,0.29978515625,0.9477999806404114
51,0.75,0.6265666484832764,0.803466796875,3.44215452362645,11.874417559594795,0.2854286724483175,-0.05183239184371457,K025_SN06,0.25,snake,0.6,2,,,,,,,,,,,,,,,
52,0.75,0.7537304162979126,0.7568359375,3.4590517147880195,11.990815158289193,0.2820322183951828,-0.0466380091344183,K025_SN06,0.25,snake,0.6,2,,,,,,,,,,,,,,,
53,0.75,0.38802024722099304,0.871826171875,3.481913580882549,12.14974982649239,0.2920189004295274,-0.03632673680953769,K025_SN06,0.25,snake,0.6,2,,,,,,,,,,,,,,,
54,0.7538265306122449,0.48971113562583923,0.838623046875,3.5007154087162786,12.281334246562233,0.28300250806653166,-0.04204909127667192,K025_SN06,0.25,snake,0.6,2,,,,,,,,,,,,,,,
55,0.7512755102040817,0.5597216486930847,0.828125,3.5206993590907443,12.421903169283071,0.29211389845281877,-0.04066272955429263,K025_SN06,0.25,snake,0.6,2,,,,,,,,,,,,,,,
56,0.75,0.40637943148612976,0.87060546875,3.5346099220139036,12.520208918861856,0.278914502325869,-0.05037288159078668,K025_SN06,0.25,snake,0.6,2,,,,,,,,,,,,,,,
57,0.75,0.6605362892150879,0.78564453125,3.553198525058402,12.652398792308864,0.30397105170180155,-0.04461921304502537,K025_SN06,0.25,snake,0.6,2,,,,,,,,,,,,,,,
58,0.75,0.4317466914653778,0.8583984375,3.565495774696398,12.739204543172155,0.27225019211046037,-0.05092957110093798,K025_SN06,0.25,snake,0.6,2,,,,,,,,,,,,,,,
59,0.7525510204081632,0.30905354022979736,0.899658203125,3.5820136012190624,12.857785400350119,0.2611023663133348,-0.03987656268688058,K025_SN06,0.25,snake,0.6,2,,,,,,,,,,,,,,,
60,0.75,0.42059195041656494,0.863037109375,3.594865027209345,12.950603524257058,0.25662142728567605,-0.04610443135157848,K025_SN06,0.25,snake,0.6,2,0.0017477532363579275,0.9042282047396039,5.006472435843119e-05,0.4916880744594053,78.52004886824002,0.09665031332346376,1.0034027618139614,1.0,8.881784197001252e-16,0.01828226670988732,14.036630761266128,1.355466058742432,-0.5735010726916634,0.301328125,0.9433000087738037
61,0.75,0.7447699904441833,0.761474609375,3.6114058379063136,13.070037254441301,0.288201157366159,-0.04477490042661926,K025_SN06,0.25,snake,0.6,2,,,,,,,,,,,,,,,
62,0.7512755102040817,1.151493787765503,0.66943359375,3.6209000679022303,13.139360840442901,0.27305726731059676,-0.05460246550752263,K025_SN06,0.25,snake,0.6,2,,,,,,,,,,,,,,,
63,0.7525510204081632,0.6751326322555542,0.773681640625,3.632518092058815,13.22340502562709,0.2752145049103957,-0.051131327930826774,K025_SN06,0.25,snake,0.6,2,,,,,,,,,,,,,,,
64,0.75,0.4707992672920227,0.852294921875,3.6481826916976217,13.33753383049227,0.288078282203438,-0.045267649740014765,K025_SN06,0.25,snake,0.6,2,,,,,,,,,,,,,,,
65,0.7512755102040817,0.5833491683006287,0.8095703125,3.666683405164773,13.47293029066281,0.3185665020934109,-0.04529349615873029,K025_SN06,0.25,snake,0.6,2,,,,,,,,,,,,,,,
66,0.75,0.39912015199661255,0.864990234375,3.6811818415939923,13.579195770723482,0.2881861830232238,-0.046322780586574235,K025_SN06,0.25,snake,0.6,2,,,,,,,,,,,,,,,
67,0.75,0.484408974647522,0.84716796875,3.695769700822172,13.68577949675762,0.278271743015649,-0.04488895701647594,K025_SN06,0.25,snake,0.6,2,,,,,,,,,,,,,,,
68,0.7512755102040817,0.996204137802124,0.7001953125,3.7143154228290904,13.82191125607314,0.31808634142468534,-0.043810033511973906,K025_SN06,0.25,snake,0.6,2,,,,,,,,,,,,,,,
69,0.7512755102040817,0.40782833099365234,0.8759765625,3.7287226485615013,13.929948489541587,0.2956006824800893,-0.0477549037846659,K025_SN06,0.25,snake,0.6,2,,,,,,,,,,,,,,,
70,0.7512755102040817,0.6734796762466431,0.800048828125,3.7448384813755293,14.051365650088373,0.2975207821377241,-0.04383616327271092,K025_SN06,0.25,snake,0.6,2,0.0023458920530160313,0.9319734622823782,6.321028325807673e-05,0.5059864436336515,78.70056678109258,0.10267917750825152,1.0280439246532205,1.0,0.0,0.018953080540760014,15.697753275404674,1.386904418596452,-0.6482122002014813,0.2916796875,0.9485999941825867
71,0.7512755102040817,0.7878143191337585,0.736572265625,3.7602286523122825,14.167407120183528,0.28439339983286627,-0.04293656702020066,K025_SN06,0.25,snake,0.6,2,,,,,,,,,,,,,,,
72,0.75,0.7639487385749817,0.763916015625,3.7771085426721585,14.29523623064647,0.3028233881998744,-0.04316429742110863,K025_SN06,0.25,snake,0.6,2,,,,,,,,,,,,,,,
73,0.7525510204081632,0.6988374590873718,0.7763671875,3.792267216659809,14.410896685681873,0.29009571576530496,-0.044211398918138994,K025_SN06,0.25,snake,0.6,2,,,,,,,,,,,,,,,
74,0.75,0.6788870096206665,0.779541015625,3.804973808165489,14.507246467164418,0.2843723026351909,-0.046847901915042185,K025_SN06,0.25,snake,0.6,2,,,,,,,,,,,,,,,
75,0.7512755102040817,0.6624535322189331,0.774169921875,3.8229247454403144,14.643881720402863,0.2774826937262194,-0.036574439127362295,K025_SN06,0.25,snake,0.6,2,,,,,,,,,,,,,,,
76,0.7512755102040817,0.6854577660560608,0.7861328125,3.8347390222491664,14.735157010216053,0.28455455327644846,-0.04798299360315679,K025_SN06,0.25,snake,0.6,2,,,,,,,,,,,,,,,
77,0.7512755102040817,0.646044135093689,0.787841796875,3.850201300746845,14.85319295546496,0.30462742881275995,-0.04475886778849562,K025_SN06,0.25,snake,0.6,2,,,,,,,,,,,,,,,
78,0.7512755102040817,0.5088734030723572,0.836181640625,3.859832828361749,14.927118744107638,0.26804667228835855,-0.04947011054618093,K025_SN06,0.25,snake,0.6,2,,,,,,,,,,,,,,,
79,0.75,0.8436499834060669,0.733642578125,3.8755534665961955,15.049510005381086,0.30037157072444465,-0.04334140148150706,K025_SN06,0.25,snake,0.6,2,,,,,,,,,,,,,,,
80,0.7512755102040817,0.6912664771080017,0.775390625,3.889122759601557,15.153728129441092,0.28965200860522416,-0.04488742813822395,K025_SN06,0.25,snake,0.6,2,0.00243777940744198,0.9275328691469591,6.464317205133723e-05,0.5192026386117109,78.30789418448232,0.10300912262191994,1.0261217467742316,1.0,2.6645352591003757e-15,0.018539503774548775,15.623503850349087,1.3925992053819354,-0.54256062027886,0.31744140625,0.9455000162124634
81,0.7538265306122449,0.7457237839698792,0.760009765625,3.911548537121769,15.329423230200675,0.32906013910962584,-0.03565338144411325,K025_SN06,0.25,snake,0.6,2,,,,,,,,,,,,,,,
82,0.7512755102040817,0.5194040536880493,0.828125,3.921601187790579,15.40977417756115,0.2806422992942211,-0.04904223329012938,K025_SN06,0.25,snake,0.6,2,,,,,,,,,,,,,,,
83,0.7512755102040817,0.7678429484367371,0.7548828125,3.9338707992151423,15.505436347698014,0.3050729796173469,-0.04907717622053337,K025_SN06,0.25,snake,0.6,2,,,,,,,,,,,,,,,
84,0.7512755102040817,0.4701748490333557,0.846435546875,3.9470936949698405,15.610670690148748,0.29039810328249926,-0.04446704943665112,K025_SN06,0.25,snake,0.6,2,,,,,,,,,,,,,,,
85,0.7525510204081632,1.164211392402649,0.688232421875,3.9565287011480916,15.685669719452035,0.2818158620879841,-0.04984728607828534,K025_SN06,0.25,snake,0.6,2,,,,,,,,,,,,,,,
86,0.7525510204081632,0.48529279232025146,0.838134765625,3.966949856084832,15.768661358971007,0.2885975726032118,-0.049347235685521226,K025_SN06,0.25,snake,0.6,2,,,,,,,,,,,,,,,
87,0.75,0.4763873815536499,0.839599609375,3.9783036637449047,15.858611308052168,0.30003703063200304,-0.04828157112755905,K025_SN06,0.25,snake,0.6,2,,,,,,,,,,,,,,,
88,0.7512755102040817,0.5905153155326843,0.822265625,3.9894096435444792,15.94803688044035,0.29565525547261307,-0.04937332041813898,K025_SN06,0.25,snake,0.6,2,,,,,,,,,,,,,,,
89,0.7512755102040817,0.39454492926597595,0.878173828125,4.000480123619699,16.037634165979203,0.2669297144063675,-0.04398997228948443,K025_SN06,0.25,snake,0.6,2,,,,,,,,,,,,,,,
90,0.7512755102040817,0.6477926969528198,0.78125,4.013611867599475,16.14146774425171,0.2829579051016375,-0.0432780573982193,K025_SN06,0.25,snake,0.6,2,0.0019566584323734773,0.9411975909509945,5.1750690709479376e-05,0.5085954792504708,78.98517155789021,0.09623057735578598,1.0398324708082936,1.0,8.881784197001252e-15,0.01919578402209322,14.740627669907598,1.421474675751263,-0.621043198862553,0.30466796875,0.9496999979019165
91,0.75,0.6841533780097961,0.766845703125,4.031462668600973,16.285646584145134,0.320550744429202,-0.039609251694285155,K025_SN06,0.25,snake,0.6,2,,,,,,,,,,,,,,,
92,0.7512755102040817,0.8859879374504089,0.72802734375,4.042615462369898,16.37538628274805,0.285538862400255,-0.04586657876880471,K025_SN06,0.25,snake,0.6,2,,,,,,,,,,,,,,,
93,0.7512755102040817,0.5451736450195312,0.81591796875,4.05392047420121,16.466828321955955,0.28654960332288104,-0.04602823665918848,K025_SN06,0.25,snake,0.6,2,,,,,,,,,,,,,,,
94,0.75,0.5388038754463196,0.82421875,4.0652768735292195,16.559335967249343,0.3000901239052022,-0.047247730908335804,K025_SN06,0.25,snake,0.6,2,,,,,,,,,,,,,,,
95,0.75,0.6589422821998596,0.7841796875,4.074280463863381,16.632804128382013,0.28666405981804005,-0.04998553827462313,K025_SN06,0.25,snake,0.6,2,,,,,,,,,,,,,,,
96,0.75,0.5498782992362976,0.811279296875,4.082213468387121,16.698469153650564,0.2941661813248292,-0.05325959513158348,K025_SN06,0.25,snake,0.6,2,,,,,,,,,,,,,,,
97,0.7538265306122449,0.4064590036869049,0.865478515625,4.08868794811542,16.751662380045964,0.28007025329252455,-0.053275410557136145,K025_SN06,0.25,snake,0.6,2,,,,,,,,,,,,,,,
98,0.7512755102040817,0.548245370388031,0.814697265625,4.103160480368004,16.870022883652542,0.30875108317703054,-0.04273472087271449,K025_SN06,0.25,snake,0.6,2,,,,,,,,,,,,,,,
99,0.7512755102040817,0.45322951674461365,0.85302734375,4.117871220825237,16.990576207298265,0.2953852738381685,-0.04011387794508907,K025_SN06,0.25,snake,0.6,2,,,,,,,,,,,,,,,
100,0.7512755102040817,0.6376909613609314,0.793701171875,4.126373906880953,17.06056166451312,0.29581433715564404,-0.05116394741039464,K025_SN06,0.25,snake,0.6,2,0.0022929439441260486,0.9727483061494758,5.784631395833827e-05,0.5171950015967509,78.78852044031612,0.10011913943702865,1.0587140562758541,1.0,6.217248937900877e-15,0.019275877862180213,15.346348387900903,1.4593982553181712,-0.7126696503824692,0.2858984375,0.9412999749183655
101,0.7512755102040817,0.3746999204158783,0.882568359375,4.1361706729769185,17.141787111505014,0.26609354345010167,-0.04467137965442317,K025_SN06,0.25,snake,0.6,2,,,,,,,,,,,,,,,
102,0.75,0.5216329097747803,0.8251953125,4.144301209577572,17.20797404230775,0.28007449623149916,-0.050322809954176144,K025_SN06,0.25,snake,0.6,2,,,,,,,,,,,,,,,
103,0.7512755102040817,0.7696740627288818,0.76220703125,4.153766872532623,17.287335422521597,0.3240687999416285,-0.05240071450506518,K025_SN06,0.25,snake,0.6,2,,,,,,,,,,,,,,,
104,0.7525510204081632,0.5005732774734497,0.8291015625,4.166369908489483,17.392080381659007,0.32175673381804315,-0.047115712072696214,K025_SN06,0.25,snake,0.6,2,,,,,,,,,,,,,,,
105,0.75,0.42548197507858276,0.857421875,4.176830567603108,17.478622095467642,0.2840143099455403,-0.04460129585594544,K025_SN06,0.25,snake,0.6,2,,,,,,,,,,,,,,,
106,0.7512755102040817,0.6397032737731934,0.77880859375,4.1849759602472725,17.546351442323527,0.2897868493365073,-0.050311914740752674,K025_SN06,0.25,snake,0.6,2,,,,,,,,,,,,,,,
107,0.75,0.6383309364318848,0.79296875,4.198911564020369,17.66240126811998,0.3065685356300719,-0.0404544781734505,K025_SN06,0.25,snake,0.6,2,,,,,,,,,,,,,,,
108,0.75,0.6383506655693054,0.79443359375,4.211725984020694,17.770177313906245,0.30544983382464685,-0.043102455269253916,K025_SN06,0.25,snake,0.6,2,,,,,,,,,,,,,,,
109,0.7538265306122449,0.7536329030990601,0.751220703125,4.221657109410142,17.855268905533183,0.2936803383443513,-0.046651873089211794,K025_SN06,0.25,snake,0.6,2,,,,,,,,,,,,,,,
110,0.7512755102040817,0.7473949790000916,0.761474609375,4.2267750871771055,17.898929955081883,0.2954177904543783,-0.05538357043348748,K025_SN06,0.25,snake,0.6,2,0.0021649551659648747,0.9983028246158346,5.364020975503526e-05,0.5201318258728336,77.72893394426038,0.09914319098869667,1.0891274298016067,1.0,8.881784197001252e-16,0.019033727274987935,15.520753564783101,1.468519486679155,-0.6293140099614712,0.306328125,0.9412999749183655
111,0.7512755102040817,0.5411040782928467,0.82470703125,4.235283739321115,17.97031328607649,0.29670171151657326,-0.05020908238702779,K025_SN06,0.25,snake,0.6,2,,,,,,,,,,,,,,,
112,0.7525510204081632,0.7368757128715515,0.755615234375,4.249067622562189,18.08732289996722,0.3055201147231424,-0.04068367082575794,K025_SN06,0.25,snake,0.6,2,,,,,,,,,,,,,,,
113,0.7512755102040817,0.5368434190750122,0.82763671875,4.259994564195364,18.180235276490166,0.3043932730199242,-0.046068890869002586,K025_SN06,0.25,snake,0.6,2,,,,,,,,,,,,,,,
114,0.7512755102040817,0.5822681784629822,0.814453125,4.268720240826712,18.253143181523868,0.2887602025208103,-0.047729420728413643,K025_SN06,0.25,snake,0.6,2,,,,,,,,,,,,,,,
115,0.7538265306122449,0.43572553992271423,0.85986328125,4.274078632763179,18.299542642033387,0.26064761462234054,-0.050064510475740016,K025_SN06,0.25,snake,0.6,2,,,,,,,,,,,,,,,
116,0.75,0.4907296299934387,0.84326171875,4.282772776397291,18.374782856927286,0.3022799356852359,-0.04952669142795275,K025_SN06,0.25,snake,0.6,2,,,,,,,,,,,,,,,
117,0.75,0.8819146752357483,0.708984375,4.287223708722268,18.41421752581607,0.3011645783489277,-0.05694573413071076,K025_SN06,0.25,snake,0.6,2,,,,,,,,,,,,,,,
118,0.7512755102040817,0.6073354482650757,0.8076171875,4.300524327050281,18.528445123127362,0.29051994372731665,-0.038795410181392515,K025_SN06,0.25,snake,0.6,2,,,,,,,,,,,,,,,
119,0.7512755102040817,0.3770785331726074,0.880615234375,4.311466704547313,18.621362398015343,0.30116097664586294,-0.04483249792750614,K025_SN06,0.25,snake,0.6,2,,,,,,,,,,,,,,,
120,0.75,0.42819419503211975,0.86181640625,4.322808111170296,18.719809809731647,0.31053648627617925,-0.04472018927022729,K025_SN06,0.25,snake,0.6,2,0.002515481579304788,1.035768023839483,5.97224714297149e-05,0.5187499536071717,78.3903854219763,0.10402545088541675,1.1272247586425952,1.0,1.1546319456101628e-14,0.019717748997961203,15.749084051546065,1.4897838867937288,-0.5278828606956325,0.33873046875,0.9329000115394592
