task,f,shock_ce,shock_acc,N,N2,D2,cos,arm,k,act,param,seed,gw2,g2,e2,xi,R,graw,phi2_batch,alive,addgap,S2,rho,sigma,zbar,posfrac,acc
1,1.0,2.3048040866851807,0.100341796875,1.1423046624917501,1.3116541872446046,0.9754122392023377,0.003278605673764061,K025_LR,0.25,leaky,0.1,1,,,,,,,,,,,,,,,
2,0.7512755102040817,0.4706084728240967,0.863037109375,1.4297002962794572,2.058490396374371,0.41292778259821444,0.2235733770702751,K025_LR,0.25,leaky,0.1,1,,,,,,,,,,,,,,,
3,0.75,0.4771961569786072,0.8515625,1.6464981149373488,2.7350402350565695,0.38320687328734626,0.16099165570018095,K025_LR,0.25,leaky,0.1,1,,,,,,,,,,,,,,,
4,0.75,0.47031912207603455,0.856689453125,1.8382351632923086,3.41209494557659,0.3787688945929132,0.14245713418722222,K025_LR,0.25,leaky,0.1,1,,,,,,,,,,,,,,,
5,0.7551020408163265,0.3556155860424042,0.89306640625,1.99343479039901,4.014216919094555,0.33432727982494403,0.12303060236153188,K025_LR,0.25,leaky,0.1,1,,,,,,,,,,,,,,,
6,0.7512755102040817,0.41890355944633484,0.866943359375,2.1372248291186877,4.614751904882238,0.3787728861891935,0.08833793991386427,K025_LR,0.25,leaky,0.1,1,,,,,,,,,,,,,,,
7,0.75,0.3471812307834625,0.890625,2.2654604670858434,5.183420043098529,0.3743072752598032,0.072153094384493,K025_LR,0.25,leaky,0.1,1,,,,,,,,,,,,,,,
8,0.7525510204081632,0.34624743461608887,0.8818359375,2.387234222600516,5.755976841782087,0.3601340873711838,0.07506062093541324,K025_LR,0.25,leaky,0.1,1,,,,,,,,,,,,,,,
9,0.7525510204081632,0.4697878658771515,0.85498046875,2.4894242399090762,6.258508360703675,0.35235292111431776,0.05126082963970136,K025_LR,0.25,leaky,0.1,1,,,,,,,,,,,,,,,
10,0.75,0.5611625909805298,0.8095703125,2.58797842973855,6.76354278037707,0.3501930315225789,0.0500223670334887,K025_LR,0.25,leaky,0.1,1,,,,,,,,,,,,,,,
11,0.7538265306122449,0.4905857443809509,0.828125,2.6796075811970623,7.248129953338272,0.3273782539181368,0.05233705815036462,K025_LR,0.25,leaky,0.1,1,,,,,,,,,,,,,,,
12,0.7512755102040817,0.41290754079818726,0.863525390625,2.768914254571531,7.734377121809121,0.33496162500833926,0.04678041864652019,K025_LR,0.25,leaky,0.1,1,,,,,,,,,,,,,,,
13,0.75,0.8440963625907898,0.727783203125,2.845150313037847,8.163896040607854,0.3249660975950237,0.03192795410493585,K025_LR,0.25,leaky,0.1,1,,,,,,,,,,,,,,,
14,0.75,0.58427494764328,0.8154296875,2.9213719669681546,8.602598904896364,0.3519059895100773,0.024946012380261805,K025_LR,0.25,leaky,0.1,1,,,,,,,,,,,,,,,
15,0.7525510204081632,0.6517124176025391,0.78515625,2.999089853891304,9.06626758880785,0.36597679451382814,0.024836728189463322,K025_LR,0.25,leaky,0.1,1,,,,,,,,,,,,,,,
16,0.7512755102040817,0.6873220801353455,0.78173828125,3.064201071998695,9.463033357614593,0.32141878018378156,0.02047266444169333,K025_LR,0.25,leaky,0.1,1,,,,,,,,,,,,,,,
17,0.7512755102040817,0.4142650365829468,0.864501953125,3.123980318241998,9.830213720429455,0.29798097394564865,0.01957673248014276,K025_LR,0.25,leaky,0.1,1,,,,,,,,,,,,,,,
18,0.7512755102040817,0.3598651587963104,0.882080078125,3.1923062665909083,10.261291914159916,0.34947777524397294,0.021329919046933914,K025_LR,0.25,leaky,0.1,1,,,,,,,,,,,,,,,
19,0.7525510204081632,0.34293562173843384,0.883544921875,3.2530206234787773,10.654156321034758,0.3062245462264313,0.02391569413530995,K025_LR,0.25,leaky,0.1,1,,,,,,,,,,,,,,,
20,0.7512755102040817,0.3936854898929596,0.87451171875,3.3164914723522894,11.069337260273128,0.34698207048334484,0.016164579959566154,K025_LR,0.25,leaky,0.1,1,0.0007206772842502989,0.1890668501762235,0.00013469951775882562,0.3722289504738885,76.0237443169884,0.06944388757223234,0.28378648021560393,1.0,8.881784197001252e-16,0.020158078305921708,17.21305301117985,1.926887310647708,-1.1323267524436469,0.269296875,0.9549999833106995
21,0.7525510204081632,0.594316840171814,0.81103515625,3.380036431847438,11.49426302014004,0.3477877139526988,0.018443508532910418,K025_LR,0.25,leaky,0.1,1,,,,,,,,,,,,,,,
22,0.7512755102040817,0.3883691728115082,0.87158203125,3.4425617677669362,11.919988848683168,0.34236391063264193,0.019629500678997002,K025_LR,0.25,leaky,0.1,1,,,,,,,,,,,,,,,
23,0.7512755102040817,0.5391876697540283,0.816650390625,3.5028130116739824,12.336215332964358,0.3323798519324662,0.020866736406099654,K025_LR,0.25,leaky,0.1,1,,,,,,,,,,,,,,,
24,0.7512755102040817,0.37893837690353394,0.8681640625,3.564349481165467,12.771336758268454,0.3621631045100772,0.016189239286691894,K025_LR,0.25,leaky,0.1,1,,,,,,,,,,,,,,,
25,0.7525510204081632,0.4228229820728302,0.864990234375,3.6193174481098676,13.165831653502378,0.3482352102467107,0.01044247026181445,K025_LR,0.25,leaky,0.1,1,,,,,,,,,,,,,,,
26,0.7512755102040817,0.37283140420913696,0.88330078125,3.6705085170177876,13.537742964458154,0.34462567808591926,0.005740881936374216,K025_LR,0.25,leaky,0.1,1,,,,,,,,,,,,,,,
