task,f,shock_ce,shock_acc,N,N2,D2,cos,arm,k,act,param,seed,gw2,g2,e2,xi,R,graw,phi2_batch,alive,addgap,S2,rho,sigma,zbar,posfrac,acc
35,1.0,0.08824650198221207,0.974609375,2.7964961876093413,7.854480323471702,0.17258157080223271,0.008899412644830414,K000_SN06,0.0,snake,0.6,1,,,,,,,,,,,,,,,
36,1.0,0.0833858922123909,0.974853515625,2.836571710870528,8.08214181167888,0.16804402192343407,0.024544591377126484,K000_SN06,0.0,snake,0.6,1,,,,,,,,,,,,,,,
37,1.0,0.07932807505130768,0.9775390625,2.8703748419818806,8.27789948178374,0.16285383014056634,0.012091572900803179,K000_SN06,0.0,snake,0.6,1,,,,,,,,,,,,,,,
38,1.0,0.052380628883838654,0.98486328125,2.901635038768451,8.45905433782017,0.16797462007675684,0.005480072361493809,K000_SN06,0.0,snake,0.6,1,,,,,,,,,,,,,,,
39,1.0,0.1006871908903122,0.97021484375,2.9215445359285797,8.574858859474261,0.153226760432756,-0.01593045837101261,K000_SN06,0.0,snake,0.6,1,,,,,,,,,,,,,,,
40,1.0,0.06074659898877144,0.98046875,2.946219261133208,8.721597819137926,0.1745878501022778,-0.011611350266697533,K000_SN06,0.0,snake,0.6,1,0.0002596599785977314,0.9417899474614418,9.25681581413667e-06,0.37453739924076246,79.52325599164543,0.07902918101319602,1.0394361553689695,1.0,1.4210854715202004e-14,0.01698445249460713,10.279274539918942,1.385810892468433,-0.46874861384676164,0.326875,0.9581999778747559
41,1.0,0.0745348259806633,0.976806640625,2.9618673013551136,8.814216319385686,0.1356723775183162,-0.019525428831725887,K000_SN06,0.0,snake,0.6,1,,,,,,,,,,,,,,,
42,1.0,0.06625344604253769,0.97802734375,2.9970908508047773,9.024318506723782,0.19095994523641027,0.006163655447938363,K000_SN06,0.0,snake,0.6,1,,,,,,,,,,,,,,,
43,1.0,0.06934157013893127,0.978271484375,3.0276379061874406,9.20674514080789,0.16878838862678727,0.005415988468703382,K000_SN06,0.0,snake,0.6,1,,,,,,,,,,,,,,,
44,1.0,0.09326516836881638,0.971435546875,3.049907946231035,9.342694230808387,0.14693780997877354,-0.004786230343880887,K000_SN06,0.0,snake,0.6,1,,,,,,,,,,,,,,,
45,1.0,0.07310108840465546,0.976806640625,3.075374778415311,9.49967977299324,0.15109852534862142,0.0014487193723868794,K000_SN06,0.0,snake,0.6,1,,,,,,,,,,,,,,,
46,1.0,0.07136830687522888,0.978271484375,3.110757765669731,9.719526894629656,0.15687268158360068,0.02533703952931339,K000_SN06,0.0,snake,0.6,1,,,,,,,,,,,,,,,
47,1.0,0.0620293989777565,0.980712890625,3.1401577352970924,9.905615348266398,0.18190433414109322,0.0019222627526771297,K000_SN06,0.0,snake,0.6,1,,,,,,,,,,,,,,,
48,1.0,0.0648481696844101,0.978759765625,3.15884224092301,10.023664076604257,0.16082899004730028,-0.016506007438154256,K000_SN06,0.0,snake,0.6,1,,,,,,,,,,,,,,,
49,1.0,0.07046923786401749,0.97802734375,3.1768478069267507,10.13796163318941,0.14997219598829137,-0.014046457112115978,K000_SN06,0.0,snake,0.6,1,,,,,,,,,,,,,,,
50,1.0,0.07213205099105835,0.977294921875,3.2048431078971955,10.316787307545376,0.15696784747250742,0.008455191904924064,K000_SN06,0.0,snake,0.6,1,0.00015793202531239368,0.9220707976607979,6.202713906506807e-06,0.35312085193722914,78.1989322199164,0.06447541085775385,1.0162835999065116,1.0,7.105427357601002e-15,0.013211480969373617,11.881169706589644,1.3857050085637956,-0.5108209427656857,0.31404296875,0.9650999903678894
51,1.0,0.05495581030845642,0.983642578125,3.232012606076351,10.49228387986794,0.14886926979264994,0.010764583629650175,K000_SN06,0.0,snake,0.6,1,,,,,,,,,,,,,,,
52,1.0,0.06274796277284622,0.9794921875,3.2544315754652224,10.638560473909447,0.1844976885750502,-0.014053286384982024,K000_SN06,0.0,snake,0.6,1,,,,,,,,,,,,,,,
53,1.0,0.14555400609970093,0.959228515625,3.2800653611719817,10.806124700652715,0.16478680940612944,0.00038833082841902624,K000_SN06,0.0,snake,0.6,1,,,,,,,,,,,,,,,
54,1.0,0.055463582277297974,0.982177734375,3.296907126913835,10.91798749035137,0.15833208221731188,-0.018826932948920416,K000_SN06,0.0,snake,0.6,1,,,,,,,,,,,,,,,
55,1.0,0.0681343823671341,0.9775390625,3.315420124881845,11.0427750382052,0.1537886025755685,-0.011987560314435233,K000_SN06,0.0,snake,0.6,1,,,,,,,,,,,,,,,
56,1.0,0.06263543665409088,0.978515625,3.3339719824020335,11.16506986383424,0.14102110818518046,-0.007351119476432491,K000_SN06,0.0,snake,0.6,1,,,,,,,,,,,,,,,
57,1.0,0.11231642961502075,0.9638671875,3.3617862265093414,11.351988525273578,0.16308588142327307,0.009156846299508381,K000_SN06,0.0,snake,0.6,1,,,,,,,,,,,,,,,
58,1.0,0.08016825467348099,0.9755859375,3.3897167791074314,11.539883539841211,0.16797070291828056,0.0068658177994383495,K000_SN06,0.0,snake,0.6,1,,,,,,,,,,,,,,,
59,1.0,0.056833598762750626,0.982421875,3.409122232023824,11.67302250985319,0.13777377108698358,-0.0019913410388158036,K000_SN06,0.0,snake,0.6,1,,,,,,,,,,,,,,,
60,1.0,0.046034473925828934,0.985595703125,3.43666447407208,11.863196370752497,0.17795624078821212,0.0038750543408785022,K000_SN06,0.0,snake,0.6,1,0.00011357733323723548,0.8905303252444687,4.840064540134993e-06,0.33573905545935545,78.48559177656529,0.06291222777511879,0.9832027663776928,1.0,8.881784197001252e-15,0.014484864475827742,12.285668332291577,1.3706676554396615,-0.506941190659856,0.31390625,0.9675999879837036
61,1.0,0.056971434503793716,0.984375,3.4609279564693196,12.031331285090914,0.17122949908285917,-0.0011213689814847368,K000_SN06,0.0,snake,0.6,1,,,,,,,,,,,,,,,
62,1.0,0.06751032918691635,0.978515625,3.483652812807437,12.192084262919316,0.18856154207703354,-0.009386169917554834,K000_SN06,0.0,snake,0.6,1,,,,,,,,,,,,,,,
63,1.0,0.052438169717788696,0.983154296875,3.505109290110029,12.34270886498823,0.13648407212367886,0.005390363720107205,K000_SN06,0.0,snake,0.6,1,,,,,,,,,,,,,,,
64,1.0,0.08529658615589142,0.97216796875,3.518467207383199,12.4374064864421,0.1541993991800238,-0.021679872184872485,K000_SN06,0.0,snake,0.6,1,,,,,,,,,,,,,,,
65,1.0,0.059798989444971085,0.98193359375,3.54316826515463,12.614468316291997,0.16313399446309582,0.0034953811045262306,K000_SN06,0.0,snake,0.6,1,,,,,,,,,,,,,,,
66,1.0,0.0615454763174057,0.980712890625,3.5695072922787516,12.803409021818725,0.14450615357905858,0.01520140779235567,K000_SN06,0.0,snake,0.6,1,,,,,,,,,,,,,,,
67,1.0,0.06051170825958252,0.982177734375,3.5926850295980355,12.97199783584739,0.1729233228685617,-0.0026281702606229017,K000_SN06,0.0,snake,0.6,1,,,,,,,,,,,,,,,
68,1.0,0.0825900137424469,0.973388671875,3.618660811822955,13.159517875305994,0.16758378063993562,0.0068528557714247155,K000_SN06,0.0,snake,0.6,1,,,,,,,,,,,,,,,
69,1.0,0.06958083063364029,0.97998046875,3.641310698918602,13.325869732218166,0.16064690824288028,0.0009767815546946796,K000_SN06,0.0,snake,0.6,1,,,,,,,,,,,,,,,
70,1.0,0.04579216614365578,0.982666015625,3.661042336423002,13.469133278182746,0.16729851319802067,-0.007277414586870868,K000_SN06,0.0,snake,0.6,1,9.472154070156919e-05,0.8926665446994132,4.032617915873306e-06,0.33284009312354773,79.05635464425264,0.0638863720378254,0.989356290540154,1.0,5.329070518200751e-15,0.013945516135588046,11.996580949132875,1.3799948152989994,-0.49219318089669756,0.31259765625,0.9660999774932861
71,1.0,0.05088326334953308,0.98583984375,3.683300452405863,13.63465673014592,0.1608776258235374,0.0008681051530571907,K000_SN06,0.0,snake,0.6,1,,,,,,,,,,,,,,,
72,1.0,0.05320844054222107,0.981689453125,3.70416950880655,13.789014301405587,0.1659436356718146,-0.005225820217278563,K000_SN06,0.0,snake,0.6,1,,,,,,,,,,,,,,,
73,1.0,0.07595257461071014,0.9765625,3.723821927096417,13.936817057265491,0.17383235369465772,-0.009459561945639081,K000_SN06,0.0,snake,0.6,1,,,,,,,,,,,,,,,
74,1.0,0.07053873687982559,0.978515625,3.7416931948758667,14.070927560155829,0.15400982105797756,-0.006384372352334888,K000_SN06,0.0,snake,0.6,1,,,,,,,,,,,,,,,
75,1.0,0.054740212857723236,0.982421875,3.7553772519501623,14.17388604177424,0.14396368235690013,-0.014849699755695469,K000_SN06,0.0,snake,0.6,1,,,,,,,,,,,,,,,
76,1.0,0.09820322692394257,0.969482421875,3.773938075709241,14.314421415996803,0.19431162304624564,-0.015981172867362604,K000_SN06,0.0,snake,0.6,1,,,,,,,,,,,,,,,
77,1.0,0.06317833811044693,0.97607421875,3.794382653514299,14.469683922516504,0.1593900336893267,-0.0018169836333640386,K000_SN06,0.0,snake,0.6,1,,,,,,,,,,,,,,,
78,1.0,0.05601154640316963,0.983154296875,3.812602600772152,14.609165038121612,0.12429682182804848,0.00530193893258793,K000_SN06,0.0,snake,0.6,1,,,,,,,,,,,,,,,
79,1.0,0.07657467573881149,0.97802734375,3.833125223273781,14.76759184599607,0.1511126851650375,0.0018357696871126694,K000_SN06,0.0,snake,0.6,1,,,,,,,,,,,,,,,
80,1.0,0.05807967483997345,0.981201171875,3.8518868661075687,14.909869871153742,0.1872801031441525,-0.013121297432000295,K000_SN06,0.0,snake,0.6,1,0.00010991488330435299,0.8938319780715506,4.499355040367725e-06,0.3425548613407608,79.78481007933269,0.07135852265640953,0.985848740007975,1.0,5.329070518200751e-15,0.01674651152848065,11.183230777684464,1.3787435164357789,-0.5487007308673177,0.297890625,0.9607999920845032
81,1.0,0.06713412702083588,0.980712890625,3.873392010240416,15.076885321807321,0.1608556585746959,0.0015827067382718995,K000_SN06,0.0,snake,0.6,1,,,,,,,,,,,,,,,
82,1.0,0.06063125282526016,0.98193359375,3.8889948237832836,15.198729472827038,0.1507009476743281,-0.00971738509068614,K000_SN06,0.0,snake,0.6,1,,,,,,,,,,,,,,,
83,1.0,0.0417444109916687,0.989013671875,3.9018328094546284,15.300388641591391,0.14736665715878006,-0.015200212661779488,K000_SN06,0.0,snake,0.6,1,,,,,,,,,,,,,,,
84,1.0,0.04413341358304024,0.987548828125,3.921227197182576,15.454700457556983,0.14749364607928755,0.0007111074125321066,K000_SN06,0.0,snake,0.6,1,,,,,,,,,,,,,,,
85,1.0,0.04481806606054306,0.984619140625,3.9345027808870525,15.558552942277922,0.15316202938900184,-0.015858361435089376,K000_SN06,0.0,snake,0.6,1,,,,,,,,,,,,,,,
86,1.0,0.11145450919866562,0.962890625,3.96188243592245,15.776881743346719,0.16029646288338273,0.018082433284592095,K000_SN06,0.0,snake,0.6,1,,,,,,,,,,,,,,,
87,1.0,0.04207566753029823,0.98681640625,3.9777652648055164,15.903289935957723,0.17704587765222715,-0.015686934100631673,K000_SN06,0.0,snake,0.6,1,,,,,,,,,,,,,,,
88,1.0,0.10172250866889954,0.9697265625,3.996052571040194,16.051441644361397,0.16019014596295678,-0.0046219952910538245,K000_SN06,0.0,snake,0.6,1,,,,,,,,,,,,,,,
89,1.0,0.04536048322916031,0.984619140625,4.01430237645397,16.199918221121823,0.1438004011232679,0.0007636703194983291,K000_SN06,0.0,snake,0.6,1,,,,,,,,,,,,,,,
90,1.0,0.03761018440127373,0.9873046875,4.032250661835445,16.343651590491618,0.15527518651776834,-0.0037423694592488587,K000_SN06,0.0,snake,0.6,1,7.153870260851845e-05,0.8671563618741075,3.2010924559603427e-06,0.3200275852458108,80.53005813684686,0.06460220827053013,0.9636735986735258,1.0,1.7763568394002505e-15,0.014067578276580095,11.037805048241507,1.364640906388488,-0.520852178448872,0.30578125,0.9617999792098999
91,1.0,0.04836667329072952,0.982666015625,4.055563885989074,16.531879426520938,0.16891492563246813,0.005744039507369725,K000_SN06,0.0,snake,0.6,1,,,,,,,,,,,,,,,
92,1.0,0.043150704354047775,0.98681640625,4.079334767915308,16.72490307095563,0.1524294839035733,0.013308892613676878,K000_SN06,0.0,snake,0.6,1,,,,,,,,,,,,,,,
93,1.0,0.05851992964744568,0.983642578125,4.095906704049921,16.86311797510127,0.20386446513087464,-0.019559500520230196,K000_SN06,0.0,snake,0.6,1,,,,,,,,,,,,,,,
94,1.0,0.07159823179244995,0.980224609375,4.104077945750993,16.928990931224078,0.16203534291506083,-0.02844617893525827,K000_SN06,0.0,snake,0.6,1,,,,,,,,,,,,,,,
95,1.0,0.03849906101822853,0.987548828125,4.116660242092946,17.033094368788294,0.11458870250466836,-0.004052690021970257,K000_SN06,0.0,snake,0.6,1,,,,,,,,,,,,,,,
96,1.0,0.08489953726530075,0.975341796875,4.139881482571571,17.224248475025007,0.20300351706873432,-0.0029187523697896322,K000_SN06,0.0,snake,0.6,1,,,,,,,,,,,,,,,
97,1.0,0.03325918689370155,0.989990234375,4.152349685065841,17.32961765893698,0.12041744581022645,-0.006645924812607229,K000_SN06,0.0,snake,0.6,1,,,,,,,,,,,,,,,
98,1.0,0.05673753097653389,0.982421875,4.174291204789902,17.51307024603705,0.19337811462972865,-0.003716468800804096,K000_SN06,0.0,snake,0.6,1,,,,,,,,,,,,,,,
99,1.0,0.06351089477539062,0.9814453125,4.190718363249526,17.652500788578024,0.14796441285519207,-0.0027936562114705293,K000_SN06,0.0,snake,0.6,1,,,,,,,,,,,,,,,
100,1.0,0.05637398734688759,0.980712890625,4.213947997114217,17.848676659600827,0.1752153330561949,0.0056478121105558755,K000_SN06,0.0,snake,0.6,1,0.00010972259279366247,0.8735110626183459,4.80827443259115e-06,0.32021725067711776,81.58187464307753,0.07059205414106373,0.9693474608536071,1.0,1.7763568394002505e-15,0.015405041471543646,11.37389557696774,1.3596265737565538,-0.545232949523105,0.29572265625,0.9639000296592712
101,1.0,0.040091607719659805,0.986572265625,4.2326839873554185,18.00869856796825,0.15410511550756792,0.0010807986012831591,K000_SN06,0.0,snake,0.6,1,,,,,,,,,,,,,,,
102,1.0,0.07551169395446777,0.979736328125,4.2471024143185545,18.131519993335438,0.14286084768275095,-0.0070724569270513024,K000_SN06,0.0,snake,0.6,1,,,,,,,,,,,,,,,
103,1.0,0.08002088963985443,0.97802734375,4.2647277528507725,18.28044413839052,0.14726082469698748,0.0010672608485734214,K000_SN06,0.0,snake,0.6,1,,,,,,,,,,,,,,,
104,1.0,0.037880316376686096,0.988037109375,4.279330486901424,18.405183161736336,0.19238907791681398,-0.018775957611509922,K000_SN06,0.0,snake,0.6,1,,,,,,,,,,,,,,,
105,1.0,0.10051093250513077,0.97509765625,4.297584193453034,18.56082762667638,0.17101576960081424,-0.004992701252107577,K000_SN06,0.0,snake,0.6,1,,,,,,,,,,,,,,,
106,1.0,0.07869428396224976,0.976318359375,4.319672844437503,18.75127280648704,0.16164956727051996,0.007897471547698166,K000_SN06,0.0,snake,0.6,1,,,,,,,,,,,,,,,
107,1.0,0.036739155650138855,0.989013671875,4.336314847954688,18.896622228449836,0.15645292364758973,-0.004145228537815562,K000_SN06,0.0,snake,0.6,1,,,,,,,,,,,,,,,
108,1.0,0.040169693529605865,0.988525390625,4.352500320516921,19.040949451381255,0.1398982943779995,-0.0002789536672421944,K000_SN06,0.0,snake,0.6,1,,,,,,,,,,,,,,,
109,1.0,0.051517751067876816,0.983642578125,4.3709256859603824,19.20487525728009,0.14857586533198475,0.003915627857000031,K000_SN06,0.0,snake,0.6,1,,,,,,,,,,,,,,,
110,1.0,0.04308225214481354,0.989013671875,4.38758801949131,19.350796179782975,0.15772553101925754,-0.0029277625329031513,K000_SN06,0.0,snake,0.6,1,7.147176795068935e-05,0.869619477133287,3.246571535736503e-06,0.31050495683781376,81.52893188799708,0.06383222423754119,0.9616864338417119,1.0,7.105427357601002e-15,0.014042137165875919,11.232302402126473,1.3919975918049101,-0.5739825976908225,0.297109375,0.9661999940872192
111,1.0,0.045470066368579865,0.98583984375,4.401677191434089,19.475894978659277,0.13938410553017344,-0.005362219335031083,K000_SN06,0.0,snake,0.6,1,,,,,,,,,,,,,,,
112,1.0,0.08874960243701935,0.97412109375,4.420036302104579,19.637197759721772,0.1864624469040023,-0.006552582141566693,K000_SN06,0.0,snake,0.6,1,,,,,,,,,,,,,,,
113,1.0,0.03349504992365837,0.99072265625,4.437474467483841,19.792634901584847,0.14510652483916364,0.00346976925202241,K000_SN06,0.0,snake,0.6,1,,,,,,,,,,,,,,,
114,1.0,0.04414466395974159,0.9833984375,4.457372924736505,19.971252443320974,0.172400312561336,0.0010559017788815126,K000_SN06,0.0,snake,0.6,1,,,,,,,,,,,,,,,
115,1.0,0.04017716646194458,0.98583984375,4.477549630601971,20.1514029246636,0.18335321492810094,-0.0018161009507211168,K000_SN06,0.0,snake,0.6,1,,,,,,,,,,,,,,,
116,1.0,0.049771010875701904,0.980224609375,4.4941000468070715,20.300052791402422,0.1406426733207567,0.0019243920446412378,K000_SN06,0.0,snake,0.6,1,,,,,,,,,,,,,,,
117,1.0,0.033351849764585495,0.99072265625,4.50726332221963,20.417906251224007,0.14657809481749293,-0.00827804848952622,K000_SN06,0.0,snake,0.6,1,,,,,,,,,,,,,,,
118,1.0,0.03957673907279968,0.986572265625,4.519965223437428,20.532218504745465,0.17950707804047156,-0.01669378291155748,K000_SN06,0.0,snake,0.6,1,,,,,,,,,,,,,,,
119,1.0,0.049360886216163635,0.984375,4.535817294416258,20.67648609923197,0.1312921330380137,0.004392383677824322,K000_SN06,0.0,snake,0.6,1,,,,,,,,,,,,,,,
120,1.0,0.05675585940480232,0.98388671875,4.5534002789791685,20.837343184253328,0.1571533381591113,-5.151626487667982e-05,K000_SN06,0.0,snake,0.6,1,5.309798271762136e-05,0.8509734590245713,2.6875189972714684e-06,0.2967183069179988,78.24671641427369,0.0618680193810944,0.9433463367342693,1.0,1.7763568394002505e-14,0.013809816453356015,11.3798281599116,1.3885116261502055,-0.6143200783932958,0.2839453125,0.9623000025749207
