task,f,shock_ce,shock_acc,N,N2,D2,cos,arm,k,act,param,seed,gw2,g2,e2,xi,R,graw,phi2_batch,alive,addgap,S2,rho,sigma,zbar,posfrac,acc
1,1.0,2.308525800704956,0.080810546875,0.9989001912603771,1.0017440318295838,0.6615990787554472,0.0077662987083717775,K000_SN06,0.0,snake,0.6,2,,,,,,,,,,,,,,,
2,1.0,0.25395968556404114,0.9287109375,1.1743355767016461,1.3859269172104762,0.1989495369592899,0.2078743493731446,K000_SN06,0.0,snake,0.6,2,,,,,,,,,,,,,,,
3,1.0,0.19400469958782196,0.94140625,1.3025779448147348,1.7063908604805318,0.1872306281985774,0.13338350673926183,K000_SN06,0.0,snake,0.6,2,,,,,,,,,,,,,,,
4,1.0,0.19281300902366638,0.941650390625,1.4083350011473146,1.995583696558842,0.19135609089377867,0.08443237795655435,K000_SN06,0.0,snake,0.6,2,,,,,,,,,,,,,,,
5,1.0,0.17801424860954285,0.946533203125,1.503310872374114,2.272138895954376,0.18113963995555626,0.08229272869495512,K000_SN06,0.0,snake,0.6,2,,,,,,,,,,,,,,,
6,1.0,0.15274715423583984,0.953857421875,1.5824307750561362,2.516632387375413,0.1606773170800878,0.07017599980783308,K000_SN06,0.0,snake,0.6,2,,,,,,,,,,,,,,,
7,1.0,0.1509818732738495,0.956298828125,1.6451868873378634,2.7206815674406655,0.1726908571859485,0.02291757879445538,K000_SN06,0.0,snake,0.6,2,,,,,,,,,,,,,,,
8,1.0,0.16559171676635742,0.946533203125,1.7124119813382674,2.946983879073302,0.16037895213346118,0.05101459915263369,K000_SN06,0.0,snake,0.6,2,,,,,,,,,,,,,,,
9,1.0,0.15606766939163208,0.9541015625,1.785021480925567,3.202849192926903,0.189981880849895,0.042747533669786605,K000_SN06,0.0,snake,0.6,2,,,,,,,,,,,,,,,
10,1.0,0.12655530869960785,0.961669921875,1.8348208740633882,3.3838403099350867,0.17966802641076668,0.0004545194005379105,K000_SN06,0.0,snake,0.6,2,,,,,,,,,,,,,,,
11,1.0,0.10069119185209274,0.970458984375,1.8873993439167793,3.581829575770164,0.1635489517748338,0.021417460855561427,K000_SN06,0.0,snake,0.6,2,,,,,,,,,,,,,,,
12,1.0,0.10480578988790512,0.97119140625,1.933138350031648,3.756788790304771,0.17212088737965614,0.001841472870828199,K000_SN06,0.0,snake,0.6,2,,,,,,,,,,,,,,,
13,1.0,0.10616536438465118,0.96533203125,1.997243008197473,4.0105602201594355,0.17308521944318106,0.049130881834233316,K000_SN06,0.0,snake,0.6,2,,,,,,,,,,,,,,,
14,1.0,0.09289414435625076,0.974365234375,2.0493788538305204,4.222297557906945,0.16252906626174493,0.029567272195243365,K000_SN06,0.0,snake,0.6,2,,,,,,,,,,,,,,,
