task,f,shock_ce,shock_acc,N,N2,D2,cos,arm,k,act,param,seed,gw2,g2,e2,xi,R,graw,phi2_batch,alive,addgap,S2,rho,sigma,zbar,posfrac,acc
1,1.0,2.291033983230591,0.13818359375,0.9941284324112638,0.9938985443116977,0.6512602513063527,0.011737656806171169,K100_SN06,1.0,snake,0.6,0,,,,,,,,,,,,,,,
2,0.003826530612244898,3.103222370147705,0.09716796875,1.3423683422865897,1.8126090018326317,0.9060669517062269,-0.04605690110231642,K100_SN06,1.0,snake,0.6,0,,,,,,,,,,,,,,,
3,0.0012755102040816326,3.4626071453094482,0.081787109375,1.565122244456411,2.469513866039851,0.7942852812668021,-0.060126962207993934,K100_SN06,1.0,snake,0.6,0,,,,,,,,,,,,,,,
4,0.002551020408163265,5.207136631011963,0.058837890625,1.721691757798858,2.9936039044991163,0.6996173801665513,-0.06972999924561686,K100_SN06,1.0,snake,0.6,0,,,,,,,,,,,,,,,
5,0.0,3.5447402000427246,0.104248046875,1.852145149864379,3.4705817944387345,0.6250459983943162,-0.058590388874160765,K100_SN06,1.0,snake,0.6,0,,,,,,,,,,,,,,,
6,0.0012755102040816326,3.5170836448669434,0.115478515625,1.9816392008250994,3.9647704714606355,0.6598130171478774,-0.05914480860287642,K100_SN06,1.0,snake,0.6,0,,,,,,,,,,,,,,,
7,0.0012755102040816326,4.423602104187012,0.08251953125,2.096264665481572,4.430076656405452,0.6348817345310757,-0.057914976636740695,K100_SN06,1.0,snake,0.6,0,,,,,,,,,,,,,,,
8,0.0012755102040816326,3.4780080318450928,0.07763671875,2.2031282803857706,4.890438709261851,0.6178026129182848,-0.05231173807257398,K100_SN06,1.0,snake,0.6,0,,,,,,,,,,,,,,,
9,0.003826530612244898,4.058045864105225,0.08984375,2.29935642223675,5.320946540874302,0.6129798117454963,-0.05606977399996152,K100_SN06,1.0,snake,0.6,0,,,,,,,,,,,,,,,
10,0.0012755102040816326,3.415926218032837,0.150390625,2.381979724433327,5.706390361051379,0.5895381765730048,-0.06380361752169156,K100_SN06,1.0,snake,0.6,0,,,,,,,,,,,,,,,
11,0.0,3.6701736450195312,0.08837890625,2.466001952665647,6.109001326661692,0.597562565016156,-0.05856835383323746,K100_SN06,1.0,snake,0.6,0,,,,,,,,,,,,,,,
12,0.0012755102040816326,3.6880578994750977,0.0966796875,2.546166280686385,6.511031584794006,0.6040923405762689,-0.05798003548283219,K100_SN06,1.0,snake,0.6,0,,,,,,,,,,,,,,,
13,0.0,3.532611608505249,0.10546875,2.6179417052965035,6.878405636179627,0.5679691386678535,-0.056643207851094675,K100_SN06,1.0,snake,0.6,0,,,,,,,,,,,,,,,
14,0.0012755102040816326,4.624664306640625,0.08837890625,2.6934653862876967,7.2742907882482095,0.6271059117013026,-0.0592155362716284,K100_SN06,1.0,snake,0.6,0,,,,,,,,,,,,,,,
15,0.0,3.871873378753662,0.09423828125,2.7534561377536546,7.599417201841749,0.5632664789856718,-0.06290334683283323,K100_SN06,1.0,snake,0.6,0,,,,,,,,,,,,,,,
16,0.0012755102040816326,4.097474098205566,0.10107421875,2.817921677813906,7.957344079943938,0.6346735324632085,-0.0661230755376654,K100_SN06,1.0,snake,0.6,0,,,,,,,,,,,,,,,
17,0.0,3.967210292816162,0.11376953125,2.873132895692122,8.27264612209035,0.5710448736303055,-0.06488735971895539,K100_SN06,1.0,snake,0.6,0,,,,,,,,,,,,,,,
18,0.0,3.4066200256347656,0.117919921875,2.9332628185955842,8.621774502777136,0.5707985195108043,-0.05347306954168865,K100_SN06,1.0,snake,0.6,0,,,,,,,,,,,,,,,
19,0.002551020408163265,4.113361835479736,0.072021484375,2.9847786350683054,8.928195746909623,0.5729850073564032,-0.06341180574696191,K100_SN06,1.0,snake,0.6,0,,,,,,,,,,,,,,,
20,0.0012755102040816326,4.031602382659912,0.082763671875,3.0323640021334377,9.215617638686979,0.5363326049578312,-0.06085190047118344,K100_SN06,1.0,snake,0.6,0,0.005089698206360857,0.7317253161757108,0.0001517213139639149,0.5822025913365014,78.74504242435343,0.12246907984366885,0.8929891816703268,1.0,4.440892098500626e-15,0.021069626336754278,25.455249959618023,1.3407178140361478,-0.7328186611118592,0.26439453125,0.9266999959945679
21,0.0,3.8861331939697266,0.07958984375,3.0762467943616856,9.483929729680224,0.5606391544013265,-0.06845275741204163,K100_SN06,1.0,snake,0.6,0,,,,,,,,,,,,,,,
22,0.0,5.025114059448242,0.06787109375,3.1313458114960757,9.824392539576236,0.5877523728267392,-0.054799170834548494,K100_SN06,1.0,snake,0.6,0,,,,,,,,,,,,,,,
23,0.0012755102040816326,4.535613536834717,0.0869140625,3.180595777036391,10.132532255320818,0.5918546331864661,-0.06359023831746811,K100_SN06,1.0,snake,0.6,0,,,,,,,,,,,,,,,
24,0.0,5.711850166320801,0.109130859375,3.2253754986162537,10.419989652524196,0.5694536776629189,-0.06312332090566995,K100_SN06,1.0,snake,0.6,0,,,,,,,,,,,,,,,
25,0.0012755102040816326,4.503663063049316,0.0888671875,3.2756489937018136,10.749055863319224,0.590830262616924,-0.055803714728234206,K100_SN06,1.0,snake,0.6,0,,,,,,,,,,,,,,,
26,0.0,5.2277021408081055,0.120361328125,3.3237517572501734,11.065844206865375,0.5969861166910132,-0.05888783259677051,K100_SN06,1.0,snake,0.6,0,,,,,,,,,,,,,,,
27,0.003826530612244898,3.2478437423706055,0.1357421875,3.360183746458502,11.309217692176617,0.5480025451862567,-0.06631980486703899,K100_SN06,1.0,snake,0.6,0,,,,,,,,,,,,,,,
28,0.0012755102040816326,3.302018642425537,0.127685546875,3.4048834532165326,11.611154653796016,0.6011193929333873,-0.06057728493606672,K100_SN06,1.0,snake,0.6,0,,,,,,,,,,,,,,,
29,0.002551020408163265,3.6832971572875977,0.1201171875,3.4418310423270437,11.863802703986153,0.5732514697797506,-0.06606848723669144,K100_SN06,1.0,snake,0.6,0,,,,,,,,,,,,,,,
30,0.0,4.347893714904785,0.11279296875,3.484540209914329,12.158984232759412,0.6026163849484736,-0.05999173399202103,K100_SN06,1.0,snake,0.6,0,0.006762732494866687,0.8833349588547196,0.0001544731525088354,0.6181952877107509,80.17114578388534,0.1299599410732152,1.0195277844297805,1.0,8.881784197001252e-16,0.024261826075805626,24.83804735330349,1.5560768767869166,-0.7749711177599196,0.27533203125,0.9200000166893005
31,0.0,4.9413676261901855,0.088623046875,3.5288698736723383,12.468601930957002,0.5851321204793585,-0.05578965550719927,K100_SN06,1.0,snake,0.6,0,,,,,,,,,,,,,,,
