task,f,shock_ce,shock_acc,N,N2,D2,cos,arm,k,act,param,seed,gw2,g2,e2,xi,R,graw,phi2_batch,alive,addgap,S2,rho,sigma,zbar,posfrac,acc
1,1.0,2.3016276359558105,0.103515625,1.1550821915930285,1.3421115221807813,0.9968032858931284,0.01230448014090473,K025_LR,0.25,leaky,0.1,0,,,,,,,,,,,,,,,
2,0.7525510204081632,0.5023819804191589,0.85791015625,1.455240849196789,2.1332835583838348,0.46054991332518014,0.20800822336169805,K025_LR,0.25,leaky,0.1,0,,,,,,,,,,,,,,,
3,0.7538265306122449,0.5064225792884827,0.8486328125,1.6804452960287157,2.8489933739431694,0.3728297574573277,0.18817880910530968,K025_LR,0.25,leaky,0.1,0,,,,,,,,,,,,,,,
4,0.7512755102040817,0.3676917850971222,0.885498046875,1.8655847140004733,3.5154979380465896,0.38704884090684344,0.12832022308024799,K025_LR,0.25,leaky,0.1,0,,,,,,,,,,,,,,,
5,0.75,0.4946097135543823,0.829833984375,2.010613967638587,4.086875841222732,0.35300818172079546,0.09304431211750998,K025_LR,0.25,leaky,0.1,0,,,,,,,,,,,,,,,
6,0.75,0.37188681960105896,0.88037109375,2.152913550124829,4.686423773742497,0.39019365108591897,0.08012622782336759,K025_LR,0.25,leaky,0.1,0,,,,,,,,,,,,,,,
7,0.7525510204081632,0.5582786798477173,0.8056640625,2.2764261523448033,5.241584919173939,0.34472333652461146,0.07990809426653751,K025_LR,0.25,leaky,0.1,0,,,,,,,,,,,,,,,
8,0.75,0.7939693331718445,0.76220703125,2.388846855572885,5.773349845227719,0.35548448374741953,0.06231696667413635,K025_LR,0.25,leaky,0.1,0,,,,,,,,,,,,,,,
9,0.75,0.4471813142299652,0.845458984375,2.4789380063578346,6.219281721830477,0.315452101292839,0.04561227171713027,K025_LR,0.25,leaky,0.1,0,,,,,,,,,,,,,,,
10,0.75,0.36079394817352295,0.882568359375,2.574228031860487,6.706562264791638,0.33901479053697964,0.04720614795881024,K025_LR,0.25,leaky,0.1,0,,,,,,,,,,,,,,,
11,0.7551020408163265,0.3859695494174957,0.875732421875,2.6571788174755047,7.148529729859276,0.35036239215824494,0.027525557491550886,K025_LR,0.25,leaky,0.1,0,,,,,,,,,,,,,,,
12,0.75,0.47625455260276794,0.840087890625,2.7361180993772187,7.5785512164912525,0.34457210623867807,0.02530366144936867,K025_LR,0.25,leaky,0.1,0,,,,,,,,,,,,,,,
13,0.7512755102040817,0.7154954671859741,0.750732421875,2.8120706201777046,8.001087145452377,0.31551404697915403,0.03353767023036677,K025_LR,0.25,leaky,0.1,0,,,,,,,,,,,,,,,
14,0.75,0.43874800205230713,0.8515625,2.890557458243455,8.448434839810638,0.34554145610551346,0.029368467527996763,K025_LR,0.25,leaky,0.1,0,,,,,,,,,,,,,,,
15,0.75,0.3803841173648834,0.866455078125,2.9636363601921527,8.872962922858584,0.33695455682936654,0.025355318236766903,K025_LR,0.25,leaky,0.1,0,,,,,,,,,,,,,,,
16,0.7512755102040817,0.6470394134521484,0.7880859375,3.0382466189279795,9.317656135004459,0.3107161203787576,0.039403472647727526,K025_LR,0.25,leaky,0.1,0,,,,,,,,,,,,,,,
17,0.75,0.3581962585449219,0.878173828125,3.1071138994785112,9.739095320435142,0.3198235086495702,0.02944599827927811,K025_LR,0.25,leaky,0.1,0,,,,,,,,,,,,,,,
18,0.7512755102040817,0.4676033854484558,0.84521484375,3.174612148212683,10.163210235889647,0.32064368755727707,0.02969637111734906,K025_LR,0.25,leaky,0.1,0,,,,,,,,,,,,,,,
19,0.7525510204081632,0.8533974289894104,0.73388671875,3.240469133206061,10.58447702873961,0.3393576585207688,0.02058478836609201,K025_LR,0.25,leaky,0.1,0,,,,,,,,,,,,,,,
20,0.75,0.6315053701400757,0.784423828125,3.3102470466483966,11.037622865653903,0.3650869615475118,0.02161460918789057,K025_LR,0.25,leaky,0.1,0,0.0007587606792022003,0.19033291743003197,0.00013776111511792444,0.3810336103831191,75.94531306660672,0.07153247014412877,0.29044027021360125,1.0,4.440892098500626e-15,0.018852777178516834,19.36515549356498,1.8977497154960867,-0.9936789578781975,0.28958984375,0.9532999992370605
21,0.7512755102040817,0.6633546948432922,0.772216796875,3.3746525559810596,11.465860969378303,0.34881382094951396,0.019999758423184792,K025_LR,0.25,leaky,0.1,0,,,,,,,,,,,,,,,
22,0.7538265306122449,0.37717971205711365,0.880126953125,3.436037775051353,11.878478105753434,0.3503726403611565,0.01494383235607662,K025_LR,0.25,leaky,0.1,0,,,,,,,,,,,,,,,
23,0.75,0.4326868951320648,0.849609375,3.49324399167611,12.271671515066688,0.31810917915538517,0.018436384435597003,K025_LR,0.25,leaky,0.1,0,,,,,,,,,,,,,,,
24,0.75,0.4271872043609619,0.863525390625,3.5502596895864373,12.672130842596937,0.3318170751095071,0.01536662485463267,K025_LR,0.25,leaky,0.1,0,,,,,,,,,,,,,,,
